Reboilers,,,,
1.99008E-09,Phase Comp Mole Frac,350030',"350030'"".Phase Comp Mole Frac.Liquid Phase.244M2pentene",
0.019727112,Phase Comp Mole Frac,350030',"350030'"".Phase Comp Mole Frac.Liquid Phase.cis2-Butene",
0.061062085,Phase Comp Mole Frac,350030',"350030'"".Phase Comp Mole Frac.Liquid Phase.H2O",
0.00167131,Phase Comp Mole Frac,350030',"350030'"".Phase Comp Mole Frac.Liquid Phase.i-Butane",
9.94385E-10,Phase Comp Mole Frac,350030',"350030'"".Phase Comp Mole Frac.Liquid Phase.i-Butene",
0.050682285,Phase Comp Mole Frac,350030',"350030'"".Phase Comp Mole Frac.Liquid Phase.Methanol",
0.845783644,Phase Comp Mole Frac,350030',"350030'"".Phase Comp Mole Frac.Liquid Phase.MTBE",
4.55548E-08,Phase Comp Mole Frac,350030',"350030'"".Phase Comp Mole Frac.Liquid Phase.n-Butane",
0.012721591,Phase Comp Mole Frac,350030',"350030'"".Phase Comp Mole Frac.Liquid Phase.tr2-Butene",
,Phase Comp Mole Frac,350030',"350030'"".Phase Comp Mole Frac.Vapour Phase.1-Butene",
,Phase Comp Mole Frac,350030',"350030'"".Phase Comp Mole Frac.Vapour Phase.13-Butadiene",
,Phase Comp Mole Frac,350030',"350030'"".Phase Comp Mole Frac.Vapour Phase.244M1pentene",
,Phase Comp Mole Frac,350030',"350030'"".Phase Comp Mole Frac.Vapour Phase.244M2pentene",
,Phase Comp Mole Frac,350030',"350030'"".Phase Comp Mole Frac.Vapour Phase.cis2-Butene",
,Phase Comp Mole Frac,350030',"350030'"".Phase Comp Mole Frac.Vapour Phase.H2O",
,Phase Comp Mole Frac,350030',"350030'"".Phase Comp Mole Frac.Vapour Phase.i-Butane",
,Phase Comp Mole Frac,350030',"350030'"".Phase Comp Mole Frac.Vapour Phase.i-Butene",
,Phase Comp Mole Frac,350030',"350030'"".Phase Comp Mole Frac.Vapour Phase.Methanol",
,Phase Comp Mole Frac,350030',"350030'"".Phase Comp Mole Frac.Vapour Phase.MTBE",
,Phase Comp Mole Frac,350030',"350030'"".Phase Comp Mole Frac.Vapour Phase.n-Butane",
,Phase Comp Mole Frac,350030',"350030'"".Phase Comp Mole Frac.Vapour Phase.tr2-Butene",
350029,Object Name,350029,350029.Object Name,
1,Vapour Fraction,350029,350029.Vapour Fraction,
94.18320005,Temperature,350029,350029.Temperature,
9.7,Pressure,350029,350029.Pressure,
3716.031051,Molar Flow,350029,350029.Molar Flow,
211851.1327,Mass Flow,350029,350029.Mass Flow,
,Phase Comp Mole Frac,350029,350029.Phase Comp Mole Frac.Aqueous Phase.1-Butene,
,Phase Comp Mole Frac,350029,350029.Phase Comp Mole Frac.Aqueous Phase.13-Butadiene,
,Phase Comp Mole Frac,350029,350029.Phase Comp Mole Frac.Aqueous Phase.244M1pentene,
,Phase Comp Mole Frac,350029,350029.Phase Comp Mole Frac.Aqueous Phase.244M2pentene,
,Phase Comp Mole Frac,350029,350029.Phase Comp Mole Frac.Aqueous Phase.cis2-Butene,
,Phase Comp Mole Frac,350029,350029.Phase Comp Mole Frac.Aqueous Phase.H2O,
,Phase Comp Mole Frac,350029,350029.Phase Comp Mole Frac.Aqueous Phase.i-Butane,
,Phase Comp Mole Frac,350029,350029.Phase Comp Mole Frac.Aqueous Phase.i-Butene,
,Phase Comp Mole Frac,350029,350029.Phase Comp Mole Frac.Aqueous Phase.Methanol,
,Phase Comp Mole Frac,350029,350029.Phase Comp Mole Frac.Aqueous Phase.MTBE,
,Phase Comp Mole Frac,350029,350029.Phase Comp Mole Frac.Aqueous Phase.n-Butane,
,Phase Comp Mole Frac,350029,350029.Phase Comp Mole Frac.Aqueous Phase.tr2-Butene,
0.249185716,Phase Comp Mole Frac,350029,350029.Phase Comp Mole Frac.Liquid Phase.1-Butene,
0,Phase Comp Mole Frac,350029,350029.Phase Comp Mole Frac.Liquid Phase.13-Butadiene,
7.30716E-24,Phase Comp Mole Frac,350029,350029.Phase Comp Mole Frac.Liquid Phase.244M1pentene,
6.12788E-15,Phase Comp Mole Frac,350029,350029.Phase Comp Mole Frac.Liquid Phase.244M2pentene,
0.079074457,Phase Comp Mole Frac,350029,350029.Phase Comp Mole Frac.Liquid Phase.cis2-Butene,
6.39367E-07,Phase Comp Mole Frac,350029,350029.Phase Comp Mole Frac.Liquid Phase.H2O,
0.037450261,Phase Comp Mole Frac,350029,350029.Phase Comp Mole Frac.Liquid Phase.i-Butane,
0.008853713,Phase Comp Mole Frac,350029,350029.Phase Comp Mole Frac.Liquid Phase.i-Butene,
0.229818903,Phase Comp Mole Frac,350029,350029.Phase Comp Mole Frac.Liquid Phase.Methanol,
0.194042063,Phase Comp Mole Frac,350029,350029.Phase Comp Mole Frac.Liquid Phase.MTBE,
0.092295439,Phase Comp Mole Frac,350029,350029.Phase Comp Mole Frac.Liquid Phase.n-Butane,
0.109278809,Phase Comp Mole Frac,350029,350029.Phase Comp Mole Frac.Liquid Phase.tr2-Butene,
0.367697601,Phase Comp Mole Frac,350029,350029.Phase Comp Mole Frac.Vapour Phase.1-Butene,
0,Phase Comp Mole Frac,350029,350029.Phase Comp Mole Frac.Vapour Phase.13-Butadiene,
4.1001E-25,Phase Comp Mole Frac,350029,350029.Phase Comp Mole Frac.Vapour Phase.244M1pentene,
5.78244E-16,Phase Comp Mole Frac,350029,350029.Phase Comp Mole Frac.Vapour Phase.244M2pentene,
0.091379954,Phase Comp Mole Frac,350029,350029.Phase Comp Mole Frac.Vapour Phase.cis2-Butene,
3.66538E-08,Phase Comp Mole Frac,350029,350029.Phase Comp Mole Frac.Vapour Phase.H2O,
0.058984755,Phase Comp Mole Frac,350029,350029.Phase Comp Mole Frac.Vapour Phase.i-Butane,
0.0192438,Phase Comp Mole Frac,350029,350029.Phase Comp Mole Frac.Vapour Phase.i-Butene,
0.076099201,Phase Comp Mole Frac,350029,350029.Phase Comp Mole Frac.Vapour Phase.Methanol,
0.070400221,Phase Comp Mole Frac,350029,350029.Phase Comp Mole Frac.Vapour Phase.MTBE,
0.178062578,Phase Comp Mole Frac,350029,350029.Phase Comp Mole Frac.Vapour Phase.n-Butane,
0.138131852,Phase Comp Mole Frac,350029,350029.Phase Comp Mole Frac.Vapour Phase.tr2-Butene,
350029',Object Name,350029',"350029'"".Object Name",
1,Vapour Fraction,350029',"350029'"".Vapour Fraction",
94.18320005,Temperature,350029',"350029'"".Temperature",
9.7,Pressure,350029',"350029'"".Pressure",
3716.030581,Molar Flow,350029',"350029'"".Molar Flow",
211851.1059,Mass Flow,350029',"350029'"".Mass Flow",
,Phase Comp Mole Frac,350029',"350029'"".Phase Comp Mole Frac.Aqueous Phase.1-Butene",
,Phase Comp Mole Frac,350029',"350029'"".Phase Comp Mole Frac.Aqueous Phase.13-Butadiene",
,Phase Comp Mole Frac,350029',"350029'"".Phase Comp Mole Frac.Aqueous Phase.244M1pentene",
,Phase Comp Mole Frac,350029',"350029'"".Phase Comp Mole Frac.Aqueous Phase.244M2pentene",
,Phase Comp Mole Frac,350029',"350029'"".Phase Comp Mole Frac.Aqueous Phase.cis2-Butene",
,Phase Comp Mole Frac,350029',"350029'"".Phase Comp Mole Frac.Aqueous Phase.H2O",
,Phase Comp Mole Frac,350029',"350029'"".Phase Comp Mole Frac.Aqueous Phase.i-Butane",
,Phase Comp Mole Frac,350029',"350029'"".Phase Comp Mole Frac.Aqueous Phase.i-Butene",
,Phase Comp Mole Frac,350029',"350029'"".Phase Comp Mole Frac.Aqueous Phase.Methanol",
,Phase Comp Mole Frac,350029',"350029'"".Phase Comp Mole Frac.Aqueous Phase.MTBE",
,Phase Comp Mole Frac,350029',"350029'"".Phase Comp Mole Frac.Aqueous Phase.n-Butane",
,Phase Comp Mole Frac,350029',"350029'"".Phase Comp Mole Frac.Aqueous Phase.tr2-Butene",
,Phase Comp Mole Frac,350029',"350029'"".Phase Comp Mole Frac.Liquid Phase.1-Butene",
,Phase Comp Mole Frac,350029',"350029'"".Phase Comp Mole Frac.Liquid Phase.13-Butadiene",
,Phase Comp Mole Frac,350029',"350029'"".Phase Comp Mole Frac.Liquid Phase.244M1pentene",
,Phase Comp Mole Frac,350029',"350029'"".Phase Comp Mole Frac.Liquid Phase.244M2pentene",
,Phase Comp Mole Frac,350029',"350029'"".Phase Comp Mole Frac.Liquid Phase.cis2-Butene",
,Phase Comp Mole Frac,350029',"350029'"".Phase Comp Mole Frac.Liquid Phase.H2O",
,Phase Comp Mole Frac,350029',"350029'"".Phase Comp Mole Frac.Liquid Phase.i-Butane",
,Phase Comp Mole Frac,350029',"350029'"".Phase Comp Mole Frac.Liquid Phase.i-Butene",
,Phase Comp Mole Frac,350029',"350029'"".Phase Comp Mole Frac.Liquid Phase.Methanol",
,Phase Comp Mole Frac,350029',"350029'"".Phase Comp Mole Frac.Liquid Phase.MTBE",
,Phase Comp Mole Frac,350029',"350029'"".Phase Comp Mole Frac.Liquid Phase.n-Butane",
,Phase Comp Mole Frac,350029',"350029'"".Phase Comp Mole Frac.Liquid Phase.tr2-Butene",
0.367697601,Phase Comp Mole Frac,350029',"350029'"".Phase Comp Mole Frac.Vapour Phase.1-Butene",
0,Phase Comp Mole Frac,350029',"350029'"".Phase Comp Mole Frac.Vapour Phase.13-Butadiene",
1.23833E-25,Phase Comp Mole Frac,350029',"350029'"".Phase Comp Mole Frac.Vapour Phase.244M1pentene",
5.78243E-16,Phase Comp Mole Frac,350029',"350029'"".Phase Comp Mole Frac.Vapour Phase.244M2pentene",
0.091379955,Phase Comp Mole Frac,350029',"350029'"".Phase Comp Mole Frac.Vapour Phase.cis2-Butene",
3.66538E-08,Phase Comp Mole Frac,350029',"350029'"".Phase Comp Mole Frac.Vapour Phase.H2O",
0.058984755,Phase Comp Mole Frac,350029',"350029'"".Phase Comp Mole Frac.Vapour Phase.i-Butane",
0.019243801,Phase Comp Mole Frac,350029',"350029'"".Phase Comp Mole Frac.Vapour Phase.i-Butene",
0.076099201,Phase Comp Mole Frac,350029',"350029'"".Phase Comp Mole Frac.Vapour Phase.Methanol",
0.07040022,Phase Comp Mole Frac,350029',"350029'"".Phase Comp Mole Frac.Vapour Phase.MTBE",
0.178062578,Phase Comp Mole Frac,350029',"350029'"".Phase Comp Mole Frac.Vapour Phase.n-Butane",
0.138131853,Phase Comp Mole Frac,350029',"350029'"".Phase Comp Mole Frac.Vapour Phase.tr2-Butene",
350028,Object Name,350028,350028.Object Name,
0,Vapour Fraction,350028,350028.Vapour Fraction,
94.19157439,Temperature,350028,350028.Temperature,
9.8034,Pressure,350028,350028.Pressure,
33444.27476,Molar Flow,350028,350028.Molar Flow,
1908198.575,Mass Flow,350028,350028.Mass Flow,
,Phase Comp Mole Frac,350028,350028.Phase Comp Mole Frac.Aqueous Phase.1-Butene,
,Phase Comp Mole Frac,350028,350028.Phase Comp Mole Frac.Aqueous Phase.13-Butadiene,
,Phase Comp Mole Frac,350028,350028.Phase Comp Mole Frac.Aqueous Phase.244M1pentene,
,Phase Comp Mole Frac,350028,350028.Phase Comp Mole Frac.Aqueous Phase.244M2pentene,
,Phase Comp Mole Frac,350028,350028.Phase Comp Mole Frac.Aqueous Phase.cis2-Butene,
,Phase Comp Mole Frac,350028,350028.Phase Comp Mole Frac.Aqueous Phase.H2O,
,Phase Comp Mole Frac,350028,350028.Phase Comp Mole Frac.Aqueous Phase.i-Butane,
,Phase Comp Mole Frac,350028,350028.Phase Comp Mole Frac.Aqueous Phase.i-Butene,
,Phase Comp Mole Frac,350028,350028.Phase Comp Mole Frac.Aqueous Phase.Methanol,
,Phase Comp Mole Frac,350028,350028.Phase Comp Mole Frac.Aqueous Phase.MTBE,
,Phase Comp Mole Frac,350028,350028.Phase Comp Mole Frac.Aqueous Phase.n-Butane,
,Phase Comp Mole Frac,350028,350028.Phase Comp Mole Frac.Aqueous Phase.tr2-Butene,
0.249185716,Phase Comp Mole Frac,350028,350028.Phase Comp Mole Frac.Liquid Phase.1-Butene,
0,Phase Comp Mole Frac,350028,350028.Phase Comp Mole Frac.Liquid Phase.13-Butadiene,
7.30716E-24,Phase Comp Mole Frac,350028,350028.Phase Comp Mole Frac.Liquid Phase.244M1pentene,
6.12788E-15,Phase Comp Mole Frac,350028,350028.Phase Comp Mole Frac.Liquid Phase.244M2pentene,
0.079074457,Phase Comp Mole Frac,350028,350028.Phase Comp Mole Frac.Liquid Phase.cis2-Butene,
6.39367E-07,Phase Comp Mole Frac,350028,350028.Phase Comp Mole Frac.Liquid Phase.H2O,
0.037450261,Phase Comp Mole Frac,350028,350028.Phase Comp Mole Frac.Liquid Phase.i-Butane,
0.008853713,Phase Comp Mole Frac,350028,350028.Phase Comp Mole Frac.Liquid Phase.i-Butene,
0.229818903,Phase Comp Mole Frac,350028,350028.Phase Comp Mole Frac.Liquid Phase.Methanol,
0.194042063,Phase Comp Mole Frac,350028,350028.Phase Comp Mole Frac.Liquid Phase.MTBE,
0.092295439,Phase Comp Mole Frac,350028,350028.Phase Comp Mole Frac.Liquid Phase.n-Butane,
0.109278809,Phase Comp Mole Frac,350028,350028.Phase Comp Mole Frac.Liquid Phase.tr2-Butene,
,Phase Comp Mole Frac,350028,350028.Phase Comp Mole Frac.Vapour Phase.1-Butene,
,Phase Comp Mole Frac,350028,350028.Phase Comp Mole Frac.Vapour Phase.13-Butadiene,
,Phase Comp Mole Frac,350028,350028.Phase Comp Mole Frac.Vapour Phase.244M1pentene,
,Phase Comp Mole Frac,350028,350028.Phase Comp Mole Frac.Vapour Phase.244M2pentene,
,Phase Comp Mole Frac,350028,350028.Phase Comp Mole Frac.Vapour Phase.cis2-Butene,
,Phase Comp Mole Frac,350028,350028.Phase Comp Mole Frac.Vapour Phase.H2O,
,Phase Comp Mole Frac,350028,350028.Phase Comp Mole Frac.Vapour Phase.i-Butane,
,Phase Comp Mole Frac,350028,350028.Phase Comp Mole Frac.Vapour Phase.i-Butene,
,Phase Comp Mole Frac,350028,350028.Phase Comp Mole Frac.Vapour Phase.Methanol,
,Phase Comp Mole Frac,350028,350028.Phase Comp Mole Frac.Vapour Phase.MTBE,
,Phase Comp Mole Frac,350028,350028.Phase Comp Mole Frac.Vapour Phase.n-Butane,
,Phase Comp Mole Frac,350028,350028.Phase Comp Mole Frac.Vapour Phase.tr2-Butene,
350027,Object Name,350027,350027.Object Name,
0,Vapour Fraction,350027,350027.Vapour Fraction,
94.18320005,Temperature,350027,350027.Temperature,
9.7,Pressure,350027,350027.Pressure,
33444.27476,Molar Flow,350027,350027.Molar Flow,
1908198.575,Mass Flow,350027,350027.Mass Flow,
,Phase Comp Mole Frac,350027,350027.Phase Comp Mole Frac.Aqueous Phase.1-Butene,
,Phase Comp Mole Frac,350027,350027.Phase Comp Mole Frac.Aqueous Phase.13-Butadiene,
,Phase Comp Mole Frac,350027,350027.Phase Comp Mole Frac.Aqueous Phase.244M1pentene,
,Phase Comp Mole Frac,350027,350027.Phase Comp Mole Frac.Aqueous Phase.244M2pentene,
,Phase Comp Mole Frac,350027,350027.Phase Comp Mole Frac.Aqueous Phase.cis2-Butene,
,Phase Comp Mole Frac,350027,350027.Phase Comp Mole Frac.Aqueous Phase.H2O,
,Phase Comp Mole Frac,350027,350027.Phase Comp Mole Frac.Aqueous Phase.i-Butane,
,Phase Comp Mole Frac,350027,350027.Phase Comp Mole Frac.Aqueous Phase.i-Butene,
,Phase Comp Mole Frac,350027,350027.Phase Comp Mole Frac.Aqueous Phase.Methanol,
,Phase Comp Mole Frac,350027,350027.Phase Comp Mole Frac.Aqueous Phase.MTBE,
,Phase Comp Mole Frac,350027,350027.Phase Comp Mole Frac.Aqueous Phase.n-Butane,
,Phase Comp Mole Frac,350027,350027.Phase Comp Mole Frac.Aqueous Phase.tr2-Butene,
0.249185716,Phase Comp Mole Frac,350027,350027.Phase Comp Mole Frac.Liquid Phase.1-Butene,
0,Phase Comp Mole Frac,350027,350027.Phase Comp Mole Frac.Liquid Phase.13-Butadiene,
7.30716E-24,Phase Comp Mole Frac,350027,350027.Phase Comp Mole Frac.Liquid Phase.244M1pentene,
6.12788E-15,Phase Comp Mole Frac,350027,350027.Phase Comp Mole Frac.Liquid Phase.244M2pentene,
0.079074457,Phase Comp Mole Frac,350027,350027.Phase Comp Mole Frac.Liquid Phase.cis2-Butene,
6.39367E-07,Phase Comp Mole Frac,350027,350027.Phase Comp Mole Frac.Liquid Phase.H2O,
0.037450261,Phase Comp Mole Frac,350027,350027.Phase Comp Mole Frac.Liquid Phase.i-Butane,
0.008853713,Phase Comp Mole Frac,350027,350027.Phase Comp Mole Frac.Liquid Phase.i-Butene,
0.229818903,Phase Comp Mole Frac,350027,350027.Phase Comp Mole Frac.Liquid Phase.Methanol,
0.194042063,Phase Comp Mole Frac,350027,350027.Phase Comp Mole Frac.Liquid Phase.MTBE,
0.092295439,Phase Comp Mole Frac,350027,350027.Phase Comp Mole Frac.Liquid Phase.n-Butane,
0.109278809,Phase Comp Mole Frac,350027,350027.Phase Comp Mole Frac.Liquid Phase.tr2-Butene,
0.367697601,Phase Comp Mole Frac,350027,350027.Phase Comp Mole Frac.Vapour Phase.1-Butene,
0,Phase Comp Mole Frac,350027,350027.Phase Comp Mole Frac.Vapour Phase.13-Butadiene,
4.1001E-25,Phase Comp Mole Frac,350027,350027.Phase Comp Mole Frac.Vapour Phase.244M1pentene,
5.78244E-16,Phase Comp Mole Frac,350027,350027.Phase Comp Mole Frac.Vapour Phase.244M2pentene,
0.091379954,Phase Comp Mole Frac,350027,350027.Phase Comp Mole Frac.Vapour Phase.cis2-Butene,
3.66538E-08,Phase Comp Mole Frac,350027,350027.Phase Comp Mole Frac.Vapour Phase.H2O,
0.058984755,Phase Comp Mole Frac,350027,350027.Phase Comp Mole Frac.Vapour Phase.i-Butane,
0.0192438,Phase Comp Mole Frac,350027,350027.Phase Comp Mole Frac.Vapour Phase.i-Butene,
0.076099201,Phase Comp Mole Frac,350027,350027.Phase Comp Mole Frac.Vapour Phase.Methanol,
0.070400221,Phase Comp Mole Frac,350027,350027.Phase Comp Mole Frac.Vapour Phase.MTBE,
0.178062578,Phase Comp Mole Frac,350027,350027.Phase Comp Mole Frac.Vapour Phase.n-Butane,
0.138131852,Phase Comp Mole Frac,350027,350027.Phase Comp Mole Frac.Vapour Phase.tr2-Butene,
350026,Object Name,350026,350026.Object Name,
0.100000013,Vapour Fraction,350026,350026.Vapour Fraction,
94.18320005,Temperature,350026,350026.Temperature,
9.7,Pressure,350026,350026.Pressure,
37160.30581,Molar Flow,350026,350026.Molar Flow,
2120049.708,Mass Flow,350026,350026.Mass Flow,
,Phase Comp Mole Frac,350026,350026.Phase Comp Mole Frac.Aqueous Phase.1-Butene,
,Phase Comp Mole Frac,350026,350026.Phase Comp Mole Frac.Aqueous Phase.13-Butadiene,
,Phase Comp Mole Frac,350026,350026.Phase Comp Mole Frac.Aqueous Phase.244M1pentene,
,Phase Comp Mole Frac,350026,350026.Phase Comp Mole Frac.Aqueous Phase.244M2pentene,
,Phase Comp Mole Frac,350026,350026.Phase Comp Mole Frac.Aqueous Phase.cis2-Butene,
,Phase Comp Mole Frac,350026,350026.Phase Comp Mole Frac.Aqueous Phase.H2O,
,Phase Comp Mole Frac,350026,350026.Phase Comp Mole Frac.Aqueous Phase.i-Butane,
,Phase Comp Mole Frac,350026,350026.Phase Comp Mole Frac.Aqueous Phase.i-Butene,
,Phase Comp Mole Frac,350026,350026.Phase Comp Mole Frac.Aqueous Phase.Methanol,
,Phase Comp Mole Frac,350026,350026.Phase Comp Mole Frac.Aqueous Phase.MTBE,
,Phase Comp Mole Frac,350026,350026.Phase Comp Mole Frac.Aqueous Phase.n-Butane,
,Phase Comp Mole Frac,350026,350026.Phase Comp Mole Frac.Aqueous Phase.tr2-Butene,
0.249185716,Phase Comp Mole Frac,350026,350026.Phase Comp Mole Frac.Liquid Phase.1-Butene,
0,Phase Comp Mole Frac,350026,350026.Phase Comp Mole Frac.Liquid Phase.13-Butadiene,
7.30716E-24,Phase Comp Mole Frac,350026,350026.Phase Comp Mole Frac.Liquid Phase.244M1pentene,
6.12788E-15,Phase Comp Mole Frac,350026,350026.Phase Comp Mole Frac.Liquid Phase.244M2pentene,
0.079074457,Phase Comp Mole Frac,350026,350026.Phase Comp Mole Frac.Liquid Phase.cis2-Butene,
6.39367E-07,Phase Comp Mole Frac,350026,350026.Phase Comp Mole Frac.Liquid Phase.H2O,
0.037450261,Phase Comp Mole Frac,350026,350026.Phase Comp Mole Frac.Liquid Phase.i-Butane,
0.008853713,Phase Comp Mole Frac,350026,350026.Phase Comp Mole Frac.Liquid Phase.i-Butene,
0.229818903,Phase Comp Mole Frac,350026,350026.Phase Comp Mole Frac.Liquid Phase.Methanol,
0.194042063,Phase Comp Mole Frac,350026,350026.Phase Comp Mole Frac.Liquid Phase.MTBE,
0.092295439,Phase Comp Mole Frac,350026,350026.Phase Comp Mole Frac.Liquid Phase.n-Butane,
0.109278809,Phase Comp Mole Frac,350026,350026.Phase Comp Mole Frac.Liquid Phase.tr2-Butene,
0.367697601,Phase Comp Mole Frac,350026,350026.Phase Comp Mole Frac.Vapour Phase.1-Butene,
0,Phase Comp Mole Frac,350026,350026.Phase Comp Mole Frac.Vapour Phase.13-Butadiene,
4.1001E-25,Phase Comp Mole Frac,350026,350026.Phase Comp Mole Frac.Vapour Phase.244M1pentene,
5.78244E-16,Phase Comp Mole Frac,350026,350026.Phase Comp Mole Frac.Vapour Phase.244M2pentene,
0.091379954,Phase Comp Mole Frac,350026,350026.Phase Comp Mole Frac.Vapour Phase.cis2-Butene,
3.66538E-08,Phase Comp Mole Frac,350026,350026.Phase Comp Mole Frac.Vapour Phase.H2O,
0.058984755,Phase Comp Mole Frac,350026,350026.Phase Comp Mole Frac.Vapour Phase.i-Butane,
0.0192438,Phase Comp Mole Frac,350026,350026.Phase Comp Mole Frac.Vapour Phase.i-Butene,
0.076099201,Phase Comp Mole Frac,350026,350026.Phase Comp Mole Frac.Vapour Phase.Methanol,
0.070400221,Phase Comp Mole Frac,350026,350026.Phase Comp Mole Frac.Vapour Phase.MTBE,
0.178062578,Phase Comp Mole Frac,350026,350026.Phase Comp Mole Frac.Vapour Phase.n-Butane,
0.138131852,Phase Comp Mole Frac,350026,350026.Phase Comp Mole Frac.Vapour Phase.tr2-Butene,
350025,Object Name,350025,350025.Object Name,
1,Vapour Fraction,350025,350025.Vapour Fraction,
111.5464698,Temperature,350025,350025.Temperature,
9.8034,Pressure,350025,350025.Pressure,
37160.30581,Molar Flow,350025,350025.Molar Flow,
2120049.708,Mass Flow,350025,350025.Mass Flow,
,Phase Comp Mole Frac,350025,350025.Phase Comp Mole Frac.Aqueous Phase.1-Butene,
,Phase Comp Mole Frac,350025,350025.Phase Comp Mole Frac.Aqueous Phase.13-Butadiene,
,Phase Comp Mole Frac,350025,350025.Phase Comp Mole Frac.Aqueous Phase.244M1pentene,
,Phase Comp Mole Frac,350025,350025.Phase Comp Mole Frac.Aqueous Phase.244M2pentene,
,Phase Comp Mole Frac,350025,350025.Phase Comp Mole Frac.Aqueous Phase.cis2-Butene,
,Phase Comp Mole Frac,350025,350025.Phase Comp Mole Frac.Aqueous Phase.H2O,
,Phase Comp Mole Frac,350025,350025.Phase Comp Mole Frac.Aqueous Phase.i-Butane,
,Phase Comp Mole Frac,350025,350025.Phase Comp Mole Frac.Aqueous Phase.i-Butene,
,Phase Comp Mole Frac,350025,350025.Phase Comp Mole Frac.Aqueous Phase.Methanol,
,Phase Comp Mole Frac,350025,350025.Phase Comp Mole Frac.Aqueous Phase.MTBE,
,Phase Comp Mole Frac,350025,350025.Phase Comp Mole Frac.Aqueous Phase.n-Butane,
,Phase Comp Mole Frac,350025,350025.Phase Comp Mole Frac.Aqueous Phase.tr2-Butene,
,Phase Comp Mole Frac,350025,350025.Phase Comp Mole Frac.Liquid Phase.1-Butene,
,Phase Comp Mole Frac,350025,350025.Phase Comp Mole Frac.Liquid Phase.13-Butadiene,
,Phase Comp Mole Frac,350025,350025.Phase Comp Mole Frac.Liquid Phase.244M1pentene,
,Phase Comp Mole Frac,350025,350025.Phase Comp Mole Frac.Liquid Phase.244M2pentene,
,Phase Comp Mole Frac,350025,350025.Phase Comp Mole Frac.Liquid Phase.cis2-Butene,
,Phase Comp Mole Frac,350025,350025.Phase Comp Mole Frac.Liquid Phase.H2O,
,Phase Comp Mole Frac,350025,350025.Phase Comp Mole Frac.Liquid Phase.i-Butane,
,Phase Comp Mole Frac,350025,350025.Phase Comp Mole Frac.Liquid Phase.i-Butene,
,Phase Comp Mole Frac,350025,350025.Phase Comp Mole Frac.Liquid Phase.Methanol,
,Phase Comp Mole Frac,350025,350025.Phase Comp Mole Frac.Liquid Phase.MTBE,
,Phase Comp Mole Frac,350025,350025.Phase Comp Mole Frac.Liquid Phase.n-Butane,
,Phase Comp Mole Frac,350025,350025.Phase Comp Mole Frac.Liquid Phase.tr2-Butene,
0.261036906,Phase Comp Mole Frac,350025,350025.Phase Comp Mole Frac.Vapour Phase.1-Butene,
0,Phase Comp Mole Frac,350025,350025.Phase Comp Mole Frac.Vapour Phase.13-Butadiene,
6.61744E-24,Phase Comp Mole Frac,350025,350025.Phase Comp Mole Frac.Vapour Phase.244M1pentene,
5.57291E-15,Phase Comp Mole Frac,350025,350025.Phase Comp Mole Frac.Vapour Phase.244M2pentene,
0.080305007,Phase Comp Mole Frac,350025,350025.Phase Comp Mole Frac.Vapour Phase.cis2-Butene,
5.79096E-07,Phase Comp Mole Frac,350025,350025.Phase Comp Mole Frac.Vapour Phase.H2O,
0.039603711,Phase Comp Mole Frac,350025,350025.Phase Comp Mole Frac.Vapour Phase.i-Butane,
0.009892722,Phase Comp Mole Frac,350025,350025.Phase Comp Mole Frac.Vapour Phase.i-Butene,
0.214446931,Phase Comp Mole Frac,350025,350025.Phase Comp Mole Frac.Vapour Phase.Methanol,
0.181677877,Phase Comp Mole Frac,350025,350025.Phase Comp Mole Frac.Vapour Phase.MTBE,
0.100872154,Phase Comp Mole Frac,350025,350025.Phase Comp Mole Frac.Vapour Phase.n-Butane,
0.112164113,Phase Comp Mole Frac,350025,350025.Phase Comp Mole Frac.Vapour Phase.tr2-Butene,
350024,Object Name,350024,350024.Object Name,
0,Vapour Fraction,350024,350024.Vapour Fraction,
59.61158917,Temperature,350024,350024.Temperature,
10.05526205,Pressure,350024,350024.Pressure,
3885.076387,Molar Flow,350024,350024.Molar Flow,
226286.0981,Mass Flow,350024,350024.Mass Flow,
,Phase Comp Mole Frac,350024,350024.Phase Comp Mole Frac.Aqueous Phase.1-Butene,
,Phase Comp Mole Frac,350024,350024.Phase Comp Mole Frac.Aqueous Phase.13-Butadiene,
,Phase Comp Mole Frac,350024,350024.Phase Comp Mole Frac.Aqueous Phase.244M1pentene,
,Phase Comp Mole Frac,350024,350024.Phase Comp Mole Frac.Aqueous Phase.244M2pentene,
,Phase Comp Mole Frac,350024,350024.Phase Comp Mole Frac.Aqueous Phase.cis2-Butene,
,Phase Comp Mole Frac,350024,350024.Phase Comp Mole Frac.Aqueous Phase.H2O,
,Phase Comp Mole Frac,350024,350024.Phase Comp Mole Frac.Aqueous Phase.i-Butane,
,Phase Comp Mole Frac,350024,350024.Phase Comp Mole Frac.Aqueous Phase.i-Butene,
,Phase Comp Mole Frac,350024,350024.Phase Comp Mole Frac.Aqueous Phase.Methanol,
,Phase Comp Mole Frac,350024,350024.Phase Comp Mole Frac.Aqueous Phase.MTBE,
,Phase Comp Mole Frac,350024,350024.Phase Comp Mole Frac.Aqueous Phase.n-Butane,
,Phase Comp Mole Frac,350024,350024.Phase Comp Mole Frac.Aqueous Phase.tr2-Butene,
