BMRS,Business Type,Registered Resource EIC code,BM Unit ID,NGC BM Unit ID,Registered Resource Name,PSR Type,Effective From (Date),Capacity MW,*,Type (powerplant(station) or generator(unit)),Connected (if generator(unit)),Output1,Output2,Output3,Output4,Output5,Output6,Output7,Output8,Output9,Output10,Output11,Output12,Output13,Output14,Output15,Output16,Output17,Output18,Output19,Output20,Output21,Output22,Output23,Output24,Output25,Output26,Output27,Output28,Output29,Output30,Output31,Output32,Output33,Output34,Output35,Output36,Output37,Output38,Output39,Output40,Output41,Output42,Output43,Output44,Output45,Output46,Output47,Output48,**,outputBMRSUnitToDUKESStation,"outputpowerplant =IF(ISNA(VLOOKUP(C2,CP$2:CR$1184,3,FALSE)),"""",VLOOKUP(C2,CP$2:CR$1184,3,FALSE))",tMatchType,***,EICStation,ESO W Type Codes - Stations,Display Name - Stations,Used by X BMUs - Stations,Automatic ID - Stations,15 characters,Energy Identification Code - Stations,Function - Stations,EIC Name - Asset Name - Stations,****,EICUnit,ESO W Type Codes - BMUs,Display Name - Units,STATION,Automatic ID - Units,Energy Identification Code - Units,Function - Units,EIC Name - Asset Name - Units,*****,DUKES,Company Name,Station Name,Fuel,Type,Installed Capacity (MW),Year of commission or year generation began,"Location:
Scotland, Wales, Northern Ireland or English region",******,outputDUKESToBMRSEIC,outputDUKESToBMRSID,plantname,******.1,CapacityDiff,MatchType,MatchYear,MatchGenType,ConfidenceScore,ConfidenceResult,Year,Month,Day,Period,Output
BMRS,Production unit,48W000CAS-CLU01B,M_CAS-CLU01,CAS-CLU01,CAS-CLU01,Hydro Run-of-river and poundage,28/01/2019 0:00,77.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,,999.0,***,EICStation,ESO W Type Codes - Stations,TWSHW,,48WSTN0000TWSHW,,48WSTN0000TWSHWP,Production Unit,Twenty Shilling Wind Farm ,****,EICUnit,ESO W Type Codes - BMUs,WYLF-2,WYLF,48W000000WYLF-2,48W000000WYLF-2W,Generation Unit,Wylfa WYLF-2,*****,DUKES,SSE,Fairburn,Wind (onshore),Wind (onshore),40.0,2009,Scotland,******,None,None,Fairburn,******,999,999,999,999,3996,0,2022,02,09,48,0
BMRS,Production unit,48WSTN0000CACLUY,,CACLU,CACLU,Wind Onshore,28/01/2019 0:00,77.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,Clunie,Clunie,999.0,***,EICStation,ESO W Type Codes - Stations,DBFRM,3.0,48WSTN0000DBFRM,,48WSTN0000DBFRM9,Production Unit,Down Barn Farm,****,EICUnit,ESO W Type Codes - BMUs,WYLF-3,WYLF,48W000000WYLF-3,48W000000WYLF-3U,Generation Unit,Wylfa WYLF-3,*****,DUKES,EDF Energy,Fairfield,Wind (onshore),Wind (onshore),6.5,2011,North West,******,None,None,Fairfield,******,999,999,999,999,3996,0,2022,02,09,48,0
BMRS,Production unit,48WSTN0000MDHLW9,,,MDHLW,Generation,8/11/2013 0:00,76.0,*,powerplant,None,36.598,33.33,43.382,47.376,63.626,67.388,62.458,63.194,52.268,47.3,48.884,34.844,30.504,37.38,35.44,26.396,32.49,36.772,16.968,26.56,32.062,50.084,48.842,46.192,54.684,55.338,63.786,64.812,56.182,52.76,54.268,66.272,46.124,47.936,41.236,21.138,31.072,62.112,45.086,43.9,47.79,39.254,32.094,38.368,14.808,14.18,16.868,12.64,**,Mid Hill,Mid_Hill,999.0,***,EICStation,ESO W Type Codes - Stations,TDRVE,2.0,48WSTN0000TDRVE,,48WSTN0000TDRVE7,Production Unit,The Drove,****,EICUnit,ESO W Type Codes - BMUs,WYLF-4,WYLF,48W000000WYLF-4,48W000000WYLF-4S,Generation Unit,Wylfa WYLF-4,*****,DUKES,Lightsource BP,Fairwinds,Solar,Solar,12.19689,2014,East England,******,None,None,Fairwinds,******,999,999,999,999,3996,0,2022,02,09,48,0
BMRS,Production unit,48W00000MDHLW-1P,2__PSTAT002,MDHLW-1,MDHLW-1,Generation,8/11/2013 0:00,76.0,*,generator,48WSTN0000MDHLW9,36.598,33.33,43.382,47.376,63.626,67.388,62.458,63.194,52.268,47.3,48.884,34.844,30.504,37.38,35.44,26.396,32.49,36.772,16.968,26.56,32.062,50.084,48.842,46.192,54.684,55.338,63.786,64.812,56.182,52.76,54.268,66.272,46.124,47.936,41.236,21.138,31.072,62.112,45.086,43.9,47.79,39.254,32.094,38.368,14.808,14.18,16.868,12.64,**,None,,999.0,***,EICStation,ESO W Type Codes - Stations,GOSHS,3.0,48WSTN0000GOSHS,,48WSTN0000GOSHS3,Production Unit,Goosehouse Lane,****,EICUnit,ESO W Type Codes - BMUs,POTAD-1,POTAD,48W00000POTAD-1,48W00000POTAD-1K,Load,Port Talbot POTAD-1,*****,DUKES,EDF Energy,Fallago Rig,Wind (onshore),Wind (onshore),144.0,2013,Scotland,******,48WSTN0000FALGWS,FALGW,Fallago_Rig,******,0,-3,-1,-2,-6,1,2022,02,09,48,0
BMRS,Production unit,48WSTN00000ERROK,,,ERRO,Generation,29/03/2005 0:00,75.0,*,powerplant,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.068,46.862,40.304,68.18799999999999,69.804,72.096,26.664,25.062,25.03,25.042,25.036,25.042,24.086,20.002,29.909999999999997,39.99,23.5,20.02,20.034,20.046,20.044,20.042,20.04,20.038,20.036,20.05,20.032,20.032,20.044,20.048,19.996,20.046,**,Errochty,Errochty,999.0,***,EICStation,ESO W Type Codes - Stations,LSTWY,3.0,48WSTN0000LSTWY,,48WSTN0000LSTWY3,Production Unit,Lester Way,****,EICUnit,ESO W Type Codes - BMUs,GYMRO-15,GYMRO,48W0000GYMRO-15,48W0000GYMRO-15O,Generation Unit,Gwynt Y Mor GYMRO-15,*****,DUKES,Greencoat Capital,Fanny House,Solar,Solar,4.942,2015,North West,******,None,None,Fanny_House,******,999,999,999,999,3996,0,2022,02,09,48,0
BMRS,Production unit,48WSTN00000FASN8,,,FASN,Generation,29/03/2005 0:00,75.0,*,powerplant,None,57.286,56.94799999999999,56.95,56.948,56.98800000000001,56.908,56.99,66.834,69.49600000000001,69.512,69.416,69.428,69.43,69.392,69.466,67.98,47.206,28.092,28.114,28.092,28.082,28.058,28.072000000000003,28.132,28.118,28.118,28.118000000000002,28.11,28.104,28.082,28.561999999999998,48.528000000000006,39.186,35.442,52.13199999999999,56.925999999999995,56.872,56.902,56.949999999999996,56.868,56.903999999999996,56.943999999999996,56.910000000000004,56.854000000000006,56.934,56.956,56.942,56.94800000000001,**,Fasnakyle,Fasnakyle,999.0,***,EICStation,ESO W Type Codes - Stations,LCHWT,2.0,48WSTN0000LCHWT,,48WSTN0000LCHWTU,Production Unit,Letchworth,****,EICUnit,ESO W Type Codes - BMUs,GYMRO-17,GYMRO,48W0000GYMRO-17,48W0000GYMRO-17K,Generation Unit,Gwynt Y Mor GYMRO-17,*****,DUKES,Lightsource BP,Fareham,Solar,Solar,20.508,2014,South East,******,None,None,Fareham,******,999,999,999,999,3996,0,2022,02,09,48,0
BMRS,Production unit,48W00000STLGW-1E,T_STLGW-1,STLGW-1,STLGW-1,Wind Onshore,18/12/2018 0:00,75.0,*,generator,48WSTN0000STLGW3,69.82,68.48,67.624,67.626,67.632,67.598,67.412,67.608,67.642,67.348,67.454,67.618,67.492,67.494,70.758,70.582,71.004,60.692,68.58,69.24,69.198,70.994,68.276,71.048,70.94,67.836,60.014,55.962,55.394,62.9,66.812,68.988,63.418,61.92,62.046,56.168,59.662,65.476,42.444,42.158,54.912,61.416,46.926,64.412,58.09,66.236,61.33,65.664,**,None,,999.0,***,EICStation,ESO W Type Codes - Stations,MORFL,2.0,48WSTN0000MORFL,,48WSTN0000MORFLS,Production Unit,Moorfield,****,EICUnit,ESO W Type Codes - BMUs,GYMRO-26,GYMRO,48W0000GYMRO-26,48W0000GYMRO-26J,Generation Unit,Gwynt Y Mor GYMRO-26,*****,DUKES,Venitent Energy Services,Farr,Wind (onshore),Wind (onshore),92.0,2006,Scotland,******,48WSTN0000FAARW2,FAARW,Farr,******,34,-4,1,-5,26,0,2022,02,09,48,0
BMRS,Production unit,48W00000STLGW-2C,T_STLGW-2,STLGW-2,STLGW-2,Wind Onshore,18/12/2018 0:00,75.0,*,generator,48WSTN0000STLGW3,74.568,75.518,75.512,75.52,75.476,75.446,74.6,75.48,75.482,73.52,73.634,75.24,74.564,74.364,80.336,79.504,82.13,65.77,76.084,78.304,77.26,82.156,77.416,82.232,82.106,81.26,72.234,60.172,63.37,65.936,76.046,79.11,72.934,77.568,78.462,76.17,73.784,79.768,61.166,55.798,73.68,75.586,63.65,79.308,68.872,80.828,75.052,79.41,**,None,,999.0,***,EICStation,ESO W Type Codes - Stations,PLYRK,1.0,48WSTN0000PLYRK,,48WSTN0000PLYRK0,Production Unit,Plymouth Rock,****,EICUnit,ESO W Type Codes - BMUs,GYMRO-28,GYMRO,48W0000GYMRO-28,48W0000GYMRO-28F,Generation Unit,Gwynt Y Mor GYMRO-28,*****,DUKES,SSE,Fasnakyle,Hydro,Hydro,69.0,1951,Scotland,******,48WSTN00000FASN8,FASN,Fasnakyle,******,8,-10,1,-2,-3,1,2022,02,09,48,0
BMRS,Production unit,48W00000STLGW-3A,T_STLGW-3,STLGW-3,STLGW-3,Wind Onshore,18/12/2018 0:00,75.0,*,generator,48WSTN0000STLGW3,62.122,63.922,63.962,64.342,64.316,64.14,63.818,64.268,64.366,62.746,63.482,63.57,62.792,63.708,63.962,61.556,64.026,57.78,60.682,62.168,60.046,63.966,58.672,64.134,63.846,62.716,58.832,46.688,51.062,53.362,58.08,60.822,55.764,59.054,57.378,57.136,54.16,57.696,45.568,42.682,57.322,58.732,44.57,60.634,50.546,62.39,57.056,60.224,**,None,,999.0,***,EICStation,ESO W Type Codes - Stations,RDFRD,2.0,48WSTN0000RDFRD,,48WSTN0000RDFRD7,Production Unit,Redfield Rd,****,EICUnit,ESO W Type Codes - BMUs,WDNSO-1,WDNSO,48W00000WDNSO-1,48W00000WDNSO-1H,Generation Unit,West of Duddon Sands WDNSO-1,*****,DUKES,SSE,Fasnakyle Comp Set,Hydro,Hydro,7.701,2006,Scotland,******,None,None,Fasnakyle_Comp_Set,******,999,999,999,999,3996,0,2022,02,09,48,0
BMRS,Production unit,48W00000BRDUW-1V,E_BRDUW-1,BRDUW-1,BRDUW-1,Wind Onshore,1/01/2013 0:00,74.0,*,generator,48WSTN0000BRDUWV,0.972,0.942,0.962,0.962,0.962,0.972,0.972,0.962,0.962,0.872,0.704,0.872,0.922,0.952,0.794,0.892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.744,25.038,20.058,29.174,35.088,24.978,28.212,25.454,16.468,9.9,11.606,11.766,**,None,,999.0,***,EICStation,ESO W Type Codes - Stations,RDFRB,2.0,48WSTN0000RDFRB,,48WSTN0000RDFRBB,Production Unit,Redfield Rd B,****,EICUnit,ESO W Type Codes - BMUs,WDNSO-2,WDNSO,48W00000WDNSO-2,48W00000WDNSO-2F,Generation Unit,West of Duddon Sands WDNSO-2,*****,DUKES,Lightsource BP,Fawley (Langley),Solar,Solar,4.99968,2012,South East,******,48WSTN00000COWEA,COWE,Fawley_(Langley),******,95,-3,-1,999,1090,0,2022,02,09,48,0
BMRS,Production unit,48WSTN0000BRDUWV,,BRDUW,BRDUW,Wind Onshore,1/01/2013 0:00,74.0,*,powerplant,None,0.972,0.942,0.962,0.962,0.962,0.972,0.972,0.962,0.962,0.872,0.704,0.872,0.922,0.952,0.794,0.892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.744,25.038,20.058,29.174,35.088,24.978,28.212,25.454,16.468,9.9,11.606,11.766,**,Braes of Doune,Braes_of_Doune,999.0,***,EICStation,ESO W Type Codes - Stations,RAKE,2.0,48WSTN00000RAKE,48WSTN00000RAKER,48WSTN00000RAKER,Production Unit,Rake Lane,****,EICUnit,ESO W Type Codes - BMUs,KLGLW-1,KLGLW,48W00000KLGLW-1,48W00000KLGLW-1S,Generation Unit,Kilgallioch Wind Farm  KLGLW-1,*****,DUKES,Anesco,Fell View ,Solar,Solar,4.258,2016,North West,******,None,None,Fell_View,******,999,999,999,999,3996,0,2022,02,09,48,0
BMRS,Production unit,48W000000TAYL2GY,E_TAYL2G,TAYL2G,TAYL2G,Fossil Gas,1/10/2015 0:00,72.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,,999.0,***,EICStation,ESO W Type Codes - Stations,SUDME,1.0,48WSTN0000SUDME,,48WSTN0000SUDMEB,Production Unit,Sudmeadow,****,EICUnit,ESO W Type Codes - BMUs,BEINW-1,BEINW,48W00000BEINW-1,48W00000BEINW-1G,Generation Unit,BWFL2016,*****,DUKES,Fellside Heat and Power,Fellside CHP *,Natural gas,CCGT,155.0,1995,North West,******,48WSTN00000FELLH,FELL,Fellside_CHP,******,14,-3,1,-2,10,1,2022,02,09,48,0
BMRS,Production unit,48W000000TAYL3GV,E_TAYL3G,TAYL3G,TAYL3G,Fossil Gas,1/10/2015 0:00,72.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,,999.0,***,EICStation,ESO W Type Codes - Stations,TRFPK,2.0,48WSTN0000TRFPK,,48WSTN0000TRFPKS,Production Unit,TRFPK-1,****,EICUnit,ESO W Type Codes - BMUs,PNYCW-1,PNYCW,48W00000PNYCW-1,48W00000PNYCW-1M,Generation Unit,Pen Y Cymoedd Wind Farm,*****,DUKES,Ecotricity,Fen Farm,Solar,Solar,0.9,2011,East Midlands,******,None,None,Fen_Farm_1,******,999,999,999,999,3996,0,2022,02,09,48,0
BMRS,Production unit,48WSTN0000PAUHW3,,,PAUHW,Generation,17/11/2005 0:00,70.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,Pauls Hill,Pauls_Hill,999.0,***,EICStation,ESO W Type Codes - Stations,WTRLN,2.0,48WSTN0000WTRLN,48WSTN0000WTRLNW,48WSTN0000WTRLNW,Production Unit,Water Lane,****,EICUnit,ESO W Type Codes - BMUs,RCBKO-1,RCBKO,48W00000RCBKO-1,48W00000RCBKO-1S,Generation Unit,ROWWF-1,*****,DUKES,Ecotricity,Fen Farm,Wind (onshore),Wind (onshore),16.0,2007,East Midlands,******,None,None,Fen_Farm_2,******,999,999,999,999,3996,0,2022,02,09,48,0
BMRS,Production unit,48W00000PAUHW-11,,,PAUHW-1,Generation,17/11/2005 0:00,70.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,,999.0,***,EICStation,ESO W Type Codes - Stations,THORN,,48WSTN0000THORN,,48WSTN0000THORNU,Production Unit,Thornham Solar Farm,****,EICUnit,ESO W Type Codes - BMUs,RCBKO-2,RCBKO,48W00000RCBKO-2,48W00000RCBKO-2Q,Generation Unit,ROWWF-2,*****,DUKES,John Laing Environmental Asset Group,Ferndale,Wind (onshore),Wind (onshore),10.4,2011,Wales,******,None,None,Ferndale,******,999,999,999,999,3996,0,2022,02,09,48,0
BMRS,Production unit,48W00000GORDW-1D,T_GORDW-1,GORDW-1,GORDW-1,Wind Onshore,9/02/2016 0:00,70.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,,999.0,***,EICStation,ESO W Type Codes - Stations,AMPTH,,48WSTN0000AMPTH,,48WSTN0000AMPTHA,Production Unit,Ampthill AMPT-1,****,EICUnit,ESO W Type Codes - BMUs,DDGNO-1,DDGNO,48W00000DDGNO-1,48W00000DDGNO-1E,Generation Unit,Dudgeon Offshore Wind Farm DDGNO-1,*****,DUKES,Greencoat Capital,Ferry Farm,Solar,Solar,4.923,2015,South East,******,None,None,Ferry_Farm,******,999,999,999,999,3996,0,2022,02,09,48,0
BMRS,Production unit,48WSTN0000GORDWB,,GORDW,GORDW,Wind Onshore,9/02/2016 0:00,70.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,,999.0,***,EICStation,ESO W Type Codes - Stations,AGZP3,,48WSTN0000AGZP3,,48WSTN0000AGZP33,Production Unit,AG-GZP03K,****,EICUnit,ESO W Type Codes - BMUs,DDGNO-2,DDGNO,48W00000DDGNO-2,48W00000DDGNO-2C,Generation Unit,Dudgeon Offshore Wind Farm DDGNO-2,*****,DUKES,Ferrybridge Mulitfuel Energy,Ferrybridge Multi-fuel,Waste (municipal solid waste),Conventional Steam,80.0,2015,Yorkshire and Humber,******,48WSTN000FERR-GE,FERR-G,Ferrybridge_Multi-fuel,******,57,-3,-1,-2,51,0,2022,02,09,48,0
BMRS,Production unit,48W00000FAARW-13,T_FARR-1,FAARW-1,FAARW-1,Wind Onshore,1/01/2013 0:00,70.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,,999.0,***,EICStation,ESO W Type Codes - Stations,BISPH,,48WSTN0000BISPH,,48WSTN0000BISHPW,Production Unit,Bispham,****,EICUnit,ESO W Type Codes - BMUs,DDGNO-3,DDGNO,48W00000DDGNO-3,48W00000DDGNO-3A,Generation Unit,Dudgeon Offshore Wind Farm DDGNO-3,*****,DUKES,Engie Power,Ffestiniog,Pumped Storage,Pumped Storage,360.0,1963,Wales,******,None,None,Ffestiniog,******,999,999,999,999,3996,0,2022,02,09,48,0
BMRS,Production unit,48W00000FAARW-21,T_FARR-2,FAARW-2,FAARW-2,Wind Onshore,1/01/2013 0:00,70.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,,999.0,***,EICStation,ESO W Type Codes - Stations,CALNE,,48WSTN0000CALNE,,48WSTN0000CALNEO,Production Unit,Calne CALN-1,****,EICUnit,ESO W Type Codes - BMUs,DDGNO-4,DDGNO,48W00000DDGNO-4,48W00000DDGNO-48,Generation Unit,Dudgeon Offshore Wind Farm DDGNO-4,*****,DUKES,Lightsource BP,Ffos Las,Solar,Solar,4.9968,2012,Wales,******,None,None,Ffos_Las,******,999,999,999,999,3996,0,2022,02,09,48,0
BMRS,Production unit,48W00000LCLTW-1D,T_LCLTW-1,LCLTW-1,LCLTW-1,Generation,30/10/2013 0:00,69.0,*,generator,48WSTN0000LCLTWH,1.02,1.02,1.0,1.02,1.04,1.02,1.02,1.02,1.02,1.04,1.02,1.02,1.02,1.02,7.28,62.94,60.34,66.18,60.96,60.1,52.44,57.32,58.34,63.04,65.7,50.4,58.2,52.44,56.56,64.64,67.32,62.48,65.62,64.02,53.96,54.92,52.64,61.18,59.3,63.98,61.7,44.44,56.96,57.8,55.44,57.72,66.4,61.84,**,None,,999.0,***,EICStation,ESO W Type Codes - Stations,CHATT,,48WSTN0000CHATT,,48WSTN0000CHATTM,Production Unit,Chatterley,****,EICUnit,ESO W Type Codes - BMUs,GAOFO-1,GAOFO,48W00000GAOFO-1,48W00000GAOFO-13,Generation Unit,Galloper Offshore Wind Farm GAOFO-1,*****,DUKES,Venitent Energy Services,Ffynnon Oer,Wind (onshore),Wind (onshore),32.0,2006,Wales,******,None,None,Ffynnon_Oer,******,999,999,999,999,3996,0,2022,02,09,48,0
BMRS,Production unit,48WSTN0000LCLTWH,,,LCLTW,Generation,30/10/2013 0:00,69.0,*,powerplant,None,1.02,1.02,1.0,1.02,1.04,1.02,1.02,1.02,1.02,1.04,1.02,1.02,1.02,1.02,7.28,62.94,60.34,66.18,60.96,60.1,52.44,57.32,58.34,63.04,65.7,50.4,58.2,52.44,56.56,64.64,67.32,62.48,65.62,64.02,53.96,54.92,52.64,61.18,59.3,63.98,61.7,44.44,56.96,57.8,55.44,57.72,66.4,61.84,**,Lochluichart,Lochluichart,999.0,***,EICStation,ESO W Type Codes - Stations,MATCH,,48WSTN0000MATCH,,48WSTN0000MATCHX,Production Unit,Matching MTCH-1,****,EICUnit,ESO W Type Codes - BMUs,GAOFO-2,GAOFO,48W00000GAOFO-2,48W00000GAOFO-21,Generation Unit,Galloper Offshore Wind Farm GAOFO-2,*****,DUKES,SSE,Fiddler’s Ferry,Coal,Conventional Steam,1961.0,1971,North West,******,48WSTN00000FIDLP,FIDL,Fiddlers_Ferry,******,0,-8,1,-5,-12,1,2022,02,09,48,0
BMRS,Production unit,48W00000DRSLW-17,T_DRSLW-1,DRSLW-1,DRSLW-1,Wind Onshore,23/01/2019 0:00,69.0,*,generator,48WSTN0000DRSLWN,42.876,48.91,46.7,10.014,10.02,10.018,36.14,57.358,64.09,63.436,12.526,57.672,58.136,63.04,64.144,61.216,48.44,33.234,36.682,53.556,48.3,50.622,53.198,55.354,58.854,51.518,58.988,33.156,46.85,44.788,51.446,48.65,40.336,36.842,40.444,41.046,44.554,46.564,35.658,33.92,43.178,44.392,40.936,41.294,39.7,48.2,46.424,56.94,**,None,,999.0,***,EICStation,ESO W Type Codes - Stations,FLINT,,48WSTN0000FLINT,,48WSTN0000FLINT7,Production Unit,Flint FLNT-1,****,EICUnit,ESO W Type Codes - BMUs,GAOFO-3,GAOFO,48W00000GAOFO-3,48W10000GAOFO-3N,Generation Unit,Galloper Offshore Wind Farm GAOFO-3,*****,DUKES,SSE,Fiddler’s Ferry GT,Diesel/gas oil,OCGT,35.0,1971,North West,******,None,None,Fiddlers_Ferry_GT,******,999,999,999,999,3996,0,2022,02,09,48,0
BMRS,Production unit,48WSTN0000DRSLWN,,DRSLW,DRSLW,Wind Onshore,23/01/2019 0:00,69.0,*,powerplant,None,42.876,48.91,46.7,10.014,10.02,10.018,36.14,57.358,64.09,63.436,12.526,57.672,58.136,63.04,64.144,61.216,48.44,33.234,36.682,53.556,48.3,50.622,53.198,55.354,58.854,51.518,58.988,33.156,46.85,44.788,51.446,48.65,40.336,36.842,40.444,41.046,44.554,46.564,35.658,33.92,43.178,44.392,40.936,41.294,39.7,48.2,46.424,56.94,**,Dersalloch,Dersalloch,999.0,***,EICStation,ESO W Type Codes - Stations,AGZP4,,48WSTN0000AGZP4,,48WSTN0000AGZP41,Production Unit,Quinbrook ,****,EICUnit,ESO W Type Codes - BMUs,GAOFO-4,GAOFO,48W00000GAOFO-4,48W00000GAOFO-4Y,Generation Unit,Galloper Offshore Wind Farm GAOFO-4,*****,DUKES,Lightsource BP,Fields Farm (Agden) ,Solar,Solar,4.997475,2017,North West,******,None,None,Fields_Farm_(Agden),******,999,999,999,999,3996,0,2022,02,09,48,0
BMRS,Production unit,48W000000BLLA-2I,T_BLLA-2,BLLA-2,BLLA-2,Wind Onshore,23/01/2019 0:00,69.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,,999.0,***,EICStation,ESO W Type Codes - Stations,MOWEO,,48WSTN0000MOWEO,,48WSTN0000MOWEO5,Production Unit,MOWEO-1/MOWEO-2/MOWEO-3,****,EICUnit,ESO W Type Codes - BMUs,WLNYW-1,WLNY12,48W00000WLNYW-1,48W00000WLNYW-1A,Generation Unit,Walney Ext 1 ,*****,DUKES,SSE,Finlarig,Hydro,Hydro,16.5,1955,Scotland,******,48WSTN00000FINLW,FINL,Finlarig,******,3,-10,1,-2,-8,1,2022,02,09,48,0
BMRS,Production unit,48WSTN00000BLLXM,,BLLX,BLLX,Wind Onshore,23/01/2019 0:00,69.0,*,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,**,None,,999.0,***,EICStation,ESO W Type Codes - Stations,GLNKW,,48WSTN0000GLNKW,,48WSTN0000GLNKWL,Production Unit,GLNKW-1,****,EICUnit,ESO W Type Codes - BMUs,WLNYO-2,WLNY12,48W00000WLNYO-2,48W00000WLNYO-23,Generation Unit,Walney Ext 2 ,*****,DUKES,Lightsource BP,Finvoy,Solar,Solar,5.9609,2017,Northern Ireland,******,None,None,Finvoy,******,999,999,999,999,3996,0,2022,02,09,48,0
