BMRS	Business Type	Registered Resource EIC code	BM Unit ID	NGC BM Unit ID	Registered Resource Name	PSR Type	Effective From (Date)	Capacity MW	*	Type (powerplant(station) or generator(unit))	Connected (if generator(unit))	Output1	Output2	Output3	Output4	Output5	Output6	Output7	Output8	Output9	Output10	Output11	Output12	Output13	Output14	Output15	Output16	Output17	Output18	Output19	Output20	Output21	Output22	Output23	Output24	Output25	Output26	Output27	Output28	Output29	Output30	Output31	Output32	Output33	Output34	Output35	Output36	Output37	Output38	Output39	Output40	Output41	Output42	Output43	Output44	Output45	Output46	Output47	Output48	**	outputBMRSUnitToDUKESStation	tMatchType	***	EICStation	ESO W Type Codes - Stations	Display Name - Stations	Used by X BMUs - Stations	Automatic ID - Stations	15 characters	Energy Identification Code - Stations	Function - Stations	EIC Name - Asset Name - Stations	****	EICUnit	ESO W Type Codes - BMUs	Display Name - Units	STATION	Automatic ID - Units	Energy Identification Code - Units	Function - Units	EIC Name - Asset Name - Units	*****	DUKES	Company Name	Station Name	Fuel	Type	Installed Capacity (MW)	Year of commission or year generation began	"Location:
Scotland, Wales, Northern Ireland or English region"	******	outputDUKESToBMRSEIC	outputDUKESToBMRSID	******.1	CapacityDiff	MatchType	MatchYear	MatchGenType	ConfidenceScore	ConfidenceResult	Year	Month	Day	Period	Output
BMRS	Production unit	48W00000CGTHW-1W	T_CGTHW-1	CGTHW-1	CGTHW-1	Wind Onshore	23/01/2019 0:00	69	*	generator	48WSTN0000CGTHWI	1.41	0.486	0.066	0.188	3.064	2.834	6.8	6.31	4.114	3.52	3.476	2.292	3.798	4.91	2.97	8.086	8.574	11.728	13.542	11.798	17.116	16.756	19.604	17.78	9.78	9.774	9.182	23.556	24.386	31.288	29.142	34.502	55.99	53.808	55.684	48.302	41.982	43.466	34.352	24.26	16.858	13.418	9.356	8.764	10.846	10.754	14.342	9.06	**	None	999	***	EICStation	ESO W Type Codes - Stations	SANDY		48WSTN0000SANDY		48WSTN0000SANDYL	Production Unit	Sandycroft - SNDY-1	****	EICUnit	ESO W Type Codes - BMUs	WLNYO-3	WLNYW3	48W00000WLNYO-3	48W00000WLNYO-31	Generation Unit	Walney Ext 3	*****	DUKES	SSE	Five Oaks	Diesel/gas oil	OCGT	9	1995	South East	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48WSTN0000CGTHWI		CGTHW	CGTHW	Wind Onshore	23/01/2019 0:00	69	*	powerplant	None	1.41	0.486	0.066	0.188	3.064	2.834	6.8	6.31	4.114	3.52	3.476	2.292	3.798	4.91	2.97	8.086	8.574	11.728	13.542	11.798	17.116	16.756	19.604	17.78	9.78	9.774	9.182	23.556	24.386	31.288	29.142	34.502	55.99	53.808	55.684	48.302	41.982	43.466	34.352	24.26	16.858	13.418	9.356	8.764	10.846	10.754	14.342	9.06	**	Corriegarth	999	***	EICStation	ESO W Type Codes - Stations	VPITRAD		48WSTN00VPITRAD		48WSTN00VPITRAD5	Production Unit	VPI-TRAD	****	EICUnit	ESO W Type Codes - BMUs	WLNYO-4	WLNYW4	48W00000WLNYO-4	48W00000WLNYO-4-	Generation Unit	Walney Ext 4	*****	DUKES	Toucan Energy Services	Five Oaks	Solar	Solar	5	2016	South East	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48W00000STRNW-1H	T_STRNW-1	STRNW-1	STRNW-1	Wind Onshore	23/01/2019 0:00	68	*	generator	48WSTN0000STRNWW	0	0	0	0	0	3.29	5.44	4.902	4.716	5.838	7.81	5.366	3.032	4.204	5.188	4.148	5.212	6.788	7.824	11.656	9.968	8.024	11.436	10.412	4.896	6.17	6.292	6.434	5.256	6.698	12.51	8.996	10.246	13.438	23.826	31.998	19.696	23.208	14.192	15.328	10.238	9.768	11.328	9.656	12.02	4.47	2.126	2.77	**	None	999	***	EICStation	ESO W Type Codes - Stations	AASTK1		48WSTN000AASTK1		48WSTN000AASTK1R	Production Unit	AG-ASTK01	****	EICUnit	ESO W Type Codes - BMUs	BLLA-2	BLLX	48W000000BLLA-2	48W000000BLLA-2I	Generation Unit	Blacklaw Wind Farm	*****	DUKES	Engie Power	Flimby	Wind (onshore)	Wind (onshore)	7.5	2013	North West	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48WSTN0000STRNWW		STRNW	STRNW	Wind Onshore	23/01/2019 0:00	68	*	powerplant	None	0	0	0	0	0	3.29	5.44	4.902	4.716	5.838	7.81	5.366	3.032	4.204	5.188	4.148	5.212	6.788	7.824	11.656	9.968	8.024	11.436	10.412	4.896	6.17	6.292	6.434	5.256	6.698	12.51	8.996	10.246	13.438	23.826	31.998	19.696	23.208	14.192	15.328	10.238	9.768	11.328	9.656	12.02	4.47	2.126	2.77	**	Strathy North	999	***	EICStation	ESO W Type Codes - Stations	AASTK2		48WSTN000AASTK2		48WSTN000AASTK2P	Production Unit	AG-ASTK02	****	EICUnit	ESO W Type Codes - BMUs	HRHLW-1	HRHLW	48W00000HRHLW-1	48W00000HRHLW-14	Generation Unit	Hare Hill wind Farm	*****	DUKES	WPO	FMC Dunfermline	Wind (onshore)	Wind (onshore)	1.5	2012	Scotland	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48W00000KILBW-1W	T_KILBW-1	KILBW-1	KILBW-1	Generation	9/11/2007 0:00	67	*	generator	48WSTN0000KILBWA	0.196	0.436	0.172	0.012	0.056	4.544	4.994	5.194	2.932	2.836	4.076	2.278	0.232	1.056	7.892	4.276	1.892	3.31	1.516	4.382	7.144	6.112	5.828	6.406	3.578	5.408	4.922	8.378	12.408	5.266	7.634	19.36	18.186	20.226	37.462	43.416	29.776	16.572	13.188	27.124	28.294	20.106	15.398	10.328	9.89	12.502	13.518	28.258	**	None	999	***	EICStation	ESO W Type Codes - Stations	AFSTK1		48WSTN000AFSTK1		48WSTN000AFSTK1Y	Production Unit	AG-FSTK01	****	EICUnit	ESO W Type Codes - BMUs	DRSLW-1	DRSLW	48W00000DRSLW-1	48W00000DRSLW-17	Generation Unit	Dersalloch Wind Farm	*****	DUKES	Toucan Energy Services	Ford	Solar	Solar	11.56992	2016	South East	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48WSTN0000KILBWA			KILBW	Generation	9/11/2007 0:00	67	*	powerplant	None	0.196	0.436	0.172	0.012	0.056	4.544	4.994	5.194	2.932	2.836	4.076	2.278	0.232	1.056	7.892	4.276	1.892	3.31	1.516	4.382	7.144	6.112	5.828	6.406	3.578	5.408	4.922	8.378	12.408	5.266	7.634	19.36	18.186	20.226	37.462	43.416	29.776	16.572	13.188	27.124	28.294	20.106	15.398	10.328	9.89	12.502	13.518	28.258	**	Kilbraur	999	***	EICStation	ESO W Type Codes - Stations	AFSTK2		48WSTN000AFSTK2		48WSTN000AFSTK2W	Production Unit	AG-FSTK02	****	EICUnit	ESO W Type Codes - BMUs	BETHW-1	BETHW	48W00000BETHW-1	48W00000BETHW-1H	Generation Unit	Beinn Tharsuinn Wind Farm	*****	DUKES	RES Group	Forss	Wind (onshore)	Wind (onshore)	2	2003	Scotland	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48WSTN0000BRYBW4			BRYBW	Generation	15/08/2013 0:00	66	*	powerplant	None	1.176	2.194	1.536	0.28	0.758	4.108	5.862	11.046	9.97	9.97	9.132	5.504	4.288	6.94	10.488	12.842	12.822	10.25	14.556	23.49	27.896	25.564	25.942	26.58	27.338	24.208	25.762	21.076	18.904	15.832	9.65	12.324	18.026	27.676	30.348	23.23	20.08	38.744	33.638	37.886	36.908	35.114	29.172	21.136	12.842	9.172	10.648	9.072	**	Berry Burn	999	***	EICStation	ESO W Type Codes - Stations	AGSTK3		48WSTN000AGSTK3		48WSTN000AGSTK3O	Production Unit	AG-GSTK03	****	EICUnit	ESO W Type Codes - BMUs	BTUIW-2	BTUIW	48W00000BTUIW-2	48W00000BTUIW-2A	Generation Unit	Beinn an Tuirc Wind Farm	*****	DUKES	RES Group	Forss Extension	Wind (onshore)	Wind (onshore)	5.2	2007	Scotland	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48W00000BRYBW-10	E_BRYBW-1	BRYBW-1	BRYBW-1	Generation	15/08/2013 0:00	66	*	generator	48WSTN0000BRYBW4	1.176	2.194	1.536	0.28	0.758	4.108	5.862	11.046	9.97	9.97	9.132	5.504	4.288	6.94	10.488	12.842	12.822	10.25	14.556	23.49	27.896	25.564	25.942	26.58	27.338	24.208	25.762	21.076	18.904	15.832	9.65	12.324	18.026	27.676	30.348	23.23	20.08	38.744	33.638	37.886	36.908	35.114	29.172	21.136	12.842	9.172	10.648	9.072	**	None	999	***	EICStation	ESO W Type Codes - Stations	AJSTK1		48WSTN000AJSTK1		48WSTN000AJSTK1A	Production Unit	AG-JSTK01	****	EICUnit	ESO W Type Codes - BMUs	CLFLW-1	CLFLW	48W00000CLFLW-1	48W00000CLFLW-1O	Generation Unit	Clachan Flats Wind Farm	*****	DUKES	RES Group	Four Burrows	Wind (onshore)	Wind (onshore)	4.5	1995	South West	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48W00000GNFSW-2F	T_GNFSW-2	GNFSW-2	GNFSW-2	Generation	1/07/2009 0:00	65	*	generator	48WSTN0000GNFSWJ	36	34.64	47.62	46.54	47.46	45.56	41.8	40.52	39.7	44.98	36.7	38.58	34.18	32.7	28.18	24.72	32.96	48.06	42.44	33.78	27.74	18.96	19.84	16.16	14.92	16.54	11.34	12.2	10.02	7.54	9.34	16.54	21.28	23.48	23.44	19.02	21.46	25.58	42.84	54.78	63.14	63.76	59.22	60.3	59.98	59.64	58.32	59.86	**	None	999	***	EICStation	ESO W Type Codes - Stations	AJSTK2		48WSTN000AJSTK2		48WSTN000AJSTK28	Production Unit	AG-JSTK02	****	EICUnit	ESO W Type Codes - BMUs	DNLWW-1	DNLWW	48W00000DNLWW-1	48W00000DNLWW-1M	Generation Unit	Dun Law Wind Farm	*****	DUKES	RES Group	Four Burrows (Kenwyn)	Solar	Solar	7.197	2015	South West	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48W00000MILWW-1M	T_MILWW-1	MILWW-1	MILWW-1	Generation	27/11/2007 0:00	65	*	generator	48WSTN0000MILWW9	0	0.04	0.12	5.62	6.1	9.54	11.46	12.64	8.4	4.38	2.84	2.88	6.34	7.78	5.1	4.66	8	6.84	13.7	11.04	14.82	16.9	14.76	16.76	24.44	25.28	22.54	35.92	37.08	46.58	44.34	30.5	28.58	17.36	10.42	22.54	21.28	18.32	17.92	18.78	18.62	7.5	13.22	12	7.52	8.16	7.44	8.3	**	None	999	***	EICStation	ESO W Type Codes - Stations	MDLWH		48WSTN0000MDLWH		48WSTN0000MDLWHR	Production Unit	MDLWH-1	****	EICUnit	ESO W Type Codes - BMUs	MKHLW-1	MKHLW	48W00000MKHLW-1	48W00000MKHLW-1D	Generation Unit	Mark Hill Wind Farm	*****	DUKES	SSE	Foyers	Hydro / pumped storage	Hydro / pumped storage	300	1974	Scotland	******	48WSTN00000FOYEQ	FOYE	******	6	-10	1	-5	-8	1	2021	12	9	48	0
BMRS	Production unit	48WSTN0000MILWW9			MILWW	Generation	27/11/2007 0:00	65	*	powerplant	None	0	0.04	0.12	5.62	6.1	9.54	11.46	12.64	8.4	4.38	2.84	2.88	6.34	7.78	5.1	4.66	8	6.84	13.7	11.04	14.82	16.9	14.76	16.76	24.44	25.28	22.54	35.92	37.08	46.58	44.34	30.5	28.58	17.36	10.42	22.54	21.28	18.32	17.92	18.78	18.62	7.5	13.22	12	7.52	8.16	7.44	8.3	**	Millennium	999	***	EICStation	ESO W Type Codes - Stations	RDSCR 		48WSTN000RDSCR 		48WSTN000RDSCRD	Production Unit	RDSCR-1	****	EICUnit	ESO W Type Codes - BMUs	WBURB-41	WBURB	48W0000WBURB-41	48W0000WBURB-41Z	Generation Unit	West Burton  B PS WBURB-41	*****	DUKES	SSE	Foyers Falls	Hydro	Hydro	5.2	1968	Scotland	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48W00000CRYRW-1N			CRYRW-1	Generation	13/03/2007 0:00	63	*	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	**	None	999	***	EICStation	ESO W Type Codes - Stations	HWDN		48WSTN00000HWDN		48WSTN00000HWDNT	Production Unit	HWDN-1	****	EICUnit	ESO W Type Codes - BMUs	WBURB-43	WBURB	48W0000WBURB-43	48W0000WBURB-43V	Generation Unit	West Burton  B PS WBURB-43	*****	DUKES	Lightsource BP	Francis Court	Solar	Solar	4.224	2015	South West	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48WSTN0000CRYRWO			CRYRW	Generation	13/03/2007 0:00	63	*	powerplant	None	31.456	34.93	24.986	26.244	30.692	44.034	46.024	42.99	42.196	32.552	28.102	14.754	7.338	24.73	43.524	54.126	42.364	37.204	30.43	31.544	30.344	34.23	41.432	48.862	28.166	20.152	21.322	10.104	9.85	23.472	21.568	16.928	21.064	36.956	29.29	29.942	30.03	36.162	37.804	33.282	29.342	29.54	18.86	17.758	25.286	86.386	92.994	91	**	Crystal Rig	999	***	EICStation	ESO W Type Codes - Stations	LANGAGE		48WSTN00LANGAGE		48WSTN00LANGAGEE	Production Unit	LANGAGE-1	****	EICUnit	ESO W Type Codes - BMUs	ASLVW-1	ASLVW	48W00000ASLVW-1	48W00000ASLVW-1G	Generation Unit	Assel Valley Wind Farm	*****	DUKES	RES Group	Freasdail	Wind (onshore)	Wind (onshore)	22.5	2017	Scotland	******	48WSTN0000FSDLWT	FSDLW	******	2	-4	0	-5	-7	1	2021	12	9	48	0
BMRS	Production unit	48W00000AKGLW-22	T_AKGLW-2	AKGLW-2	AKGLW-2	Wind Onshore	22/01/2019 0:00	63	*	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	**	None	999	***	EICStation	ESO W Type Codes - Stations	MELK		48WSTN00000MELK		48WSTN00000MELK	Production Unit	MELK-1	****	EICUnit	ESO W Type Codes - BMUs	ACHRW-1	ACHRW	48W00000ACHRW-1	48W00000ACHRW-1O	Generation Unit	A'Chruach Wind Farm	*****	DUKES	REG WindPower	French Farm	Wind (onshore)	Wind (onshore)	4.02524	2016	East England	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48WSTN0000AKGLBI		AKGLB	AKGLB	Wind Onshore	22/01/2019 0:00	63	*	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	**	None	999	***	EICStation	ESO W Type Codes - Stations	PLYMPTN		48WSTN00PLYMPTN		48WSTN00PLYMPTNP	Production Unit	PLYMPTN-1	****	EICUnit	ESO W Type Codes - BMUs	DUNGW-1	DUNGW	48W00000DUNGW-1	48W00000DUNGW-14	Generation Unit	Dunmaglass Wind Farm	*****	DUKES	Peel Energy	Frodsham	Wind (onshore)	Wind (onshore)	50.35	2017	North West	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48W000CAS-KIL01E	M_CAS-KIL01	CAS-KIL01	CAS-KIL01	Hydro Run-of-river and poundage	28/01/2019 0:00	60	*	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	**	None	999	***	EICStation	ESO W Type Codes - Stations	COWLEY		48WSTN000COWLEY		48WSTN000COWLEY4	Production Unit	COWB-1	****	EICUnit	ESO W Type Codes - BMUs	HBHDW-1	HBHDW	48W00000HBHDW-1	48W00000HBHDW-18	Generation Unit	Harburnhead Wind Farm	*****	DUKES	Octopus Investments	Fullerton	Solar	Solar	4.3566	2017	South East	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48WSTN0000WBURB5		WBURB	WBURB	Other	10/08/2021 0:00	60	*	powerplant	None	291.22	355.452	361.84	424.618	414.3	244.2	397.18	429.356	429.236	430.774	538.322	678.516	989.96	1051.88	1254.54	1253	1251.44	1255.28	1252.46	1237.5	1247.3	1260.88	1252.72	1246.2	1257.56	1262.58	1270.84	1260.56	1269.04	1270.38	1254.06	1261.52	1248.612	1251.588	1250.29	1240.004	1230.276	1239.34	1220.688	1171.192	1103.322	1102.174	822.96	815.76	786.68	582.52	533.688	516.798	**	West Burton GT	999	***	EICStation	ESO W Type Codes - Stations	KEMSLEY		48WSTN00KEMSLEY		48WSTN00KEMSLEYA	Production Unit	KEMB-1	****	EICUnit	ESO W Type Codes - BMUs	CRYRW-3	CRYRW	48W00000CRYRW-3	48W00000CRYRW-3J	Generation Unit	Crystal Rig Wind Farm CRYRW-1	*****	DUKES	Venitent Energy Services	Galawhistle	Wind (onshore)	Wind (onshore)	55.2	2017	Scotland	******	48WSTN0000GLWSWZ	GLWSW	******	1	-4	0	-5	-8	1	2021	12	9	48	0
BMRS	Production unit	48W00000NHOYW-1U			NHOYW-1	Wind Offshore	1/01/2013 0:00	60	*	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	**	None	999	***	EICStation	ESO W Type Codes - Stations	KTHRS		48WSTN0000KTHRS		48WSTN0000KTHRS5	Production Unit	KTHRS-1	****	EICUnit	ESO W Type Codes - BMUs	ASHWW-1	ASHWW	48W00000ASHWW-1	48W00000ASHWW-1Z	Generation Unit	Andershaw Wind Farm	*****	DUKES	RWE Npower	Galloper	Wind (offshore)	Wind (offshore)	352.8	2017	East England	******	48WSTN0000GAOFOT	GAOFO	******	0	-4	1	-5	-8	1	2021	12	9	48	0
BMRS	Production unit	48WSTN0000NHOYWR			NHOYW	Wind Offshore	1/01/2013 0:00	60	*	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	**	North Hoyle	999	***	EICStation	ESO W Type Codes - Stations	KTHRS2		48WSTN000KTHRS2		48WSTN000KTHRS2S	Production Unit	KTHRS-2	****	EICUnit	ESO W Type Codes - BMUs	COUWW-1	COUWW	48W00000COUWW-1	48W00000COUWW-16	Generation Unit	Cour Wind Farm Limited	*****	DUKES	Ecotricity	Galsworthy	Wind (onshore)	Wind (onshore)	9.24	2014	South West	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48WSTN0000CAKILT		CAKIL	CAKIL	Wind Onshore	28/01/2019 0:00	60	*	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	**	None	999	***	EICStation	ESO W Type Codes - Stations	GZP07G		48WSTN000GZP07G		48WSTN000GZP07GC	Production Unit	GZP07G	****	EICUnit	ESO W Type Codes - BMUs	CRMLW-1	CRMLW	48W00000CRMLW-1	48W00000CRMLW-1E	Generation Unit	Corriemoillie Wind Farm	*****	DUKES	WPO	Garlenick	Wind (onshore)	Wind (onshore)	4	2014	South West	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48WSTN000GRAI-GD		GRAI-G	GRAI-G	Fossil Gas	1/10/2015 0:00	58	*	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	**	Grain GT	999	***	EICStation	ESO W Type Codes - Stations	DOREW		48WSTN0000DOREW		48WSTN0000DOREW	Production Unit	DOREW-1	****	EICUnit	ESO W Type Codes - BMUs	CGTHW-1	CGTHW	48W00000CGTHW-1	48W00000CGTHW-1W	Generation Unit	Corriegarth Wind Farm	*****	DUKES	RWE Npower	Garnedd	Hydro	Hydro	0.56	1990	Wales	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48W00000MKHLW-1D	T_MKHLW-1	MKHLW-1	MKHLW-1	Wind Onshore	23/01/2019 0:00	56	*	generator	48WSTN0000MKHLWB	16.38	22.82	13.66	12	16.78	17.6	12.78	12.84	17.98	21.76	26.76	28.34	24.58	17.84	15.34	11.22	7.04	7.5	3.9	4.34	0.656	1.658	3.98	6.8	5.52	5.94	8.32	13.98	15.8	12.9	19.98	16.78	7.9	5.1	4.08	0.766	0.798	29.28	45.08	45.16	43.36	43.52	44.26	39.2	43.06	46.02	43.56	43.62	**	None	999	***	EICStation	ESO W Type Codes - Stations	DOREW2		48WSTN000DOREW2		48WSTN000DOREW2N	Production Unit	DOREW-2	****	EICUnit	ESO W Type Codes - BMUs	WILCT-1	WILCT	48W00000WILCT-1	48W00000WILCT-1H	Generation Unit	Wilton	*****	DUKES	RES Group	Garreg Llwyd	Wind (onshore)	Wind (onshore)	30.4	2017	Wales	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48WSTN0000MKHLWB		MKHLW	MKHLW	Wind Onshore	23/01/2019 0:00	56	*	powerplant	None	16.38	22.82	13.66	12	16.78	17.6	12.78	12.84	17.98	21.76	26.76	28.34	24.58	17.84	15.34	11.22	7.04	7.5	3.9	4.34	0.656	1.658	3.98	6.8	5.52	5.94	8.32	13.98	15.8	12.9	19.98	16.78	7.9	5.1	4.08	0.766	0.798	29.28	45.08	45.16	43.36	43.52	44.26	39.2	43.06	46.02	43.56	43.62	**	Mark Hill	999	***	EICStation	ESO W Type Codes - Stations	GZP05E		48WSTN000GZP05E		48WSTN000GZP05EM	Production Unit	AG-GZP05E	****	EICUnit	ESO W Type Codes - BMUs	MOYEW-1	MOYEW	48W00000MOYEW-1	48W00000MOYEW-1T	Generation Unit	Moy Wind Farm	*****	DUKES	RWE Npower	Garrogie	Hydro	Hydro	2.4	2005	Scotland	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48W00000GLWSW-13	T_GLWSW-1	GLWSW-1	GLWSW-1	Wind Onshore	23/01/2019 0:00	56	*	generator	48WSTN0000GLWSWZ	3.196	6.116	16.96	31.932	37.494	22.136	15.476	26.16	22.544	17.816	15.818	8.48	9.042	11.024	8.446	7.606	4.796	5.186	5.35	8.192	7.44	5.704	13.544	21.03	15.1	11.498	13.71	18.69	17.224	13.666	15.85	30.496	35.15	29.578	24.664	27.27	27.596	42	40.57	37.23	53.072	40.016	39.204	34.174	31.49	24.4	33.194	36.65	**	None	999	***	EICStation	ESO W Type Codes - Stations	GZP08M		48WSTN000GZP08M		48WSTN000GZP08MY	Production Unit	AG-GZP08M	****	EICUnit	ESO W Type Codes - BMUs	STRNW-1	STRNW	48W00000STRNW-1	48W00000STRNW-1H	Generation Unit	Strathy North Wind Farm	*****	DUKES	RWE Npower	Garry Gualach	Hydro	Hydro	0.78	2002	Scotland	******	48WSTN0000CAGARK	CAGAR	******	98	-3	1	10	106	0	2021	12	9	48	0
BMRS	Production unit	48WSTN0000GLWSWZ		GLWSW	GLWSW	Wind Onshore	23/01/2019 0:00	56	*	powerplant	None	3.196	6.116	16.96	31.932	37.494	22.136	15.476	26.16	22.544	17.816	15.818	8.48	9.042	11.024	8.446	7.606	4.796	5.186	5.35	8.192	7.44	5.704	13.544	21.03	15.1	11.498	13.71	18.69	17.224	13.666	15.85	30.496	35.15	29.578	24.664	27.27	27.596	42	40.57	37.23	53.072	40.016	39.204	34.174	31.49	24.4	33.194	36.65	**	Galawhistle	999	***	EICStation	ESO W Type Codes - Stations	GZP06B		48WSTN000GZP06B		48WSTN000GZP06BP	Production Unit	AG-GZP06B	****	EICUnit	ESO W Type Codes - BMUs	CLDRW-1	CLDRW	48W00000CLDRW-1	48W00000CLDRW-16	Generation Unit	Clashindarroch Wind Farm	*****	DUKES	Toucan Energy Services	Garvinack	Solar	Solar	9.6228	2015	South West	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48W000000MARK-1D	E_MARK-1	MARK-1	MARK-1	Other	1/01/2013 0:00	55	*	generator	48WSTN00000MARKJ	31.8	31.642	31.78	31.74	31.82	31.94	31.76	31.74	31.68	31.78	31.82	31.582	31.74	31.68	31.602	31.86	31.622	31.482	31.642	31.68	31.602	31.582	32.238	32.078	31.92	32.118	31.68	31.9	31.522	32.02	32.06	32.078	32.098	32.098	32.178	32.118	32.078	32.178	32.098	32.078	32.218	32.238	32.258	32.078	32.178	32.238	31.88	31.622	**	None	999	***	EICStation	ESO W Type Codes - Stations	AHLIM4		48WSTN000AHLIM4		48WSTN000AHLIM4F	Production Unit	AG-HLIM04	****	EICUnit	ESO W Type Codes - BMUs	HLTWW-1	HLTWW	48W00000HLTWW-1	48W00000HLTWW-1U	Generation Unit	Hill of Towie Wind Farm	*****	DUKES	SSE	Gaur	Hydro	Hydro	7.9	1953	Scotland	******	48WSTN00000GAURQ	GAUR	******	99	-10	1	-2	88	0	2021	12	9	48	0
BMRS	Production unit	48WSTN00000MARKJ			MARK	Other	1/01/2013 0:00	55	*	powerplant	None	31.8	31.642	31.78	31.74	31.82	31.94	31.76	31.74	31.68	31.78	31.82	31.582	31.74	31.68	31.602	31.86	31.622	31.482	31.642	31.68	31.602	31.582	32.238	32.078	31.92	32.118	31.68	31.9	31.522	32.02	32.06	32.078	32.098	32.098	32.178	32.118	32.078	32.178	32.098	32.078	32.218	32.238	32.258	32.078	32.178	32.238	31.88	31.622	**	Markinch CHP *	999	***	EICStation	ESO W Type Codes - Stations	AHLIM5		48WSTN000AHLIM5		48WSTN000AHLIM5D	Production Unit	AG-HLIM05	****	EICUnit	ESO W Type Codes - BMUs	BHLAW-1	BHLAW	48W00000BHLAW-1	48W00000BHLAW-15	Generation Unit	Bhlaraidh Wind Farm	*****	DUKES	Anesco	Gedling	Solar	Solar	5.7408	2015	East Midlands	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
BMRS	Production unit	48W00000BLKWW-1L	T_BLKWW-1	BLKWW-1	BLKWW-1	Wind Onshore	23/01/2019 0:00	53	*	generator	48WSTN0000BLKWWR	11.266	5.248	7.942	15.296	10.564	8.82	7.554	7.634	12.43	12.148	7.032	6.384	8.224	5.11	4.504	4.938	5.678	8.72	9.776	8.922	4.438	6.03	4.806	5.398	3.622	2.36	4.826	7.042	12.09	14.076	19.588	17.196	21.79	16.564	25.52	28.624	12.43	5.44	0.018	25.592	49.626	51.444	49.936	48.448	50.938	42.602	35.5	44.578	**	None	999	***	EICStation	ESO W Type Codes - Stations	BODW		48WSTN00000BODW		48WSTN00000BODW1	Production Unit	BODW-1	****	EICUnit	ESO W Type Codes - BMUs	RMPNO-1	RMPNO	48W00000RMPNO-1	48W00000RMPNO-17	Generation Unit	Rampion Offshore Wind Farm 1	*****	DUKES	Lightsource BP	Gelli Gron	Solar	Solar	3.596985	2016	Wales	******	None	None	******	999	999	999	999	3996	0	2021	12	9	48	0
