Argentina,34,natural_gas,OCGT,1979,38,76053,gas,EPEC_Dean_FunesThermal_Power_Plant_Argentina,-31.3931,-64.2058,Empresa_Provincial_de_Energía_de_Cordoba_EPEC
Argentina,216,natural_gas,subcritical,1969,48,629016,gas,EPEC_Pillar__Arturo_Zanichelli_Thermal_Power_Plant_Argentina,-31.66766,-63.8337,EPEC
Argentina,32,natural_gas,OCGT,1979,38,130584,gas,EPEC_Rio_Cuarto_Power_Plant_Argentina,-33.1519,-64.362,Empresa_Provincial_de_Energía_de_Cordoba_EPEC
Argentina,39,natural_gas,OCGT,1979,38,37795,gas,EPEC_San_Francisco_Power_Plant_Argentina,-31.4384,-62.1115,Empresa_Provincial_de_Energía_de_Cordoba_EPEC
Argentina,48,natural_gas,OCGT,1979,38,277773,gas,EPEC_Villa_Maria__Las_Playas_Power_Plant_Argentina,-32.4311,-63.1927,Empresa_Provincial_de_Energía_de_Cordoba_EPEC
Argentina,125,natural_gas,OCGT,1969,48,422226,gas,General_Roca_OCGT_Power_Plant_Argentina,-38.946,-67.6008,unknown
Argentina,825,natural_gas,CCGT,1969,48,5473000,gas,Jose_de_San_Martin__Timbues_CCGT_Power_Plant_Argentina,-32.5687,-60.7982,Foninvemem__a__consortium_of_the_government_and_private_energy_producers
Argentina,127,natural_gas,cogeneration,1969,48,137774,gas,La_Plata__Ensenada_CHP_Power_Plant_Argentina,-34.8747,-57.91854,Group_SADESA__Sociedad_Argentina_de_Energía
Argentina,540,natural_gas,OCGT,1969,48,2124376,gas,Lujan_de_Cuyo__C_T__Mendoza_Power_Plant_Argentina,-33.0534,-68.981,Group_SADESA__Sociedad_Argentina_de_Energía
Argentina,830,natural_gas,CCGT,1969,48,0,gas,Manuel_Belgrano_CCGT_Power_Plant_Argentina,-34.1845,-59.006,Foninvemem__a__consortium_of_government_and_private_energy_producers
Argentina,35,natural_gas,OCGT,1979,38,117974,gas,NOA_Palpala_Power_Plant_Argentina,-24.2595,-65.1871,unknown
Argentina,163,natural_gas,cogeneration,1969,48,949797,gas,Parana_Siderca_OCGT_Power_Plant_Argentina,-33.3652,-60.1438,unknown
Argentina,670,natural_gas,CCGT,1969,48,3422551,gas,Petrobras_Genelba_CCGT_Power_Plant_Argentina,-34.9022,-58.7333,unknown
Argentina,232,natural_gas,OCGT,1969,48,471550,gas,Pluspetrol_Norte_OCGT_Power_Plant_Argentina,-26.9952,-65.16133,Pluspetrol_SA
Argentina,396,natural_gas,CCGT,1969,48,733509,gas,Pluspetrol_San_Miguel_de_Tucuman_CCGT_Power_Plant_Argentina,-26.9935,-65.1684,Pluspetrol_SA
Argentina,438,natural_gas,CCGT,1969,48,0,gas,Pluspetrol_Tucuman_CCGT_Power_Plant_Argentina,-26.997,-65.1685,Pluspetrol_SA
Argentina,216,natural_gas,subcritical,1969,48,629016,gas,Sorrento_Power_Plant_Argentina,-32.905,-60.6805,unknown
Argentina,22,oil,OCGT,1979,38,0,oil,,,,
Argentina,97,natural_gas,OCGT,1969,48,400538,gas,,,,
Argentina,194,natural_gas,OCGT,1969,48,1177685,gas,,,,
Argentina,755,natural_gas,OCGT,1969,48,3711940,gas,,,,
Armenia,1110,natural_gas,subcritical,1966,51,1209497,gas,Hrazdan_Thermal_Power_Plant_Armenia,40.564,44.7479,ZAO_INTER_RAO_UES_Russia
Armenia,243,natural_gas,CCGT,1961,56,323059,gas,Yerevan_CCGT_Power_Plant_Armenia,40.115,44.4976,Republic_of_Armenia
Armenia,550,natural_gas,subcritical,2012,5,2967611,gas,Yerevan_Thermal_Power_Plant_Armenia,40.1135,44.504,unknown
Armenia,96,natural_gas,subcritical,1961,56,61299,gas,,,,
Armenia,480,natural_gas,CCGT,2012,5,0,gas,,,,
Australia,203,natural_gas,OCGT,1998,19,1043870,gas,AGL_Hallett_OCGT_Power_Plant_Australia,-33.3487,138.7517,TRUenergy__acquired_from_AGL_Power_Generation_Australia_in_2007
Australia,330,natural_gas,cogeneration,1998,19,1553993,gas,Alcoa_Wagerup_Cogen_OCGT_Power_Plant_Australia,-32.916,115.9186,unknown
Australia,94,natural_gas,OCGT,2001,16,84329,gas,Bairnsdale_OCGT_Power_Plant_Australia,-37.8428,147.5636,unknown
Australia,53,natural_gas,CCGT,1975,42,86825,gas,Barcaldine_CCGT_Power_Plant_Australia,-23.5525,145.31417,Ergon_Energy_Queensland_Pty_Ltd
Australia,2640,bituminous,subcritical,1976,41,7399173,coal,Bayswater_Coal_Power_Plant_Australia,-32.395,150.9492,Macquarie_Generation
Australia,240,natural_gas,subcritical,1998,19,323059,gas,Bell_Bay_Thermal_Power_Plant_Australia__Decommissioned,-41.14295,146.9031,Hydro_Tasmania
Australia,32,natural_gas,OCGT,2012,5,130584,gas,Berrimah__OCGT_Power_Plant_Australia,-12.4262,130.9195,Power_and_Water_Corporation
Australia,416,bituminous,subcritical,2009,8,0,coal,Bluewaters_Coal_Power_Station_Australia,-33.3315,116.227,Griffin_Energy
Australia,450,natural_gas,OCGT,2009,8,1333567,gas,Braemar_I_OCGT_Power_Plant_Australia,-27.1108,150.9051,NewGen_Power
Australia,33,natural_gas,CCGT,2012,5,114719,gas,Bulwer_Island_Cogen_CCGT_Power_Plant_Australia,-27.4039,153.1361,ATCO_Power_Australia
Australia,700,subbituminous,subcritical,2009,8,4859672,coal,Callide_B_Coal_Power_Plant_Australia,-24.34495,150.61975,CS_Energy
Australia,900,subbituminous,supercritical,2001,16,5400284,coal,Callide_C_Coal_Power_Plant_Australia,-24.33385,150.6279,CS_Energy
Australia,240,natural_gas,CCGT,1998,19,323059,gas,Cockburn_CCGT_Power_Station_Australia,-32.2,115.774,Verve_Energy
Australia,330,bituminous,subcritical,1998,19,797103,coal,Collie_Coal_Power_Plant_Australia,-33.3428,116.2621,Verve_Energy
Australia,190,coal,subcritical,1998,19,1986197,coal,Collinsville_Coal_Power_Plant_Australia,-20.545,147.8045,Transfield_Services_Limited
Australia,667,natural_gas,OCGT,2009,8,3422551,gas,Colongra_OCGT_Power_Plant_Australia,-33.21,151.5448,Delta_Electricity
Australia,140,natural_gas,CCGT,1990,27,980315,gas,Condamine_CCGT_Power_Plant_Australia,-26.66361,150.264722,BG_Group
Australia,242,natural_gas,CCGT,1998,19,323059,gas,Diamantina_CCGT_Power_Plant_Australia,-20.78287,139.4832,AGL_Energy
Australia,156,natural_gas,OCGT,1990,27,186171,gas,Dry_Creek_OCGT_Power_Plant_Australia,-34.8475,138.5818,Synergen_Power
Australia,2840,bituminous,subcritical,1976,41,1965945,coal,Eraring_Coal_Power_Plant_Australia,-33.0622,151.5209,Origin_Energy_(acquired_from_Eraring_Energy_in_2013)
Australia,21,natural_gas,OCGT,2012,5,258849,gas,Geraldton_OCGT_Power_Plant_Australia,-28.7701,114.6484,Verve_Energy
Australia,1680,bituminous,subcritical,1976,41,10400000,coal,Gladstone_Coal_Power_Plant_Australia,-23.8507,151.2193,Rio_Tinto_Ltd
Australia,468,natural_gas,OCGT,2009,8,0,gas,Jeeralang_OCGT_Power_Plant_Australia,-38.275,146.42566,unknown
Australia,86,natural_gas,OCGT,1975,42,200406,gas,Karratha_OCGT_Power_Plant_Australia,-20.7625,116.8374,ATCO_Power_Australia
Australia,28,natural_gas,OCGT,2012,5,61434,gas,Katherine_OCGT_Power_Plant_Australia,-14.4587,132.2445,Power_and_Water_Corporation
Australia,310,natural_gas,OCGT,1998,19,0,gas,Kemerton_OCGT_Power_Plant_Australia,-33.16358,115.7805,unknown
Australia,750,bituminous,supercritical,2009,8,3232147,coal,Kogan_Creek_Coal_Power_Plant_Australia,-26.9164,150.74917,CS_Energy
Australia,420,bituminous,subcritical,2009,8,2691273,coal,Kwinana_ABC_Coal_Power_Plant_Australia,-32.1982,115.775,Verve_Energy
Australia,200,natural_gas,OCGT,1998,19,685516,gas,Kwinana_HEGT_Power_Plant_Australia,-32.1982,115.7744,Verve_Energy
Australia,36,natural_gas,cogeneration,1975,42,43085,gas,Kwinana_Tiwest_Cogen_OCGT_Power_Plant_Australia,-32.2276,115.7734,Western_Power
Australia,80,natural_gas,OCGT,1975,42,238236,gas,Ladbroke_Grove_OCGT_Power_Plant_Australia,-37.4566,140.7827,Origin_Energy
Australia,320,natural_gas,OCGT,1998,19,1223826,gas,Laverton_North_OCGT_Power_Plant_Australia,-37.84163,144.78873,Snowy_Hydro_Ltd__Commonwealth_Victorian_and_NSW_governments
Australia,2000,bituminous,subcritical,1976,41,21200000,coal,Liddell_Coal_Power_Plant_Australia,-32.3715,150.978,Macquarie_Generation
Australia,34,natural_gas,OCGT,1975,42,76053,gas,Mackay_OCGT_Power_Plant_Australia,-21.1445,149.1591,Stanwell_Corporation
Australia,880,bituminous,supercritical,2009,8,1303533,coal,Millmerran_Coal_Power_Plant_Australia,-27.96167,151.27917,InterGen_Australia_(Huaneng_OzGen)
Australia,90,natural_gas,OCGT,1975,42,48459,gas,Mintaro_OCGT_Power_Plant_Australia,-33.9032,138.7382,Synergen_Power
Australia,550,natural_gas,OCGT,1981,36,2967611,gas,Mortlake_OCGT_Power_Plant_Australia,-38.0631,142.6678,Origin_Energy
Australia,1400,coal,subcritical,1993,24,7804385,coal,Mount_Piper_Coal_Power_Plant_Australia,-33.3586,150.0316,Energy_Australia_(acquired_Mt_Piper_and_Wallerawang_power_stations_from_NSW_government_in_September_2013)
Australia,414,natural_gas,OCGT,1998,19,0,gas,Mount_Stuart_Power_Plant_Australia,-19.338,146.8508,Origin_Energy_Ltd
Australia,854,bituminous,subcritical,2009,8,1468640,coal,Muja_Coal_Power_Plant_Australia,-33.4462,116.307,Verve_Energy
Australia,112,natural_gas,OCGT,1990,27,130423,gas,Mungarra_OCGT_Gas_Power_Station_Australia,-28.8895,115.1178,Verve_Energy
Australia,600,coal,subcritical,1967,50,3402101,coal,Munmorah_Coal_Power_Station_Australia_(Shutdown),-33.2117,151.5418,Delta_Electricity
Australia,76,natural_gas,CCGT,1975,42,350141,gas,Murrin_Murrin_CCGT_Power_Plant_Australia,-28.7679,121.893,Murrin_Murrin_Holdings_Pty_Ltd_a_wholly_owned_subsidiary_of_Minara_Resources_Ltd
Australia,330,natural_gas,OCGT,1998,19,1553993,gas,Neerabup_OCGT_Power_Plant_Australia,-31.6713,115.8021,unknown
Australia,320,natural_gas,CCGT,1998,19,1223826,gas,NewGen_Kwinana_CCGT_Power_Station_Australia,-32.202,115.773,ERM_Power_Australia
Australia,108,natural_gas,OCGT,2001,16,377674,gas,Newman_OCGT_Power_Plant_Australia,-23.3443,119.7085,Alinta_Energy
Australia,510,natural_gas,subcritical,1981,36,1700774,gas,Newport_D_Gas_Power_Plant_Australia,-37.8415,144.89472,Industry_Funds_Management
Australia,544,coal,subcritical,1981,36,2214551,coal,Northern_Coal_Power_Plant_Australia,-32.5429,137.788,Unknown
Australia,332,natural_gas,OCGT,1998,19,1553993,gas,Oakey_OCGT_Power_Plant_Australia,-27.4185,151.6799,ERM_Power
Australia,180,natural_gas,CCGT,1998,19,527258,gas,Osborne_CHP_CCGT_Power_Plant_Australia,-34.7982,138.50757,ATCO
Australia,110,natural_gas,OCGT,2001,16,130423,gas,Parkeston_OCGT_Power_Plant_Australia,-30.7378,121.5065,TransAlta
Australia,487,natural_gas,CCGT,2009,8,540505,gas,Pelican_Point_CCGT_Power_Plant_Australia,-34.7652,138.5057,IPR_–_GDF_SUEZ
Australia,576,natural_gas,OCGT,1981,36,1913109,gas,Pinjar_OCGT_Gas_Power_Station_Australia,-31.5591,115.8208,Verve_Energy
Australia,280,natural_gas,cogeneration,1998,19,303590,gas,Pinjarra_Cogen_OCGT_Power_PLant_Australia,-32.6472,115.9469,Alinta_Energy
Australia,210,natural_gas,OCGT,1998,19,634292,gas,Port_Hedland_OCGT_Power_Station_Australia,-20.429,118.5498,Alinta_Energy
Australia,216,natural_gas,OCGT,1998,19,629016,gas,Quarantine_OCGT_Power_Plant_Australia,-34.7792,138.5235,Origin_Energy
