nRun,SumOfSquares,subtype_CaseGroup1_Bus93_ExxonMobil_Chemical_PWBUSANGLE,subtype_CaseGroup1_Bus93_ExxonMobil_Chemical_PWBUSKVVOLT,subtype_CaseGroup1_Bus93_ExxonMobil_Chemical_LineMW,subtype_CaseGroup1_Bus93_ExxonMobil_Chemical_LineMVR,subtype_CaseGroup1_Bus94_ExxonMobil_Refinery_PWBUSANGLE,subtype_CaseGroup1_Bus94_ExxonMobil_Refinery_PWBUSKVVOLT,subtype_CaseGroup1_Bus94_ExxonMobil_Refinery_LineMW,subtype_CaseGroup1_Bus94_ExxonMobil_Refinery_LineMVR,subtype_CaseGroup1_Bus95_Petrofac_PWBUSANGLE,subtype_CaseGroup1_Bus95_Petrofac_PWBUSKVVOLT,subtype_CaseGroup1_Bus95_Petrofac_LineMW,subtype_CaseGroup1_Bus95_Petrofac_LineMVR
2060,75295.568069756366,3157.3135939264971,318.81601980531605,37592.485914512537,4966.3753182755645,3187.0371865969619,318.63848701753375,21109.178686494946,1123.6218466728265,3187.2927549122496,318.63698722467365,15.319901223285411,0.85137309397541605
2061,75303.418192915909,3160.127865353913,318.61770622203113,37592.490536798257,4966.3089503019137,3189.8832289705451,318.44016942097045,21109.178686494946,1123.6220464548314,3190.1390695177456,318.43866938111796,15.319892455782098,0.85137154384212088
2062,75294.898168751635,3157.0819662297636,318.83211059853545,37592.472047657087,4966.37111811458,3186.8029661346845,318.65457832835608,21109.178686494946,1123.6218466728265,3187.0585115099557,318.65307814060935,15.319889559375303,0.85136931091449763
2063,75301.870345017873,3159.581356493562,318.65595499113761,37592.476669941949,4966.3123104095275,3189.3305715062229,318.47841895404054,21109.178686494946,1123.6218466728265,3189.586359393043,318.4769184671834,15.319883766562535,0.85136792686992013
2064,75295.201662213716,3157.1966647893223,318.82386159684751,37592.462803088194,4966.3618763572185,3186.9189755892576,318.64632912451623,21109.178686494946,1123.6218466728265,3187.174532390321,318.64482895618767,15.319889559375303,0.85136759469938894
2065,75299.485045181616,3158.7309237509348,318.71574451097689,37592.467425372495,4966.3274323173027,3188.4705506480241,318.53820966440708,21109.178686494946,1123.6218466728265,3188.7262566120935,318.53670975061061,15.319889559375303,0.85136982762476154
2066,75301.23213377317,3159.3557947944237,318.67173612894436,37592.472047657087,4966.3131504366102,3189.1024753292213,318.49420033520175,21109.178686494946,1123.6218466728265,3189.358241644908,318.49270016809589,15.319883766562535,0.85137034433518244
2067,75298.801801376219,3158.4876892520133,318.73286289608467,37592.462803088194,4966.3324738979727,3188.2245735761649,318.55532863560671,21109.178686494946,1123.6220464548314,3188.4802549955984,318.55382832454478,15.319883766562535,0.85136999371023681
2068,75300.071735142163,3158.941346373384,318.70090987738229,37592.467425372495,4966.3223921486333,3188.6833494974985,318.52337487978485,21109.178686494946,1123.6220464548314,3188.9390752883132,318.52187464397173,15.319883766562535,0.85137034433518244
2069,75301.317726624722,3159.3861843642862,318.66958218518067,37592.472047657087,4966.3131504366102,3189.1332086707134,318.49204627766255,21109.178686494946,1123.6220464548314,3189.3889773482742,318.49054611562974,15.319880791875324,0.85136982762476154
2070,75301.415255588247,3159.4266084632027,318.66660459216371,37592.462803088194,4966.3064302219491,3189.1741038629943,318.48906880034491,21109.178686494946,1123.6222462368535,3189.4298764394161,318.48756864532442,15.319883766562535,0.85137497628202885
2071,75295.860052297299,3157.4393112626267,318.80653721942701,37592.4535546427,4966.3475944269994,3187.1643851647464,318.62900421619327,21109.178686494946,1123.6222462368535,3187.4199653547716,318.62750408864764,15.319886662968781,0.85137652641844885
2072,75300.107103618735,3158.9607155841491,318.6993292458888,37592.458176926426,4966.3131504366102,3188.7029598832905,318.52179397471809,21109.178686494946,1123.6220464548314,3188.9586887192791,318.52029374262787,15.319886662968781,0.85137549299401205
2073,75298.986496379031,3158.5607749545497,318.72749485124586,37592.4535546427,4966.3215521207712,3188.2985073157083,318.5499603011865,21109.178686494946,1123.6220464548314,3188.5541962170269,318.54846000276632,15.319886662968781,0.85137636033233643
2074,75297.16853284344,3157.9090469639873,318.77339891411879,37592.4535546427,4966.3358340135464,3187.6394240703453,318.59586514365037,21109.178686494946,1123.6220464548314,3187.8950504075697,318.59436509411734,15.319883766562535,0.85137687704473952
2075,75298.866785754362,3158.5166021884561,318.73059448636178,37592.4535546427,4966.3223921486333,3188.2538368653873,318.55305978684191,21109.182150208249,1123.6222462368535,3188.5095217168632,318.55155983808311,15.319889559375303,0.85137807655628006
2076,75298.413592274184,3158.3542079105964,318.74203230963536,37592.4535546427,4966.3257522607964,3188.0896093609094,318.56449799391009,21109.182150208249,1123.6222462368535,3188.345278592777,318.56299801822223,15.319886662968781,0.85137807655628006
2077,75299.711702327477,3158.8178854901703,318.70937258865689,37592.458176926426,4966.3156719277213,3188.5585204831245,318.5318377322792,21109.182150208249,1123.6222462368535,3188.814235621518,318.53033747653632,15.319889559375303,0.85137807655628006
2078,75299.565944970556,3158.7654423508784,318.71306626779619,37592.458176926426,4966.3173519825241,3188.5054854649347,318.53553145336275,21109.182150208249,1123.6222462368535,3188.7611950885707,318.53403118892129,15.319889559375303,0.85137824264256001
2079,75298.496755613523,3158.3837901340898,318.73994704200766,37592.4535546427,4966.3257522607964,3188.1195258772859,318.56241295012859,21109.182150208249,1123.6222462368535,3188.3751985673343,318.56091262238408,15.319886662968781,0.85137840872885617
2080,75297.182477544251,3157.9168828381362,318.77277580192339,37592.444310076091,4966.3333139267606,3187.6473577197753,318.59524184800858,21109.182150208249,1123.6224460188935,3187.9029843751041,318.59374179994307,15.319892455782098,0.85138047558189611
2081,75300.709589504389,3159.1784414687531,318.68389624736812,37592.4535546427,4966.3047501689953,3188.9231550906434,318.50636063526218,21109.182150208249,1123.6222462368535,3189.1789051799724,318.50486043951793,15.319889559375303,0.85137962669552247
2082,75298.128228924892,3158.2538020282905,318.74900836497483,37592.44893235925,4966.324072204573,3187.9880826132944,318.57147389106996,21109.185613921829,1123.6222462368535,3188.2437432570737,318.56997389895912,15.319901223285411,0.85137892544188087
2083,75298.943622798775,3158.5462301332136,318.72840927952893,37592.44893235925,4966.3173519825241,3188.2838106171848,318.55087447476132,21109.185613921829,1123.6222462368535,3188.5394989292054,318.54937453114746,15.319901223285411,0.85137910998228494
2084,75299.43501563654,3158.7208713640016,318.71610691909734,37592.4535546427,4966.3131504366102,3188.4604228168,318.5385719715772,21109.185613921829,1123.6222462368535,3188.716128374765,318.53707169997551,15.319898326877789,0.85137892544188087
2085,75295.865125748809,3157.4444246544672,318.80600585025462,37592.444310076091,4966.3408741890344,3187.1695733792089,318.62847263798926,21109.185613921829,1123.6224460188935,3187.4251549063988,318.6269725116951,15.319898326877789,0.8513792760686657
2086,75304.256648202208,3160.4507962576145,318.59417732043602,37592.4535546427,4966.2711463507067,3190.2098873145269,318.41663993797999,21109.185613921829,1123.6226458009517,3190.4657601653689,318.41513995354745,15.319907094382783,0.85137944215506245
2087,75302.337703866229,3159.7783165682158,318.64117137352895,37592.425820946286,4966.2719863743059,3189.5298493344494,318.46363481548428,21109.185613921829,1123.6222462368535,3189.7856576373374,318.46213472036487,15.319898326877789,0.85137361068682815
2088,75294.189389447958,3156.8651261744108,318.84626474703288,37592.407327943271,4966.3324738979727,3186.5837936264534,318.66873281999909,21109.185613921829,1123.6222462368535,3186.8393189237577,318.66723259893388,15.319886662968781,0.8513718944673857
2089,75304.299057189812,3160.4923447855854,318.59064175939557,37592.407327943271,4966.2451042449175,3190.2519631118935,318.41310393464892,21109.185613921829,1123.6222462368535,3190.5078410391297,318.41160395854507,15.319898326877789,0.85136792686992013
2090,75298.731232224134,3158.5042571588183,318.73053521431285,37592.388838822561,4966.2854281710024,3188.2414440216121,318.55300088826391,21109.185613921829,1123.6222462368535,3188.4971283761697,318.5515005826835,15.319872102659073,0.85136672736552954
2091,75298.364643475186,3158.3726671388608,318.73980350157592,37592.388838822561,4966.2887882706609,3188.1083687122318,318.56226909271135,21109.185613921829,1123.6222462368535,3188.3640398256002,318.56076912227093,15.319872102659073,0.85136672736552954
2092,75298.11776034208,3158.2842526120812,318.74603147211559,37592.388838822561,4966.2904683209154,3188.0189562579994,318.56849747038228,21109.185613921829,1123.6222462368535,3188.2746192690029,318.56699712830971,15.319872102659073,0.85136672736552954
2093,75300.950317784183,3159.2962773919821,318.67474445045178,37592.398083382344,4966.2686262803336,3189.0424039390414,318.49720853246822,21109.185613921829,1123.6222462368535,3189.2981655869444,318.49570871520677,15.319872102659073,0.85136724407500963
2094,75295.396133788177,3157.309332480027,318.81465600980249,37592.388838822561,4966.3097903287098,3187.0330417566379,318.63712360178857,21109.185613921829,1123.6222462368535,3187.2886110348627,318.63562345512969,15.319886662968781,0.85136947699992249
2095,75304.724733669296,3160.6544904357506,318.57894070586366,37592.393461102307,4966.2299824624824,3190.415968400549,318.4014029299808,21109.185613921829,1123.6218466728265,3190.6718619424532,318.3999026245624,15.319898326877789,0.85136414382048164
2096,75294.99443681397,3157.1760625872153,318.82376303372513,37592.370349706398,4966.3022300900957,3186.8982980900855,318.64623058883939,21109.185613921829,1123.6220464548314,3187.1538540621077,318.64473042074292,15.31989543047044,0.8513624276105809
2097,75295.642612165437,3157.4208232951628,318.80618904401206,37592.347234439825,4966.2829080970059,3187.1458521519639,318.62865613773562,21109.189077635692,1123.6220464548314,3187.4014327280593,318.62715601100933,15.319880791875324,0.85135537825042418
2098,75302.089897197759,3159.7317429276773,318.64334771300935,37592.351856717032,4966.2291424424357,3189.4828604102754,318.46581161932482,21109.189077635692,1123.6218466728265,3189.7386645697693,318.46431151907859,15.319880791875324,0.85135417875487363
2099,75293.931168755909,3156.8148387926626,318.84870427487215,37592.333367609957,4966.2896282957527,3186.5330488144218,318.67117238264143,21109.189077635692,1123.6218466728265,3186.7885709481675,318.66967215583367,15.319889559375303,0.85135161368260892
2100,75299.559899623855,3158.8376533675337,318.70593207700813,37592.324123058126,4966.2350225842592,3188.5787154883515,318.52839710818131,21109.196005064281,1123.6214471088711,3188.8344336953151,318.52689686054094,15.319927447529054,0.85134576385599992
2101,75297.557787539379,3158.1200525110175,318.7564747605058,37592.324123058126,4966.2501443743677,3187.8530172569408,318.57894070586366,21109.196005064281,1123.6216468908399,3188.1086657093892,318.57744033919937,15.319930422220793,0.85134644664229697
2102,75301.510874205924,3159.5362569999406,318.65671044324313,37592.328745333893,4966.2173807598028,3189.2852082350209,318.47917419567051,21109.196005064281,1123.6214471088711,3189.5409943027785,318.47767406395292,15.319933318631449,0.85134437983056244
2103,75298.906205186198,3158.6041949299074,318.72234358452403,37592.324123058126,4966.2375426461067,3188.3426269765309,318.54480904149926,21109.196005064281,1123.6216468908399,3188.5983232936856,318.54330875520981,15.319936215042381,0.85134473045023362
2104,75300.232351053797,3159.0778459999501,318.68898186556544,37592.328745333893,4966.2274624025531,3188.8216241065375,318.5114462644454,21109.196005064281,1123.6216468908399,3189.077365606794,318.50994605672429,15.319936215042381,0.85134524715303839
2105,75299.533827716063,3158.8272905677454,318.70662689033821,37592.328745333893,4966.2333425433844,3188.5682407754425,318.52909208490956,21109.196005064281,1123.6216468908399,3188.8239585623878,318.52759183563256,15.319942086146456,0.85134508106997686
2106,75296.057240578142,3157.5844039593744,318.79416193203701,37592.319500782636,4966.2602260503736,3187.3113290006609,318.61662880504713,21109.196005064281,1123.6216468908399,3187.5669263739555,318.61512870663393,15.319936215042381,0.8513467972623936
2107,75301.888723454031,3159.6740241078733,318.646932834376,37592.324123058126,4966.21234064698,3189.4245384210926,318.46939681255031,21109.196005064281,1123.6218466728265,3189.6803379827502,318.46789670386028,15.319933318631449,0.85134783066941444
2108,75302.429085858239,3159.8680167908469,318.63327506509523,37592.324123058126,4966.2073005367129,3189.6207208708929,318.45573856571525,21109.196005064281,1123.6218466728265,3189.8765395952237,318.4542384891933,15.319933318631449,0.85134783066941444
2109,75297.094926514052,3157.9593700341429,318.76764238044456,37592.31487850743,4966.2484643309326,3187.6905379034338,318.5901087852659,21109.196005064281,1123.6218466728265,3187.9461719362839,318.58860874928445,15.319942086146456,0.85135006356886889
2110,75297.089810239821,3157.9587653681847,318.76759274614528,37592.31487850743,4966.2451042449175,3187.6899349145465,318.59005916479015,21109.196005064281,1123.6220464548314,3187.9455689232186,318.58855877194458,15.319944982558216,0.85135109697787215
2111,75299.150243316035,3158.6973506620398,318.71555884384225,37592.31487850743,4966.2291424424357,3188.4368560211224,318.53802404899091,21109.196005064281,1123.6220464548314,3188.6925617634797,318.53652377867957,15.319944982558216,0.8513507463568899
2112,75298.349146902779,3158.4106085923772,318.73575367515502,37592.31487850743,4966.2341825637868,3188.1468779532793,318.55821968037645,21109.196005064281,1123.6220464548314,3188.4025562573352,318.5567193625065,15.319947878970249,0.85135091244050409
2113,75301.732936422137,3159.6240774788325,318.65028520171978,37592.31487850743,4966.2064605185842,3189.374044332048,318.47274895970304,21109.196005064281,1123.6220464548314,3189.6298407393274,318.47124884311808,15.319950775382559,0.85134954686460251
2114,75295.136663738769,3157.2635187407213,318.81648154664185,37592.305630080125,4966.2560245286249,3186.9868525429861,318.63894898729058,21109.196005064281,1123.6220464548314,3187.2424188401637,318.63744847932645,15.319939111453584,0.85134936232740244
2115,75301.739774134767,3159.6297806021366,318.64974646545892,37592.310252354757,4966.2022590195775,3189.3798273279058,318.47221073045762,21109.196005064281,1123.6220464548314,3189.6356228375503,318.47071025822532,15.319962439315971,0.85135058027329202
2116,75295.318210869766,3157.3338223508695,318.81140169623666,37592.296385531699,4966.2493043526156,3187.0579639058014,318.63386948042319,21109.196005064281,1123.6222462368535,3187.3135375706397,318.63236898441903,15.319953750076563,0.8513519458500225
2117,75303.590423269226,3160.29741098765,318.60257899738639,37592.305630080125,4966.1804171729709,3190.0550089287381,318.42504212880704,21109.196005064281,1123.6226458009517,3190.3108699202853,318.42354176769567,15.31991875829957,0.85135366204935847
2118,75293.640581406115,3156.742654271703,318.85279910279104,37592.277896438274,4966.2526644400514,3186.4601527537179,318.67526749854306,21109.196005064281,1123.6224460188935,3186.7156674487251,318.67376726209596,15.319907094382783,0.85135401267094091
2119,75303.531586059267,3160.2899668001141,318.60277355633366,37592.28251871121,4966.1669755183866,3190.0475139612417,318.42523627664963,21109.196005064281,1123.6222462368535,3190.303373522569,318.42373627196952,15.319889559375303,0.85135058027329202
2120,75299.897455343453,3158.993396414292,318.6939789784044,37592.268651893275,4966.1921788118325,3188.7363159734518,318.51644412684095,21109.196005064281,1123.6222462368535,3188.9920495352317,318.51494390734979,15.319892455782098,0.8513519458500225
2121,75296.801884564702,3157.8869341615837,318.77190487420762,37592.259403471646,4966.2165407408211,3187.6173677637953,318.59437151983371,21109.196005064281,1123.6222462368535,3187.8729943458798,318.59287111683363,15.319892455782098,0.85135281317635247
2122,75301.876121173846,3159.7035124556228,318.64392535816808,37592.268651893275,4966.1745370634735,3189.4544532936425,318.46638946045266,21109.196005064281,1123.6222462368535,3189.7102563139965,318.46488900193378,15.319904119693309,0.85135091244050409
2123,75298.934284876523,3158.6504185524591,318.71806642588348,37592.264029621183,4966.1980589317736,3188.3894742414132,318.54053200339666,21109.196005064281,1123.6222462368535,3188.6451746957587,318.53903172717929,15.31989543047044,0.8513519458500225
2124,75299.405838888662,3158.819643531574,318.70614773327418,37592.264029621183,4966.1938588457469,3188.5606086450553,318.52861306132075,21109.196005064281,1123.6222462368535,3188.8163261259642,318.52711281317181,15.31989543047044,0.8513517797663076
2125,75300.202711168517,3159.1038333090564,318.68613164362898,37592.268651893275,4966.1871387117963,3188.8480067826331,318.5085964795876,21109.196005064281,1123.6222462368535,3189.1037515996886,318.50709627857771,15.319901223285411,0.8513519458500225
2126,75297.15071987886,3158.0131821645509,318.76293570916357,37592.259403471646,4966.2106606099387,3187.7450476569825,318.58540235389501,21109.196005064281,1123.6222462368535,3188.000687263203,318.58390197201504,15.31989543047044,0.8513519458500225
2127,75302.279188738175,3159.8526336411737,318.63335396343427,37592.259403471646,4966.1678155331756,3189.605263209372,318.45581779897736,21109.196005064281,1123.6222462368535,3189.8610813138362,318.45431736536301,15.319898326877789,0.85135281317635247
2128,75296.942008098922,3157.9387878218913,318.76810158716552,37592.254781200143,4966.208980573183,3187.6698217673188,318.59056822107658,21109.202932493998,1123.6222462368535,3187.9254538402929,318.58906782703224,15.319915783608959,0.8513507463568899
2129,75301.55457508481,3159.5928312447163,318.65157759937767,37592.259403471646,4966.170336987394,3189.3425361326517,318.47404171111469,21109.199468778996,1123.6222462368535,3189.5983278878407,318.47254123456906,15.31991288719996,0.85135091244050409
2130,75298.529847064201,3158.510356047801,318.72779370954476,37592.250158928917,4966.1946988628097,3188.2478448422348,318.55025943319976,21109.202932493998,1123.6222462368535,3188.5035317121215,318.54875913407517,15.319915783608959,0.85134987903161297
2131,75299.704153524086,3158.9316409946509,318.69812101338994,37592.250158928917,4966.1846172533151,3188.6738842666382,318.52058607879661,21109.202932493998,1123.6222462368535,3188.9296119367386,318.51908584955112,15.31991875829957,0.85134971294809969
2132,75300.110385210399,3159.0773311559924,318.68786041257232,37592.250158928917,4966.1812571888986,3188.8212186544474,318.51032548080354,21109.202932493998,1123.6222462368535,3189.0769612678841,318.50882491878554,15.31991875829957,0.85134971294809969
2133,75298.482939701964,3158.4949098866518,318.72887488506268,37592.250158928917,4966.1946988628097,3188.2322245022829,318.55134066452399,21109.199468778996,1123.6222462368535,3188.4879107458305,318.54984036285322,15.319915783608959,0.85135006356886889
2134,75300.287524545158,3159.1421770942607,318.6832860758808,37592.250158928917,4966.179577157116,3188.8867971945783,318.50575063375891,21109.199468778996,1123.6222462368535,3189.1425458259896,318.5042504394512,15.319915783608959,0.85135039573598015
2135,75299.534331882198,3158.8721804191791,318.70229770862733,37592.250158928917,4966.1854572695956,3188.6137536692322,318.52476303831537,21109.199468778996,1123.6222462368535,3188.869476669367,318.52326279923318,15.319915783608959,0.85135058027329202
2136,75301.358746470491,3159.5274331991805,318.65614849532506,37592.250158928917,4966.1711770024676,3189.2764028529373,318.47861276123547,21109.196005064281,1123.6222462368535,3189.532188567598,318.4771122739217,15.319909990791235,0.85135109697787215
2137,75297.626560951234,3158.1889427291926,318.75039558679867,37592.245536657967,4966.1997389666822,3187.922808044797,318.57286179743465,21109.202932493998,1123.6222462368535,3188.1784649419897,318.5713614450849,15.319921654709123,0.85135039573598015
2138,75301.188170869049,3159.4629857641926,318.66064909084179,37592.254781200143,4966.170336987394,3189.2112314310111,318.48311353054112,21109.202932493998,1123.6222462368535,3189.4670122732637,318.481613389546,15.31991875829957,0.85134971294809969
2139,75298.913641625128,3158.650189248825,318.71787932985876,37592.250158928917,4966.1888187448585,3188.3892619299122,318.54034495948798,21109.199468778996,1123.6224460188935,3188.6449635051063,318.53884468371103,15.319915783608959,0.85134971294809969
2140,75297.691328939283,3158.2145071448385,318.74853346089998,37592.240914387316,4966.1972189144262,3187.9486675527605,318.57099983321018,21109.202932493998,1123.6224460188935,3188.2043266161218,318.56949948524505,15.319933318631449,0.85134971294809969
2141,75301.227132996573,3159.4790660841409,318.65946056780473,37592.250158928917,4966.1686569574586,3189.227499093472,318.48192498171045,21109.202932493998,1123.6224460188935,3189.4832817175698,318.48042448659407,15.319933318631449,0.85134834737316001
2142,75295.043315271862,3157.2680262665958,318.81514131926212,37592.236292116941,4966.2148607030704,3186.9915144668144,318.63760913311518,21109.202932493998,1123.6224460188935,3187.2470820800236,318.63610898531346,15.319950775382559,0.85135091244050409
2143,75304.777435175783,3160.7580817008529,318.56923532727291,37592.240914387316,4966.1325335637584,3190.5209748473185,318.3916981148717,21109.202932493998,1123.6226458009517,3190.7768816381404,318.39019783231799,15.319991638309688,0.85134783066941444
2144,75295.342948354009,3157.384866820234,318.80663899381506,37592.222425307526,4966.2005789842424,3187.109701979849,318.62910667624726,21109.202932493998,1123.6224460188935,3187.3652822356444,318.62760619145763,15.320020837331231,0.85134181477305948
2145,75302.917031978068,3160.0969348042704,318.61553175509908,37592.231669846857,4966.1375736360851,3189.8523880943708,318.43799555994076,21109.206396209291,1123.6224460188935,3190.1082319232996,318.43649516831255,15.320026630169913,0.85134233147497962
2146,75298.623749561535,3158.5644358936038,318.72341153970655,37592.213176891601,4966.1711770024676,3188.3025942551812,318.54587741311877,21109.206396209291,1123.6226458009517,3188.5582889671064,318.54437712431337,15.320023733750435,0.85134473045023362
2147,75298.299060692574,3158.4477488607527,318.73163067692582,37592.213176891601,4966.1745370634735,3188.1845901550114,318.55409675966916,21109.206396209291,1123.6226458009517,3188.4402733592019,318.55259645150812,15.320023733750435,0.85134473045023362
2148,75301.476133098942,3159.5838061325267,318.6516068747141,37592.222425307526,4966.1484938015683,3189.3334720196599,318.47407097829455,21109.206396209291,1123.6226458009517,3189.5892656704341,318.47257085859599,15.320035397711621,0.85134404766462501
2149,75297.95760520942,3158.3263320267079,318.74014307115681,37592.213176891601,4966.1745370634735,3188.0618069564289,318.56260928164374,21109.206396209291,1123.6226458009517,3188.3174784614193,318.56110895343693,15.320026630169913,0.85134386312802091
2150,75296.15693737453,3157.6830954205475,318.78541670714759,37592.208554622921,4966.1871387117963,3187.4113149823056,318.60788387362476,21109.206396209291,1123.6224460188935,3187.6669253980422,318.60638343880714,15.320038294132203,0.85134369704509438
2151,75299.377189924504,3158.8361909516507,318.7041689826562,37592.213176891601,4966.1610954168482,3188.5774257707499,318.52663414801771,21109.206396209291,1123.6224460188935,3188.8331473141834,318.52513390452896,15.320032501291315,0.85134181477305948
2152,75300.824414485513,3159.3554440555959,318.66759890675007,37592.213176891601,4966.1484938015683,3189.10253970746,318.49006355176778,21109.206396209291,1123.6224460188935,3189.3583116731688,318.48856339440448,15.320038294132203,0.85134198085580248
2153,75297.768245605112,3158.2630151914286,318.74451928585302,37592.20393235454,4966.1728570328296,3187.9977828388865,318.56698570530494,21109.206396209291,1123.6224460188935,3188.2534483887816,318.56548536679225,15.320035397711621,0.85134181477305948
2154,75301.131039980173,3159.4654364814523,318.6598208017985,37592.213176891601,4966.1459737623136,3189.2137772389506,318.48228511534114,21109.206396209291,1123.6224460188935,3189.4695593127972,318.48078497629695,15.320041190553058,0.85134198085580248
2155,75300.152373534831,3159.1149429781403,318.6844996357795,37592.213176891601,4966.1526952778304,3188.8593278753938,318.50696456945002,21109.206396209291,1123.6224460188935,3189.1150765347502,318.50546437228348,15.320041190553058,0.85134198085580248
2156,75295.304557170311,3157.3823742051813,318.80651615034526,37592.199310086449,4966.1896587614947,3187.1072100790457,318.62898386698583,21109.206396209291,1123.6224460188935,3187.3627902349281,318.62748338248542,15.320047061677249,0.85134111353499053
2157,75303.789470207936,3160.4214798219914,318.59237169725162,37592.208554622921,4966.1182519633085,3190.180627475856,318.41483446107679,21109.20985992486,1123.6222462368535,3190.4365036720333,318.413334124014,15.320067493198209,0.85133871456483234
2158,75294.910912636944,3157.248003706175,318.81574090371822,37592.185443283852,4966.1846172533151,3186.9713493279623,318.63820855060879,21109.20985992486,1123.6226458009517,3187.2269172617662,318.63670840139611,15.320079157176053,0.85133906518333691
2159,75302.954152875405,3160.1336487572603,318.61240019303801,37592.185443283852,4966.1157319317272,3189.8895693119885,318.4348637997897,21109.20985992486,1123.6224460188935,3190.1454180208343,318.43336341553965,15.320073286045711,0.85133493158029683
2160,75296.97793067852,3157.994843122432,318.76297320242463,37592.176198750203,4966.1619354311397,3187.7266270051396,318.58543983671387,21109.20985992486,1123.6224460188935,3187.9822681312453,318.58393945474563,15.320064518493158,0.85133528219802246
2161,75301.062201624809,3159.458250711335,318.65987542599959,37592.180821016889,4966.1274920845744,3189.206553200971,318.48234008124524,21109.20985992486,1123.6224460188935,3189.4623361146378,318.48083994207167,15.320052854520888,0.85133424879861763
2162,75299.063557781847,3158.7430916230046,318.71023093422497,37592.176198750203,4966.1442937365009,3188.4833233929871,318.53269655264586,21109.20985992486,1123.6222462368535,3188.7390366454842,318.53119629488043,15.320049958098933,0.85133373209915053
2163,75300.72194387301,3159.3361096078274,318.66846612170775,37592.180821016889,4966.1308521308019,3189.0830353897413,318.49093088204791,21109.20985992486,1123.6222462368535,3189.3388054438387,318.48943036571649,15.320052854520888,0.85133389818110483
2164,75297.901653370442,3158.3283653064464,318.73942429790458,37592.176198750203,4966.1518552643201,3188.0639175408837,318.56189070859278,21109.206396209291,1123.6222462368535,3188.3195902598072,318.56039038207808,15.32004416525584,0.85133424879861763
2165,75299.950019248208,3159.0617149919613,318.68776579787652,37592.176198750203,4966.1350535996025,3188.8055449580279,318.5102308924653,21109.20985992486,1123.6222462368535,3189.0612892018339,318.50873068760637,15.320049958098933,0.85133424879861763
2166,75296.604882524072,3157.8658846438684,318.77198164720573,37592.166954217704,4966.1610954168482,3187.5962216493613,318.59444862843452,21109.20985992486,1123.6222462368535,3187.8518496420115,318.59294822525288,15.320058725647314,0.85133356601721222
2167,75301.868542474811,3159.7501432239942,318.6392353087453,37592.176198750203,4966.1182519633085,3189.5017492362222,318.46169929013291,21109.20985992486,1123.6222462368535,3189.7575609305159,318.46019884266303,15.320064518493158,0.85133424879861763
2168,75295.415010557437,3157.4438043042915,318.80160778746637,37592.15770580859,4966.1669755183866,3187.1693882067384,318.62407544294746,21109.20985992486,1123.6226458009517,3187.424975372232,318.62257497000445,15.320061622070099,0.85133579889796007
2169,75305.212548245283,3160.9550717018287,318.55420706083686,37592.166954217704,4966.0838087682287,3190.7203022882936,318.37666975431455,21109.20985992486,1123.6228455830269,3190.9762306299981,318.37516915030716,15.320093717584156,0.85133544828012797
2170,75299.562764334725,3158.9418657026176,318.69567206453229,37592.139216749267,4966.1190919739765,3188.6843952928689,318.51813781214457,21109.213323640713,1123.6228455830269,3188.9401290315159,318.51663758866471,15.320117045564251,0.8513318498381317
2171,75296.715697135689,3157.9218089240653,318.76751347410715,37592.134594485149,4966.1409336857241,3187.6528286238317,318.58998062879351,21109.216790262653,1123.6228455830269,3187.9084634031387,318.58848023613268,15.320125813131835,0.8513320159199026
2172,75300.350794177895,3159.2248828794463,318.67570950129215,37592.139216749267,4966.1115304711002,3188.9706108596183,318.49817474217451,21109.213323640713,1123.6228455830269,3189.2263718875838,318.49667420877904,15.320122838421121,0.85133081644080999
2173,75296.544365998692,3157.8628568638146,318.77161635065107,37592.129972221308,4966.140093673208,3187.593216912675,318.59408379060011,21109.216790262653,1123.6228455830269,3187.8488459140667,318.5925833882776,15.320131605990362,0.85132943242752246
2174,75301.257682160969,3159.5502330082149,318.65273718934117,37592.139216749267,4966.1006103462578,3189.2996395551622,318.47520169183724,21109.216790262653,1123.6226458009517,3189.5554329787524,318.47370121255904,15.320146166423388,0.85132719955512359
2175,75295.875024662135,3157.6259516234559,318.78822630735772,37592.125349957758,4966.141773698313,3187.353646508881,318.61069411936245,21109.216790262653,1123.6226458009517,3187.6092523539724,318.60919367792764,15.320172469158656,0.85132788233397605
2176,75298.905040896687,3158.7107785273288,318.71178802745084,37592.129972221308,4966.1174119527104,3188.4507173700786,318.53425392603123,21109.216790262653,1123.6226458009517,3188.7064293151125,318.53275330764853,15.320172469158656,0.85132771625260839
2177,75301.43663815227,3159.6167094063962,318.6479895957674,37592.134594485149,4966.0972503102603,3189.3668731985667,318.4704539933403,21109.216790262653,1123.6228455830269,3189.6226738364198,318.46895388216029,15.320175365592194,0.85132823295024995
2178,75295.952907927291,3157.6561182152318,318.7860362607816,37592.120727694492,4966.1392536607636,3187.3841602736215,318.60850396870319,21109.216790262653,1123.6230453651201,3187.6397696005592,318.60700353242544,15.320169494443416,0.85132959850905765
2179,75301.38535112291,3159.6010188358468,318.64900887235086,37592.129972221308,4966.0947288745983,3189.3510163138267,318.47147369976864,21109.216790262653,1123.6230453651201,3189.6068140567327,318.46997322927257,15.320181158460089,0.85132823295024995
