primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,age
bituminous,supercritical,40,2500,1907,39.97,12538525.00,12
bituminous,supercritical,43,100,76.35,90.92,502001.25,13
bituminous,supercritical,43,200,152.6,68.96,1003345.00,13
bituminous,supercritical,43,300,228.9,60.45,1505017.50,13
bituminous,supercritical,43,400,305.2,55.7,2006690.00,13
bituminous,supercritical,43,500,381.5,52.57,2508362.50,13
bituminous,supercritical,43,600,457.8,50.31,3010035.00,13
bituminous,supercritical,43,700,534,48.57,3511050.00,13
bituminous,supercritical,43,800,610.3,47.18,4012722.50,13
bituminous,supercritical,43,900,686.6,46.03,4514395.00,13
bituminous,supercritical,43,1000,762.9,45.05,5016067.50,13
bituminous,supercritical,43,1100,839.2,44.2,5517740.00,13
bituminous,supercritical,43,1200,915.4,43.44,6018755.00,13
bituminous,supercritical,43,1300,991.7,42.77,6520427.50,13
bituminous,supercritical,43,1400,1068,42.23,7022100.00,13
bituminous,supercritical,43,1500,1144,41.82,7521800.00,13
bituminous,supercritical,43,1600,1221,41.46,8028075.00,13
bituminous,supercritical,43,1700,1297,41.14,8527775.00,13
bituminous,supercritical,43,1800,1373,40.85,9027475.00,13
bituminous,supercritical,43,1900,1449,40.59,9527175.00,13
bituminous,supercritical,43,2000,1526,40.36,10033450.00,13
bituminous,supercritical,43,2100,1602,40.14,10533150.00,13
bituminous,supercritical,43,2200,1678,39.94,11032850.00,13
bituminous,supercritical,43,2300,1755,39.75,11539125.00,13
bituminous,supercritical,43,2400,1831,39.58,12038825.00,13
bituminous,supercritical,43,2500,1907,39.42,12538525.00,13
bituminous,supercritical,47,100,76.35,89.48,502001.25,14
bituminous,supercritical,47,200,152.6,67.75,1003345.00,14
bituminous,supercritical,47,300,228.9,59.36,1505017.50,14
bituminous,supercritical,47,400,305.2,54.67,2006690.00,14
bituminous,supercritical,47,500,381.5,51.6,2508362.50,14
bituminous,supercritical,47,600,457.8,49.38,3010035.00,14
bituminous,supercritical,47,700,534,47.67,3511050.00,14
