primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,age
coal,ultrasupercritical,50.00,200.00,139.10,67.32,914582.50,15.00
coal,ultrasupercritical,50.00,300.00,208.60,58.84,1371545.00,15.00
coal,ultrasupercritical,50.00,400.00,278.10,54.08,1828507.50,15.00
coal,ultrasupercritical,50.00,500.00,347.60,50.94,2285470.00,15.00
coal,ultrasupercritical,50.00,600.00,417.10,48.68,2742432.50,15.00
coal,ultrasupercritical,50.00,700.00,486.60,46.94,3199395.00,15.00
coal,ultrasupercritical,50.00,800.00,556.10,45.55,3656357.50,15.00
coal,ultrasupercritical,50.00,900.00,625.60,44.40,4113320.00,15.00
coal,ultrasupercritical,50.00,1000.00,695.10,43.43,4570282.50,15.00
coal,ultrasupercritical,50.00,1100.00,764.60,42.59,5027245.00,15.00
coal,ultrasupercritical,50.00,1200.00,834.10,41.86,5484207.50,15.00
coal,ultrasupercritical,50.00,1300.00,903.60,41.21,5941170.00,15.00
coal,ultrasupercritical,50.00,1400.00,973.10,40.62,6398132.50,15.00
coal,ultrasupercritical,50.00,1500.00,1043.00,40.10,6857725.00,15.00
coal,ultrasupercritical,50.00,1600.00,1112.00,39.61,7311400.00,15.00
coal,ultrasupercritical,50.00,1700.00,1182.00,39.17,7771650.00,15.00
coal,ultrasupercritical,50.00,1800.00,1251.00,38.75,8225325.00,15.00
coal,ultrasupercritical,50.00,1900.00,1321.00,38.45,8685575.00,15.00
coal,ultrasupercritical,50.00,2000.00,1390.00,38.17,9139250.00,15.00
coal,ultrasupercritical,50.00,2100.00,1460.00,37.92,9599500.00,15.00
coal,ultrasupercritical,50.00,2200.00,1529.00,37.69,10053175.00,15.00
coal,ultrasupercritical,50.00,2300.00,1599.00,37.48,10513425.00,15.00
coal,ultrasupercritical,50.00,2400.00,1668.00,37.28,10967100.00,15.00
coal,ultrasupercritical,50.00,2500.00,1738.00,37.10,11427350.00,15.00
coal,ultrasupercritical,53.00,100.00,69.57,87.75,457422.75,16.00
coal,ultrasupercritical,53.00,200.00,139.10,66.17,914582.50,16.00
coal,ultrasupercritical,53.00,300.00,208.60,57.79,1371545.00,16.00
coal,ultrasupercritical,53.00,400.00,278.10,53.10,1828507.50,16.00
coal,ultrasupercritical,53.00,500.00,347.60,50.01,2285470.00,16.00
coal,ultrasupercritical,53.00,600.00,417.10,47.78,2742432.50,16.00
coal,ultrasupercritical,53.00,700.00,486.60,46.07,3199395.00,16.00
coal,ultrasupercritical,53.00,800.00,556.10,44.71,3656357.50,16.00
coal,ultrasupercritical,53.00,900.00,625.60,43.58,4113320.00,16.00
coal,ultrasupercritical,53.00,1000.00,695.10,42.63,4570282.50,16.00
coal,ultrasupercritical,53.00,1100.00,764.60,41.81,5027245.00,16.00
coal,ultrasupercritical,53.00,1200.00,834.10,41.09,5484207.50,16.00
coal,ultrasupercritical,53.00,1300.00,903.60,40.45,5941170.00,16.00
coal,ultrasupercritical,53.00,1400.00,973.10,39.88,6398132.50,16.00
coal,ultrasupercritical,53.00,1500.00,1043.00,39.36,6857725.00,16.00
coal,ultrasupercritical,53.00,1600.00,1112.00,38.88,7311400.00,16.00
coal,ultrasupercritical,53.00,1700.00,1182.00,38.45,7771650.00,16.00
coal,ultrasupercritical,53.00,1800.00,1251.00,38.04,8225325.00,16.00
coal,ultrasupercritical,53.00,1900.00,1321.00,37.74,8685575.00,16.00
coal,ultrasupercritical,53.00,2000.00,1390.00,37.47,9139250.00,16.00
coal,ultrasupercritical,53.00,2100.00,1460.00,37.23,9599500.00,16.00
coal,ultrasupercritical,53.00,2200.00,1529.00,37.00,10053175.00,16.00
coal,ultrasupercritical,53.00,2300.00,1599.00,36.79,10513425.00,16.00
coal,ultrasupercritical,53.00,2400.00,1668.00,36.60,10967100.00,16.00
coal,ultrasupercritical,53.00,2500.00,1738.00,36.42,11427350.00,16.00
coal,ultrasupercritical,57.00,100.00,69.57,85.94,457422.75,17.00
coal,ultrasupercritical,57.00,200.00,139.10,64.63,914582.50,17.00
coal,ultrasupercritical,57.00,300.00,208.60,56.39,1371545.00,17.00
coal,ultrasupercritical,57.00,400.00,278.10,51.79,1828507.50,17.00
coal,ultrasupercritical,57.00,500.00,347.60,48.77,2285470.00,17.00
coal,ultrasupercritical,57.00,600.00,417.10,46.59,2742432.50,17.00
coal,ultrasupercritical,57.00,700.00,486.60,44.92,3199395.00,17.00
coal,ultrasupercritical,57.00,800.00,556.10,43.58,3656357.50,17.00
coal,ultrasupercritical,57.00,900.00,625.60,42.49,4113320.00,17.00
coal,ultrasupercritical,57.00,1000.00,695.10,41.56,4570282.50,17.00
coal,ultrasupercritical,57.00,1100.00,764.60,40.76,5027245.00,17.00
coal,ultrasupercritical,57.00,1200.00,834.10,40.06,5484207.50,17.00
coal,ultrasupercritical,57.00,1300.00,903.60,39.44,5941170.00,17.00
coal,ultrasupercritical,57.00,1400.00,973.10,38.88,6398132.50,17.00
coal,ultrasupercritical,57.00,1500.00,1043.00,38.37,6857725.00,17.00
coal,ultrasupercritical,57.00,1600.00,1112.00,37.91,7311400.00,17.00
coal,ultrasupercritical,57.00,1700.00,1182.00,37.49,7771650.00,17.00
coal,ultrasupercritical,57.00,1800.00,1251.00,37.09,8225325.00,17.00
coal,ultrasupercritical,57.00,1900.00,1321.00,36.80,8685575.00,17.00
coal,ultrasupercritical,57.00,2000.00,1390.00,36.54,9139250.00,17.00
coal,ultrasupercritical,57.00,2100.00,1460.00,36.30,9599500.00,17.00
coal,ultrasupercritical,57.00,2200.00,1529.00,36.08,10053175.00,17.00
coal,ultrasupercritical,57.00,2300.00,1599.00,35.88,10513425.00,17.00
coal,ultrasupercritical,57.00,2400.00,1668.00,35.69,10967100.00,17.00
coal,ultrasupercritical,57.00,2500.00,1738.00,35.52,11427350.00,17.00
coal,ultrasupercritical,60.00,100.00,69.57,84.59,457422.75,18.00
coal,ultrasupercritical,60.00,200.00,139.10,63.48,914582.50,18.00
coal,ultrasupercritical,60.00,300.00,208.60,55.35,1371545.00,18.00
coal,ultrasupercritical,60.00,400.00,278.10,50.81,1828507.50,18.00
coal,ultrasupercritical,60.00,500.00,347.60,47.83,2285470.00,18.00
coal,ultrasupercritical,60.00,600.00,417.10,45.69,2742432.50,18.00
coal,ultrasupercritical,60.00,700.00,486.60,44.05,3199395.00,18.00
coal,ultrasupercritical,60.00,800.00,556.10,42.74,3656357.50,18.00
coal,ultrasupercritical,60.00,900.00,625.60,41.67,4113320.00,18.00
coal,ultrasupercritical,60.00,1000.00,695.10,40.76,4570282.50,18.00
coal,ultrasupercritical,60.00,1100.00,764.60,39.97,5027245.00,18.00
coal,ultrasupercritical,60.00,1200.00,834.10,39.29,5484207.50,18.00
coal,ultrasupercritical,60.00,1300.00,903.60,38.68,5941170.00,18.00
coal,ultrasupercritical,60.00,1400.00,973.10,38.13,6398132.50,18.00
coal,ultrasupercritical,60.00,1500.00,1043.00,37.64,6857725.00,18.00
coal,ultrasupercritical,60.00,1600.00,1112.00,37.18,7311400.00,18.00
coal,ultrasupercritical,60.00,1700.00,1182.00,36.76,7771650.00,18.00
coal,ultrasupercritical,60.00,1800.00,1251.00,36.38,8225325.00,18.00
coal,ultrasupercritical,60.00,1900.00,1321.00,36.10,8685575.00,18.00
coal,ultrasupercritical,60.00,2000.00,1390.00,35.84,9139250.00,18.00
coal,ultrasupercritical,60.00,2100.00,1460.00,35.61,9599500.00,18.00
coal,ultrasupercritical,60.00,2200.00,1529.00,35.39,10053175.00,18.00
coal,ultrasupercritical,60.00,2300.00,1599.00,35.20,10513425.00,18.00
coal,ultrasupercritical,60.00,2400.00,1668.00,35.01,10967100.00,18.00
coal,ultrasupercritical,60.00,2500.00,1738.00,34.84,11427350.00,18.00
coal,ultrasupercritical,63.00,100.00,69.57,83.23,457422.75,19.00
coal,ultrasupercritical,63.00,200.00,139.10,62.33,914582.50,19.00
coal,ultrasupercritical,63.00,300.00,208.60,54.30,1371545.00,19.00
coal,ultrasupercritical,63.00,400.00,278.10,49.83,1828507.50,19.00
coal,ultrasupercritical,63.00,500.00,347.60,46.90,2285470.00,19.00
coal,ultrasupercritical,63.00,600.00,417.10,44.79,2742432.50,19.00
coal,ultrasupercritical,63.00,700.00,486.60,43.18,3199395.00,19.00
coal,ultrasupercritical,63.00,800.00,556.10,41.90,3656357.50,19.00
coal,ultrasupercritical,63.00,900.00,625.60,40.85,4113320.00,19.00
coal,ultrasupercritical,63.00,1000.00,695.10,39.95,4570282.50,19.00
coal,ultrasupercritical,63.00,1100.00,764.60,39.19,5027245.00,19.00
coal,ultrasupercritical,63.00,1200.00,834.10,38.51,5484207.50,19.00
coal,ultrasupercritical,63.00,1300.00,903.60,37.92,5941170.00,19.00
coal,ultrasupercritical,63.00,1400.00,973.10,37.38,6398132.50,19.00
coal,ultrasupercritical,63.00,1500.00,1043.00,36.90,6857725.00,19.00
coal,ultrasupercritical,63.00,1600.00,1112.00,36.45,7311400.00,19.00
coal,ultrasupercritical,63.00,1700.00,1182.00,36.04,7771650.00,19.00
coal,ultrasupercritical,63.00,1800.00,1251.00,35.66,8225325.00,19.00
coal,ultrasupercritical,63.00,1900.00,1321.00,35.39,8685575.00,19.00
coal,ultrasupercritical,63.00,2000.00,1390.00,35.14,9139250.00,19.00
coal,ultrasupercritical,63.00,2100.00,1460.00,34.91,9599500.00,19.00
coal,ultrasupercritical,63.00,2200.00,1529.00,34.71,10053175.00,19.00
coal,ultrasupercritical,63.00,2300.00,1599.00,34.51,10513425.00,19.00
coal,ultrasupercritical,63.00,2400.00,1668.00,34.33,10967100.00,19.00
coal,ultrasupercritical,63.00,2500.00,1738.00,34.17,11427350.00,19.00
coal,ultrasupercritical,67.00,100.00,69.57,81.42,457422.75,20.00
coal,ultrasupercritical,67.00,200.00,139.10,60.80,914582.50,20.00
coal,ultrasupercritical,67.00,300.00,208.60,52.90,1371545.00,20.00
coal,ultrasupercritical,67.00,400.00,278.10,48.52,1828507.50,20.00
coal,ultrasupercritical,67.00,500.00,347.60,45.66,2285470.00,20.00
coal,ultrasupercritical,67.00,600.00,417.10,43.60,2742432.50,20.00
coal,ultrasupercritical,67.00,700.00,486.60,42.03,3199395.00,20.00
coal,ultrasupercritical,67.00,800.00,556.10,40.78,3656357.50,20.00
coal,ultrasupercritical,67.00,900.00,625.60,39.75,4113320.00,20.00
coal,ultrasupercritical,67.00,1000.00,695.10,38.89,4570282.50,20.00
coal,ultrasupercritical,67.00,1100.00,764.60,38.14,5027245.00,20.00
coal,ultrasupercritical,67.00,1200.00,834.10,37.49,5484207.50,20.00
coal,ultrasupercritical,67.00,1300.00,903.60,36.91,5941170.00,20.00
coal,ultrasupercritical,67.00,1400.00,973.10,36.39,6398132.50,20.00
coal,ultrasupercritical,67.00,1500.00,1043.00,35.92,6857725.00,20.00
coal,ultrasupercritical,67.00,1600.00,1112.00,35.48,7311400.00,20.00
coal,ultrasupercritical,67.00,1700.00,1182.00,35.08,7771650.00,20.00
coal,ultrasupercritical,67.00,1800.00,1251.00,34.71,8225325.00,20.00
coal,ultrasupercritical,67.00,1900.00,1321.00,34.45,8685575.00,20.00
coal,ultrasupercritical,67.00,2000.00,1390.00,34.21,9139250.00,20.00
coal,ultrasupercritical,67.00,2100.00,1460.00,33.99,9599500.00,20.00
coal,ultrasupercritical,67.00,2200.00,1529.00,33.79,10053175.00,20.00
coal,ultrasupercritical,67.00,2300.00,1599.00,33.60,10513425.00,20.00
coal,ultrasupercritical,67.00,2400.00,1668.00,33.43,10967100.00,20.00
coal,ultrasupercritical,67.00,2500.00,1738.00,33.26,11427350.00,20.00
coal,ultrasupercritical,70.00,100.00,69.57,80.06,457422.75,21.00
coal,ultrasupercritical,70.00,200.00,139.10,59.65,914582.50,21.00
coal,ultrasupercritical,70.00,300.00,208.60,51.85,1371545.00,21.00
coal,ultrasupercritical,70.00,400.00,278.10,47.54,1828507.50,21.00
coal,ultrasupercritical,70.00,500.00,347.60,44.72,2285470.00,21.00
coal,ultrasupercritical,70.00,600.00,417.10,42.70,2742432.50,21.00
coal,ultrasupercritical,70.00,700.00,486.60,41.16,3199395.00,21.00
coal,ultrasupercritical,70.00,800.00,556.10,39.94,3656357.50,21.00
coal,ultrasupercritical,70.00,900.00,625.60,38.93,4113320.00,21.00
coal,ultrasupercritical,70.00,1000.00,695.10,38.08,4570282.50,21.00
coal,ultrasupercritical,70.00,1100.00,764.60,37.35,5027245.00,21.00
coal,ultrasupercritical,70.00,1200.00,834.10,36.71,5484207.50,21.00
coal,ultrasupercritical,70.00,1300.00,903.60,36.15,5941170.00,21.00
coal,ultrasupercritical,70.00,1400.00,973.10,35.64,6398132.50,21.00
coal,ultrasupercritical,70.00,1500.00,1043.00,35.18,6857725.00,21.00
coal,ultrasupercritical,70.00,1600.00,1112.00,34.75,7311400.00,21.00
coal,ultrasupercritical,70.00,1700.00,1182.00,34.36,7771650.00,21.00
coal,ultrasupercritical,70.00,1800.00,1251.00,34.00,8225325.00,21.00
coal,ultrasupercritical,70.00,1900.00,1321.00,33.74,8685575.00,21.00
coal,ultrasupercritical,70.00,2000.00,1390.00,33.51,9139250.00,21.00
coal,ultrasupercritical,70.00,2100.00,1460.00,33.29,9599500.00,21.00
coal,ultrasupercritical,70.00,2200.00,1529.00,33.10,10053175.00,21.00
coal,ultrasupercritical,70.00,2300.00,1599.00,32.92,10513425.00,21.00
coal,ultrasupercritical,70.00,2400.00,1668.00,32.75,10967100.00,21.00
coal,ultrasupercritical,70.00,2500.00,1738.00,32.59,11427350.00,21.00
coal,ultrasupercritical,73.00,100.00,69.57,78.71,457422.75,22.00
coal,ultrasupercritical,73.00,200.00,139.10,58.50,914582.50,22.00
coal,ultrasupercritical,73.00,300.00,208.60,50.81,1371545.00,22.00
coal,ultrasupercritical,73.00,400.00,278.10,46.56,1828507.50,22.00
coal,ultrasupercritical,73.00,500.00,347.60,43.79,2285470.00,22.00
coal,ultrasupercritical,73.00,600.00,417.10,41.81,2742432.50,22.00
coal,ultrasupercritical,73.00,700.00,486.60,40.30,3199395.00,22.00
coal,ultrasupercritical,73.00,800.00,556.10,39.10,3656357.50,22.00
coal,ultrasupercritical,73.00,900.00,625.60,38.11,4113320.00,22.00
coal,ultrasupercritical,73.00,1000.00,695.10,37.28,4570282.50,22.00
coal,ultrasupercritical,73.00,1100.00,764.60,36.57,5027245.00,22.00
coal,ultrasupercritical,73.00,1200.00,834.10,35.94,5484207.50,22.00
coal,ultrasupercritical,73.00,1300.00,903.60,35.39,5941170.00,22.00
coal,ultrasupercritical,73.00,1400.00,973.10,34.89,6398132.50,22.00
coal,ultrasupercritical,73.00,1500.00,1043.00,34.44,6857725.00,22.00
coal,ultrasupercritical,73.00,1600.00,1112.00,34.03,7311400.00,22.00
coal,ultrasupercritical,73.00,1700.00,1182.00,33.64,7771650.00,22.00
coal,ultrasupercritical,73.00,1800.00,1251.00,33.29,8225325.00,22.00
coal,ultrasupercritical,73.00,1900.00,1321.00,33.04,8685575.00,22.00
coal,ultrasupercritical,73.00,2000.00,1390.00,32.81,9139250.00,22.00
coal,ultrasupercritical,73.00,2100.00,1460.00,32.60,9599500.00,22.00
coal,ultrasupercritical,73.00,2200.00,1529.00,32.41,10053175.00,22.00
coal,ultrasupercritical,73.00,2300.00,1599.00,32.23,10513425.00,22.00
coal,ultrasupercritical,73.00,2400.00,1668.00,32.07,10967100.00,22.00
coal,ultrasupercritical,73.00,2500.00,1738.00,31.91,11427350.00,22.00
coal,ultrasupercritical,77.00,100.00,69.57,76.90,457422.75,23.00
coal,ultrasupercritical,77.00,200.00,139.10,56.97,914582.50,23.00
coal,ultrasupercritical,77.00,300.00,208.60,49.41,1371545.00,23.00
coal,ultrasupercritical,77.00,400.00,278.10,45.25,1828507.50,23.00
coal,ultrasupercritical,77.00,500.00,347.60,42.54,2285470.00,23.00
coal,ultrasupercritical,77.00,600.00,417.10,40.61,2742432.50,23.00
coal,ultrasupercritical,77.00,700.00,486.60,39.14,3199395.00,23.00
coal,ultrasupercritical,77.00,800.00,556.10,37.98,3656357.50,23.00
coal,ultrasupercritical,77.00,900.00,625.60,37.02,4113320.00,23.00
coal,ultrasupercritical,77.00,1000.00,695.10,36.21,4570282.50,23.00
coal,ultrasupercritical,77.00,1100.00,764.60,35.52,5027245.00,23.00
coal,ultrasupercritical,77.00,1200.00,834.10,34.91,5484207.50,23.00
coal,ultrasupercritical,77.00,1300.00,903.60,34.38,5941170.00,23.00
coal,ultrasupercritical,77.00,1400.00,973.10,33.89,6398132.50,23.00
coal,ultrasupercritical,77.00,1500.00,1043.00,33.46,6857725.00,23.00
coal,ultrasupercritical,77.00,1600.00,1112.00,33.05,7311400.00,23.00
coal,ultrasupercritical,77.00,1700.00,1182.00,32.68,7771650.00,23.00
coal,ultrasupercritical,77.00,1800.00,1251.00,32.34,8225325.00,23.00
coal,ultrasupercritical,77.00,1900.00,1321.00,32.10,8685575.00,23.00
coal,ultrasupercritical,77.00,2000.00,1390.00,31.88,9139250.00,23.00
coal,ultrasupercritical,77.00,2100.00,1460.00,31.67,9599500.00,23.00
coal,ultrasupercritical,77.00,2200.00,1529.00,31.49,10053175.00,23.00
coal,ultrasupercritical,77.00,2300.00,1599.00,31.32,10513425.00,23.00
coal,ultrasupercritical,77.00,2400.00,1668.00,31.16,10967100.00,23.00
coal,ultrasupercritical,77.00,2500.00,1738.00,31.01,11427350.00,23.00
coal,ultrasupercritical,80.00,100.00,69.57,75.54,457422.75,24.00
coal,ultrasupercritical,80.00,200.00,139.10,55.82,914582.50,24.00
coal,ultrasupercritical,80.00,300.00,208.60,48.36,1371545.00,24.00
coal,ultrasupercritical,80.00,400.00,278.10,44.27,1828507.50,24.00
coal,ultrasupercritical,80.00,500.00,347.60,41.61,2285470.00,24.00
coal,ultrasupercritical,80.00,600.00,417.10,39.72,2742432.50,24.00
coal,ultrasupercritical,80.00,700.00,486.60,38.28,3199395.00,24.00
coal,ultrasupercritical,80.00,800.00,556.10,37.14,3656357.50,24.00
coal,ultrasupercritical,80.00,900.00,625.60,36.20,4113320.00,24.00
coal,ultrasupercritical,80.00,1000.00,695.10,35.41,4570282.50,24.00
coal,ultrasupercritical,80.00,1100.00,764.60,34.73,5027245.00,24.00
coal,ultrasupercritical,80.00,1200.00,834.10,34.14,5484207.50,24.00
coal,ultrasupercritical,80.00,1300.00,903.60,33.62,5941170.00,24.00
coal,ultrasupercritical,80.00,1400.00,973.10,33.15,6398132.50,24.00
coal,ultrasupercritical,80.00,1500.00,1043.00,32.72,6857725.00,24.00
coal,ultrasupercritical,80.00,1600.00,1112.00,32.33,7311400.00,24.00
coal,ultrasupercritical,80.00,1700.00,1182.00,31.96,7771650.00,24.00
coal,ultrasupercritical,80.00,1800.00,1251.00,31.62,8225325.00,24.00
coal,ultrasupercritical,80.00,1900.00,1321.00,31.39,8685575.00,24.00
coal,ultrasupercritical,80.00,2000.00,1390.00,31.18,9139250.00,24.00
coal,ultrasupercritical,80.00,2100.00,1460.00,30.98,9599500.00,24.00
coal,ultrasupercritical,80.00,2200.00,1529.00,30.80,10053175.00,24.00
coal,ultrasupercritical,80.00,2300.00,1599.00,30.63,10513425.00,24.00
coal,ultrasupercritical,80.00,2400.00,1668.00,30.48,10967100.00,24.00
coal,ultrasupercritical,80.00,2500.00,1738.00,30.33,11427350.00,24.00
coal,ultrasupercritical,83.00,100.00,69.57,74.19,457422.75,25.00
coal,ultrasupercritical,83.00,200.00,139.10,54.67,914582.50,25.00
coal,ultrasupercritical,83.00,300.00,208.60,47.32,1371545.00,25.00
coal,ultrasupercritical,83.00,400.00,278.10,43.29,1828507.50,25.00
coal,ultrasupercritical,83.00,500.00,347.60,40.68,2285470.00,25.00
coal,ultrasupercritical,83.00,600.00,417.10,38.82,2742432.50,25.00
coal,ultrasupercritical,83.00,700.00,486.60,37.41,3199395.00,25.00
coal,ultrasupercritical,83.00,800.00,556.10,36.29,3656357.50,25.00
coal,ultrasupercritical,83.00,900.00,625.60,35.38,4113320.00,25.00
coal,ultrasupercritical,83.00,1000.00,695.10,34.61,4570282.50,25.00
coal,ultrasupercritical,83.00,1100.00,764.60,33.95,5027245.00,25.00
coal,ultrasupercritical,83.00,1200.00,834.10,33.37,5484207.50,25.00
coal,ultrasupercritical,83.00,1300.00,903.60,32.86,5941170.00,25.00
coal,ultrasupercritical,83.00,1400.00,973.10,32.40,6398132.50,25.00
coal,ultrasupercritical,83.00,1500.00,1043.00,31.98,6857725.00,25.00
coal,ultrasupercritical,83.00,1600.00,1112.00,31.60,7311400.00,25.00
coal,ultrasupercritical,83.00,1700.00,1182.00,31.24,7771650.00,25.00
coal,ultrasupercritical,83.00,1800.00,1251.00,30.91,8225325.00,25.00
coal,ultrasupercritical,83.00,1900.00,1321.00,30.68,8685575.00,25.00
coal,ultrasupercritical,83.00,2000.00,1390.00,30.48,9139250.00,25.00
coal,ultrasupercritical,83.00,2100.00,1460.00,30.29,9599500.00,25.00
coal,ultrasupercritical,83.00,2200.00,1529.00,30.11,10053175.00,25.00
coal,ultrasupercritical,83.00,2300.00,1599.00,29.95,10513425.00,25.00
coal,ultrasupercritical,83.00,2400.00,1668.00,29.80,10967100.00,25.00
coal,ultrasupercritical,83.00,2500.00,1738.00,29.66,11427350.00,25.00
coal,ultrasupercritical,87.00,100.00,69.57,72.38,457422.75,26.00
coal,ultrasupercritical,87.00,200.00,139.10,53.13,914582.50,26.00
coal,ultrasupercritical,87.00,300.00,208.60,45.92,1371545.00,26.00
coal,ultrasupercritical,87.00,400.00,278.10,41.98,1828507.50,26.00
coal,ultrasupercritical,87.00,500.00,347.60,39.43,2285470.00,26.00
coal,ultrasupercritical,87.00,600.00,417.10,37.63,2742432.50,26.00
coal,ultrasupercritical,87.00,700.00,486.60,36.26,3199395.00,26.00
coal,ultrasupercritical,87.00,800.00,556.10,35.17,3656357.50,26.00
coal,ultrasupercritical,87.00,900.00,625.60,34.29,4113320.00,26.00
coal,ultrasupercritical,87.00,1000.00,695.10,33.54,4570282.50,26.00
coal,ultrasupercritical,87.00,1100.00,764.60,32.90,5027245.00,26.00
coal,ultrasupercritical,87.00,1200.00,834.10,32.34,5484207.50,26.00
coal,ultrasupercritical,87.00,1300.00,903.60,31.85,5941170.00,26.00
coal,ultrasupercritical,87.00,1400.00,973.10,31.40,6398132.50,26.00
coal,ultrasupercritical,87.00,1500.00,1043.00,31.00,6857725.00,26.00
coal,ultrasupercritical,87.00,1600.00,1112.00,30.63,7311400.00,26.00
coal,ultrasupercritical,87.00,1700.00,1182.00,30.28,7771650.00,26.00
coal,ultrasupercritical,87.00,1800.00,1251.00,29.96,8225325.00,26.00
coal,ultrasupercritical,87.00,1900.00,1321.00,29.74,8685575.00,26.00
coal,ultrasupercritical,87.00,2000.00,1390.00,29.54,9139250.00,26.00
coal,ultrasupercritical,87.00,2100.00,1460.00,29.36,9599500.00,26.00
coal,ultrasupercritical,87.00,2200.00,1529.00,29.19,10053175.00,26.00
coal,ultrasupercritical,87.00,2300.00,1599.00,29.04,10513425.00,26.00
coal,ultrasupercritical,87.00,2400.00,1668.00,28.89,10967100.00,26.00
coal,ultrasupercritical,87.00,2500.00,1738.00,28.75,11427350.00,26.00
coal,ultrasupercritical,90.00,100.00,69.57,71.02,457422.75,27.00
coal,ultrasupercritical,90.00,200.00,139.10,51.98,914582.50,27.00
coal,ultrasupercritical,90.00,300.00,208.60,44.87,1371545.00,27.00
coal,ultrasupercritical,90.00,400.00,278.10,41.00,1828507.50,27.00
coal,ultrasupercritical,90.00,500.00,347.60,38.50,2285470.00,27.00
coal,ultrasupercritical,90.00,600.00,417.10,36.73,2742432.50,27.00
coal,ultrasupercritical,90.00,700.00,486.60,35.39,3199395.00,27.00
coal,ultrasupercritical,90.00,800.00,556.10,34.33,3656357.50,27.00
coal,ultrasupercritical,90.00,900.00,625.60,33.47,4113320.00,27.00
coal,ultrasupercritical,90.00,1000.00,695.10,32.74,4570282.50,27.00
coal,ultrasupercritical,90.00,1100.00,764.60,32.12,5027245.00,27.00
coal,ultrasupercritical,90.00,1200.00,834.10,31.57,5484207.50,27.00
coal,ultrasupercritical,90.00,1300.00,903.60,31.09,5941170.00,27.00
coal,ultrasupercritical,90.00,1400.00,973.10,30.65,6398132.50,27.00
coal,ultrasupercritical,90.00,1500.00,1043.00,30.26,6857725.00,27.00
coal,ultrasupercritical,90.00,1600.00,1112.00,29.90,7311400.00,27.00
coal,ultrasupercritical,90.00,1700.00,1182.00,29.56,7771650.00,27.00
coal,ultrasupercritical,90.00,1800.00,1251.00,29.25,8225325.00,27.00
coal,ultrasupercritical,90.00,1900.00,1321.00,29.04,8685575.00,27.00
coal,ultrasupercritical,90.00,2000.00,1390.00,28.84,9139250.00,27.00
coal,ultrasupercritical,90.00,2100.00,1460.00,28.67,9599500.00,27.00
coal,ultrasupercritical,90.00,2200.00,1529.00,28.50,10053175.00,27.00
coal,ultrasupercritical,90.00,2300.00,1599.00,28.35,10513425.00,27.00
coal,ultrasupercritical,90.00,2400.00,1668.00,28.21,10967100.00,27.00
coal,ultrasupercritical,90.00,2500.00,1738.00,28.08,11427350.00,27.00
coal,ultrasupercritical,93.00,100.00,69.57,69.67,457422.75,28.00
coal,ultrasupercritical,93.00,200.00,139.10,50.83,914582.50,28.00
coal,ultrasupercritical,93.00,300.00,208.60,43.82,1371545.00,28.00
coal,ultrasupercritical,93.00,400.00,278.10,40.02,1828507.50,28.00
coal,ultrasupercritical,93.00,500.00,347.60,37.57,2285470.00,28.00
coal,ultrasupercritical,93.00,600.00,417.10,35.83,2742432.50,28.00
coal,ultrasupercritical,93.00,700.00,486.60,34.52,3199395.00,28.00
coal,ultrasupercritical,93.00,800.00,556.10,33.49,3656357.50,28.00
coal,ultrasupercritical,93.00,900.00,625.60,32.65,4113320.00,28.00
coal,ultrasupercritical,93.00,1000.00,695.10,31.94,4570282.50,28.00
coal,ultrasupercritical,93.00,1100.00,764.60,31.33,5027245.00,28.00
coal,ultrasupercritical,93.00,1200.00,834.10,30.80,5484207.50,28.00
coal,ultrasupercritical,93.00,1300.00,903.60,30.33,5941170.00,28.00
coal,ultrasupercritical,93.00,1400.00,973.10,29.91,6398132.50,28.00
coal,ultrasupercritical,93.00,1500.00,1043.00,29.52,6857725.00,28.00
coal,ultrasupercritical,93.00,1600.00,1112.00,29.17,7311400.00,28.00
coal,ultrasupercritical,93.00,1700.00,1182.00,28.84,7771650.00,28.00
coal,ultrasupercritical,93.00,1800.00,1251.00,28.54,8225325.00,28.00
coal,ultrasupercritical,93.00,1900.00,1321.00,28.33,8685575.00,28.00
coal,ultrasupercritical,93.00,2000.00,1390.00,28.14,9139250.00,28.00
coal,ultrasupercritical,93.00,2100.00,1460.00,27.97,9599500.00,28.00
coal,ultrasupercritical,93.00,2200.00,1529.00,27.81,10053175.00,28.00
coal,ultrasupercritical,93.00,2300.00,1599.00,27.67,10513425.00,28.00
coal,ultrasupercritical,93.00,2400.00,1668.00,27.53,10967100.00,28.00
coal,ultrasupercritical,93.00,2500.00,1738.00,27.40,11427350.00,28.00
coal,ultrasupercritical,97.00,100.00,69.57,67.86,457422.75,29.00
coal,ultrasupercritical,97.00,200.00,139.10,49.30,914582.50,29.00
coal,ultrasupercritical,97.00,300.00,208.60,42.43,1371545.00,29.00
coal,ultrasupercritical,97.00,400.00,278.10,38.71,1828507.50,29.00
coal,ultrasupercritical,97.00,500.00,347.60,36.32,2285470.00,29.00
coal,ultrasupercritical,97.00,600.00,417.10,34.64,2742432.50,29.00
coal,ultrasupercritical,97.00,700.00,486.60,33.37,3199395.00,29.00
coal,ultrasupercritical,97.00,800.00,556.10,32.37,3656357.50,29.00
