primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,age
anthracite,supercritical,33,1600,968.5,46.91,6367887.50,10
anthracite,supercritical,33,1700,1029,46.59,6765675.00,10
anthracite,supercritical,33,1800,1090,46.3,7166750.00,10
anthracite,supercritical,33,1900,1150,46.05,7561250.00,10
anthracite,supercritical,33,2000,1211,45.82,7962325.00,10
anthracite,supercritical,33,2100,1271,45.61,8356825.00,10
anthracite,supercritical,33,2200,1332,45.42,8757900.00,10
anthracite,supercritical,33,2300,1392,45.24,9152400.00,10
anthracite,supercritical,33,2400,1453,45.08,9553475.00,10
anthracite,supercritical,33,2500,1513,44.93,9947975.00,10
anthracite,supercritical,37,100,60.58,91.88,398313.50,11
anthracite,supercritical,37,200,121.1,71.71,796232.50,11
anthracite,supercritical,37,300,181.6,63.88,1194020.00,11
anthracite,supercritical,37,400,242.2,59.49,1592465.00,11
anthracite,supercritical,37,500,302.7,56.59,1990252.50,11
anthracite,supercritical,37,600,363.2,54.49,2388040.00,11
anthracite,supercritical,37,700,423.7,52.88,2785827.50,11
anthracite,supercritical,37,800,484.3,51.59,3184272.50,11
anthracite,supercritical,37,900,544.8,50.52,3582060.00,11
anthracite,supercritical,37,1000,605.3,49.61,3979847.50,11
anthracite,supercritical,37,1100,665.8,48.83,4377635.00,11
anthracite,supercritical,37,1200,726.4,48.13,4776080.00,11
anthracite,supercritical,37,1300,786.9,47.52,5173867.50,11
anthracite,supercritical,37,1400,847.4,46.96,5571655.00,11
anthracite,supercritical,37,1500,907.9,46.45,5969442.50,11
anthracite,supercritical,37,1600,968.5,46.1,6367887.50,11
anthracite,supercritical,37,1700,1029,45.79,6765675.00,11
anthracite,supercritical,37,1800,1090,45.51,7166750.00,11
anthracite,supercritical,37,1900,1150,45.26,7561250.00,11
anthracite,supercritical,37,2000,1211,45.03,7962325.00,11
anthracite,supercritical,37,2100,1271,44.83,8356825.00,11
anthracite,supercritical,37,2200,1332,44.64,8757900.00,11
anthracite,supercritical,37,2300,1392,44.47,9152400.00,11
anthracite,supercritical,37,2400,1453,44.31,9553475.00,11
anthracite,supercritical,37,2500,1513,44.16,9947975.00,11
anthracite,supercritical,40,100,60.58,90.77,398313.50,12
anthracite,supercritical,40,200,121.1,70.77,796232.50,12
anthracite,supercritical,40,300,181.6,63.02,1194020.00,12
anthracite,supercritical,40,400,242.2,58.68,1592465.00,12
