Source,Type,Target,Relation,Domain,Range,Quantifier,Comment,Defined By,Label
Commercial property letting,Class,Property and development services,IS-A,,,,Commercial property letting is a subcategory of property and development services,https://www.theworldavatar.com/kg/ontopoi,Commercial property letting
Property information services,Class,Property and development services,IS-A,,,,Property information services is a subcategory of property and development services,https://www.theworldavatar.com/kg/ontopoi,Property information services
Estate and property management,Class,Property and development services,IS-A,,,,Estate and property management is a subcategory of property and development services,https://www.theworldavatar.com/kg/ontopoi,Estate and property management
Property letting,Class,Property and development services,IS-A,,,,Property letting is a subcategory of property and development services,https://www.theworldavatar.com/kg/ontopoi,Property letting
Property development services,Class,Property and development services,IS-A,,,,Property development services is a subcategory of property and development services,https://www.theworldavatar.com/kg/ontopoi,Property development services
Property sales,Class,Property and development services,IS-A,,,,Property sales is a subcategory of property and development services,https://www.theworldavatar.com/kg/ontopoi,Property sales
Clearance and salvage dealers,Class,Recycling services,IS-A,,,,Clearance and salvage dealers is a subcategory of recycling services,https://www.theworldavatar.com/kg/ontopoi,Clearance and salvage dealers
Scrap meta ldealers and breakers yards,Class,Recycling services,IS-A,,,,Scrap meta ldealers and breakers yards is a subcategory of recycling services,https://www.theworldavatar.com/kg/ontopoi,Scrap meta ldealers and breakers yards
Rag merchants,Class,Recycling services,IS-A,,,,Rag merchants is a subcategory of recycling services,https://www.theworldavatar.com/kg/ontopoi,Rag merchants
Waste paper merchants,Class,Recycling services,IS-A,,,,Waste paper merchants is a subcategory of recycling services,https://www.theworldavatar.com/kg/ontopoi,Waste paper merchants
"Recycling, reclamation and disposal",Class,Recycling services,IS-A,,,,"Recycling, reclamation and disposal is a subcategory of recycling services",https://www.theworldavatar.com/kg/ontopoi,"Recycling, reclamation and disposal"
Building repairs,Class,Repair and servicing,IS-A,,,,Building repairs is a subcategory of repair and servicing,https://www.theworldavatar.com/kg/ontopoi,Building repairs
Shoe repairs,Class,Repair and servicing,IS-A,,,,Shoe repairs is a subcategory of repair and servicing,https://www.theworldavatar.com/kg/ontopoi,Shoe repairs
Electrical equipment repair and servicing,Class,Repair and servicing,IS-A,,,,Electrical equipment repair and servicing is a subcategory of repair and servicing,https://www.theworldavatar.com/kg/ontopoi,Electrical equipment repair and servicing
Sports and leisure equipment repair,Class,Repair and servicing,IS-A,,,,Sports and leisure equipment repair is a subcategory of repair and servicing,https://www.theworldavatar.com/kg/ontopoi,Sports and leisure equipment repair
Household repairs and restoration,Class,Repair and servicing,IS-A,,,,Household repairs and restoration is a subcategory of repair and servicing,https://www.theworldavatar.com/kg/ontopoi,Household repairs and restoration
Tool repairs,Class,Repair and servicing,IS-A,,,,Tool repairs is a subcategory of repair and servicing,https://www.theworldavatar.com/kg/ontopoi,Tool repairs
Industrial repairs and servicing,Class,Repair and servicing,IS-A,,,,Industrial repairs and servicing is a subcategory of repair and servicing,https://www.theworldavatar.com/kg/ontopoi,Industrial repairs and servicing
"Vehicle repair, testing and servicing",Class,Repair and servicing,IS-A,,,,"Vehicle repair, testing and servicing is a subcategory of repair and servicing",https://www.theworldavatar.com/kg/ontopoi,"Vehicle repair, testing and servicing"
Service industry equipment repairs,Class,Repair and servicing,IS-A,,,,Service industry equipment repairs is a subcategory of repair and servicing,https://www.theworldavatar.com/kg/ontopoi,Service industry equipment repairs
Design services,Class,Research and design,IS-A,,,,Design services is a subcategory of research and design,https://www.theworldavatar.com/kg/ontopoi,Design services
Testing and analysis services,Class,Research and design,IS-A,,,,Testing and analysis services is a subcategory of research and design,https://www.theworldavatar.com/kg/ontopoi,Testing and analysis services
Research services,Class,Research and design,IS-A,,,,Research services is a subcategory of research and design,https://www.theworldavatar.com/kg/ontopoi,Research services
Airlines and airline services,Class,"Transport, storage and delivery",IS-A,,,,"Airlines and airline services is a subcategory of transport, storage and delivery",https://www.theworldavatar.com/kg/ontopoi,Airlines and airline services
Ferry and cruise companies,Class,"Transport, storage and delivery",IS-A,,,,"Ferry and cruise companies is a subcategory of transport, storage and delivery",https://www.theworldavatar.com/kg/ontopoi,Ferry and cruise companies
Animal transportation,Class,"Transport, storage and delivery",IS-A,,,,"Animal transportation is a subcategory of transport, storage and delivery",https://www.theworldavatar.com/kg/ontopoi,Animal transportation
Import and export services,Class,"Transport, storage and delivery",IS-A,,,,"Import and export services is a subcategory of transport, storage and delivery",https://www.theworldavatar.com/kg/ontopoi,Import and export services
Container and storage,Class,"Transport, storage and delivery",IS-A,,,,"Container and storage is a subcategory of transport, storage and delivery",https://www.theworldavatar.com/kg/ontopoi,Container and storage
Railway related services,Class,"Transport, storage and delivery",IS-A,,,,"Railway related services is a subcategory of transport, storage and delivery",https://www.theworldavatar.com/kg/ontopoi,Railway related services
"Courier, delivery and messenger",Class,"Transport, storage and delivery",IS-A,,,,"Courier, delivery and messenger is a subcategory of transport, storage and delivery",https://www.theworldavatar.com/kg/ontopoi,"Courier, delivery and messenger"
Removals and shipping agents,Class,"Transport, storage and delivery",IS-A,,,,"Removals and shipping agents is a subcategory of transport, storage and delivery",https://www.theworldavatar.com/kg/ontopoi,Removals and shipping agents
Distribution and haulage,Class,"Transport, storage and delivery",IS-A,,,,"Distribution and haulage is a subcategory of transport, storage and delivery",https://www.theworldavatar.com/kg/ontopoi,Distribution and haulage
Taxi services,Class,"Transport, storage and delivery",IS-A,,,,"Taxi services is a subcategory of transport, storage and delivery",https://www.theworldavatar.com/kg/ontopoi,Taxi services
Boat hiring services,Class,Hire services,IS-A,,,,Boat hiring services is a subcategory of hire services,https://www.theworldavatar.com/kg/ontopoi,Boat hiring services
Leisure equipment hirings,Class,Hire services,IS-A,,,,Leisure equipment hirings is a subcategory of hire services,https://www.theworldavatar.com/kg/ontopoi,Leisure equipment hirings
Bouncy castles and inflatables hire,Class,Hire services,IS-A,,,,Bouncy castles and inflatables hire is a subcategory of hire services,https://www.theworldavatar.com/kg/ontopoi,Bouncy castles and inflatables hire
Renting and leasing of personal and household goods,Class,Hire services,IS-A,,,,Renting and leasing of personal and household goods is a subcategory of hire services,https://www.theworldavatar.com/kg/ontopoi,Renting and leasing of personal and household goods
Clothing hire,Class,Hire services,IS-A,,,,Clothing hire is a subcategory of hire services,https://www.theworldavatar.com/kg/ontopoi,Clothing hire
"Sound, light and vision service and equipment hire",Class,Hire services,IS-A,,,,"Sound, light and vision service and equipment hire is a subcategory of hire services",https://www.theworldavatar.com/kg/ontopoi,"Sound, light and vision service and equipment hire"
Construction and tool hire,Class,Hire services,IS-A,,,,Construction and tool hire is a subcategory of hire services,https://www.theworldavatar.com/kg/ontopoi,Construction and tool hire
Vehicle hire and rental,Class,Hire services,IS-A,,,,Vehicle hire and rental is a subcategory of hire services,https://www.theworldavatar.com/kg/ontopoi,Vehicle hire and rental
Botanical and zoological,Class,Attractions,IS-A,,,,Botanical and zoological is a subcategory of attractions,https://www.theworldavatar.com/kg/ontopoi,Botanical and zoological
Historical and cultural,Class,Attractions,IS-A,,,,Historical and cultural is a subcategory of attractions,https://www.theworldavatar.com/kg/ontopoi,Historical and cultural
Recreational,Class,Attractions,IS-A,,,,Recreational is a subcategory of attractions,https://www.theworldavatar.com/kg/ontopoi,Recreational
Landscape features,Class,Attractions,IS-A,,,,Landscape features is a subcategory of attractions,https://www.theworldavatar.com/kg/ontopoi,Landscape features
Tourism,Class,Attractions,IS-A,,,,Tourism is a subcategory of attractions,https://www.theworldavatar.com/kg/ontopoi,Tourism
Bodies of water,Class,Attractions,IS-A,,,,Bodies of water is a subcategory of attractions,https://www.theworldavatar.com/kg/ontopoi,Bodies of water
Aquaria and sea life centres,Class,Botanical and zoological,IS-A,,,,Aquaria and sea life centres is a subcategory of botanical and zoological,https://www.theworldavatar.com/kg/ontopoi,Aquaria and sea life centres
Horticultural attractions,Class,Botanical and zoological,IS-A,,,,Horticultural attractions is a subcategory of botanical and zoological,https://www.theworldavatar.com/kg/ontopoi,Horticultural attractions
"Bird reserves, collections and sanctuaries",Class,Botanical and zoological,IS-A,,,,"Bird reserves, collections and sanctuaries is a subcategory of botanical and zoological",https://www.theworldavatar.com/kg/ontopoi,"Bird reserves, collections and sanctuaries"
Salmon ladders,Class,Botanical and zoological,IS-A,,,,Salmon ladders is a subcategory of botanical and zoological,https://www.theworldavatar.com/kg/ontopoi,Salmon ladders
Butterfly farms,Class,Botanical and zoological,IS-A,,,,Butterfly farms is a subcategory of botanical and zoological,https://www.theworldavatar.com/kg/ontopoi,Butterfly farms
Zoos and animal collections,Class,Botanical and zoological,IS-A,,,,Zoos and animal collections is a subcategory of botanical and zoological,https://www.theworldavatar.com/kg/ontopoi,Zoos and animal collections
Farm-based attractions,Class,Botanical and zoological,IS-A,,,,Farm-based attractions is a subcategory of botanical and zoological,https://www.theworldavatar.com/kg/ontopoi,Farm-based attractions
Archaeological sites,Class,Historical and cultural,IS-A,,,,Archaeological sites is a subcategory of historical and cultural,https://www.theworldavatar.com/kg/ontopoi,Archaeological sites
"Historic buildings including castles, forts and abbeys",Class,Historical and cultural,IS-A,,,,"Historic buildings including castles, forts and abbeys is a subcategory of historical and cultural",https://www.theworldavatar.com/kg/ontopoi,"Historic buildings including castles, forts and abbeys"
Art galleries,Class,Historical and cultural,IS-A,,,,Art galleries is a subcategory of historical and cultural,https://www.theworldavatar.com/kg/ontopoi,Art galleries
Historical ships,Class,Historical and cultural,IS-A,,,,Historical ships is a subcategory of historical and cultural,https://www.theworldavatar.com/kg/ontopoi,Historical ships
Battlefields,Class,Historical and cultural,IS-A,,,,Battlefields is a subcategory of historical and cultural,https://www.theworldavatar.com/kg/ontopoi,Battlefields
Museums,Class,Historical and cultural,IS-A,,,,Museums is a subcategory of historical and cultural,https://www.theworldavatar.com/kg/ontopoi,Museums
Historic and ceremonial structures,Class,Historical and cultural,IS-A,,,,Historic and ceremonial structures is a subcategory of historical and cultural,https://www.theworldavatar.com/kg/ontopoi,Historic and ceremonial structures
Commons,Class,Recreational,IS-A,,,,Commons is a subcategory of recreational,https://www.theworldavatar.com/kg/ontopoi,Commons
Picnic areas,Class,Recreational,IS-A,,,,Picnic areas is a subcategory of recreational,https://www.theworldavatar.com/kg/ontopoi,Picnic areas
Country and national parks,Class,Recreational,IS-A,,,,Country and national parks is a subcategory of recreational,https://www.theworldavatar.com/kg/ontopoi,Country and national parks
Playgrounds,Class,Recreational,IS-A,,,,Playgrounds is a subcategory of recreational,https://www.theworldavatar.com/kg/ontopoi,Playgrounds
Municipal Parks and Gardens,Class,Recreational,IS-A,,,,Municipal parks and gardens is a subcategory of recreational,https://www.theworldavatar.com/kg/ontopoi,Municipal Parks and Gardens
Designated scenic features,Class,Landscape features,IS-A,,,,Designated scenic features is a subcategory of landscape features,https://www.theworldavatar.com/kg/ontopoi,Designated scenic features
Trigonometric points,Class,Landscape features,IS-A,,,,Trigonometric points is a subcategory of landscape features,https://www.theworldavatar.com/kg/ontopoi,Trigonometric points
Information centres,Class,Tourism,IS-A,,,,Information centres is a subcategory of tourism,https://www.theworldavatar.com/kg/ontopoi,Information centres
"Sightseeing, tours, viewing and visitor centres",Class,Tourism,IS-A,,,,"Sightseeing, tours, viewing and visitor centres is a subcategory of tourism",https://www.theworldavatar.com/kg/ontopoi,"Sightseeing, tours, viewing and visitor centres"
"Laseria, observatories and planetaria",Class,Tourism,IS-A,,,,"Laseria, observatories and planetaria is a subcategory of tourism",https://www.theworldavatar.com/kg/ontopoi,"Laseria, observatories and planetaria"
Theme and adventure parks,Class,Tourism,IS-A,,,,Theme and adventure parks is a subcategory of tourism,https://www.theworldavatar.com/kg/ontopoi,Theme and adventure parks
Model villages,Class,Tourism,IS-A,,,,Model villages is a subcategory of tourism,https://www.theworldavatar.com/kg/ontopoi,Model villages
Unspecified and other attractions,Class,Tourism,IS-A,,,,Unspecified and other attractions is a subcategory of tourism,https://www.theworldavatar.com/kg/ontopoi,Unspecified and other attractions
"Railways (heritage, steam and miniature)",Class,Tourism,IS-A,,,,"Railways (heritage, steam and miniature) is a subcategory of tourism",https://www.theworldavatar.com/kg/ontopoi,"Railways (heritage, steam and miniature)"
Lakes and waters,Class,Bodies of water,IS-A,,,,Lakes and waters is a subcategory of bodies of water,https://www.theworldavatar.com/kg/ontopoi,Lakes and waters
"Tarns, pools and meres",Class,Bodies of water,IS-A,,,,"Tarns, pools and meres is a subcategory of bodies of water",https://www.theworldavatar.com/kg/ontopoi,"Tarns, pools and meres"
Lochs and lochans,Class,Bodies of water,IS-A,,,,Lochs and lochans is a subcategory of bodies of water,https://www.theworldavatar.com/kg/ontopoi,Lochs and lochans
Reservoirs,Class,Bodies of water,IS-A,,,,Reservoirs is a subcategory of bodies of water,https://www.theworldavatar.com/kg/ontopoi,Reservoirs
Sport and entertainment support services,Class,Sport and entertainment,IS-A,,,,Sport and entertainment support services is a subcategory of sport and entertainment,https://www.theworldavatar.com/kg/ontopoi,Sport and entertainment support services
Gambling,Class,Sport and entertainment,IS-A,,,,Gambling is a subcategory of sport and entertainment,https://www.theworldavatar.com/kg/ontopoi,Gambling
Outdoor pursuits,Class,Sport and entertainment,IS-A,,,,Outdoor pursuits is a subcategory of sport and entertainment,https://www.theworldavatar.com/kg/ontopoi,Outdoor pursuits
Sports complex,Class,Sport and entertainment,IS-A,,,,Sports complex is a subcategory of sport and entertainment,https://www.theworldavatar.com/kg/ontopoi,Sports complex
"Venues, stage and screen",Class,Sport and entertainment,IS-A,,,,"Venues, stage and screen is a subcategory of sport and entertainment",https://www.theworldavatar.com/kg/ontopoi,"Venues, stage and screen"
Children's activity centres,Class,Sport and entertainment support services,IS-A,,,,Children's activity centres is a subcategory of sport and entertainment support services,https://www.theworldavatar.com/kg/ontopoi,Children's activity centres
Funfair services,Class,Sport and entertainment support services,IS-A,,,,Funfair services is a subcategory of sport and entertainment support services,https://www.theworldavatar.com/kg/ontopoi,Funfair services
Entertainment services,Class,Sport and entertainment support services,IS-A,,,,Entertainment services is a subcategory of sport and entertainment support services,https://www.theworldavatar.com/kg/ontopoi,Entertainment services
Mobile discos,Class,Sport and entertainment support services,IS-A,,,,Mobile discos is a subcategory of sport and entertainment support services,https://www.theworldavatar.com/kg/ontopoi,Mobile discos
Firework related services,Class,Sport and entertainment support services,IS-A,,,,Firework related services is a subcategory of sport and entertainment support services,https://www.theworldavatar.com/kg/ontopoi,Firework related services
Motorsport services,Class,Sport and entertainment support services,IS-A,,,,Motorsport services is a subcategory of sport and entertainment support services,https://www.theworldavatar.com/kg/ontopoi,Motorsport services
Amusement parks and arcades,Class,Gambling,IS-A,,,,Amusement parks and arcades is a subcategory of gambling,https://www.theworldavatar.com/kg/ontopoi,Amusement parks and arcades
Bookmakers,Class,Gambling,IS-A,,,,Bookmakers is a subcategory of gambling,https://www.theworldavatar.com/kg/ontopoi,Bookmakers
Bingo halls,Class,Gambling,IS-A,,,,Bingo halls is a subcategory of gambling,https://www.theworldavatar.com/kg/ontopoi,Bingo halls
Casinos,Class,Gambling,IS-A,,,,Casinos is a subcategory of gambling,https://www.theworldavatar.com/kg/ontopoi,Casinos
Angling and sports fishing,Class,Outdoor pursuits,IS-A,,,,Angling and sports fishing is a subcategory of outdoor pursuits,https://www.theworldavatar.com/kg/ontopoi,Angling and sports fishing
Parachuting and bungee jumping,Class,Outdoor pursuits,IS-A,,,,Parachuting and bungee jumping is a subcategory of outdoor pursuits,https://www.theworldavatar.com/kg/ontopoi,Parachuting and bungee jumping
"Combat, laser and paintball games",Class,Outdoor pursuits,IS-A,,,,"Combat, laser and paintball games is a subcategory of outdoor pursuits",https://www.theworldavatar.com/kg/ontopoi,"Combat, laser and paintball games"
Paragliding and hang-gliding,Class,Outdoor pursuits,IS-A,,,,Paragliding and hang-gliding is a subcategory of outdoor pursuits,https://www.theworldavatar.com/kg/ontopoi,Paragliding and hang-gliding
Hot air ballooning,Class,Outdoor pursuits,IS-A,,,,Hot air ballooning is a subcategory of outdoor pursuits,https://www.theworldavatar.com/kg/ontopoi,Hot air ballooning
"Riding schools, livery stables and equestrian centres",Class,Outdoor pursuits,IS-A,,,,"Riding schools, livery stables and equestrian centres is a subcategory of outdoor pursuits",https://www.theworldavatar.com/kg/ontopoi,"Riding schools, livery stables and equestrian centres"
Outdoor pursuit organisers and equipment,Class,Outdoor pursuits,IS-A,,,,Outdoor pursuit organisers and equipment is a subcategory of outdoor pursuits,https://www.theworldavatar.com/kg/ontopoi,Outdoor pursuit organisers and equipment
Water sports,Class,Outdoor pursuits,IS-A,,,,Water sports is a subcategory of outdoor pursuits,https://www.theworldavatar.com/kg/ontopoi,Water sports
Athletics facilities,Class,Sports complex,IS-A,,,,Athletics facilities is a subcategory of sports complex,https://www.theworldavatar.com/kg/ontopoi,Athletics facilities
Shooting facilities,Class,Sports complex,IS-A,,,,Shooting facilities is a subcategory of sports complex,https://www.theworldavatar.com/kg/ontopoi,Shooting facilities
Bowling facilities,Class,Sports complex,IS-A,,,,Bowling facilities is a subcategory of sports complex,https://www.theworldavatar.com/kg/ontopoi,Bowling facilities
Ski infrastructure and aerial cableways,Class,Sports complex,IS-A,,,,Ski infrastructure and aerial cableways is a subcategory of sports complex,https://www.theworldavatar.com/kg/ontopoi,Ski infrastructure and aerial cableways
Climbing facilities,Class,Sports complex,IS-A,,,,Climbing facilities is a subcategory of sports complex,https://www.theworldavatar.com/kg/ontopoi,Climbing facilities
Snooker and pool halls,Class,Sports complex,IS-A,,,,Snooker and pool halls is a subcategory of sports complex,https://www.theworldavatar.com/kg/ontopoi,Snooker and pool halls
"Golf ranges, courses, clubs and professionals",Class,Sports complex,IS-A,,,,"Golf ranges, courses, clubs and professionals is a subcategory of sports complex",https://www.theworldavatar.com/kg/ontopoi,"Golf ranges, courses, clubs and professionals"
"Sports grounds, stadia and pitches",Class,Sports complex,IS-A,,,,"Sports grounds, stadia and pitches is a subcategory of sports complex",https://www.theworldavatar.com/kg/ontopoi,"Sports grounds, stadia and pitches"
"Gymnasiums, sports halls and leisure centres",Class,Sports complex,IS-A,,,,"Gymnasiums, sports halls and leisure centres is a subcategory of sports complex",https://www.theworldavatar.com/kg/ontopoi,"Gymnasiums, sports halls and leisure centres"
Squash courts,Class,Sports complex,IS-A,,,,Squash courts is a subcategory of sports complex,https://www.theworldavatar.com/kg/ontopoi,Squash courts
Ice rinks,Class,Sports complex,IS-A,,,,Ice rinks is a subcategory of sports complex,https://www.theworldavatar.com/kg/ontopoi,Ice rinks
Swimming pools,Class,Sports complex,IS-A,,,,Swimming pools is a subcategory of sports complex,https://www.theworldavatar.com/kg/ontopoi,Swimming pools
Motorsport venues,Class,Sports complex,IS-A,,,,Motorsport venues is a subcategory of sports complex,https://www.theworldavatar.com/kg/ontopoi,Motorsport venues
Tennis facilities,Class,Sports complex,IS-A,,,,Tennis facilities is a subcategory of sports complex,https://www.theworldavatar.com/kg/ontopoi,Tennis facilities
Racecourses and greyhound tracks,Class,Sports complex,IS-A,,,,Racecourses and greyhound tracks is a subcategory of sports complex,https://www.theworldavatar.com/kg/ontopoi,Racecourses and greyhound tracks
Velodromes,Class,Sports complex,IS-A,,,,Velodromes is a subcategory of sports complex,https://www.theworldavatar.com/kg/ontopoi,Velodromes
Adult venues,Class,"Venues, stage and screen",IS-A,,,,"Adult venues is a subcategory of venues, stage and screen",https://www.theworldavatar.com/kg/ontopoi,Adult venues
Nightclubs,Class,"Venues, stage and screen",IS-A,,,,"Nightclubs is a subcategory of venues, stage and screen",https://www.theworldavatar.com/kg/ontopoi,Nightclubs
Cinemas,Class,"Venues, stage and screen",IS-A,,,,"Cinemas is a subcategory of venues, stage and screen",https://www.theworldavatar.com/kg/ontopoi,Cinemas
Social clubs,Class,"Venues, stage and screen",IS-A,,,,"Social clubs is a subcategory of venues, stage and screen",https://www.theworldavatar.com/kg/ontopoi,Social clubs
Conference and exhibition centres,Class,"Venues, stage and screen",IS-A,,,,"Conference and exhibition centres is a subcategory of venues, stage and screen",https://www.theworldavatar.com/kg/ontopoi,Conference and exhibition centres
Theatres and concert halls,Class,"Venues, stage and screen",IS-A,,,,"Theatres and concert halls is a subcategory of venues, stage and screen",https://www.theworldavatar.com/kg/ontopoi,Theatres and concert halls
Animal welfare,Class,Education and health,IS-A,,,,Animal welfare is a subcategory of education and health,https://www.theworldavatar.com/kg/ontopoi,Animal welfare
Education support services,Class,Education and health,IS-A,,,,Education support services is a subcategory of education and health,https://www.theworldavatar.com/kg/ontopoi,Education support services
Health practitioners and establishments,Class,Education and health,IS-A,,,,Health practitioners and establishments is a subcategory of education and health,https://www.theworldavatar.com/kg/ontopoi,Health practitioners and establishments
Health support services,Class,Education and health,IS-A,,,,Health support services is a subcategory of education and health,https://www.theworldavatar.com/kg/ontopoi,Health support services
"Primary, secondary and tertiary education",Class,Education and health,IS-A,,,,"Primary, secondary and tertiary education is a subcategory of education and health",https://www.theworldavatar.com/kg/ontopoi,"Primary, secondary and tertiary education"
Recreational and vocational education,Class,Education and health,IS-A,,,,Recreational and vocational education is a subcategory of education and health,https://www.theworldavatar.com/kg/ontopoi,Recreational and vocational education
Animal clipping and grooming,Class,Animal welfare,IS-A,,,,Animal clipping and grooming is a subcategory of animal welfare,https://www.theworldavatar.com/kg/ontopoi,Animal clipping and grooming
Pet cemeteries and crematoria,Class,Animal welfare,IS-A,,,,Pet cemeteries and crematoria is a subcategory of animal welfare,https://www.theworldavatar.com/kg/ontopoi,Pet cemeteries and crematoria
Dog training,Class,Animal welfare,IS-A,,,,Dog training is a subcategory of animal welfare,https://www.theworldavatar.com/kg/ontopoi,Dog training
Veterinarians and animal hospitals,Class,Animal welfare,IS-A,,,,Veterinarians and animal hospitals is a subcategory of animal welfare,https://www.theworldavatar.com/kg/ontopoi,Veterinarians and animal hospitals
Horse training,Class,Animal welfare,IS-A,,,,Horse training is a subcategory of animal welfare,https://www.theworldavatar.com/kg/ontopoi,Horse training
Veterinary pharmacies,Class,Animal welfare,IS-A,,,,Veterinary pharmacies is a subcategory of animal welfare,https://www.theworldavatar.com/kg/ontopoi,Veterinary pharmacies
Kennels and catteries,Class,Animal welfare,IS-A,,,,Kennels and catteries is a subcategory of animal welfare,https://www.theworldavatar.com/kg/ontopoi,Kennels and catteries
Education authorities,Class,Education support services,IS-A,,,,Education authorities is a subcategory of education support services,https://www.theworldavatar.com/kg/ontopoi,Education authorities
Examination boards,Class,Education support services,IS-A,,,,Examination boards is a subcategory of education support services,https://www.theworldavatar.com/kg/ontopoi,Examination boards
Education services,Class,Education support services,IS-A,,,,Education services is a subcategory of education support services,https://www.theworldavatar.com/kg/ontopoi,Education services
Secure units,Class,Education support services,IS-A,,,,Secure units is a subcategory of education support services,https://www.theworldavatar.com/kg/ontopoi,Secure units
Accident and emergency hospitals,Class,Health practitioners and establishments,IS-A,,,,Accident and emergency hospitals is a subcategory of health practitioners and establishments,https://www.theworldavatar.com/kg/ontopoi,Accident and emergency hospitals
Hospices,Class,Health practitioners and establishments,IS-A,,,,Hospices is a subcategory of health practitioners and establishments,https://www.theworldavatar.com/kg/ontopoi,Hospices
"Alternative, natural and complementary",Class,Health practitioners and establishments,IS-A,,,,"Alternative, natural and complementary is a subcategory of health practitioners and establishments",https://www.theworldavatar.com/kg/ontopoi,"Alternative, natural and complementary"
Hospitals,Class,Health practitioners and establishments,IS-A,,,,Hospitals is a subcategory of health practitioners and establishments,https://www.theworldavatar.com/kg/ontopoi,Hospitals
Chemists and pharmacies,Class,Health practitioners and establishments,IS-A,,,,Chemists and pharmacies is a subcategory of health practitioners and establishments,https://www.theworldavatar.com/kg/ontopoi,Chemists and pharmacies
Mental health centres and practitioners,Class,Health practitioners and establishments,IS-A,,,,Mental health centres and practitioners is a subcategory of health practitioners and establishments,https://www.theworldavatar.com/kg/ontopoi,Mental health centres and practitioners
Clinics and health centres,Class,Health practitioners and establishments,IS-A,,,,Clinics and health centres is a subcategory of health practitioners and establishments,https://www.theworldavatar.com/kg/ontopoi,Clinics and health centres
Midwifery,Class,Health practitioners and establishments,IS-A,,,,Midwifery is a subcategory of health practitioners and establishments,https://www.theworldavatar.com/kg/ontopoi,Midwifery
Day and Care Centres,Class,Health practitioners and establishments,IS-A,,,,Day and care centres is a subcategory of health practitioners and establishments,https://www.theworldavatar.com/kg/ontopoi,Day and Care Centres
Nursing and residential care homes,Class,Health practitioners and establishments,IS-A,,,,Nursing and residential care homes is a subcategory of health practitioners and establishments,https://www.theworldavatar.com/kg/ontopoi,Nursing and residential care homes
Dental and medical laboratories,Class,Health practitioners and establishments,IS-A,,,,Dental and medical laboratories is a subcategory of health practitioners and establishments,https://www.theworldavatar.com/kg/ontopoi,Dental and medical laboratories
Optometrists and opticians,Class,Health practitioners and establishments,IS-A,,,,Optometrists and opticians is a subcategory of health practitioners and establishments,https://www.theworldavatar.com/kg/ontopoi,Optometrists and opticians
Dental surgeries,Class,Health practitioners and establishments,IS-A,,,,Dental surgeries is a subcategory of health practitioners and establishments,https://www.theworldavatar.com/kg/ontopoi,Dental surgeries
Parenting and childcare services,Class,Health practitioners and establishments,IS-A,,,,Parenting and childcare services is a subcategory of health practitioners and establishments,https://www.theworldavatar.com/kg/ontopoi,Parenting and childcare services
Dental technicians,Class,Health practitioners and establishments,IS-A,,,,Dental technicians is a subcategory of health practitioners and establishments,https://www.theworldavatar.com/kg/ontopoi,Dental technicians
Physical therapy,Class,Health practitioners and establishments,IS-A,,,,Physical therapy is a subcategory of health practitioners and establishments,https://www.theworldavatar.com/kg/ontopoi,Physical therapy
Dieticians and nutritionists,Class,Health practitioners and establishments,IS-A,,,,Dieticians and nutritionists is a subcategory of health practitioners and establishments,https://www.theworldavatar.com/kg/ontopoi,Dieticians and nutritionists
Speech therapists,Class,Health practitioners and establishments,IS-A,,,,Speech therapists is a subcategory of health practitioners and establishments,https://www.theworldavatar.com/kg/ontopoi,Speech therapists
Doctors surgeries,Class,Health practitioners and establishments,IS-A,,,,Doctors surgeries is a subcategory of health practitioners and establishments,https://www.theworldavatar.com/kg/ontopoi,Doctors surgeries
Surgeons and cosmetic surgeries,Class,Health practitioners and establishments,IS-A,,,,Surgeons and cosmetic surgeries is a subcategory of health practitioners and establishments,https://www.theworldavatar.com/kg/ontopoi,Surgeons and cosmetic surgeries
Foot related services,Class,Health practitioners and establishments,IS-A,,,,Foot related services is a subcategory of health practitioners and establishments,https://www.theworldavatar.com/kg/ontopoi,Foot related services
Walk-in centres,Class,Health practitioners and establishments,IS-A,,,,Walk-in centres is a subcategory of health practitioners and establishments,https://www.theworldavatar.com/kg/ontopoi,Walk-in centres
Homeopaths,Class,Health practitioners and establishments,IS-A,,,,Homeopaths is a subcategory of health practitioners and establishments,https://www.theworldavatar.com/kg/ontopoi,Homeopaths
Ambulance and medical transportation services,Class,Health support services,IS-A,,,,Ambulance and medical transportation services is a subcategory of health support services,https://www.theworldavatar.com/kg/ontopoi,Ambulance and medical transportation services
Medical equipment rental and leasing,Class,Health support services,IS-A,,,,Medical equipment rental and leasing is a subcategory of health support services,https://www.theworldavatar.com/kg/ontopoi,Medical equipment rental and leasing
Blood transfusion service,Class,Health support services,IS-A,,,,Blood transfusion service is a subcategory of health support services,https://www.theworldavatar.com/kg/ontopoi,Blood transfusion service
Medical waste disposal services,Class,Health support services,IS-A,,,,Medical waste disposal services is a subcategory of health support services,https://www.theworldavatar.com/kg/ontopoi,Medical waste disposal services
Counselling and advice services,Class,Health support services,IS-A,,,,Counselling and advice services is a subcategory of health support services,https://www.theworldavatar.com/kg/ontopoi,Counselling and advice services
Pregnancy related services and help centres,Class,Health support services,IS-A,,,,Pregnancy related services and help centres is a subcategory of health support services,https://www.theworldavatar.com/kg/ontopoi,Pregnancy related services and help centres
Health authorities,Class,Health support services,IS-A,,,,Health authorities is a subcategory of health support services,https://www.theworldavatar.com/kg/ontopoi,Health authorities
