primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,age
bituminous,subcritical,40,2100,1696,40.7,11151200.00,12
bituminous,subcritical,40,2200,1777,40.49,11683775.00,12
bituminous,subcritical,40,2300,1857,40.31,12209775.00,12
bituminous,subcritical,40,2400,1938,40.13,12742350.00,12
bituminous,subcritical,40,2500,2019,39.97,13274925.00,12
bituminous,subcritical,43,100,80.82,90.92,531391.50,13
bituminous,subcritical,43,200,161.6,68.96,1062520.00,13
bituminous,subcritical,43,300,242.3,60.45,1593122.50,13
bituminous,subcritical,43,400,323.1,55.7,2124382.50,13
bituminous,subcritical,43,500,403.8,52.57,2654985.00,13
bituminous,subcritical,43,600,484.6,50.31,3186245.00,13
bituminous,subcritical,43,700,565.3,48.57,3716847.50,13
bituminous,subcritical,43,800,646.1,47.18,4248107.50,13
bituminous,subcritical,43,900,726.8,46.03,4778710.00,13
bituminous,subcritical,43,1000,807.6,45.05,5309970.00,13
bituminous,subcritical,43,1100,888.3,44.2,5840572.50,13
bituminous,subcritical,43,1200,969.1,43.44,6371832.50,13
bituminous,subcritical,43,1300,1050,42.77,6903750.00,13
bituminous,subcritical,43,1400,1131,42.23,7436325.00,13
bituminous,subcritical,43,1500,1211,41.82,7962325.00,13
bituminous,subcritical,43,1600,1292,41.46,8494900.00,13
bituminous,subcritical,43,1700,1373,41.14,9027475.00,13
bituminous,subcritical,43,1800,1454,40.85,9560050.00,13
bituminous,subcritical,43,1900,1534,40.59,10086050.00,13
bituminous,subcritical,43,2000,1615,40.36,10618625.00,13
bituminous,subcritical,43,2100,1696,40.14,11151200.00,13
bituminous,subcritical,43,2200,1777,39.94,11683775.00,13
bituminous,subcritical,43,2300,1857,39.75,12209775.00,13
bituminous,subcritical,43,2400,1938,39.58,12742350.00,13
bituminous,subcritical,43,2500,2019,39.42,13274925.00,13
bituminous,subcritical,47,100,80.82,89.48,531391.50,14
bituminous,subcritical,47,200,161.6,67.75,1062520.00,14
bituminous,subcritical,47,300,242.3,59.36,1593122.50,14
bituminous,subcritical,47,400,323.1,54.67,2124382.50,14
