primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,carbon_price_ton,capacity_factor,bio-cofiring,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,capture_emission_rate_ton_h,biomass_emission_rate_ton_h,beccs_emission_rate_ton_h,beccs_annual_emission_ton,beccs_plant_LCOE_MWh,beccs_carbon_LCOE_MWh,beccs_LCOE_MWh
lignite,supercritical,10,600,520.1,62.07,3419657.5,10,0.75,15,44.17,11.55777778,55.72777778,64.36,442.085,-13.655,-89781.625,71.0601046,-0.303444444,70.75666016
lignite,supercritical,10,700,606.8,59.81,3989710,10,0.75,15,42.56,11.55809524,54.11809524,75.09,515.78,-15.93,-104739.75,68.46995816,-0.303428571,68.16652959
lignite,supercritical,10,800,693.4,57.98,4559105,10,0.75,15,41.26,11.55666667,52.81666667,85.8,589.39,-18.21,-119730.75,66.37853556,-0.3035,66.07503556
lignite,supercritical,10,900,780.1,56.46,5129157.5,10,0.75,15,40.18,11.55703704,51.73703704,96.53,663.085,-20.485,-134688.875,64.64104603,-0.303481481,64.33756454
lignite,supercritical,10,1000,866.8,55.17,5699210,10,0.75,15,39.26,11.55733333,50.81733333,107.26,736.78,-22.76,-149647,63.16096234,-0.303466667,62.85749568
lignite,supercritical,10,1100,953.4,54.05,6268605,10,0.75,15,38.46,11.55636364,50.01636364,117.98,810.39,-25.03,-164572.25,61.87393305,-0.303393939,61.57053911
lignite,supercritical,10,1200,1040,53.06,6838000,10,0.75,15,37.76,11.55555556,49.31555556,128.69,884,-27.31,-179563.25,60.74778243,-0.303444444,60.44433798
lignite,supercritical,10,1300,1127,52.19,7410025,10,0.75,15,37.14,11.55897436,48.69897436,139.46,957.95,-29.59,-194554.25,59.75033473,-0.303487179,59.44684755
lignite,supercritical,10,1400,1213,51.4,7975475,10,0.75,15,36.58,11.55238095,48.13238095,150.1,1031.05,-31.85,-209413.75,58.84941423,-0.303333333,58.54608089
lignite,supercritical,10,1500,1300,50.68,8547500,10,0.75,15,36.07,11.55555556,47.62555556,160.87,1105,-34.13,-224404.75,58.02893305,-0.303377778,57.72555528
lignite,supercritical,10,1600,1387,50.15,9119525,10,0.75,15,35.69,11.55833333,47.24833333,171.63,1178.95,-36.42,-239461.5,57.41759414,-0.3035,57.11409414
lignite,supercritical,10,1700,1473,49.67,9684975,10,0.75,15,35.35,11.55294118,46.90294118,182.27,1252.05,-38.68,-254321,56.87060669,-0.303372549,56.56723415
lignite,supercritical,10,1800,1560,49.24,10257000,10,0.75,15,35.04,11.55555556,46.59555556,193.04,1326,-40.96,-269312,56.37188285,-0.303407407,56.06847544
lignite,supercritical,10,1900,1647,48.86,10829025,10,0.75,15,34.77,11.55789474,46.32789474,203.8,1399.95,-43.25,-284368.75,55.93751046,-0.303508772,55.63400169
lignite,supercritical,10,2000,1733,48.51,11394475,10,0.75,15,34.52,11.55333333,46.07333333,214.45,1473.05,-45.5,-299162.5,55.53531381,-0.303333333,55.23198047
lignite,supercritical,10,2100,1820,48.19,11966500,10,0.75,15,34.29,11.55555556,45.84555556,225.21,1547,-47.79,-314219.25,55.16529289,-0.303428571,54.86186432
lignite,supercritical,10,2200,1907,47.9,12538525,10,0.75,15,34.09,11.55757576,45.64757576,235.98,1620.95,-50.07,-329210.25,54.84353556,-0.303454545,54.54008102
lignite,supercritical,10,2300,1993,47.64,13103975,10,0.75,15,33.9,11.55362319,45.45362319,246.62,1694.05,-52.33,-344069.75,54.53786611,-0.303362319,54.23450379
lignite,supercritical,10,2400,2080,47.39,13676000,10,0.75,15,33.72,11.55555556,45.27555556,257.38,1768,-54.62,-359126.5,54.24828452,-0.303444444,53.94484007
lignite,supercritical,10,2500,2167,47.17,14248025,10,0.75,15,33.57,11.55733333,45.12733333,268.15,1841.95,-56.9,-374117.5,54.00696653,-0.303466667,53.70349986
lignite,supercritical,13,100,86.75,110,570381.25,10,0.75,15,78.28,11.56666667,89.84666667,10.73,73.7375,-2.2825,-15007.4375,125.9358159,-0.304333333,125.6314826
lignite,supercritical,13,200,173.4,84.23,1140105,10,0.75,15,59.94,11.56,71.5,21.46,147.39,-4.55,-29916.25,96.43066946,-0.303333333,96.12733612
lignite,supercritical,13,300,260.1,73.92,1710157.5,10,0.75,15,52.6,11.56,64.16,32.19,221.085,-6.825,-44874.375,84.62217573,-0.303333333,84.3188424
lignite,supercritical,13,400,346.8,68.02,2280210,10,0.75,15,48.4,11.56,59.96,42.91,294.78,-9.11,-59898.25,77.86527197,-0.303666667,77.5616053
lignite,supercritical,13,500,433.4,64.07,2849605,10,0.75,15,45.59,11.55733333,57.14733333,53.63,368.39,-11.38,-74823.5,73.34458159,-0.303466667,73.04111492
lignite,supercritical,13,600,520.1,61.18,3419657.5,10,0.75,15,43.54,11.55777778,55.09777778,64.36,442.085,-13.655,-89781.625,70.04656904,-0.303444444,69.74312459
lignite,supercritical,13,700,606.8,58.95,3989710,10,0.75,15,41.95,11.55809524,53.50809524,75.09,515.78,-15.93,-104739.75,67.48859833,-0.303428571,67.18516975
lignite,supercritical,13,800,693.4,57.14,4559105,10,0.75,15,40.66,11.55666667,52.21666667,85.8,589.39,-18.21,-119730.75,65.4132636,-0.3035,65.1097636
lignite,supercritical,13,900,780.1,55.65,5129157.5,10,0.75,15,39.6,11.55703704,51.15703704,96.53,663.085,-20.485,-134688.875,63.70794979,-0.303481481,63.40446831
lignite,supercritical,13,1000,866.8,54.37,5699210,10,0.75,15,38.69,11.55733333,50.24733333,107.26,736.78,-22.76,-149647,62.24395397,-0.303466667,61.94048731
lignite,supercritical,13,1100,953.4,53.27,6268605,10,0.75,15,37.91,11.55636364,49.46636364,117.98,810.39,-25.03,-164572.25,60.98910042,-0.303393939,60.68570648
lignite,supercritical,13,1200,1040,52.3,6838000,10,0.75,15,37.22,11.55555556,48.77555556,128.69,884,-27.31,-179563.25,59.87903766,-0.303444444,59.57559321
lignite,supercritical,13,1300,1127,51.44,7410025,10,0.75,15,36.61,11.55897436,48.16897436,139.46,957.95,-29.59,-194554.25,58.89767782,-0.303487179,58.59419064
lignite,supercritical,13,1400,1213,50.66,7975475,10,0.75,15,36.05,11.55238095,47.60238095,150.1,1031.05,-31.85,-209413.75,57.99675732,-0.303333333,57.69342399
lignite,supercritical,13,1500,1300,49.95,8547500,10,0.75,15,35.55,11.55555556,47.10555556,160.87,1105,-34.13,-224404.75,57.19236402,-0.303377778,56.88898624
lignite,supercritical,13,1600,1387,49.43,9119525,10,0.75,15,35.18,11.55833333,46.73833333,171.63,1178.95,-36.42,-239461.5,56.59711297,-0.3035,56.29361297
lignite,supercritical,13,1700,1473,48.96,9684975,10,0.75,15,34.84,11.55294118,46.39294118,182.27,1252.05,-38.68,-254321,56.05012552,-0.303372549,55.74675297
lignite,supercritical,13,1800,1560,48.54,10257000,10,0.75,15,34.54,11.55555556,46.09555556,193.04,1326,-40.96,-269312,55.56748954,-0.303407407,55.26408213
lignite,supercritical,13,1900,1647,48.16,10829025,10,0.75,15,34.27,11.55789474,45.82789474,203.8,1399.95,-43.25,-284368.75,55.13311715,-0.303508772,54.82960838
lignite,supercritical,13,2000,1733,47.82,11394475,10,0.75,15,34.03,11.55333333,45.58333333,214.45,1473.05,-45.5,-299162.5,54.74700837,-0.303333333,54.44367503
lignite,supercritical,13,2100,1820,47.5,11966500,10,0.75,15,33.8,11.55555556,45.35555556,225.21,1547,-47.79,-314219.25,54.37698745,-0.303428571,54.07355888
lignite,supercritical,13,2200,1907,47.22,12538525,10,0.75,15,33.6,11.55757576,45.15757576,235.98,1620.95,-50.07,-329210.25,54.05523013,-0.303454545,53.75177558
lignite,supercritical,13,2300,1993,46.96,13103975,10,0.75,15,33.42,11.55362319,44.97362319,246.62,1694.05,-52.33,-344069.75,53.76564854,-0.303362319,53.46228622
lignite,supercritical,13,2400,2080,46.72,13676000,10,0.75,15,33.25,11.55555556,44.80555556,257.38,1768,-54.62,-359126.5,53.49215481,-0.303444444,53.18871037
lignite,supercritical,13,2500,2167,46.49,14248025,10,0.75,15,33.08,11.55733333,44.63733333,268.15,1841.95,-56.9,-374117.5,53.21866109,-0.303466667,52.91519442
lignite,supercritical,17,100,86.75,108.1,570381.25,10,0.75,15,76.93,11.56666667,88.49666667,10.73,73.7375,-2.2825,-15007.4375,123.763954,-0.304333333,123.4596206
lignite,supercritical,17,200,173.4,82.69,1140105,10,0.75,15,58.84,11.56,70.4,21.46,147.39,-4.55,-29916.25,94.66100418,-0.303333333,94.35767085
lignite,supercritical,17,300,260.1,72.52,1710157.5,10,0.75,15,51.61,11.56,63.17,32.19,221.085,-6.825,-44874.375,83.02947699,-0.303333333,82.72614365
lignite,supercritical,17,400,346.8,66.71,2280210,10,0.75,15,47.47,11.56,59.03,42.91,294.78,-9.11,-59898.25,76.36910042,-0.303666667,76.06543375
lignite,supercritical,17,500,433.4,62.83,2849605,10,0.75,15,44.71,11.55733333,56.26733333,53.63,368.39,-11.38,-74823.5,71.92884937,-0.303466667,71.62538271
lignite,supercritical,17,600,520.1,59.99,3419657.5,10,0.75,15,42.69,11.55777778,54.24777778,64.36,442.085,-13.655,-89781.625,68.67910042,-0.303444444,68.37565597
lignite,supercritical,17,700,606.8,57.8,3989710,10,0.75,15,41.13,11.55809524,52.68809524,75.09,515.78,-15.93,-104739.75,66.16939331,-0.303428571,65.86596473
lignite,supercritical,17,800,693.4,56.03,4559105,10,0.75,15,39.87,11.55666667,51.42666667,85.8,589.39,-18.21,-119730.75,64.14232218,-0.3035,63.83882218
lignite,supercritical,17,900,780.1,54.56,5129157.5,10,0.75,15,38.83,11.55703704,50.38703704,96.53,663.085,-20.485,-134688.875,62.4691841,-0.303481481,62.16570262
lignite,supercritical,17,1000,866.8,53.31,5699210,10,0.75,15,37.94,11.55733333,49.49733333,107.26,736.78,-22.76,-149647,61.03736402,-0.303466667,60.73389735
lignite,supercritical,17,1100,953.4,52.23,6268605,10,0.75,15,37.17,11.55636364,48.72636364,117.98,810.39,-25.03,-164572.25,59.79859833,-0.303393939,59.49520439
lignite,supercritical,17,1200,1040,51.28,6838000,10,0.75,15,36.49,11.55555556,48.04555556,128.69,884,-27.31,-179563.25,58.70462343,-0.303444444,58.40117899
lignite,supercritical,17,1300,1127,50.43,7410025,10,0.75,15,35.89,11.55897436,47.44897436,139.46,957.95,-29.59,-194554.25,57.73935146,-0.303487179,57.43586428
lignite,supercritical,17,1400,1213,49.67,7975475,10,0.75,15,35.35,11.55238095,46.90238095,150.1,1031.05,-31.85,-209413.75,56.87060669,-0.303333333,56.56727336
lignite,supercritical,17,1500,1300,48.98,8547500,10,0.75,15,34.86,11.55555556,46.41555556,160.87,1105,-34.13,-224404.75,56.08230126,-0.303377778,55.77892348
lignite,supercritical,17,1600,1387,48.46,9119525,10,0.75,15,34.49,11.55833333,46.04833333,171.63,1178.95,-36.42,-239461.5,55.48705021,-0.3035,55.18355021
lignite,supercritical,17,1700,1473,48.01,9684975,10,0.75,15,34.17,11.55294118,45.72294118,182.27,1252.05,-38.68,-254321,54.97223849,-0.303372549,54.66886594
lignite,supercritical,17,1800,1560,47.6,10257000,10,0.75,15,33.87,11.55555556,45.42555556,193.04,1326,-40.96,-269312,54.48960251,-0.303407407,54.1861951
lignite,supercritical,17,1900,1647,47.22,10829025,10,0.75,15,33.6,11.55789474,45.15789474,203.8,1399.95,-43.25,-284368.75,54.05523013,-0.303508772,53.75172135
lignite,supercritical,17,2000,1733,46.89,11394475,10,0.75,15,33.37,11.55333333,44.92333333,214.45,1473.05,-45.5,-299162.5,53.68520921,-0.303333333,53.38187587
lignite,supercritical,17,2100,1820,46.58,11966500,10,0.75,15,33.15,11.55555556,44.70555556,225.21,1547,-47.79,-314219.25,53.33127615,-0.303428571,53.02784758
lignite,supercritical,17,2200,1907,46.3,12538525,10,0.75,15,32.95,11.55757576,44.50757576,235.98,1620.95,-50.07,-329210.25,53.00951883,-0.303454545,52.70606428
lignite,supercritical,17,2300,1993,46.05,13103975,10,0.75,15,32.77,11.55362319,44.32362319,246.62,1694.05,-52.33,-344069.75,52.71993724,-0.303362319,52.41657492
lignite,supercritical,17,2400,2080,45.81,13676000,10,0.75,15,32.6,11.55555556,44.15555556,257.38,1768,-54.62,-359126.5,52.44644351,-0.303444444,52.14299907
lignite,supercritical,17,2500,2167,45.59,14248025,10,0.75,15,32.44,11.55733333,43.99733333,268.15,1841.95,-56.9,-374117.5,52.18903766,-0.303466667,51.88557099
lignite,supercritical,20,100,86.75,106.8,570381.25,10,0.75,15,76,11.56666667,87.56666667,10.73,73.7375,-2.2825,-15007.4375,122.2677824,-0.304333333,121.9634491
lignite,supercritical,20,200,173.4,81.53,1140105,10,0.75,15,58.02,11.56,69.58,21.46,147.39,-4.55,-29916.25,93.34179916,-0.303333333,93.03846583
lignite,supercritical,20,300,260.1,71.47,1710157.5,10,0.75,15,50.86,11.56,62.42,32.19,221.085,-6.825,-44874.375,81.82288703,-0.303333333,81.5195537
lignite,supercritical,20,400,346.8,65.73,2280210,10,0.75,15,46.78,11.56,58.34,42.91,294.78,-9.11,-59898.25,75.25903766,-0.303666667,74.95537099
lignite,supercritical,20,500,433.4,61.9,2849605,10,0.75,15,44.05,11.55733333,55.60733333,53.63,368.39,-11.38,-74823.5,70.86705021,-0.303466667,70.56358354
lignite,supercritical,20,600,520.1,59.1,3419657.5,10,0.75,15,42.06,11.55777778,53.61777778,64.36,442.085,-13.655,-89781.625,67.66556485,-0.303444444,67.36212041
lignite,supercritical,20,700,606.8,56.94,3989710,10,0.75,15,40.52,11.55809524,52.07809524,75.09,515.78,-15.93,-104739.75,65.18803347,-0.303428571,64.8846049
lignite,supercritical,20,800,693.4,55.2,4559105,10,0.75,15,39.28,11.55666667,50.83666667,85.8,589.39,-18.21,-119730.75,63.19313808,-0.3035,62.88963808
