primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,carbon_price_ton,capacity_factor,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,capture_emission_rate_ton_h,biomass_emission_rate_ton_h,beccs_emission_rate_ton_h,beccs_annual_emission_ton,beccs_plant_LCOE_MWh,beccs_carbon_LCOE_MWh,beccs_LCOE_MWh
anthracite,subcritical,43,800,512.6,50.15,3370345.00,10,0.75,37.96,8.543333333,46.50333333,60.48,435.71,-16.41,397656,63.99867769,-0.2735,63.72517769
anthracite,subcritical,43,900,576.7,49.13,3791802.50,10,0.75,37.18,8.543703704,45.7237037,68.04,490.195,-18.465,447363,62.68363636,-0.273555556,62.41008081
anthracite,subcritical,43,1000,640.8,48.27,4213260.00,10,0.75,36.53,8.544,45.074,75.6,544.68,-20.52,497070,61.5877686,-0.2736,61.3141686
anthracite,subcritical,43,1100,704.8,47.52,4634060.00,10,0.75,35.97,8.543030303,44.5130303,83.15,599.08,-22.57,546711.25,60.64363636,-0.273575758,60.37006061
anthracite,subcritical,43,1200,768.9,46.86,5055517.50,10,0.75,35.47,8.543333333,44.01333333,90.71,653.565,-24.625,596418.25,59.80066116,-0.273611111,59.52705005
anthracite,subcritical,43,1300,833,46.26,5476975.00,10,0.75,35.01,8.543589744,43.55358974,98.28,708.05,-26.67,646191,59.02512397,-0.273538462,58.75158551
anthracite,subcritical,43,1400,897,45.78,5897775.00,10,0.75,34.65,8.542857143,43.19285714,105.83,762.45,-28.72,695832.25,58.41818182,-0.27352381,58.14465801
anthracite,subcritical,43,1500,961.1,45.44,6319232.50,10,0.75,34.39,8.543111111,42.93311111,113.39,816.935,-30.775,745539.25,57.97983471,-0.273555556,57.70627916
anthracite,subcritical,43,1600,1025,45.13,6739375.00,10,0.75,34.16,8.541666667,42.70166667,120.93,871.25,-32.82,795114.75,57.59206612,-0.2735,57.31856612
anthracite,subcritical,43,1700,1089,44.86,7160175.00,10,0.75,33.95,8.541176471,42.49117647,128.48,925.65,-34.87,844756,57.23801653,-0.273490196,56.96452633
anthracite,subcritical,43,1800,1153,44.62,7580975.00,10,0.75,33.77,8.540740741,42.31074074,136.03,980.05,-36.92,894397.25,56.93454545,-0.273481481,56.66106397
anthracite,subcritical,43,1900,1217,44.4,8001775.00,10,0.75,33.6,8.540350877,42.14035088,143.58,1034.45,-38.97,944038.5,56.64793388,-0.273473684,56.3744602
anthracite,subcritical,43,2000,1281,44.2,8422575.00,10,0.75,33.45,8.54,41.99,151.13,1088.85,-41.02,993679.75,56.39504132,-0.273466667,56.12157466
anthracite,subcritical,43,2100,1346,44.02,8849950.00,10,0.75,33.32,8.546031746,41.86603175,158.8,1144.1,-43.1,1044110,56.17586777,-0.273650794,55.90221697
anthracite,subcritical,43,2200,1410,43.86,9270750.00,10,0.75,33.2,8.545454545,41.74545455,166.35,1198.5,-45.15,1093751.25,55.97355372,-0.273636364,55.69991736
anthracite,subcritical,43,2300,1474,43.7,9691550.00,10,0.75,33.07,8.544927536,41.61492754,173.9,1252.9,-47.2,1143392.5,55.75438017,-0.273623188,55.48075698
anthracite,subcritical,43,2400,1538,43.56,10112350.00,10,0.75,32.97,8.544444444,41.51444444,181.45,1307.3,-49.25,1193033.75,55.58578512,-0.273611111,55.31217401
anthracite,subcritical,43,2500,1602,43.42,10533150.00,10,0.75,32.86,8.544,41.404,189,1361.7,-51.3,1242675,55.40033058,-0.2736,55.12673058
anthracite,subcritical,47,100,64.12,87.74,421589.00,10,0.75,66.41,8.549333333,74.95933333,7.56,54.502,-2.058,49707,111.9639669,-0.2744,111.6895669
anthracite,subcritical,47,200,128.2,68.29,842915.00,10,0.75,51.68,8.546666667,60.22666667,15.12,108.97,-4.11,99414,87.12991736,-0.274,86.85591736
anthracite,subcritical,47,300,192.3,60.84,1264372.50,10,0.75,46.05,8.546666667,54.59666667,22.69,163.455,-6.155,149186.75,77.63801653,-0.273555556,77.36446097
anthracite,subcritical,47,400,256.3,56.7,1685172.50,10,0.75,42.91,8.543333333,51.45333333,30.24,217.855,-8.205,198828,72.34413223,-0.2735,72.07063223
anthracite,subcritical,47,500,320.4,53.98,2106630.00,10,0.75,40.85,8.544,49.394,37.8,272.34,-10.26,248535,68.87107438,-0.2736,68.59747438
anthracite,subcritical,47,600,384.5,52.03,2528087.50,10,0.75,39.38,8.544444444,47.92444444,45.36,326.825,-12.315,298242,66.39272727,-0.273666667,66.11906061
anthracite,subcritical,47,700,448.6,50.53,2949545.00,10,0.75,38.24,8.544761905,46.7847619,52.92,381.31,-14.37,347949,64.4707438,-0.273714286,64.19702952
anthracite,subcritical,47,800,512.6,49.33,3370345.00,10,0.75,37.33,8.543333333,45.87333333,60.48,435.71,-16.41,397656,62.93652893,-0.2735,62.66302893
anthracite,subcritical,47,900,576.7,48.34,3791802.50,10,0.75,36.59,8.543703704,45.1337037,68.04,490.195,-18.465,447363,61.68892562,-0.273555556,61.41537006
anthracite,subcritical,47,1000,640.8,47.49,4213260.00,10,0.75,35.94,8.544,44.484,75.6,544.68,-20.52,497070,60.59305785,-0.2736,60.31945785
anthracite,subcritical,47,1100,704.8,46.75,4634060.00,10,0.75,35.38,8.543030303,43.9230303,83.15,599.08,-22.57,546711.25,59.64892562,-0.273575758,59.37534986
anthracite,subcritical,47,1200,768.9,46.1,5055517.50,10,0.75,34.89,8.543333333,43.43333333,90.71,653.565,-24.625,596418.25,58.82280992,-0.273611111,58.54919881
anthracite,subcritical,47,1300,833,45.51,5476975.00,10,0.75,34.44,8.543589744,42.98358974,98.28,708.05,-26.67,646191,58.06413223,-0.273538462,57.79059377
anthracite,subcritical,47,1400,897,45.05,5897775.00,10,0.75,34.1,8.542857143,42.64285714,105.83,762.45,-28.72,695832.25,57.49090909,-0.27352381,57.21738528
anthracite,subcritical,47,1500,961.1,44.71,6319232.50,10,0.75,33.84,8.543111111,42.38311111,113.39,816.935,-30.775,745539.25,57.05256198,-0.273555556,56.77900643
anthracite,subcritical,47,1600,1025,44.41,6739375.00,10,0.75,33.61,8.541666667,42.15166667,120.93,871.25,-32.82,795114.75,56.66479339,-0.2735,56.39129339
anthracite,subcritical,47,1700,1089,44.15,7160175.00,10,0.75,33.41,8.541176471,41.95117647,128.48,925.65,-34.87,844756,56.32760331,-0.273490196,56.05411311
anthracite,subcritical,47,1800,1153,43.91,7580975.00,10,0.75,33.23,8.540740741,41.77074074,136.03,980.05,-36.92,894397.25,56.02413223,-0.273481481,55.75065075
anthracite,subcritical,47,1900,1217,43.7,8001775.00,10,0.75,33.07,8.540350877,41.61035088,143.58,1034.45,-38.97,944038.5,55.75438017,-0.273473684,55.48090648
anthracite,subcritical,47,2000,1281,43.5,8422575.00,10,0.75,32.92,8.54,41.46,151.13,1088.85,-41.02,993679.75,55.5014876,-0.273466667,55.22802094
anthracite,subcritical,47,2100,1346,43.32,8849950.00,10,0.75,32.79,8.546031746,41.33603175,158.8,1144.1,-43.1,1044110,55.28231405,-0.273650794,55.00866326
anthracite,subcritical,47,2200,1410,43.16,9270750.00,10,0.75,32.67,8.545454545,41.21545455,166.35,1198.5,-45.15,1093751.25,55.08,-0.273636364,54.80636364
anthracite,subcritical,47,2300,1474,43.01,9691550.00,10,0.75,32.55,8.544927536,41.09492754,173.9,1252.9,-47.2,1143392.5,54.87768595,-0.273623188,54.60406276
anthracite,subcritical,47,2400,1538,42.86,10112350.00,10,0.75,32.44,8.544444444,40.98444444,181.45,1307.3,-49.25,1193033.75,54.6922314,-0.273611111,54.41862029
anthracite,subcritical,47,2500,1602,42.73,10533150.00,10,0.75,32.34,8.544,40.884,189,1361.7,-51.3,1242675,54.52363636,-0.2736,54.25003636
anthracite,subcritical,50,100,64.12,86.75,421589.00,10,0.75,65.66,8.549333333,74.20933333,7.56,54.502,-2.058,49707,110.6995041,-0.2744,110.4251041
anthracite,subcritical,50,200,128.2,67.45,842915.00,10,0.75,51.05,8.546666667,59.59666667,15.12,108.97,-4.11,99414,86.0677686,-0.274,85.7937686
anthracite,subcritical,50,300,192.3,60.07,1264372.50,10,0.75,45.46,8.546666667,54.00666667,22.69,163.455,-6.155,149186.75,76.64330579,-0.273555556,76.36975023
anthracite,subcritical,50,400,256.3,55.98,1685172.50,10,0.75,42.37,8.543333333,50.91333333,30.24,217.855,-8.205,198828,71.43371901,-0.2735,71.16021901
anthracite,subcritical,50,500,320.4,53.31,2106630.00,10,0.75,40.35,8.544,48.894,37.8,272.34,-10.26,248535,68.02809917,-0.2736,67.75449917
anthracite,subcritical,50,600,384.5,51.38,2528087.50,10,0.75,38.89,8.544444444,47.43444444,45.36,326.825,-12.315,298242,65.56661157,-0.273666667,65.2929449
anthracite,subcritical,50,700,448.6,49.9,2949545.00,10,0.75,37.77,8.544761905,46.3147619,52.92,381.31,-14.37,347949,63.67834711,-0.273714286,63.40463282
anthracite,subcritical,50,800,512.6,48.72,3370345.00,10,0.75,36.87,8.543333333,45.41333333,60.48,435.71,-16.41,397656,62.16099174,-0.2735,61.88749174
anthracite,subcritical,50,900,576.7,47.74,3791802.50,10,0.75,36.13,8.543703704,44.6737037,68.04,490.195,-18.465,447363,60.91338843,-0.273555556,60.63983287
anthracite,subcritical,50,1000,640.8,46.9,4213260.00,10,0.75,35.5,8.544,44.044,75.6,544.68,-20.52,497070,59.85123967,-0.2736,59.57763967
anthracite,subcritical,50,1100,704.8,46.18,4634060.00,10,0.75,34.95,8.543030303,43.4930303,83.15,599.08,-22.57,546711.25,58.92396694,-0.273575758,58.65039118
anthracite,subcritical,50,1200,768.9,45.53,5055517.50,10,0.75,34.46,8.543333333,43.00333333,90.71,653.565,-24.625,596418.25,58.09785124,-0.273611111,57.82424013
anthracite,subcritical,50,1300,833,44.96,5476975.00,10,0.75,34.03,8.543589744,42.57358974,98.28,708.05,-26.67,646191,57.37289256,-0.273538462,57.0993541
anthracite,subcritical,50,1400,897,44.5,5897775.00,10,0.75,33.68,8.542857143,42.22285714,105.83,762.45,-28.72,695832.25,56.78280992,-0.27352381,56.50928611
anthracite,subcritical,50,1500,961.1,44.16,6319232.50,10,0.75,33.42,8.543111111,41.96311111,113.39,816.935,-30.775,745539.25,56.34446281,-0.273555556,56.07090725
anthracite,subcritical,50,1600,1025,43.87,6739375.00,10,0.75,33.2,8.541666667,41.74166667,120.93,871.25,-32.82,795114.75,55.97355372,-0.2735,55.70005372
anthracite,subcritical,50,1700,1089,43.61,7160175.00,10,0.75,33.01,8.541176471,41.55117647,128.48,925.65,-34.87,844756,55.65322314,-0.273490196,55.37973294
anthracite,subcritical,50,1800,1153,43.38,7580975.00,10,0.75,32.83,8.540740741,41.37074074,136.03,980.05,-36.92,894397.25,55.34975207,-0.273481481,55.07627058
anthracite,subcritical,50,1900,1217,43.17,8001775.00,10,0.75,32.67,8.540350877,41.21035088,143.58,1034.45,-38.97,944038.5,55.08,-0.273473684,54.80652632
anthracite,subcritical,50,2000,1281,42.98,8422575.00,10,0.75,32.53,8.54,41.07,151.13,1088.85,-41.02,993679.75,54.84396694,-0.273466667,54.57050028
anthracite,subcritical,50,2100,1346,42.8,8849950.00,10,0.75,32.39,8.546031746,40.93603175,158.8,1144.1,-43.1,1044110,54.60793388,-0.273650794,54.33428309
anthracite,subcritical,50,2200,1410,42.64,9270750.00,10,0.75,32.27,8.545454545,40.81545455,166.35,1198.5,-45.15,1093751.25,54.40561983,-0.273636364,54.13198347
anthracite,subcritical,50,2300,1474,42.49,9691550.00,10,0.75,32.16,8.544927536,40.70492754,173.9,1252.9,-47.2,1143392.5,54.22016529,-0.273623188,53.9465421
anthracite,subcritical,50,2400,1538,42.34,10112350.00,10,0.75,32.04,8.544444444,40.58444444,181.45,1307.3,-49.25,1193033.75,54.01785124,-0.273611111,53.74424013
anthracite,subcritical,50,2500,1602,42.21,10533150.00,10,0.75,31.95,8.544,40.494,189,1361.7,-51.3,1242675,53.8661157,-0.2736,53.5925157
anthracite,subcritical,53,100,64.12,85.77,421589.00,10,0.75,64.91,8.549333333,73.45933333,7.56,54.502,-2.058,49707,109.4350413,-0.2744,109.1606413
anthracite,subcritical,53,200,128.2,66.61,842915.00,10,0.75,50.41,8.546666667,58.95666667,15.12,108.97,-4.11,99414,84.98876033,-0.274,84.71476033
anthracite,subcritical,53,300,192.3,59.31,1264372.50,10,0.75,44.89,8.546666667,53.43666667,22.69,163.455,-6.155,149186.75,75.68231405,-0.273555556,75.40875849
anthracite,subcritical,53,400,256.3,55.27,1685172.50,10,0.75,41.83,8.543333333,50.37333333,30.24,217.855,-8.205,198828,70.52330579,-0.2735,70.24980579
anthracite,subcritical,53,500,320.4,52.63,2106630.00,10,0.75,39.83,8.544,48.374,37.8,272.34,-10.26,248535,67.15140496,-0.2736,66.87780496
anthracite,subcritical,53,600,384.5,50.72,2528087.50,10,0.75,38.39,8.544444444,46.93444444,45.36,326.825,-12.315,298242,64.72363636,-0.273666667,64.4499697
anthracite,subcritical,53,700,448.6,49.27,2949545.00,10,0.75,37.29,8.544761905,45.8347619,52.92,381.31,-14.37,347949,62.86909091,-0.273714286,62.59537662
anthracite,subcritical,53,800,512.6,48.1,3370345.00,10,0.75,36.4,8.543333333,44.94333333,60.48,435.71,-16.41,397656,61.36859504,-0.2735,61.09509504
anthracite,subcritical,53,900,576.7,47.14,3791802.50,10,0.75,35.68,8.543703704,44.2237037,68.04,490.195,-18.465,447363,60.15471074,-0.273555556,59.88115519
anthracite,subcritical,53,1000,640.8,46.32,4213260.00,10,0.75,35.06,8.544,43.604,75.6,544.68,-20.52,497070,59.10942149,-0.2736,58.83582149
anthracite,subcritical,53,1100,704.8,45.6,4634060.00,10,0.75,34.51,8.543030303,43.0530303,83.15,599.08,-22.57,546711.25,58.18214876,-0.273575758,57.908573
anthracite,subcritical,53,1200,768.9,44.97,5055517.50,10,0.75,34.04,8.543333333,42.58333333,90.71,653.565,-24.625,596418.25,57.38975207,-0.273611111,57.11614096
anthracite,subcritical,53,1300,833,44.4,5476975.00,10,0.75,33.6,8.543589744,42.14358974,98.28,708.05,-26.67,646191,56.64793388,-0.273538462,56.37439542
anthracite,subcritical,53,1400,897,43.95,5897775.00,10,0.75,33.26,8.542857143,41.80285714,105.83,762.45,-28.72,695832.25,56.07471074,-0.27352381,55.80118693
anthracite,subcritical,53,1500,961.1,43.62,6319232.50,10,0.75,33.01,8.543111111,41.55311111,113.39,816.935,-30.775,745539.25,55.65322314,-0.273555556,55.37966758
anthracite,subcritical,53,1600,1025,43.33,6739375.00,10,0.75,32.79,8.541666667,41.33166667,120.93,871.25,-32.82,795114.75,55.28231405,-0.2735,55.00881405
anthracite,subcritical,53,1700,1089,43.07,7160175.00,10,0.75,32.6,8.541176471,41.14117647,128.48,925.65,-34.87,844756,54.96198347,-0.273490196,54.68849327
anthracite,subcritical,53,1800,1153,42.85,7580975.00,10,0.75,32.43,8.540740741,40.97074074,136.03,980.05,-36.92,894397.25,54.6753719,-0.273481481,54.40189042
anthracite,subcritical,53,1900,1217,42.64,8001775.00,10,0.75,32.27,8.540350877,40.81035088,143.58,1034.45,-38.97,944038.5,54.40561983,-0.273473684,54.13214615
anthracite,subcritical,53,2000,1281,42.45,8422575.00,10,0.75,32.13,8.54,40.67,151.13,1088.85,-41.02,993679.75,54.16958678,-0.273466667,53.89612011
anthracite,subcritical,53,2100,1346,42.28,8849950.00,10,0.75,32,8.546031746,40.54603175,158.8,1144.1,-43.1,1044110,53.95041322,-0.273650794,53.67676243
anthracite,subcritical,53,2200,1410,42.11,9270750.00,10,0.75,31.87,8.545454545,40.41545455,166.35,1198.5,-45.15,1093751.25,53.73123967,-0.273636364,53.45760331
anthracite,subcritical,53,2300,1474,41.96,9691550.00,10,0.75,31.76,8.544927536,40.30492754,173.9,1252.9,-47.2,1143392.5,53.54578512,-0.273623188,53.27216194
anthracite,subcritical,53,2400,1538,41.82,10112350.00,10,0.75,31.65,8.544444444,40.19444444,181.45,1307.3,-49.25,1193033.75,53.36033058,-0.273611111,53.08671947
anthracite,subcritical,53,2500,1602,41.69,10533150.00,10,0.75,31.55,8.544,40.094,189,1361.7,-51.3,1242675,53.19173554,-0.2736,52.91813554
anthracite,subcritical,57,100,64.12,84.46,421589.00,10,0.75,63.92,8.549333333,72.46933333,7.56,54.502,-2.058,49707,107.7659504,-0.2744,107.4915504
anthracite,subcritical,57,200,128.2,65.5,842915.00,10,0.75,49.57,8.546666667,58.11666667,15.12,108.97,-4.11,99414,83.57256198,-0.274,83.29856198
anthracite,subcritical,57,300,192.3,58.3,1264372.50,10,0.75,44.12,8.546666667,52.66666667,22.69,163.455,-6.155,149186.75,74.38413223,-0.273555556,74.11057668
anthracite,subcritical,57,400,256.3,54.32,1685172.50,10,0.75,41.11,8.543333333,49.65333333,30.24,217.855,-8.205,198828,69.30942149,-0.2735,69.03592149
anthracite,subcritical,57,500,320.4,51.72,2106630.00,10,0.75,39.14,8.544,47.684,37.8,272.34,-10.26,248535,65.98809917,-0.2736,65.71449917
anthracite,subcritical,57,600,384.5,49.85,2528087.50,10,0.75,37.73,8.544444444,46.27444444,45.36,326.825,-12.315,298242,63.61090909,-0.273666667,63.33724242
anthracite,subcritical,57,700,448.6,48.43,2949545.00,10,0.75,36.65,8.544761905,45.1947619,52.92,381.31,-14.37,347949,61.79008264,-0.273714286,61.51636836
anthracite,subcritical,57,800,512.6,47.29,3370345.00,10,0.75,35.79,8.543333333,44.33333333,60.48,435.71,-16.41,397656,60.34016529,-0.2735,60.06666529
anthracite,subcritical,57,900,576.7,46.34,3791802.50,10,0.75,35.07,8.543703704,43.6137037,68.04,490.195,-18.465,447363,59.12628099,-0.273555556,58.85272544
anthracite,subcritical,57,1000,640.8,45.53,4213260.00,10,0.75,34.46,8.544,43.004,75.6,544.68,-20.52,497070,58.09785124,-0.2736,57.82425124
anthracite,subcritical,57,1100,704.8,44.83,4634060.00,10,0.75,33.93,8.543030303,42.4730303,83.15,599.08,-22.57,546711.25,57.20429752,-0.273575758,56.93072176
anthracite,subcritical,57,1200,768.9,44.21,5055517.50,10,0.75,33.46,8.543333333,42.00333333,90.71,653.565,-24.625,596418.25,56.41190083,-0.273611111,56.13828972
anthracite,subcritical,57,1300,833,43.65,5476975.00,10,0.75,33.04,8.543589744,41.58358974,98.28,708.05,-26.67,646191,55.70380165,-0.273538462,55.43026319
anthracite,subcritical,57,1400,897,43.21,5897775.00,10,0.75,32.7,8.542857143,41.24285714,105.83,762.45,-28.72,695832.25,55.13057851,-0.27352381,54.8570547
anthracite,subcritical,57,1500,961.1,42.89,6319232.50,10,0.75,32.46,8.543111111,41.00311111,113.39,816.935,-30.775,745539.25,54.72595041,-0.273555556,54.45239486
anthracite,subcritical,57,1600,1025,42.61,6739375.00,10,0.75,32.25,8.541666667,40.79166667,120.93,871.25,-32.82,795114.75,54.37190083,-0.2735,54.09840083
anthracite,subcritical,57,1700,1089,42.36,7160175.00,10,0.75,32.06,8.541176471,40.60117647,128.48,925.65,-34.87,844756,54.05157025,-0.273490196,53.77808005
anthracite,subcritical,57,1800,1153,42.14,7580975.00,10,0.75,31.89,8.540740741,40.43074074,136.03,980.05,-36.92,894397.25,53.76495868,-0.273481481,53.4914772
anthracite,subcritical,57,1900,1217,41.93,8001775.00,10,0.75,31.73,8.540350877,40.27035088,143.58,1034.45,-38.97,944038.5,53.49520661,-0.273473684,53.22173293
anthracite,subcritical,57,2000,1281,41.75,8422575.00,10,0.75,31.6,8.54,40.14,151.13,1088.85,-41.02,993679.75,53.27603306,-0.273466667,53.00256639
anthracite,subcritical,57,2100,1346,41.58,8849950.00,10,0.75,31.47,8.546031746,40.01603175,158.8,1144.1,-43.1,1044110,53.0568595,-0.273650794,52.78320871
anthracite,subcritical,57,2200,1410,41.42,9270750.00,10,0.75,31.35,8.545454545,39.89545455,166.35,1198.5,-45.15,1093751.25,52.85454545,-0.273636364,52.58090909
anthracite,subcritical,57,2300,1474,41.27,9691550.00,10,0.75,31.23,8.544927536,39.77492754,173.9,1252.9,-47.2,1143392.5,52.6522314,-0.273623188,52.37860822
anthracite,subcritical,57,2400,1538,41.13,10112350.00,10,0.75,31.13,8.544444444,39.67444444,181.45,1307.3,-49.25,1193033.75,52.48363636,-0.273611111,52.21002525
anthracite,subcritical,57,2500,1602,40.99,10533150.00,10,0.75,31.02,8.544,39.564,189,1361.7,-51.3,1242675,52.29818182,-0.2736,52.02458182
anthracite,subcritical,60,100,64.12,83.47,421589.00,10,0.75,63.17,8.549333333,71.71933333,7.56,54.502,-2.058,49707,106.5014876,-0.2744,106.2270876
anthracite,subcritical,60,200,128.2,64.66,842915.00,10,0.75,48.94,8.546666667,57.48666667,15.12,108.97,-4.11,99414,82.51041322,-0.274,82.23641322
anthracite,subcritical,60,300,192.3,57.53,1264372.50,10,0.75,43.54,8.546666667,52.08666667,22.69,163.455,-6.155,149186.75,73.40628099,-0.273555556,73.13272544
anthracite,subcritical,60,400,256.3,53.6,1685172.50,10,0.75,40.57,8.543333333,49.11333333,30.24,217.855,-8.205,198828,68.39900826,-0.2735,68.12550826
anthracite,subcritical,60,500,320.4,51.04,2106630.00,10,0.75,38.63,8.544,47.174,37.8,272.34,-10.26,248535,65.12826446,-0.2736,64.85466446
anthracite,subcritical,60,600,384.5,49.2,2528087.50,10,0.75,37.24,8.544444444,45.78444444,45.36,326.825,-12.315,298242,62.78479339,-0.273666667,62.51112672
anthracite,subcritical,60,700,448.6,47.8,2949545.00,10,0.75,36.18,8.544761905,44.7247619,52.92,381.31,-14.37,347949,60.99768595,-0.273714286,60.72397166
anthracite,subcritical,60,800,512.6,46.67,3370345.00,10,0.75,35.32,8.543333333,43.86333333,60.48,435.71,-16.41,397656,59.5477686,-0.2735,59.2742686
anthracite,subcritical,60,900,576.7,45.74,3791802.50,10,0.75,34.62,8.543703704,43.1637037,68.04,490.195,-18.465,447363,58.36760331,-0.273555556,58.09404775
anthracite,subcritical,60,1000,640.8,44.95,4213260.00,10,0.75,34.02,8.544,42.564,75.6,544.68,-20.52,497070,57.35603306,-0.2736,57.08243306
anthracite,subcritical,60,1100,704.8,44.26,4634060.00,10,0.75,33.5,8.543030303,42.0430303,83.15,599.08,-22.57,546711.25,56.47933884,-0.273575758,56.20576309
anthracite,subcritical,60,1200,768.9,43.65,5055517.50,10,0.75,33.04,8.543333333,41.58333333,90.71,653.565,-24.625,596418.25,55.70380165,-0.273611111,55.43019054
anthracite,subcritical,60,1300,833,43.09,5476975.00,10,0.75,32.61,8.543589744,41.15358974,98.28,708.05,-26.67,646191,54.97884298,-0.273538462,54.70530451
anthracite,subcritical,60,1400,897,42.66,5897775.00,10,0.75,32.29,8.542857143,40.83285714,105.83,762.45,-28.72,695832.25,54.43933884,-0.27352381,54.16581503
anthracite,subcritical,60,1500,961.1,42.34,6319232.50,10,0.75,32.04,8.543111111,40.58311111,113.39,816.935,-30.775,745539.25,54.01785124,-0.273555556,53.74429568
anthracite,subcritical,60,1600,1025,42.07,6739375.00,10,0.75,31.84,8.541666667,40.38166667,120.93,871.25,-32.82,795114.75,53.68066116,-0.2735,53.40716116
anthracite,subcritical,60,1700,1089,41.82,7160175.00,10,0.75,31.65,8.541176471,40.19117647,128.48,925.65,-34.87,844756,53.36033058,-0.273490196,53.08684038
anthracite,subcritical,60,1800,1153,41.6,7580975.00,10,0.75,31.48,8.540740741,40.02074074,136.03,980.05,-36.92,894397.25,53.07371901,-0.273481481,52.80023753
anthracite,subcritical,60,1900,1217,41.4,8001775.00,10,0.75,31.33,8.540350877,39.87035088,143.58,1034.45,-38.97,944038.5,52.82082645,-0.273473684,52.54735276
anthracite,subcritical,60,2000,1281,41.22,8422575.00,10,0.75,31.2,8.54,39.74,151.13,1088.85,-41.02,993679.75,52.60165289,-0.273466667,52.32818623
anthracite,subcritical,60,2100,1346,41.05,8849950.00,10,0.75,31.07,8.546031746,39.61603175,158.8,1144.1,-43.1,1044110,52.38247934,-0.273650794,52.10882855
anthracite,subcritical,60,2200,1410,40.89,9270750.00,10,0.75,30.95,8.545454545,39.49545455,166.35,1198.5,-45.15,1093751.25,52.18016529,-0.273636364,51.90652893
anthracite,subcritical,60,2300,1474,40.75,9691550.00,10,0.75,30.84,8.544927536,39.38492754,173.9,1252.9,-47.2,1143392.5,51.99471074,-0.273623188,51.72108756
anthracite,subcritical,60,2400,1538,40.6,10112350.00,10,0.75,30.73,8.544444444,39.27444444,181.45,1307.3,-49.25,1193033.75,51.8092562,-0.273611111,51.53564509
anthracite,subcritical,60,2500,1602,40.47,10533150.00,10,0.75,30.63,8.544,39.174,189,1361.7,-51.3,1242675,51.64066116,-0.2736,51.36706116
anthracite,subcritical,63,100,64.12,82.49,421589.00,10,0.75,62.43,8.549333333,70.97933333,7.56,54.502,-2.058,49707,105.2538843,-0.2744,104.9794843
anthracite,subcritical,63,200,128.2,63.83,842915.00,10,0.75,48.31,8.546666667,56.85666667,15.12,108.97,-4.11,99414,81.44826446,-0.274,81.17426446
anthracite,subcritical,63,300,192.3,56.77,1264372.50,10,0.75,42.97,8.546666667,51.51666667,22.69,163.455,-6.155,149186.75,72.44528926,-0.273555556,72.1717337
anthracite,subcritical,63,400,256.3,52.89,1685172.50,10,0.75,40.03,8.543333333,48.57333333,30.24,217.855,-8.205,198828,67.48859504,-0.2735,67.21509504
anthracite,subcritical,63,500,320.4,50.36,2106630.00,10,0.75,38.11,8.544,46.654,37.8,272.34,-10.26,248535,64.25157025,-0.2736,63.97797025
anthracite,subcritical,63,600,384.5,48.55,2528087.50,10,0.75,36.74,8.544444444,45.28444444,45.36,326.825,-12.315,298242,61.94181818,-0.273666667,61.66815152
anthracite,subcritical,63,700,448.6,47.17,2949545.00,10,0.75,35.7,8.544761905,44.2447619,52.92,381.31,-14.37,347949,60.18842975,-0.273714286,59.91471547
anthracite,subcritical,63,800,512.6,46.06,3370345.00,10,0.75,34.86,8.543333333,43.40333333,60.48,435.71,-16.41,397656,58.7722314,-0.2735,58.4987314
anthracite,subcritical,63,900,576.7,45.14,3791802.50,10,0.75,34.16,8.543703704,42.7037037,68.04,490.195,-18.465,447363,57.59206612,-0.273555556,57.31851056
anthracite,subcritical,63,1000,640.8,44.36,4213260.00,10,0.75,33.57,8.544,42.114,75.6,544.68,-20.52,497070,56.59735537,-0.2736,56.32375537
anthracite,subcritical,63,1100,704.8,43.68,4634060.00,10,0.75,33.06,8.543030303,41.6030303,83.15,599.08,-22.57,546711.25,55.73752066,-0.273575758,55.4639449
anthracite,subcritical,63,1200,768.9,43.08,5055517.50,10,0.75,32.6,8.543333333,41.14333333,90.71,653.565,-24.625,596418.25,54.96198347,-0.273611111,54.68837236
anthracite,subcritical,63,1300,833,42.54,5476975.00,10,0.75,32.2,8.543589744,40.74358974,98.28,708.05,-26.67,646191,54.28760331,-0.273538462,54.01406484
anthracite,subcritical,63,1400,897,42.11,5897775.00,10,0.75,31.87,8.542857143,40.41285714,105.83,762.45,-28.72,695832.25,53.73123967,-0.27352381,53.45771586
anthracite,subcritical,63,1500,961.1,41.8,6319232.50,10,0.75,31.64,8.543111111,40.18311111,113.39,816.935,-30.775,745539.25,53.34347107,-0.273555556,53.06991552
anthracite,subcritical,63,1600,1025,41.53,6739375.00,10,0.75,31.43,8.541666667,39.97166667,120.93,871.25,-32.82,795114.75,52.98942149,-0.2735,52.71592149
anthracite,subcritical,63,1700,1089,41.29,7160175.00,10,0.75,31.25,8.541176471,39.79117647,128.48,925.65,-34.87,844756,52.68595041,-0.273490196,52.41246022
anthracite,subcritical,63,1800,1153,41.07,7580975.00,10,0.75,31.08,8.540740741,39.62074074,136.03,980.05,-36.92,894397.25,52.39933884,-0.273481481,52.12585736
