primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,carbon_price_ton,capacity_factor,bio-cofiring,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,capture_emission_rate_ton_h,biomass_emission_rate_ton_h,beccs_emission_rate_ton_h,beccs_annual_emission_ton,beccs_plant_LCOE_MWh,beccs_carbon_LCOE_MWh,beccs_LCOE_MWh
subbituminous,subcritical,10,300,266.1,71.36,1749607.5,10,0.75,15,53.71,11.82666667,65.53666667,33.56,226.185,-6.355,-41784.125,90.55239669,-0.282444444,90.26995225
subbituminous,subcritical,10,400,354.7,66.05,2332152.5,10,0.75,15,49.72,11.82333333,61.54333333,44.73,301.495,-8.475,-55723.125,83.82545455,-0.2825,83.54295455
subbituminous,subcritical,10,500,443.4,62.51,2915355,10,0.75,15,47.05,11.824,58.874,55.92,376.89,-10.59,-69629.25,79.32396694,-0.2824,79.04156694
subbituminous,subcritical,10,600,532,59.93,3497900,10,0.75,15,45.11,11.82222222,56.93222222,67.09,452.2,-12.71,-83568.25,76.05322314,-0.282444444,75.7707787
subbituminous,subcritical,10,700,620.7,57.93,4081102.5,10,0.75,15,43.61,11.82285714,55.43285714,78.28,527.595,-14.825,-97474.375,73.52429752,-0.282380952,73.24191657
subbituminous,subcritical,10,800,709.3,56.32,4663647.5,10,0.75,15,42.39,11.82166667,54.21166667,89.45,602.905,-16.945,-111413.375,71.46743802,-0.282416667,71.18502135
subbituminous,subcritical,10,900,798,54.98,5246850,10,0.75,15,41.38,11.82222222,53.20222222,100.64,678.3,-19.06,-125319.5,69.7646281,-0.28237037,69.48225773
subbituminous,subcritical,10,1000,886.7,53.84,5830052.5,10,0.75,15,40.53,11.82266667,52.35266667,111.83,753.695,-21.175,-139225.625,68.33157025,-0.282333333,68.04923691
subbituminous,subcritical,10,1100,975.3,52.85,6412597.5,10,0.75,15,39.78,11.82181818,51.60181818,123,829.005,-23.295,-153164.625,67.06710744,-0.282363636,66.7847438
subbituminous,subcritical,10,1200,1064,51.97,6995800,10,0.75,15,39.12,11.82222222,50.94222222,134.19,904.4,-25.41,-167070.75,65.95438017,-0.282333333,65.67204683
subbituminous,subcritical,10,1300,1153,51.19,7580975,10,0.75,15,38.53,11.82564103,50.35564103,145.41,980.05,-27.54,-181075.5,64.95966942,-0.282461538,64.67720788
subbituminous,subcritical,10,1400,1241,50.55,8159575,10,0.75,15,38.05,11.81904762,49.86904762,156.51,1054.85,-29.64,-194883,64.15041322,-0.282285714,63.86812751
subbituminous,subcritical,10,1500,1330,50.07,8744750,10,0.75,15,37.69,11.82222222,49.51222222,167.73,1130.5,-31.77,-208887.75,63.54347107,-0.2824,63.26107107
