primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,carbon_price_ton,capacity_factor,bio-cofiring,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,capture_emission_rate_ton_h,biomass_emission_rate_ton_h,beccs_emission_rate_ton_h,beccs_annual_emission_ton,beccs_plant_LCOE_MWh,beccs_carbon_LCOE_MWh,beccs_LCOE_MWh
bituminous,supercritical,7,2200,1678,47.29,11032850,10,0.75,15,35.31,10.16969697,45.47969697,202.33,1426.3,-49.37,-324607.75,56.80625523,-0.299212121,56.50704311
bituminous,supercritical,7,2300,1755,47.05,11539125,10,0.75,15,35.13,10.17391304,45.30391304,211.61,1491.75,-51.64,-339533,56.51667364,-0.299362319,56.21731132
bituminous,supercritical,7,2400,1831,46.84,12038825,10,0.75,15,34.97,10.17222222,45.14222222,220.78,1556.35,-53.87,-354195.25,56.25926778,-0.299277778,55.95999
bituminous,supercritical,7,2500,1907,46.64,12538525,10,0.75,15,34.82,10.17066667,44.99066667,229.94,1620.95,-56.11,-368923.25,56.01794979,-0.299253333,55.71869646
bituminous,supercritical,10,100,76.35,105,502001.25,10,0.75,15,78.4,10.18,88.58,9.21,64.8975,-2.2425,-14744.4375,126.1288703,-0.299,125.8298703
bituminous,supercritical,10,200,152.6,80.87,1003345,10,0.75,15,60.38,10.17333333,70.55333333,18.4,129.71,-4.49,-29521.75,97.13853556,-0.299333333,96.83920223
bituminous,supercritical,10,300,228.9,71.25,1505017.5,10,0.75,15,53.2,10.17333333,63.37333333,27.6,194.565,-6.735,-44282.625,85.5874477,-0.299333333,85.28811437
bituminous,supercritical,10,400,305.2,65.76,2006690,10,0.75,15,49.1,10.17333333,59.27333333,36.8,259.42,-8.98,-59043.5,78.99142259,-0.299333333,78.69208926
bituminous,supercritical,10,500,381.5,62.1,2508362.5,10,0.75,15,46.37,10.17333333,56.54333333,46,324.275,-11.225,-73804.375,74.59943515,-0.299333333,74.30010181
bituminous,supercritical,10,600,457.8,59.44,3010035,10,0.75,15,44.38,10.17333333,54.55333333,55.2,389.13,-13.47,-88565.25,71.39794979,-0.299333333,71.09861646
bituminous,supercritical,10,700,534,57.37,3511050,10,0.75,15,42.83,10.17142857,53.00142857,64.39,453.9,-15.71,-103293.25,68.90433054,-0.299238095,68.60509245
bituminous,supercritical,10,800,610.3,55.71,4012722.5,10,0.75,15,41.6,10.17166667,51.77166667,73.59,518.755,-17.955,-118054.125,66.92552301,-0.29925,66.62627301
bituminous,supercritical,10,900,686.6,54.34,4514395,10,0.75,15,40.57,10.17185185,50.74185185,82.79,583.61,-20.2,-132815,65.2684728,-0.299259259,64.96921354
bituminous,supercritical,10,1000,762.9,53.17,5016067.5,10,0.75,15,39.7,10.172,49.872,91.99,648.465,-22.445,-147575.875,63.86882845,-0.299266667,63.56956179
bituminous,supercritical,10,1100,839.2,52.15,5517740,10,0.75,15,38.94,10.17212121,49.11212121,101.19,713.32,-24.69,-162336.75,62.64615063,-0.299272727,62.3468779
bituminous,supercritical,10,1200,915.4,51.26,6018755,10,0.75,15,38.27,10.17111111,48.44111111,110.38,778.09,-26.93,-177064.75,61.5682636,-0.299222222,61.26904138
bituminous,supercritical,10,1300,991.7,50.47,6520427.5,10,0.75,15,37.68,10.17128205,47.85128205,119.58,842.945,-29.175,-191825.625,60.6190795,-0.299230769,60.31984873
bituminous,supercritical,10,1400,1068,49.76,7022100,10,0.75,15,37.15,10.17142857,47.32142857,128.78,907.8,-31.42,-206586.5,59.76642259,-0.299238095,59.4671845
bituminous,supercritical,10,1500,1144,49.11,7521800,10,0.75,15,36.67,10.16888889,46.83888889,137.94,972.4,-33.66,-221314.5,58.99420502,-0.2992,58.69500502
bituminous,supercritical,10,1600,1221,48.64,8028075,10,0.75,15,36.32,10.175,46.495,147.22,1037.85,-35.93,-236239.75,58.43112971,-0.299416667,58.13171304
bituminous,supercritical,10,1700,1297,48.22,8527775,10,0.75,15,36,10.17254902,46.17254902,156.39,1102.45,-38.16,-250902,57.91631799,-0.299294118,57.61702387
bituminous,supercritical,10,1800,1373,47.84,9027475,10,0.75,15,35.72,10.17037037,45.89037037,165.55,1167.05,-40.4,-265630,57.46585774,-0.299259259,57.16659848
bituminous,supercritical,10,1900,1449,47.5,9527175,10,0.75,15,35.47,10.16842105,45.63842105,174.72,1231.65,-42.63,-280292.25,57.06366109,-0.299157895,56.76450319
bituminous,supercritical,10,2000,1526,47.2,10033450,10,0.75,15,35.24,10.17333333,45.41333333,184,1297.1,-44.9,-295217.5,56.69364017,-0.299333333,56.39430683
bituminous,supercritical,10,2100,1602,46.92,10533150,10,0.75,15,35.03,10.17142857,45.20142857,193.16,1361.7,-47.14,-309945.5,56.35579498,-0.299301587,56.05649339
bituminous,supercritical,10,2200,1678,46.67,11032850,10,0.75,15,34.85,10.16969697,45.01969697,202.33,1426.3,-49.37,-324607.75,56.06621339,-0.299212121,55.76700127
bituminous,supercritical,10,2300,1755,46.44,11539125,10,0.75,15,34.67,10.17391304,44.84391304,211.61,1491.75,-51.64,-339533,55.7766318,-0.299362319,55.47726948
bituminous,supercritical,10,2400,1831,46.23,12038825,10,0.75,15,34.52,10.17222222,44.69222222,220.78,1556.35,-53.87,-354195.25,55.53531381,-0.299277778,55.23603603
bituminous,supercritical,10,2500,1907,46.04,12538525,10,0.75,15,34.38,10.17066667,44.55066667,229.94,1620.95,-56.11,-368923.25,55.31008368,-0.299253333,55.01083035
bituminous,supercritical,13,100,76.35,103.8,502001.25,10,0.75,15,77.5,10.18,87.68,9.21,64.8975,-2.2425,-14744.4375,124.6809623,-0.299,124.3819623
bituminous,supercritical,13,200,152.6,79.85,1003345,10,0.75,15,59.62,10.17333333,69.79333333,18.4,129.71,-4.49,-29521.75,95.91585774,-0.299333333,95.61652441
bituminous,supercritical,13,300,228.9,70.32,1505017.5,10,0.75,15,52.5,10.17333333,62.67333333,27.6,194.565,-6.735,-44282.625,84.46129707,-0.299333333,84.16196374
bituminous,supercritical,13,400,305.2,64.9,2006690,10,0.75,15,48.46,10.17333333,58.63333333,36.8,259.42,-8.98,-59043.5,77.96179916,-0.299333333,77.66246583
bituminous,supercritical,13,500,381.5,61.28,2508362.5,10,0.75,15,45.75,10.17333333,55.92333333,46,324.275,-11.225,-73804.375,73.60198745,-0.299333333,73.30265411
bituminous,supercritical,13,600,457.8,58.65,3010035,10,0.75,15,43.79,10.17333333,53.96333333,55.2,389.13,-13.47,-88565.25,70.44876569,-0.299333333,70.14943236
bituminous,supercritical,13,700,534,56.61,3511050,10,0.75,15,42.27,10.17142857,52.44142857,64.39,453.9,-15.71,-103293.25,68.00341004,-0.299238095,67.70417195
bituminous,supercritical,13,800,610.3,54.97,4012722.5,10,0.75,15,41.04,10.17166667,51.21166667,73.59,518.755,-17.955,-118054.125,66.02460251,-0.29925,65.72535251
bituminous,supercritical,13,900,686.6,53.61,4514395,10,0.75,15,40.03,10.17185185,50.20185185,82.79,583.61,-20.2,-132815,64.39972803,-0.299259259,64.10046877
bituminous,supercritical,13,1000,762.9,52.46,5016067.5,10,0.75,15,39.17,10.172,49.342,91.99,648.465,-22.445,-147575.875,63.01617155,-0.299266667,62.71690488
bituminous,supercritical,13,1100,839.2,51.46,5517740,10,0.75,15,38.42,10.17212121,48.59212121,101.19,713.32,-24.69,-162336.75,61.80958159,-0.299272727,61.51030886
bituminous,supercritical,13,1200,915.4,50.58,6018755,10,0.75,15,37.77,10.17111111,47.94111111,110.38,778.09,-26.93,-177064.75,60.76387029,-0.299222222,60.46464807
bituminous,supercritical,13,1300,991.7,49.8,6520427.5,10,0.75,15,37.18,10.17128205,47.35128205,119.58,842.945,-29.175,-191825.625,59.81468619,-0.299230769,59.51545542
bituminous,supercritical,13,1400,1068,49.1,7022100,10,0.75,15,36.66,10.17142857,46.83142857,128.78,907.8,-31.42,-206586.5,58.97811715,-0.299238095,58.67887906
bituminous,supercritical,13,1500,1144,48.46,7521800,10,0.75,15,36.18,10.16888889,46.34888889,137.94,972.4,-33.66,-221314.5,58.20589958,-0.2992,57.90669958
bituminous,supercritical,13,1600,1221,47.99,8028075,10,0.75,15,35.83,10.175,46.005,147.22,1037.85,-35.93,-236239.75,57.64282427,-0.299416667,57.3434076
bituminous,supercritical,13,1700,1297,47.58,8527775,10,0.75,15,35.53,10.17254902,45.70254902,156.39,1102.45,-38.16,-250902,57.16018828,-0.299294118,56.86089417
bituminous,supercritical,13,1800,1373,47.21,9027475,10,0.75,15,35.25,10.17037037,45.42037037,165.55,1167.05,-40.4,-265630,56.70972803,-0.299259259,56.41046877
bituminous,supercritical,13,1900,1449,46.87,9527175,10,0.75,15,35,10.16842105,45.16842105,174.72,1231.65,-42.63,-280292.25,56.30753138,-0.299157895,56.00837349
bituminous,supercritical,13,2000,1526,46.57,10033450,10,0.75,15,34.77,10.17333333,44.94333333,184,1297.1,-44.9,-295217.5,55.93751046,-0.299333333,55.63817713
