primary_fuel,generation_technology,amortization_rate,capacity_MW,carbon_price_ton,capacity_factor,emission_rate_ton_h,annual_emission_ton,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,capture_emission_rate_ton_h,capture_annual_emission_ton,capture_plant_LCOE_MWh,capture_carbon_LCOE_MWh,capture_LCOE_MWh
lignite,subcritical,17,2500,10,0.75,2294,15083050,33.4,12.23466667,45.63466667,291.8,1918585,56.3107438,1.556266667,57.86701047
lignite,subcritical,20,100,10,0.75,91.83,603782.25,77.65,12.244,89.894,11.68,76796,130.9140496,1.557333333,132.4713829
lignite,subcritical,20,200,10,0.75,183.6,1207170,59.17,12.24,71.41,23.35,153526.25,99.75768595,1.556666667,101.3143526
lignite,subcritical,20,300,10,0.75,275.3,1810097.5,51.84,12.23555556,64.07555556,35.02,230256.5,87.39966942,1.556444444,88.95611387
lignite,subcritical,20,400,10,0.75,367.1,2413682.5,47.67,12.23666667,59.90666667,46.7,307052.5,80.3692562,1.556666667,81.92592287
lignite,subcritical,20,500,10,0.75,458.8,3016610,44.9,12.23466667,57.13466667,58.36,383717,75.69917355,1.556266667,77.25544022
lignite,subcritical,20,600,10,0.75,550.6,3620195,42.88,12.23555556,55.11555556,70.04,460513,72.29355372,1.556444444,73.84999816
lignite,subcritical,20,700,10,0.75,642.3,4223122.5,41.33,12.23428571,53.56428571,81.7,537177.5,69.68033058,1.556190476,71.23652105
lignite,subcritical,20,800,10,0.75,734,4826050,40.06,12.23333333,52.29333333,93.37,613907.75,67.53917355,1.556166667,69.09534022
lignite,subcritical,20,900,10,0.75,825.8,5429635,39.02,12.23407407,51.25407407,105.04,690638,65.78578512,1.556148148,67.34193327
lignite,subcritical,20,1000,10,0.75,917.5,6032562.5,38.13,12.23333333,50.36333333,116.71,767368.25,64.28528926,1.556133333,65.84142259
lignite,subcritical,20,1100,10,0.75,1009,6634175,37.36,12.23030303,49.59030303,128.35,843901.25,62.98710744,1.555757576,64.54286501
lignite,subcritical,20,1200,10,0.75,1101,7239075,36.68,12.23333333,48.91333333,140.05,920828.75,61.84066116,1.556111111,63.39677227
lignite,subcritical,20,1300,10,0.75,1193,7843975,36.07,12.23589744,48.30589744,151.75,997756.25,60.8122314,1.556410256,62.36864166
