primary_fuel,generation_technology,amortization_rate,capacity_MW,carbon_price_ton,capacity_factor,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,capture_emission_rate_ton_h,capture_annual_emission_ton,capture_plant_LCOE_MWh,capture_carbon_LCOE_MWh,capture_LCOE_MWh
anthracite,supercritical,50,800,10,0.75,484.3,48.58,3184272.5,35.56,8.071666667,43.63166667,56.09,368791.75,57.20845188,0.934833333,58.14328522
anthracite,supercritical,50,900,10,0.75,544.8,47.58,3582060,34.82,8.071111111,42.89111111,63.1,414882.5,56.01794979,0.934814815,56.95276461
anthracite,supercritical,50,1000,10,0.75,605.3,46.74,3979847.5,34.21,8.070666667,42.28066667,70.11,460973.25,55.03658996,0.9348,55.97138996
anthracite,supercritical,50,1100,10,0.75,665.8,46,4377635,33.67,8.07030303,41.74030303,77.12,507064,54.16784519,0.934787879,55.10263307
anthracite,supercritical,50,1200,10,0.75,726.4,45.36,4776080,33.2,8.071111111,41.27111111,84.13,553154.75,53.41171548,0.934777778,54.34649326
anthracite,supercritical,50,1300,10,0.75,786.9,44.78,5173867.5,32.77,8.070769231,40.84076923,91.14,599245.5,52.71993724,0.934769231,53.65470647
anthracite,supercritical,50,1400,10,0.75,847.4,44.26,5571655,32.39,8.07047619,40.46047619,98.15,645336.25,52.10859833,0.934761905,53.04336023
anthracite,supercritical,50,1500,10,0.75,907.9,43.78,5969442.5,32.04,8.070222222,40.11022222,105.16,691427,51.54552301,0.934755556,52.48027857
anthracite,supercritical,50,1600,10,0.75,968.5,43.46,6367887.5,31.81,8.070833333,39.88083333,112.18,737583.5,51.17550209,0.934833333,52.11033543
anthracite,supercritical,50,1700,10,0.75,1029,43.17,6765675,31.6,8.070588235,39.67058824,119.18,783608.5,50.8376569,0.934745098,51.772402
anthracite,supercritical,50,1800,10,0.75,1090,42.92,7166750,31.41,8.074074074,39.48407407,126.25,830093.75,50.53198745,0.935185185,51.46717263
anthracite,supercritical,50,1900,10,0.75,1150,42.69,7561250,31.24,8.070175439,39.31017544,133.2,875790,50.25849372,0.934736842,51.19323057
anthracite,supercritical,50,2000,10,0.75,1211,42.48,7962325,31.09,8.073333333,39.16333333,140.26,922209.5,50.01717573,0.935066667,50.9522424
anthracite,supercritical,50,2100,10,0.75,1271,42.29,8356825,30.95,8.06984127,39.01984127,147.21,967905.75,49.79194561,0.934666667,50.72661227
anthracite,supercritical,50,2200,10,0.75,1332,42.11,8757900,30.82,8.072727273,38.89272727,154.28,1014391,49.58280335,0.935030303,50.51783365
anthracite,supercritical,50,2300,10,0.75,1392,41.95,9152400,30.7,8.069565217,38.76956522,161.23,1060087.25,49.38974895,0.934666667,50.32441562
anthracite,supercritical,50,2400,10,0.75,1453,41.8,9553475,30.59,8.072222222,38.66222222,168.29,1106506.75,49.21278243,0.934944444,50.14772687
anthracite,supercritical,50,2500,10,0.75,1513,41.66,9947975,30.49,8.069333333,38.55933333,175.24,1152203,49.05190377,0.934613333,49.9865171
anthracite,supercritical,53,100,10,0.75,60.58,85.97,398313.5,62.92,8.077333333,70.99733333,7.02,46156.5,101.2248536,0.936,102.1608536
anthracite,supercritical,53,200,10,0.75,121.1,66.68,796232.5,48.8,8.073333333,56.87333333,14.03,92247.25,78.50878661,0.935333333,79.44411994
anthracite,supercritical,53,300,10,0.75,181.6,59.29,1194020,43.39,8.071111111,51.46111111,21.03,138272.25,69.80525105,0.934666667,70.73991771
anthracite,supercritical,53,400,10,0.75,242.2,55.18,1592465,40.39,8.073333333,48.46333333,28.05,184428.75,64.97889121,0.935,65.91389121
anthracite,supercritical,53,500,10,0.75,302.7,52.49,1990252.5,38.42,8.072,46.492,35.06,230519.5,61.80958159,0.934933333,62.74451492
anthracite,supercritical,53,600,10,0.75,363.2,50.55,2388040,37,8.071111111,45.07111111,42.07,276610.25,59.5251046,0.934888889,60.45999349
anthracite,supercritical,53,700,10,0.75,423.7,49.07,2785827.5,35.91,8.07047619,43.98047619,49.07,322635.25,57.7715272,0.934666667,58.70619386
anthracite,supercritical,53,800,10,0.75,484.3,47.88,3184272.5,35.04,8.071666667,43.11166667,56.09,368791.75,56.37188285,0.934833333,57.30671618
anthracite,supercritical,53,900,10,0.75,544.8,46.9,3582060,34.33,8.071111111,42.40111111,63.1,414882.5,55.22964435,0.934814815,56.16445917
anthracite,supercritical,53,1000,10,0.75,605.3,46.07,3979847.5,33.72,8.070666667,41.79066667,70.11,460973.25,54.24828452,0.9348,55.18308452
anthracite,supercritical,53,1100,10,0.75,665.8,45.35,4377635,33.19,8.07030303,41.26030303,77.12,507064,53.39562762,0.934787879,54.33041549
anthracite,supercritical,53,1200,10,0.75,726.4,44.72,4776080,32.73,8.071111111,40.80111111,84.13,553154.75,52.65558577,0.934777778,53.59036355
anthracite,supercritical,53,1300,10,0.75,786.9,44.15,5173867.5,32.31,8.070769231,40.38076923,91.14,599245.5,51.9798954,0.934769231,52.91466463
anthracite,supercritical,53,1400,10,0.75,847.4,43.64,5571655,31.94,8.07047619,40.01047619,98.15,645336.25,51.38464435,0.934761905,52.31940626
anthracite,supercritical,53,1500,10,0.75,907.9,43.17,5969442.5,31.6,8.070222222,39.67022222,105.16,691427,50.8376569,0.934755556,51.77241246
anthracite,supercritical,53,1600,10,0.75,968.5,42.85,6367887.5,31.36,8.070833333,39.43083333,112.18,737583.5,50.45154812,0.934833333,51.38638145
anthracite,supercritical,53,1700,10,0.75,1029,42.57,6765675,31.16,8.070588235,39.23058824,119.18,783608.5,50.12979079,0.934745098,51.06453589
anthracite,supercritical,53,1800,10,0.75,1090,42.32,7166750,30.97,8.074074074,39.04407407,126.25,830093.75,49.82412134,0.935185185,50.75930652
anthracite,supercritical,53,1900,10,0.75,1150,42.09,7561250,30.81,8.070175439,38.88017544,133.2,875790,49.56671548,0.934736842,50.50145232
anthracite,supercritical,53,2000,10,0.75,1211,41.89,7962325,30.66,8.073333333,38.73333333,140.26,922209.5,49.32539749,0.935066667,50.26046416
anthracite,supercritical,53,2100,10,0.75,1271,41.7,8356825,30.52,8.06984127,38.58984127,147.21,967905.75,49.10016736,0.934666667,50.03483403
anthracite,supercritical,53,2200,10,0.75,1332,41.53,8757900,30.4,8.072727273,38.47272727,154.28,1014391,48.90711297,0.935030303,49.84214327
anthracite,supercritical,53,2300,10,0.75,1392,41.37,9152400,30.28,8.069565217,38.34956522,161.23,1060087.25,48.71405858,0.934666667,49.64872524
anthracite,supercritical,53,2400,10,0.75,1453,41.22,9553475,30.17,8.072222222,38.24222222,168.29,1106506.75,48.53709205,0.934944444,49.47203649
anthracite,supercritical,53,2500,10,0.75,1513,41.08,9947975,30.07,8.069333333,38.13933333,175.24,1152203,48.37621339,0.934613333,49.31082672
anthracite,supercritical,57,100,10,0.75,60.58,84.49,398313.5,61.84,8.077333333,69.91733333,7.02,46156.5,99.48736402,0.936,100.423364
anthracite,supercritical,57,200,10,0.75,121.1,65.42,796232.5,47.88,8.073333333,55.95333333,14.03,92247.25,77.02870293,0.935333333,77.96403626
anthracite,supercritical,57,300,10,0.75,181.6,58.14,1194020,42.55,8.071111111,50.62111111,21.03,138272.25,68.45387029,0.934666667,69.38853696
anthracite,supercritical,57,400,10,0.75,242.2,54.1,1592465,39.6,8.073333333,47.67333333,28.05,184428.75,63.70794979,0.935,64.64294979
anthracite,supercritical,57,500,10,0.75,302.7,51.46,1990252.5,37.66,8.072,45.732,35.06,230519.5,60.58690377,0.934933333,61.5218371
anthracite,supercritical,57,600,10,0.75,363.2,49.57,2388040,36.28,8.071111111,44.35111111,42.07,276610.25,58.36677824,0.934888889,59.30166713
anthracite,supercritical,57,700,10,0.75,423.7,48.12,2785827.5,35.22,8.07047619,43.29047619,49.07,322635.25,56.66146444,0.934666667,57.5961311
anthracite,supercritical,57,800,10,0.75,484.3,46.96,3184272.5,34.37,8.071666667,42.44166667,56.09,368791.75,55.29399582,0.934833333,56.22882915
anthracite,supercritical,57,900,10,0.75,544.8,46,3582060,33.67,8.071111111,41.74111111,63.1,414882.5,54.16784519,0.934814815,55.10266
anthracite,supercritical,57,1000,10,0.75,605.3,45.19,3979847.5,33.07,8.070666667,41.14066667,70.11,460973.25,53.20257322,0.9348,54.13737322
anthracite,supercritical,57,1100,10,0.75,665.8,44.48,4377635,32.55,8.07030303,40.62030303,77.12,507064,52.36600418,0.934787879,53.30079206
anthracite,supercritical,57,1200,10,0.75,726.4,43.86,4776080,32.1,8.071111111,40.17111111,84.13,553154.75,51.64205021,0.934777778,52.57682799
anthracite,supercritical,57,1300,10,0.75,786.9,43.31,5173867.5,31.7,8.070769231,39.77076923,91.14,599245.5,50.99853556,0.934769231,51.9333048
anthracite,supercritical,57,1400,10,0.75,847.4,42.81,5571655,31.33,8.07047619,39.40047619,98.15,645336.25,50.40328452,0.934761905,51.33804642
anthracite,supercritical,57,1500,10,0.75,907.9,42.35,5969442.5,31,8.070222222,39.07022222,105.16,691427,49.87238494,0.934755556,50.80714049
anthracite,supercritical,57,1600,10,0.75,968.5,42.04,6367887.5,30.77,8.070833333,38.84083333,112.18,737583.5,49.50236402,0.934833333,50.43719735
anthracite,supercritical,57,1700,10,0.75,1029,41.77,6765675,30.57,8.070588235,38.64058824,119.18,783608.5,49.18060669,0.934745098,50.11535179
anthracite,supercritical,57,1800,10,0.75,1090,41.52,7166750,30.39,8.074074074,38.46407407,126.25,830093.75,48.8910251,0.935185185,49.82621029
anthracite,supercritical,57,1900,10,0.75,1150,41.3,7561250,30.23,8.070175439,38.30017544,133.2,875790,48.63361925,0.934736842,49.56835609
anthracite,supercritical,57,2000,10,0.75,1211,41.1,7962325,30.08,8.073333333,38.15333333,140.26,922209.5,48.39230126,0.935066667,49.32736792
anthracite,supercritical,57,2100,10,0.75,1271,40.92,8356825,29.95,8.06984127,38.01984127,147.21,967905.75,48.183159,0.934666667,49.11782566
anthracite,supercritical,57,2200,10,0.75,1332,40.75,8757900,29.82,8.072727273,37.89272727,154.28,1014391,47.97401674,0.935030303,48.90904704
anthracite,supercritical,57,2300,10,0.75,1392,40.6,9152400,29.71,8.069565217,37.77956522,161.23,1060087.25,47.79705021,0.934666667,48.73171688
anthracite,supercritical,57,2400,10,0.75,1453,40.45,9553475,29.61,8.072222222,37.68222222,168.29,1106506.75,47.63617155,0.934944444,48.57111599
anthracite,supercritical,57,2500,10,0.75,1513,40.31,9947975,29.5,8.069333333,37.56933333,175.24,1152203,47.45920502,0.934613333,48.39381835
anthracite,supercritical,60,100,10,0.75,60.58,83.39,398313.5,61.03,8.077333333,69.10733333,7.02,46156.5,98.18424686,0.936,99.12024686
anthracite,supercritical,60,200,10,0.75,121.1,64.48,796232.5,47.19,8.073333333,55.26333333,14.03,92247.25,75.91864017,0.935333333,76.8539735
anthracite,supercritical,60,300,10,0.75,181.6,57.28,1194020,41.92,8.071111111,49.99111111,21.03,138272.25,67.44033473,0.934666667,68.37500139
anthracite,supercritical,60,400,10,0.75,242.2,53.29,1592465,39,8.073333333,47.07333333,28.05,184428.75,62.74267782,0.935,63.67767782
anthracite,supercritical,60,500,10,0.75,302.7,50.69,1990252.5,37.1,8.072,45.172,35.06,230519.5,59.68598326,0.934933333,60.6209166
anthracite,supercritical,60,600,10,0.75,363.2,48.83,2388040,35.74,8.071111111,43.81111111,42.07,276610.25,57.49803347,0.934888889,58.43292236
anthracite,supercritical,60,700,10,0.75,423.7,47.4,2785827.5,34.69,8.07047619,42.76047619,49.07,322635.25,55.80880753,0.934666667,56.7434742
anthracite,supercritical,60,800,10,0.75,484.3,46.26,3184272.5,33.86,8.071666667,41.93166667,56.09,368791.75,54.47351464,0.934833333,55.40834798
anthracite,supercritical,60,900,10,0.75,544.8,45.32,3582060,33.17,8.071111111,41.24111111,63.1,414882.5,53.36345188,0.934814815,54.2982667
anthracite,supercritical,60,1000,10,0.75,605.3,44.52,3979847.5,32.58,8.070666667,40.65066667,70.11,460973.25,52.41426778,0.9348,53.34906778
anthracite,supercritical,60,1100,10,0.75,665.8,43.83,4377635,32.08,8.07030303,40.15030303,77.12,507064,51.60987448,0.934787879,52.54466236
anthracite,supercritical,60,1200,10,0.75,726.4,43.22,4776080,31.63,8.071111111,39.70111111,84.13,553154.75,50.8859205,0.934777778,51.82069828
anthracite,supercritical,60,1300,10,0.75,786.9,42.68,5173867.5,31.24,8.070769231,39.31076923,91.14,599245.5,50.25849372,0.934769231,51.19326295
anthracite,supercritical,60,1400,10,0.75,847.4,42.18,5571655,30.87,8.07047619,38.94047619,98.15,645336.25,49.66324268,0.934761905,50.59800458
anthracite,supercritical,60,1500,10,0.75,907.9,41.73,5969442.5,30.54,8.070222222,38.61022222,105.16,691427,49.1323431,0.934755556,50.06709865
anthracite,supercritical,60,1600,10,0.75,968.5,41.43,6367887.5,30.32,8.070833333,38.39083333,112.18,737583.5,48.77841004,0.934833333,49.71324338
anthracite,supercritical,60,1700,10,0.75,1029,41.16,6765675,30.12,8.070588235,38.19058824,119.18,783608.5,48.45665272,0.934745098,49.39139782
anthracite,supercritical,60,1800,10,0.75,1090,40.93,7166750,29.96,8.074074074,38.03407407,126.25,830093.75,48.19924686,0.935185185,49.13443205
anthracite,supercritical,60,1900,10,0.75,1150,40.71,7561250,29.8,8.070175439,37.87017544,133.2,875790,47.941841,0.934736842,48.87657785
anthracite,supercritical,60,2000,10,0.75,1211,40.51,7962325,29.65,8.073333333,37.72333333,140.26,922209.5,47.70052301,0.935066667,48.63558968
anthracite,supercritical,60,2100,10,0.75,1271,40.33,8356825,29.52,8.06984127,37.58984127,147.21,967905.75,47.49138075,0.934666667,48.42604742
anthracite,supercritical,60,2200,10,0.75,1332,40.17,8757900,29.4,8.072727273,37.47272727,154.28,1014391,47.29832636,0.935030303,48.23335666
anthracite,supercritical,60,2300,10,0.75,1392,40.02,9152400,29.29,8.069565217,37.35956522,161.23,1060087.25,47.12135983,0.934666667,48.0560265
anthracite,supercritical,60,2400,10,0.75,1453,39.87,9553475,29.18,8.072222222,37.25222222,168.29,1106506.75,46.94439331,0.934944444,47.87933775
anthracite,supercritical,60,2500,10,0.75,1513,39.74,9947975,29.09,8.069333333,37.15933333,175.24,1152203,46.79960251,0.934613333,47.73421584
anthracite,supercritical,63,100,10,0.75,60.58,82.28,398313.5,60.22,8.077333333,68.29733333,7.02,46156.5,96.88112971,0.936,97.81712971
anthracite,supercritical,63,200,10,0.75,121.1,63.53,796232.5,46.5,8.073333333,54.57333333,14.03,92247.25,74.80857741,0.935333333,75.74391074
anthracite,supercritical,63,300,10,0.75,181.6,56.42,1194020,41.29,8.071111111,49.36111111,21.03,138272.25,66.42679916,0.934666667,67.36146583
anthracite,supercritical,63,400,10,0.75,242.2,52.49,1592465,38.42,8.073333333,46.49333333,28.05,184428.75,61.80958159,0.935,62.74458159
anthracite,supercritical,63,500,10,0.75,302.7,49.92,1990252.5,36.54,8.072,44.612,35.06,230519.5,58.78506276,0.934933333,59.71999609
anthracite,supercritical,63,600,10,0.75,363.2,48.09,2388040,35.2,8.071111111,43.27111111,42.07,276610.25,56.6292887,0.934888889,57.56417759
anthracite,supercritical,63,700,10,0.75,423.7,46.68,2785827.5,34.16,8.07047619,42.23047619,49.07,322635.25,54.95615063,0.934666667,55.89081729
anthracite,supercritical,63,800,10,0.75,484.3,45.57,3184272.5,33.35,8.071666667,41.42166667,56.09,368791.75,53.65303347,0.934833333,54.58786681
anthracite,supercritical,63,900,10,0.75,544.8,44.64,3582060,32.67,8.071111111,40.74111111,63.1,414882.5,52.55905858,0.934814815,53.49387339
anthracite,supercritical,63,1000,10,0.75,605.3,43.86,3979847.5,32.1,8.070666667,40.17066667,70.11,460973.25,51.64205021,0.9348,52.57685021
anthracite,supercritical,63,1100,10,0.75,665.8,43.18,4377635,31.6,8.07030303,39.67030303,77.12,507064,50.8376569,0.934787879,51.77244478
anthracite,supercritical,63,1200,10,0.75,726.4,42.58,4776080,31.16,8.071111111,39.23111111,84.13,553154.75,50.12979079,0.934777778,51.06456857
anthracite,supercritical,63,1300,10,0.75,786.9,42.05,5173867.5,30.78,8.070769231,38.85076923,91.14,599245.5,49.51845188,0.934769231,50.45322111
anthracite,supercritical,63,1400,10,0.75,847.4,41.56,5571655,30.42,8.07047619,38.49047619,98.15,645336.25,48.9392887,0.934761905,49.87405061
anthracite,supercritical,63,1500,10,0.75,907.9,41.12,5969442.5,30.1,8.070222222,38.17022222,105.16,691427,48.42447699,0.934755556,49.35923254
anthracite,supercritical,63,1600,10,0.75,968.5,40.82,6367887.5,29.88,8.070833333,37.95083333,112.18,737583.5,48.07054393,0.934833333,49.00537727
anthracite,supercritical,63,1700,10,0.75,1029,40.56,6765675,29.69,8.070588235,37.76058824,119.18,783608.5,47.76487448,0.934745098,48.69961958
anthracite,supercritical,63,1800,10,0.75,1090,40.33,7166750,29.52,8.074074074,37.59407407,126.25,830093.75,47.49138075,0.935185185,48.42656594
anthracite,supercritical,63,1900,10,0.75,1150,40.12,7561250,29.36,8.070175439,37.43017544,133.2,875790,47.2339749,0.934736842,48.16871174
anthracite,supercritical,63,2000,10,0.75,1211,39.92,7962325,29.22,8.073333333,37.29333333,140.26,922209.5,47.00874477,0.935066667,47.94381144
anthracite,supercritical,63,2100,10,0.75,1271,39.75,8356825,29.09,8.06984127,37.15984127,147.21,967905.75,46.79960251,0.934666667,47.73426918
anthracite,supercritical,63,2200,10,0.75,1332,39.59,8757900,28.98,8.072727273,37.05272727,154.28,1014391,46.62263598,0.935030303,47.55766629
anthracite,supercritical,63,2300,10,0.75,1392,39.44,9152400,28.87,8.069565217,36.93956522,161.23,1060087.25,46.44566946,0.934666667,47.38033612
anthracite,supercritical,63,2400,10,0.75,1453,39.29,9553475,28.76,8.072222222,36.83222222,168.29,1106506.75,46.26870293,0.934944444,47.20364737
anthracite,supercritical,63,2500,10,0.75,1513,39.16,9947975,28.66,8.069333333,36.72933333,175.24,1152203,46.10782427,0.934613333,47.0424376
anthracite,supercritical,67,100,10,0.75,60.58,80.8,398313.5,59.14,8.077333333,67.21733333,7.02,46156.5,95.14364017,0.936,96.07964017
anthracite,supercritical,67,200,10,0.75,121.1,62.28,796232.5,45.58,8.073333333,53.65333333,14.03,92247.25,73.32849372,0.935333333,74.26382706
anthracite,supercritical,67,300,10,0.75,181.6,55.27,1194020,40.45,8.071111111,48.52111111,21.03,138272.25,65.07541841,0.934666667,66.01008508
anthracite,supercritical,67,400,10,0.75,242.2,51.41,1592465,37.63,8.073333333,45.70333333,28.05,184428.75,60.53864017,0.935,61.47364017
anthracite,supercritical,67,500,10,0.75,302.7,48.9,1990252.5,35.79,8.072,43.862,35.06,230519.5,57.5784728,0.934933333,58.51340614
anthracite,supercritical,67,600,10,0.75,363.2,47.1,2388040,34.47,8.071111111,42.54111111,42.07,276610.25,55.45487448,0.934888889,56.38976337
anthracite,supercritical,67,700,10,0.75,423.7,45.73,2785827.5,33.47,8.07047619,41.54047619,49.07,322635.25,53.84608787,0.934666667,54.78075453
anthracite,supercritical,67,800,10,0.75,484.3,44.64,3184272.5,32.67,8.071666667,40.74166667,56.09,368791.75,52.55905858,0.934833333,53.49389191
anthracite,supercritical,67,900,10,0.75,544.8,43.74,3582060,32.01,8.071111111,40.08111111,63.1,414882.5,51.49725941,0.934814815,52.43207423
anthracite,supercritical,67,1000,10,0.75,605.3,42.97,3979847.5,31.45,8.070666667,39.52066667,70.11,460973.25,50.59633891,0.9348,51.53113891
anthracite,supercritical,67,1100,10,0.75,665.8,42.31,4377635,30.97,8.07030303,39.04030303,77.12,507064,49.82412134,0.934787879,50.75890922
anthracite,supercritical,67,1200,10,0.75,726.4,41.73,4776080,30.54,8.071111111,38.61111111,84.13,553154.75,49.1323431,0.934777778,50.06712087
anthracite,supercritical,67,1300,10,0.75,786.9,41.2,5173867.5,30.15,8.070769231,38.22076923,91.14,599245.5,48.50491632,0.934769231,49.43968555
anthracite,supercritical,67,1400,10,0.75,847.4,40.73,5571655,29.81,8.07047619,37.88047619,98.15,645336.25,47.95792887,0.934761905,48.89269078
anthracite,supercritical,67,1500,10,0.75,907.9,40.3,5969442.5,29.5,8.070222222,37.57022222,105.16,691427,47.45920502,0.934755556,48.39396058
anthracite,supercritical,67,1600,10,0.75,968.5,40.01,6367887.5,29.28,8.070833333,37.35083333,112.18,737583.5,47.10527197,0.934833333,48.0401053
anthracite,supercritical,67,1700,10,0.75,1029,39.76,6765675,29.1,8.070588235,37.17058824,119.18,783608.5,46.81569038,0.934745098,47.75043547
anthracite,supercritical,67,1800,10,0.75,1090,39.53,7166750,28.93,8.074074074,37.00407407,126.25,830093.75,46.54219665,0.935185185,47.47738184
anthracite,supercritical,67,1900,10,0.75,1150,39.33,7561250,28.79,8.070175439,36.86017544,133.2,875790,46.31696653,0.934736842,47.25170337
anthracite,supercritical,67,2000,10,0.75,1211,39.14,7962325,28.65,8.073333333,36.72333333,140.26,922209.5,46.0917364,0.935066667,47.02680307
anthracite,supercritical,67,2100,10,0.75,1271,38.97,8356825,28.52,8.06984127,36.58984127,147.21,967905.75,45.88259414,0.934666667,46.81726081
anthracite,supercritical,67,2200,10,0.75,1332,38.81,8757900,28.4,8.072727273,36.47272727,154.28,1014391,45.68953975,0.935030303,46.62457005
anthracite,supercritical,67,2300,10,0.75,1392,38.66,9152400,28.3,8.069565217,36.36956522,161.23,1060087.25,45.52866109,0.934666667,46.46332775
anthracite,supercritical,67,2400,10,0.75,1453,38.52,9553475,28.19,8.072222222,36.26222222,168.29,1106506.75,45.35169456,0.934944444,46.28663901
anthracite,supercritical,67,2500,10,0.75,1513,38.39,9947975,28.1,8.069333333,36.16933333,175.24,1152203,45.20690377,0.934613333,46.1415171
anthracite,supercritical,70,100,10,0.75,60.58,79.69,398313.5,58.32,8.077333333,66.39733333,7.02,46156.5,93.82443515,0.936,94.76043515
anthracite,supercritical,70,200,10,0.75,121.1,61.33,796232.5,44.89,8.073333333,52.96333333,14.03,92247.25,72.21843096,0.935333333,73.1537643
anthracite,supercritical,70,300,10,0.75,181.6,54.41,1194020,39.82,8.071111111,47.89111111,21.03,138272.25,64.06188285,0.934666667,64.99654951
anthracite,supercritical,70,400,10,0.75,242.2,50.6,1592465,37.03,8.073333333,45.10333333,28.05,184428.75,59.5733682,0.935,60.5083682
anthracite,supercritical,70,500,10,0.75,302.7,48.13,1990252.5,35.23,8.072,43.302,35.06,230519.5,56.6775523,0.934933333,57.61248563
anthracite,supercritical,70,600,10,0.75,363.2,46.36,2388040,33.93,8.071111111,42.00111111,42.07,276610.25,54.58612971,0.934888889,55.5210186
anthracite,supercritical,70,700,10,0.75,423.7,45.02,2785827.5,32.95,8.07047619,41.02047619,49.07,322635.25,53.00951883,0.934666667,53.9441855
anthracite,supercritical,70,800,10,0.75,484.3,43.94,3184272.5,32.16,8.071666667,40.23166667,56.09,368791.75,51.73857741,0.934833333,52.67341074
anthracite,supercritical,70,900,10,0.75,544.8,43.06,3582060,31.52,8.071111111,39.59111111,63.1,414882.5,50.70895397,0.934814815,51.64376879
anthracite,supercritical,70,1000,10,0.75,605.3,42.31,3979847.5,30.97,8.070666667,39.04066667,70.11,460973.25,49.82412134,0.9348,50.75892134
anthracite,supercritical,70,1100,10,0.75,665.8,41.66,4377635,30.49,8.07030303,38.56030303,77.12,507064,49.05190377,0.934787879,49.98669164
anthracite,supercritical,70,1200,10,0.75,726.4,41.09,4776080,30.07,8.071111111,38.14111111,84.13,553154.75,48.37621339,0.934777778,49.31099117
anthracite,supercritical,70,1300,10,0.75,786.9,40.57,5173867.5,29.69,8.070769231,37.76076923,91.14,599245.5,47.76487448,0.934769231,48.69964371
anthracite,supercritical,70,1400,10,0.75,847.4,40.11,5571655,29.36,8.07047619,37.43047619,98.15,645336.25,47.2339749,0.934761905,48.1687368
anthracite,supercritical,70,1500,10,0.75,907.9,39.68,5969442.5,29.04,8.070222222,37.11022222,105.16,691427,46.71916318,0.934755556,47.65391874
anthracite,supercritical,70,1600,10,0.75,968.5,39.4,6367887.5,28.84,8.070833333,36.91083333,112.18,737583.5,46.39740586,0.934833333,47.33223919
anthracite,supercritical,70,1700,10,0.75,1029,39.15,6765675,28.65,8.070588235,36.72058824,119.18,783608.5,46.0917364,0.934745098,47.0264815
anthracite,supercritical,70,1800,10,0.75,1090,38.93,7166750,28.49,8.074074074,36.56407407,126.25,830093.75,45.83433054,0.935185185,46.76951573
anthracite,supercritical,70,1900,10,0.75,1150,38.73,7561250,28.35,8.070175439,36.42017544,133.2,875790,45.60910042,0.934736842,46.54383726
anthracite,supercritical,70,2000,10,0.75,1211,38.55,7962325,28.21,8.073333333,36.28333333,140.26,922209.5,45.38387029,0.935066667,46.31893696
anthracite,supercritical,70,2100,10,0.75,1271,38.38,8356825,28.09,8.06984127,36.15984127,147.21,967905.75,45.1908159,0.934666667,46.12548257
anthracite,supercritical,70,2200,10,0.75,1332,38.23,8757900,27.98,8.072727273,36.05272727,154.28,1014391,45.01384937,0.935030303,45.94887968
anthracite,supercritical,70,2300,10,0.75,1392,38.08,9152400,27.87,8.069565217,35.93956522,161.23,1060087.25,44.83688285,0.934666667,45.77154951
anthracite,supercritical,70,2400,10,0.75,1453,37.94,9553475,27.77,8.072222222,35.84222222,168.29,1106506.75,44.67600418,0.934944444,45.61094863
anthracite,supercritical,70,2500,10,0.75,1513,37.81,9947975,27.67,8.069333333,35.73933333,175.24,1152203,44.51512552,0.934613333,45.44973886
anthracite,supercritical,73,100,10,0.75,60.58,78.59,398313.5,57.52,8.077333333,65.59733333,7.02,46156.5,92.53740586,0.936,93.47340586
anthracite,supercritical,73,200,10,0.75,121.1,60.39,796232.5,44.2,8.073333333,52.27333333,14.03,92247.25,71.1083682,0.935333333,72.04370153
anthracite,supercritical,73,300,10,0.75,181.6,53.54,1194020,39.19,8.071111111,47.26111111,21.03,138272.25,63.04834728,0.934666667,63.98301395
anthracite,supercritical,73,400,10,0.75,242.2,49.79,1592465,36.44,8.073333333,44.51333333,28.05,184428.75,58.6241841,0.935,59.5591841
anthracite,supercritical,73,500,10,0.75,302.7,47.36,1990252.5,34.66,8.072,42.732,35.06,230519.5,55.76054393,0.934933333,56.69547727
anthracite,supercritical,73,600,10,0.75,363.2,45.62,2388040,33.39,8.071111111,41.46111111,42.07,276610.25,53.71738494,0.934888889,54.65227383
anthracite,supercritical,73,700,10,0.75,423.7,44.3,2785827.5,32.42,8.07047619,40.49047619,49.07,322635.25,52.15686192,0.934666667,53.09152859
anthracite,supercritical,73,800,10,0.75,484.3,43.25,3184272.5,31.65,8.071666667,39.72166667,56.09,368791.75,50.91809623,0.934833333,51.85292957
anthracite,supercritical,73,900,10,0.75,544.8,42.38,3582060,31.02,8.071111111,39.09111111,63.1,414882.5,49.90456067,0.934814815,50.83937548
anthracite,supercritical,73,1000,10,0.75,605.3,41.64,3979847.5,30.48,8.070666667,38.55066667,70.11,460973.25,49.0358159,0.9348,49.9706159
anthracite,supercritical,73,1100,10,0.75,665.8,41.01,4377635,30.01,8.07030303,38.08030303,77.12,507064,48.27968619,0.934787879,49.21447407
anthracite,supercritical,73,1200,10,0.75,726.4,40.45,4776080,29.61,8.071111111,37.68111111,84.13,553154.75,47.63617155,0.934777778,48.57094933
anthracite,supercritical,73,1300,10,0.75,786.9,39.94,5173867.5,29.23,8.070769231,37.30076923,91.14,599245.5,47.02483264,0.934769231,47.95960187
anthracite,supercritical,73,1400,10,0.75,847.4,39.49,5571655,28.9,8.07047619,36.97047619,98.15,645336.25,46.49393305,0.934761905,47.42869496
anthracite,supercritical,73,1500,10,0.75,907.9,39.07,5969442.5,28.6,8.070222222,36.67022222,105.16,691427,46.01129707,0.934755556,46.94605263
