primary_fuel,generation_technology,amortization_rate,capacity_MW,carbon_price_ton,capacity_factor,emission_rate_ton_h,annual_emission_ton,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,capture_emission_rate_ton_h,capture_annual_emission_ton,capture_plant_LCOE_MWh,capture_carbon_LCOE_MWh,capture_LCOE_MWh
coal_biomass,supercritical,13,700,10,0.75,450,2958750,42.17,8.571428571,50.74142857,56,368200,67.84253138,1.066666667,68.90919805
coal_biomass,supercritical,13,800,10,0.75,514.24,3381128,40.93,8.570666667,49.50066667,63.99,420734.25,65.84763598,1.0665,66.91413598
coal_biomass,supercritical,13,900,10,0.75,578.56,3804032,39.9,8.571259259,48.47125926,72,473400,64.19058577,1.066666667,65.25725244
coal_biomass,supercritical,13,1000,10,0.75,642.8,4226410,39.03,8.570666667,47.60066667,79.99,525934.25,62.79094142,1.066533333,63.85747476
coal_biomass,supercritical,13,1100,10,0.75,707.04,4648788,38.27,8.570181818,46.84018182,87.98,578468.5,61.5682636,1.066424242,62.63468784
coal_biomass,supercritical,13,1200,10,0.75,771.36,5071692,37.61,8.570666667,46.18066667,95.99,631134.25,60.50646444,1.066555556,61.57301999
coal_biomass,supercritical,13,1300,10,0.75,836,5496700,37.01,8.574358974,45.58435897,104.03,683997.25,59.54119247,1.066974359,60.60816683
coal_biomass,supercritical,13,1400,10,0.75,900,5917500,36.48,8.571428571,45.05142857,112,736400,58.68853556,1.066666667,59.75520223
coal_biomass,supercritical,13,1500,10,0.75,964,6338300,35.99,8.568888889,44.55888889,119.96,788737,57.90023013,1.066311111,58.96654124
coal_biomass,supercritical,13,1600,10,0.75,1028.8,6764360,35.64,8.573333333,44.21333333,128.02,841731.5,57.33715481,1.066833333,58.40398815
coal_biomass,supercritical,13,1700,10,0.75,1092.8,7185160,35.32,8.570980392,43.89098039,135.99,894134.25,56.8223431,1.066588235,57.88893133
coal_biomass,supercritical,13,1800,10,0.75,1156.8,7605960,35.04,8.568888889,43.60888889,143.95,946471.25,56.37188285,1.066296296,57.43817914
coal_biomass,supercritical,13,1900,10,0.75,1221.6,8032020,34.79,8.572631579,43.36263158,152.02,999531.5,55.96968619,1.066807018,57.03649321
coal_biomass,supercritical,13,2000,10,0.75,1285.6,8452820,34.56,8.570666667,43.13066667,159.98,1051868.5,55.59966527,1.066533333,56.66619861
coal_biomass,supercritical,13,2100,10,0.75,1349.6,8873620,34.35,8.568888889,42.91888889,167.94,1104205.5,55.26182008,1.066285714,56.3281058
coal_biomass,supercritical,13,2200,10,0.75,1414.4,9299680,34.16,8.572121212,42.73212121,176.01,1157265.75,54.95615063,1.066727273,56.0228779
coal_biomass,supercritical,13,2300,10,0.75,1478.4,9720480,33.99,8.570434783,42.56043478,183.97,1209602.75,54.6826569,1.066492754,55.74914966
coal_biomass,supercritical,13,2400,10,0.75,1542.4,10141280,33.83,8.568888889,42.39888889,191.94,1262005.5,54.42525105,1.066333333,55.49158438
coal_biomass,supercritical,13,2500,10,0.75,1607.2,10567340,33.68,8.571733333,42.25173333,200,1315000,54.18393305,1.066666667,55.25059972
coal_biomass,supercritical,17,100,10,0.75,64.336,423009.2,76.63,8.578133333,85.20813333,8.01,52665.75,123.281318,1.068,124.349318
