primary_fuel,generation_technology,amortization_rate,capacity_MW,carbon_price_ton,capacity_factor,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,capture_emission_rate_ton_h,capture_annual_emission_ton,capture_plant_LCOE_MWh,capture_carbon_LCOE_MWh,capture_LCOE_MWh
bituminous,supercritical,73,1900,10,0.75,1449,34.97,9527175,26.11,10.16842105,36.27842105,174.72,1148784,42.00541841,1.226105263,43.23152367
bituminous,supercritical,73,2000,10,0.75,1526,34.77,10033450,25.96,10.17333333,36.13333333,184,1209800,41.76410042,1.226666667,42.99076709
bituminous,supercritical,73,2100,10,0.75,1602,34.58,10533150,25.82,10.17142857,35.99142857,193.16,1270027,41.53887029,1.226412698,42.76528299
bituminous,supercritical,73,2200,10,0.75,1678,34.4,11032850,25.68,10.16969697,35.84969697,202.33,1330319.75,41.31364017,1.226242424,42.53988259
bituminous,supercritical,73,2300,10,0.75,1755,34.23,11539125,25.56,10.17391304,35.73391304,211.61,1391335.75,41.12058577,1.226724638,42.34731041
bituminous,supercritical,73,2400,10,0.75,1831,34.06,12038825,25.43,10.17222222,35.60222222,220.78,1451628.5,40.91144351,1.226555556,42.13799907
bituminous,supercritical,73,2500,10,0.75,1907,33.9,12538525,25.31,10.17066667,35.48066667,229.94,1511855.5,40.71838912,1.226346667,41.94473579
bituminous,supercritical,77,100,10,0.75,76.35,78.75,502001.25,58.8,10.18,68.98,9.21,60555.75,94.59665272,1.228,95.82465272
bituminous,supercritical,77,200,10,0.75,152.6,58.7,1003345,43.83,10.17333333,54.00333333,18.4,120980,70.51311715,1.226666667,71.73978382
bituminous,supercritical,77,300,10,0.75,228.9,51.14,1505017.5,38.18,10.17333333,48.35333333,27.6,181470,61.4234728,1.226666667,62.65013947
bituminous,supercritical,77,400,10,0.75,305.2,46.99,2006690,35.08,10.17333333,45.25333333,36.8,241960,56.43623431,1.226666667,57.66290098
bituminous,supercritical,77,500,10,0.75,381.5,44.3,2508362.5,33.08,10.17333333,43.25333333,46,302450,53.21866109,1.226666667,54.44532775
bituminous,supercritical,77,600,10,0.75,457.8,42.38,3010035,31.64,10.17333333,41.81333333,55.2,362940,50.90200837,1.226666667,52.12867503
bituminous,supercritical,77,700,10,0.75,534,40.91,3511050,30.55,10.17142857,40.72142857,64.39,423364.25,49.14843096,1.22647619,50.37490715
bituminous,supercritical,77,800,10,0.75,610.3,39.74,4012722.5,29.67,10.17166667,39.84166667,73.59,483854.25,47.73269874,1.2265,48.95919874
bituminous,supercritical,77,900,10,0.75,686.6,38.77,4514395,28.95,10.17185185,39.12185185,82.79,544344.25,46.57437238,1.226518519,47.8008909
bituminous,supercritical,77,1000,10,0.75,762.9,37.95,5016067.5,28.34,10.172,38.512,91.99,604834.25,45.59301255,1.226533333,46.81954589
bituminous,supercritical,77,1100,10,0.75,839.2,37.23,5517740,27.8,10.17212121,37.97212121,101.19,665324.25,44.72426778,1.226545455,45.95081324
bituminous,supercritical,77,1200,10,0.75,915.4,36.6,6018755,27.33,10.17111111,37.50111111,110.38,725748.5,43.96813808,1.226444444,45.19458252
bituminous,supercritical,77,1300,10,0.75,991.7,36.03,6520427.5,26.9,10.17128205,37.07128205,119.58,786238.5,43.27635983,1.226461538,44.50282137
bituminous,supercritical,77,1400,10,0.75,1068,35.57,7022100,26.56,10.17142857,36.73142857,128.78,846728.5,42.72937238,1.22647619,43.95584858
bituminous,supercritical,77,1500,10,0.75,1144,35.24,7521800,26.31,10.16888889,36.47888889,137.94,906955.5,42.32717573,1.226133333,43.55330907
bituminous,supercritical,77,1600,10,0.75,1221,34.94,8028075,26.09,10.175,36.265,147.22,967971.5,41.97324268,1.226833333,43.20007601
bituminous,supercritical,77,1700,10,0.75,1297,34.68,8527775,25.89,10.17254902,36.06254902,156.39,1028264.25,41.65148536,1.226588235,42.87807359
bituminous,supercritical,77,1800,10,0.75,1373,34.44,9027475,25.71,10.17037037,35.88037037,165.55,1088491.25,41.36190377,1.226296296,42.58820006
bituminous,supercritical,77,1900,10,0.75,1449,34.23,9527175,25.56,10.16842105,35.72842105,174.72,1148784,41.12058577,1.226105263,42.34669104
bituminous,supercritical,77,2000,10,0.75,1526,34.02,10033450,25.4,10.17333333,35.57333333,184,1209800,40.86317992,1.226666667,42.08984658
bituminous,supercritical,77,2100,10,0.75,1602,33.84,10533150,25.27,10.17142857,35.44142857,193.16,1270027,40.65403766,1.226412698,41.88045036
bituminous,supercritical,77,2200,10,0.75,1678,33.66,11032850,25.13,10.16969697,35.29969697,202.33,1330319.75,40.42880753,1.226242424,41.65504996
bituminous,supercritical,77,2300,10,0.75,1755,33.49,11539125,25.01,10.17391304,35.18391304,211.61,1391335.75,40.23575314,1.226724638,41.46247778
bituminous,supercritical,77,2400,10,0.75,1831,33.33,12038825,24.89,10.17222222,35.06222222,220.78,1451628.5,40.04269874,1.226555556,41.2692543
bituminous,supercritical,77,2500,10,0.75,1907,33.17,12538525,24.77,10.17066667,34.94066667,229.94,1511855.5,39.84964435,1.226346667,41.07599102
bituminous,supercritical,80,100,10,0.75,76.35,77.68,502001.25,58,10.18,68.18,9.21,60555.75,93.30962343,1.228,94.53762343
bituminous,supercritical,80,200,10,0.75,152.6,57.79,1003345,43.15,10.17333333,53.32333333,18.4,120980,69.41914226,1.226666667,70.64580893
bituminous,supercritical,80,300,10,0.75,228.9,50.32,1505017.5,37.57,10.17333333,47.74333333,27.6,181470,60.44211297,1.226666667,61.66877964
bituminous,supercritical,80,400,10,0.75,305.2,46.23,2006690,34.52,10.17333333,44.69333333,36.8,241960,55.53531381,1.226666667,56.76198047
bituminous,supercritical,80,500,10,0.75,381.5,43.57,2508362.5,32.53,10.17333333,42.70333333,46,302450,52.33382845,1.226666667,53.56049512
bituminous,supercritical,80,600,10,0.75,457.8,41.68,3010035,31.12,10.17333333,41.29333333,55.2,362940,50.06543933,1.226666667,51.292106
bituminous,supercritical,80,700,10,0.75,534,40.24,3511050,30.04,10.17142857,40.21142857,64.39,423364.25,48.32794979,1.22647619,49.55442598
bituminous,supercritical,80,800,10,0.75,610.3,39.09,4012722.5,29.19,10.17166667,39.36166667,73.59,483854.25,46.96048117,1.2265,48.18698117
bituminous,supercritical,80,900,10,0.75,686.6,38.13,4514395,28.47,10.17185185,38.64185185,82.79,544344.25,45.80215481,1.226518519,47.02867333
bituminous,supercritical,80,1000,10,0.75,762.9,37.32,5016067.5,27.86,10.172,38.032,91.99,604834.25,44.82079498,1.226533333,46.04732831
bituminous,supercritical,80,1100,10,0.75,839.2,36.62,5517740,27.34,10.17212121,37.51212121,101.19,665324.25,43.98422594,1.226545455,45.2107714
bituminous,supercritical,80,1200,10,0.75,915.4,36,6018755,26.88,10.17111111,37.05111111,110.38,725748.5,43.2441841,1.226444444,44.47062854
bituminous,supercritical,80,1300,10,0.75,991.7,35.43,6520427.5,26.45,10.17128205,36.62128205,119.58,786238.5,42.55240586,1.226461538,43.7788674
bituminous,supercritical,80,1400,10,0.75,1068,34.98,7022100,26.12,10.17142857,36.29142857,128.78,846728.5,42.02150628,1.22647619,43.24798247
bituminous,supercritical,80,1500,10,0.75,1144,34.66,7521800,25.88,10.16888889,36.04888889,137.94,906955.5,41.63539749,1.226133333,42.86153082
bituminous,supercritical,80,1600,10,0.75,1221,34.37,8028075,25.66,10.175,35.835,147.22,967971.5,41.28146444,1.226833333,42.50829777
bituminous,supercritical,80,1700,10,0.75,1297,34.11,8527775,25.47,10.17254902,35.64254902,156.39,1028264.25,40.97579498,1.226588235,42.20238321
bituminous,supercritical,80,1800,10,0.75,1373,33.88,9027475,25.3,10.17037037,35.47037037,165.55,1088491.25,40.70230126,1.226296296,41.92859755
bituminous,supercritical,80,1900,10,0.75,1449,33.66,9527175,25.13,10.16842105,35.29842105,174.72,1148784,40.42880753,1.226105263,41.65491279
bituminous,supercritical,80,2000,10,0.75,1526,33.47,10033450,24.99,10.17333333,35.16333333,184,1209800,40.20357741,1.226666667,41.43024407
bituminous,supercritical,80,2100,10,0.75,1602,33.28,10533150,24.85,10.17142857,35.02142857,193.16,1270027,39.97834728,1.226412698,41.20475998
bituminous,supercritical,80,2200,10,0.75,1678,33.1,11032850,24.71,10.16969697,34.87969697,202.33,1330319.75,39.75311715,1.226242424,40.97935958
bituminous,supercritical,80,2300,10,0.75,1755,32.94,11539125,24.59,10.17391304,34.76391304,211.61,1391335.75,39.56006276,1.226724638,40.7867874
bituminous,supercritical,80,2400,10,0.75,1831,32.77,12038825,24.47,10.17222222,34.64222222,220.78,1451628.5,39.36700837,1.226555556,40.59356392
bituminous,supercritical,80,2500,10,0.75,1907,32.62,12538525,24.36,10.17066667,34.53066667,229.94,1511855.5,39.19004184,1.226346667,40.41638851
bituminous,supercritical,83,100,10,0.75,76.35,76.6,502001.25,57.19,10.18,67.37,9.21,60555.75,92.00650628,1.228,93.23450628
bituminous,supercritical,83,200,10,0.75,152.6,56.89,1003345,42.48,10.17333333,52.65333333,18.4,120980,68.34125523,1.226666667,69.5679219
bituminous,supercritical,83,300,10,0.75,228.9,49.5,1505017.5,36.96,10.17333333,47.13333333,27.6,181470,59.46075314,1.226666667,60.6874198
bituminous,supercritical,83,400,10,0.75,305.2,45.46,2006690,33.94,10.17333333,44.11333333,36.8,241960,54.60221757,1.226666667,55.82888424
bituminous,supercritical,83,500,10,0.75,381.5,42.85,2508362.5,31.99,10.17333333,42.16333333,46,302450,51.46508368,1.226666667,52.69175035
bituminous,supercritical,83,600,10,0.75,457.8,40.98,3010035,30.6,10.17333333,40.77333333,55.2,362940,49.22887029,1.226666667,50.45553696
bituminous,supercritical,83,700,10,0.75,534,39.56,3511050,29.54,10.17142857,39.71142857,64.39,423364.25,47.52355649,1.22647619,48.75003268
bituminous,supercritical,83,800,10,0.75,610.3,38.43,4012722.5,28.69,10.17166667,38.86166667,73.59,483854.25,46.15608787,1.2265,47.38258787
bituminous,supercritical,83,900,10,0.75,686.6,37.49,4514395,27.99,10.17185185,38.16185185,82.79,544344.25,45.02993724,1.226518519,46.25645576
bituminous,supercritical,83,1000,10,0.75,762.9,36.7,5016067.5,27.4,10.172,37.572,91.99,604834.25,44.08075314,1.226533333,45.30728647
bituminous,supercritical,83,1100,10,0.75,839.2,36.01,5517740,26.89,10.17212121,37.06212121,101.19,665324.25,43.26027197,1.226545455,44.48681742
bituminous,supercritical,83,1200,10,0.75,915.4,35.39,6018755,26.42,10.17111111,36.59111111,110.38,725748.5,42.50414226,1.226444444,43.7305867
bituminous,supercritical,83,1300,10,0.75,991.7,34.84,6520427.5,26.01,10.17128205,36.18128205,119.58,786238.5,41.84453975,1.226461538,43.07100129
bituminous,supercritical,83,1400,10,0.75,1068,34.4,7022100,25.68,10.17142857,35.85142857,128.78,846728.5,41.31364017,1.22647619,42.54011636
bituminous,supercritical,83,1500,10,0.75,1144,34.08,7521800,25.45,10.16888889,35.61888889,137.94,906955.5,40.94361925,1.226133333,42.16975258
bituminous,supercritical,83,1600,10,0.75,1221,33.8,8028075,25.24,10.175,35.415,147.22,967971.5,40.60577406,1.226833333,41.83260739
bituminous,supercritical,83,1700,10,0.75,1297,33.54,8527775,25.04,10.17254902,35.21254902,156.39,1028264.25,40.28401674,1.226588235,41.51060497
bituminous,supercritical,83,1800,10,0.75,1373,33.31,9027475,24.87,10.17037037,35.04037037,165.55,1088491.25,40.01052301,1.226296296,41.23681931
bituminous,supercritical,83,1900,10,0.75,1449,33.1,9527175,24.71,10.16842105,34.87842105,174.72,1148784,39.75311715,1.226105263,40.97922242
bituminous,supercritical,83,2000,10,0.75,1526,32.91,10033450,24.57,10.17333333,34.74333333,184,1209800,39.52788703,1.226666667,40.7545537
bituminous,supercritical,83,2100,10,0.75,1602,32.72,10533150,24.43,10.17142857,34.60142857,193.16,1270027,39.3026569,1.226412698,40.5290696
bituminous,supercritical,83,2200,10,0.75,1678,32.55,11032850,24.3,10.16969697,34.46969697,202.33,1330319.75,39.09351464,1.226242424,40.31975707
bituminous,supercritical,83,2300,10,0.75,1755,32.38,11539125,24.18,10.17391304,34.35391304,211.61,1391335.75,38.90046025,1.226724638,40.12718489
bituminous,supercritical,83,2400,10,0.75,1831,32.22,12038825,24.06,10.17222222,34.23222222,220.78,1451628.5,38.70740586,1.226555556,39.93396141
bituminous,supercritical,83,2500,10,0.75,1907,32.07,12538525,23.94,10.17066667,34.11066667,229.94,1511855.5,38.51435146,1.226346667,39.74069813
bituminous,supercritical,87,100,10,0.75,76.35,75.17,502001.25,56.13,10.18,66.31,9.21,60555.75,90.30119247,1.228,91.52919247
bituminous,supercritical,87,200,10,0.75,152.6,55.68,1003345,41.57,10.17333333,51.74333333,18.4,120980,66.87725941,1.226666667,68.10392608
bituminous,supercritical,87,300,10,0.75,228.9,48.4,1505017.5,36.14,10.17333333,46.31333333,27.6,181470,58.14154812,1.226666667,59.36821478
bituminous,supercritical,87,400,10,0.75,305.2,44.43,2006690,33.17,10.17333333,43.34333333,36.8,241960,53.36345188,1.226666667,54.59011855
bituminous,supercritical,87,500,10,0.75,381.5,41.87,2508362.5,31.26,10.17333333,41.43333333,46,302450,50.29066946,1.226666667,51.51733612
bituminous,supercritical,87,600,10,0.75,457.8,40.05,3010035,29.9,10.17333333,40.07333333,55.2,362940,48.10271967,1.226666667,49.32938633
bituminous,supercritical,87,700,10,0.75,534,38.66,3511050,28.87,10.17142857,39.04142857,64.39,423364.25,46.44566946,1.22647619,47.67214565
bituminous,supercritical,87,800,10,0.75,610.3,37.55,4012722.5,28.04,10.17166667,38.21166667,73.59,483854.25,45.11037657,1.2265,46.33687657
bituminous,supercritical,87,900,10,0.75,686.6,36.64,4514395,27.36,10.17185185,37.53185185,82.79,544344.25,44.01640167,1.226518519,45.24292019
bituminous,supercritical,87,1000,10,0.75,762.9,35.86,5016067.5,26.77,10.172,36.942,91.99,604834.25,43.06721757,1.226533333,44.29375091
bituminous,supercritical,87,1100,10,0.75,839.2,35.19,5517740,26.27,10.17212121,36.44212121,101.19,665324.25,42.26282427,1.226545455,43.48936972
bituminous,supercritical,87,1200,10,0.75,915.4,34.59,6018755,25.83,10.17111111,36.00111111,110.38,725748.5,41.55495816,1.226444444,42.7814026
bituminous,supercritical,87,1300,10,0.75,991.7,34.04,6520427.5,25.42,10.17128205,35.59128205,119.58,786238.5,40.89535565,1.226461538,42.12181719
bituminous,supercritical,87,1400,10,0.75,1068,33.61,7022100,25.09,10.17142857,35.26142857,128.78,846728.5,40.36445607,1.22647619,41.59093226
bituminous,supercritical,87,1500,10,0.75,1144,33.3,7521800,24.86,10.16888889,35.02888889,137.94,906955.5,39.99443515,1.226133333,41.22056848
bituminous,supercritical,87,1600,10,0.75,1221,33.03,8028075,24.66,10.175,34.835,147.22,967971.5,39.67267782,1.226833333,40.89951116
bituminous,supercritical,87,1700,10,0.75,1297,32.78,8527775,24.47,10.17254902,34.64254902,156.39,1028264.25,39.36700837,1.226588235,40.5935966
bituminous,supercritical,87,1800,10,0.75,1373,32.56,9027475,24.31,10.17037037,34.48037037,165.55,1088491.25,39.10960251,1.226296296,40.33589881
bituminous,supercritical,87,1900,10,0.75,1449,32.35,9527175,24.15,10.16842105,34.31842105,174.72,1148784,38.85219665,1.226105263,40.07830192
bituminous,supercritical,87,2000,10,0.75,1526,32.16,10033450,24.01,10.17333333,34.18333333,184,1209800,38.62696653,1.226666667,39.85363319
bituminous,supercritical,87,2100,10,0.75,1602,31.98,10533150,23.88,10.17142857,34.05142857,193.16,1270027,38.41782427,1.226412698,39.64423697
bituminous,supercritical,87,2200,10,0.75,1678,31.81,11032850,23.75,10.16969697,33.91969697,202.33,1330319.75,38.20868201,1.226242424,39.43492443
bituminous,supercritical,87,2300,10,0.75,1755,31.65,11539125,23.63,10.17391304,33.80391304,211.61,1391335.75,38.01562762,1.226724638,39.24235225
bituminous,supercritical,87,2400,10,0.75,1831,31.49,12038825,23.51,10.17222222,33.68222222,220.78,1451628.5,37.82257322,1.226555556,39.04912878
bituminous,supercritical,87,2500,10,0.75,1907,31.33,12538525,23.39,10.17066667,33.56066667,229.94,1511855.5,37.62951883,1.226346667,38.8558655
bituminous,supercritical,90,100,10,0.75,76.35,74.1,502001.25,55.33,10.18,65.51,9.21,60555.75,89.01416318,1.228,90.24216318
bituminous,supercritical,90,200,10,0.75,152.6,54.78,1003345,40.9,10.17333333,51.07333333,18.4,120980,65.79937238,1.226666667,67.02603905
bituminous,supercritical,90,300,10,0.75,228.9,47.58,1505017.5,35.53,10.17333333,45.70333333,27.6,181470,57.16018828,1.226666667,58.38685495
bituminous,supercritical,90,400,10,0.75,305.2,43.67,2006690,32.61,10.17333333,42.78333333,36.8,241960,52.46253138,1.226666667,53.68919805
bituminous,supercritical,90,500,10,0.75,381.5,41.14,2508362.5,30.72,10.17333333,40.89333333,46,302450,49.42192469,1.226666667,50.64859135
bituminous,supercritical,90,600,10,0.75,457.8,39.35,3010035,29.38,10.17333333,39.55333333,55.2,362940,47.26615063,1.226666667,48.49281729
bituminous,supercritical,90,700,10,0.75,534,37.98,3511050,28.36,10.17142857,38.53142857,64.39,423364.25,45.62518828,1.22647619,46.85166447
bituminous,supercritical,90,800,10,0.75,610.3,36.9,4012722.5,27.55,10.17166667,37.72166667,73.59,483854.25,44.32207113,1.2265,45.54857113
bituminous,supercritical,90,900,10,0.75,686.6,36,4514395,26.88,10.17185185,37.05185185,82.79,544344.25,43.2441841,1.226518519,44.47070262
bituminous,supercritical,90,1000,10,0.75,762.9,35.24,5016067.5,26.31,10.172,36.482,91.99,604834.25,42.32717573,1.226533333,43.55370907
bituminous,supercritical,90,1100,10,0.75,839.2,34.57,5517740,25.81,10.17212121,35.98212121,101.19,665324.25,41.52278243,1.226545455,42.74932788
bituminous,supercritical,90,1200,10,0.75,915.4,33.98,6018755,25.37,10.17111111,35.54111111,110.38,725748.5,40.81491632,1.226444444,42.04136076
bituminous,supercritical,90,1300,10,0.75,991.7,33.45,6520427.5,24.98,10.17128205,35.15128205,119.58,786238.5,40.18748954,1.226461538,41.41395108
bituminous,supercritical,90,1400,10,0.75,1068,33.03,7022100,24.66,10.17142857,34.83142857,128.78,846728.5,39.67267782,1.22647619,40.89915401
bituminous,supercritical,90,1500,10,0.75,1144,32.72,7521800,24.43,10.16888889,34.59888889,137.94,906955.5,39.3026569,1.226133333,40.52879024
bituminous,supercritical,90,1600,10,0.75,1221,32.45,8028075,24.23,10.175,34.405,147.22,967971.5,38.98089958,1.226833333,40.20773291
bituminous,supercritical,90,1700,10,0.75,1297,32.21,8527775,24.05,10.17254902,34.22254902,156.39,1028264.25,38.69131799,1.226588235,39.91790623
bituminous,supercritical,90,1800,10,0.75,1373,31.99,9027475,23.89,10.17037037,34.06037037,165.55,1088491.25,38.43391213,1.226296296,39.66020843
bituminous,supercritical,90,1900,10,0.75,1449,31.79,9527175,23.74,10.16842105,33.90842105,174.72,1148784,38.19259414,1.226105263,39.41869941
bituminous,supercritical,90,2000,10,0.75,1526,31.6,10033450,23.59,10.17333333,33.76333333,184,1209800,37.95127615,1.226666667,39.17794282
bituminous,supercritical,90,2100,10,0.75,1602,31.43,10533150,23.47,10.17142857,33.64142857,193.16,1270027,37.75822176,1.226412698,38.98463446
bituminous,supercritical,90,2200,10,0.75,1678,31.26,11032850,23.34,10.16969697,33.50969697,202.33,1330319.75,37.5490795,1.226242424,38.77532192
bituminous,supercritical,90,2300,10,0.75,1755,31.09,11539125,23.21,10.17391304,33.38391304,211.61,1391335.75,37.33993724,1.226724638,38.56666188
bituminous,supercritical,90,2400,10,0.75,1831,30.93,12038825,23.09,10.17222222,33.26222222,220.78,1451628.5,37.14688285,1.226555556,38.3734384
bituminous,supercritical,90,2500,10,0.75,1907,30.78,12538525,22.98,10.17066667,33.15066667,229.94,1511855.5,36.96991632,1.226346667,38.19626298
bituminous,supercritical,93,100,10,0.75,76.35,73.03,502001.25,54.53,10.18,64.71,9.21,60555.75,87.72713389,1.228,88.95513389
bituminous,supercritical,93,200,10,0.75,152.6,53.87,1003345,40.22,10.17333333,50.39333333,18.4,120980,64.70539749,1.226666667,65.93206416
bituminous,supercritical,93,300,10,0.75,228.9,46.76,1505017.5,34.91,10.17333333,45.08333333,27.6,181470,56.16274059,1.226666667,57.38940725
bituminous,supercritical,93,400,10,0.75,305.2,42.9,2006690,32.03,10.17333333,42.20333333,36.8,241960,51.52943515,1.226666667,52.75610181
bituminous,supercritical,93,500,10,0.75,381.5,40.41,2508362.5,30.17,10.17333333,40.34333333,46,302450,48.53709205,1.226666667,49.76375872
bituminous,supercritical,93,600,10,0.75,457.8,38.65,3010035,28.86,10.17333333,39.03333333,55.2,362940,46.42958159,1.226666667,47.65624826
bituminous,supercritical,93,700,10,0.75,534,37.31,3511050,27.86,10.17142857,38.03142857,64.39,423364.25,44.82079498,1.22647619,46.04727117
bituminous,supercritical,93,800,10,0.75,610.3,36.24,4012722.5,27.06,10.17166667,37.23166667,73.59,483854.25,43.53376569,1.2265,44.76026569
bituminous,supercritical,93,900,10,0.75,686.6,35.36,4514395,26.4,10.17185185,36.57185185,82.79,544344.25,42.47196653,1.226518519,43.69848505
bituminous,supercritical,93,1000,10,0.75,762.9,34.61,5016067.5,25.84,10.172,36.012,91.99,604834.25,41.57104603,1.226533333,42.79757936
bituminous,supercritical,93,1100,10,0.75,839.2,33.96,5517740,25.36,10.17212121,35.53212121,101.19,665324.25,40.79882845,1.226545455,42.02537391
bituminous,supercritical,93,1200,10,0.75,915.4,33.38,6018755,24.92,10.17111111,35.09111111,110.38,725748.5,40.09096234,1.226444444,41.31740679
bituminous,supercritical,93,1300,10,0.75,991.7,32.85,6520427.5,24.53,10.17128205,34.70128205,119.58,786238.5,39.46353556,1.226461538,40.6899971
bituminous,supercritical,93,1400,10,0.75,1068,32.44,7022100,24.22,10.17142857,34.39142857,128.78,846728.5,38.96481172,1.22647619,40.19128791
bituminous,supercritical,93,1500,10,0.75,1144,32.14,7521800,24,10.16888889,34.16888889,137.94,906955.5,38.61087866,1.226133333,39.83701199
bituminous,supercritical,93,1600,10,0.75,1221,31.88,8028075,23.8,10.175,33.975,147.22,967971.5,38.28912134,1.226833333,39.51595467
bituminous,supercritical,93,1700,10,0.75,1297,31.64,8527775,23.62,10.17254902,33.79254902,156.39,1028264.25,37.99953975,1.226588235,39.22612798
bituminous,supercritical,93,1800,10,0.75,1373,31.43,9027475,23.47,10.17037037,33.64037037,165.55,1088491.25,37.75822176,1.226296296,38.98451805
bituminous,supercritical,93,1900,10,0.75,1449,31.23,9527175,23.32,10.16842105,33.48842105,174.72,1148784,37.51690377,1.226105263,38.74300903
bituminous,supercritical,93,2000,10,0.75,1526,31.04,10033450,23.18,10.17333333,33.35333333,184,1209800,37.29167364,1.226666667,38.51834031
bituminous,supercritical,93,2100,10,0.75,1602,30.87,10533150,23.05,10.17142857,33.22142857,193.16,1270027,37.08253138,1.226412698,38.30894408
bituminous,supercritical,93,2200,10,0.75,1678,30.7,11032850,22.92,10.16969697,33.08969697,202.33,1330319.75,36.87338912,1.226242424,38.09963155
bituminous,supercritical,93,2300,10,0.75,1755,30.54,11539125,22.8,10.17391304,32.97391304,211.61,1391335.75,36.68033473,1.226724638,37.90705937
bituminous,supercritical,93,2400,10,0.75,1831,30.38,12038825,22.68,10.17222222,32.85222222,220.78,1451628.5,36.48728033,1.226555556,37.71383589
bituminous,supercritical,93,2500,10,0.75,1907,30.23,12538525,22.57,10.17066667,32.74066667,229.94,1511855.5,36.31031381,1.226346667,37.53666047
bituminous,supercritical,97,100,10,0.75,76.35,71.59,502001.25,53.45,10.18,63.63,9.21,60555.75,85.98964435,1.228,87.21764435
bituminous,supercritical,97,200,10,0.75,152.6,52.66,1003345,39.32,10.17333333,49.49333333,18.4,120980,63.25748954,1.226666667,64.48415621
bituminous,supercritical,97,300,10,0.75,228.9,45.66,1505017.5,34.09,10.17333333,44.26333333,27.6,181470,54.84353556,1.226666667,56.07020223
bituminous,supercritical,97,400,10,0.75,305.2,41.87,2006690,31.26,10.17333333,41.43333333,36.8,241960,50.29066946,1.226666667,51.51733612
bituminous,supercritical,97,500,10,0.75,381.5,39.44,2508362.5,29.45,10.17333333,39.62333333,46,302450,47.37876569,1.226666667,48.60543236
bituminous,supercritical,97,600,10,0.75,457.8,37.72,3010035,28.16,10.17333333,38.33333333,55.2,362940,45.30343096,1.226666667,46.53009763
bituminous,supercritical,97,700,10,0.75,534,36.41,3511050,27.19,10.17142857,37.36142857,64.39,423364.25,43.74290795,1.22647619,44.96938414
bituminous,supercritical,97,800,10,0.75,610.3,35.37,4012722.5,26.41,10.17166667,36.58166667,73.59,483854.25,42.48805439,1.2265,43.71455439
bituminous,supercritical,97,900,10,0.75,686.6,34.51,4514395,25.77,10.17185185,35.94185185,82.79,544344.25,41.45843096,1.226518519,42.68494948
bituminous,supercritical,97,1000,10,0.75,762.9,33.78,5016067.5,25.22,10.172,35.392,91.99,604834.25,40.57359833,1.226533333,41.80013166
bituminous,supercritical,97,1100,10,0.75,839.2,33.14,5517740,24.74,10.17212121,34.91212121,101.19,665324.25,39.80138075,1.226545455,41.02792621
bituminous,supercritical,97,1200,10,0.75,915.4,32.57,6018755,24.32,10.17111111,34.49111111,110.38,725748.5,39.12569038,1.226444444,40.35213482
bituminous,supercritical,97,1300,10,0.75,991.7,32.06,6520427.5,23.94,10.17128205,34.11128205,119.58,786238.5,38.51435146,1.226461538,39.740813
bituminous,supercritical,97,1400,10,0.75,1068,31.66,7022100,23.64,10.17142857,33.81142857,128.78,846728.5,38.03171548,1.22647619,39.25819167
bituminous,supercritical,97,1500,10,0.75,1144,31.37,7521800,23.42,10.16888889,33.58888889,137.94,906955.5,37.67778243,1.226133333,38.90391576
bituminous,supercritical,97,1600,10,0.75,1221,31.11,8028075,23.23,10.175,33.405,147.22,967971.5,37.37211297,1.226833333,38.5989463
bituminous,supercritical,97,1700,10,0.75,1297,30.88,8527775,23.06,10.17254902,33.23254902,156.39,1028264.25,37.09861925,1.226588235,38.32520748
bituminous,supercritical,97,1800,10,0.75,1373,30.68,9027475,22.91,10.17037037,33.08037037,165.55,1088491.25,36.85730126,1.226296296,38.08359755
bituminous,supercritical,97,1900,10,0.75,1449,30.48,9527175,22.76,10.16842105,32.92842105,174.72,1148784,36.61598326,1.226105263,37.84208853
bituminous,supercritical,97,2000,10,0.75,1526,30.3,10033450,22.62,10.17333333,32.79333333,184,1209800,36.39075314,1.226666667,37.6174198
bituminous,supercritical,97,2100,10,0.75,1602,30.13,10533150,22.5,10.17142857,32.67142857,193.16,1270027,36.19769874,1.226412698,37.42411144
bituminous,supercritical,97,2200,10,0.75,1678,29.96,11032850,22.37,10.16969697,32.53969697,202.33,1330319.75,35.98855649,1.226242424,37.21479891
bituminous,supercritical,97,2300,10,0.75,1755,29.8,11539125,22.25,10.17391304,32.42391304,211.61,1391335.75,35.79550209,1.226724638,37.02222673
bituminous,supercritical,97,2400,10,0.75,1831,29.65,12038825,22.14,10.17222222,32.31222222,220.78,1451628.5,35.61853556,1.226555556,36.84509112
bituminous,supercritical,97,2500,10,0.75,1907,29.49,12538525,22.02,10.17066667,32.19066667,229.94,1511855.5,35.42548117,1.226346667,36.65182784
bituminous,supercritical,100,100,10,0.75,76.35,70.52,502001.25,52.65,10.18,62.83,9.21,60555.75,84.70261506,1.228,85.93061506
bituminous,supercritical,100,200,10,0.75,152.6,51.76,1003345,38.65,10.17333333,48.82333333,18.4,120980,62.17960251,1.226666667,63.40626918
bituminous,supercritical,100,300,10,0.75,228.9,44.84,1505017.5,33.48,10.17333333,43.65333333,27.6,181470,53.86217573,1.226666667,55.0888424
