primary_fuel,generation_technology,amortization_rate,capacity_MW,carbon_price_ton,capacity_factor,emission_rate_ton_h,annual_emission_ton,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,capture_emission_rate_ton_h,capture_annual_emission_ton,capture_plant_LCOE_MWh,capture_carbon_LCOE_MWh,capture_LCOE_MWh
anthracite,subcritical,20.00,1800.00,10.00,0.75,1153.00,7580975.00,36.86,8.54,45.40,136.03,894397.25,62.14,1.01,63.15
anthracite,subcritical,20.00,1900.00,10.00,0.75,1217.00,8001775.00,36.68,8.54,45.22,143.58,944038.50,61.84,1.01,62.85
anthracite,subcritical,20.00,2000.00,10.00,0.75,1281.00,8422575.00,36.51,8.54,45.05,151.13,993679.75,61.55,1.01,62.56
anthracite,subcritical,20.00,2100.00,10.00,0.75,1346.00,8849950.00,36.37,8.55,44.92,158.80,1044110.00,61.32,1.01,62.33
anthracite,subcritical,20.00,2200.00,10.00,0.75,1410.00,9270750.00,36.23,8.55,44.78,166.35,1093751.25,61.08,1.01,62.09
anthracite,subcritical,20.00,2300.00,10.00,0.75,1474.00,9691550.00,36.11,8.54,44.65,173.90,1143392.50,60.88,1.01,61.89
anthracite,subcritical,20.00,2400.00,10.00,0.75,1538.00,10112350.00,36.00,8.54,44.54,181.45,1193033.75,60.69,1.01,61.70
anthracite,subcritical,20.00,2500.00,10.00,0.75,1602.00,10533150.00,35.89,8.54,44.43,189.00,1242675.00,60.51,1.01,61.52
anthracite,subcritical,23.00,100.00,10.00,0.75,64.12,421589.00,72.36,8.55,80.91,7.56,49707.00,122.00,1.01,123.00
anthracite,subcritical,23.00,200.00,10.00,0.75,128.20,842915.00,56.75,8.55,65.30,15.12,99414.00,95.68,1.01,96.69
anthracite,subcritical,23.00,300.00,10.00,0.75,192.30,1264372.50,50.66,8.55,59.21,22.69,149186.75,85.41,1.01,86.42
anthracite,subcritical,23.00,400.00,10.00,0.75,256.30,1685172.50,47.23,8.54,55.77,30.24,198828.00,79.63,1.01,80.64
anthracite,subcritical,23.00,500.00,10.00,0.75,320.40,2106630.00,44.97,8.54,53.51,37.80,248535.00,75.82,1.01,76.83
anthracite,subcritical,23.00,600.00,10.00,0.75,384.50,2528087.50,43.33,8.54,51.87,45.36,298242.00,73.05,1.01,74.06
anthracite,subcritical,23.00,700.00,10.00,0.75,448.60,2949545.00,42.07,8.54,50.61,52.92,347949.00,70.93,1.01,71.94
anthracite,subcritical,23.00,800.00,10.00,0.75,512.60,3370345.00,41.05,8.54,49.59,60.48,397656.00,69.21,1.01,70.22
anthracite,subcritical,23.00,900.00,10.00,0.75,576.70,3791802.50,40.21,8.54,48.75,68.04,447363.00,67.79,1.01,68.80
anthracite,subcritical,23.00,1000.00,10.00,0.75,640.80,4213260.00,39.49,8.54,48.03,75.60,497070.00,66.58,1.01,67.59
anthracite,subcritical,23.00,1100.00,10.00,0.75,704.80,4634060.00,38.87,8.54,47.41,83.15,546711.25,65.53,1.01,66.54
anthracite,subcritical,23.00,1200.00,10.00,0.75,768.90,5055517.50,38.32,8.54,46.86,90.71,596418.25,64.61,1.01,65.61
anthracite,subcritical,23.00,1300.00,10.00,0.75,833.00,5476975.00,37.83,8.54,46.37,98.28,646191.00,63.78,1.01,64.79
anthracite,subcritical,23.00,1400.00,10.00,0.75,897.00,5897775.00,37.43,8.54,45.97,105.83,695832.25,63.11,1.01,64.11
anthracite,subcritical,23.00,1500.00,10.00,0.75,961.10,6319232.50,37.14,8.54,45.68,113.39,745539.25,62.62,1.01,63.62
anthracite,subcritical,23.00,1600.00,10.00,0.75,1025.00,6739375.00,36.88,8.54,45.42,120.93,795114.75,62.18,1.01,63.19
anthracite,subcritical,23.00,1700.00,10.00,0.75,1089.00,7160175.00,36.65,8.54,45.19,128.48,844756.00,61.79,1.01,62.80
anthracite,subcritical,23.00,1800.00,10.00,0.75,1153.00,7580975.00,36.46,8.54,45.00,136.03,894397.25,61.47,1.01,62.48
anthracite,subcritical,23.00,1900.00,10.00,0.75,1217.00,8001775.00,36.28,8.54,44.82,143.58,944038.50,61.17,1.01,62.17
anthracite,subcritical,23.00,2000.00,10.00,0.75,1281.00,8422575.00,36.12,8.54,44.66,151.13,993679.75,60.90,1.01,61.90
anthracite,subcritical,23.00,2100.00,10.00,0.75,1346.00,8849950.00,35.97,8.55,44.52,158.80,1044110.00,60.64,1.01,61.65
anthracite,subcritical,23.00,2200.00,10.00,0.75,1410.00,9270750.00,35.84,8.55,44.39,166.35,1093751.25,60.42,1.01,61.43
anthracite,subcritical,23.00,2300.00,10.00,0.75,1474.00,9691550.00,35.71,8.54,44.25,173.90,1143392.50,60.21,1.01,61.21
anthracite,subcritical,23.00,2400.00,10.00,0.75,1538.00,10112350.00,35.60,8.54,44.14,181.45,1193033.75,60.02,1.01,61.03
anthracite,subcritical,23.00,2500.00,10.00,0.75,1602.00,10533150.00,35.50,8.54,44.04,189.00,1242675.00,59.85,1.01,60.86
anthracite,subcritical,27.00,100.00,10.00,0.75,64.12,421589.00,71.37,8.55,79.92,7.56,49707.00,120.33,1.01,121.33
anthracite,subcritical,27.00,200.00,10.00,0.75,128.20,842915.00,55.90,8.55,64.45,15.12,99414.00,94.24,1.01,95.25
anthracite,subcritical,27.00,300.00,10.00,0.75,192.30,1264372.50,49.89,8.55,58.44,22.69,149186.75,84.11,1.01,85.12
anthracite,subcritical,27.00,400.00,10.00,0.75,256.30,1685172.50,46.52,8.54,55.06,30.24,198828.00,78.43,1.01,79.44
anthracite,subcritical,27.00,500.00,10.00,0.75,320.40,2106630.00,44.28,8.54,52.82,37.80,248535.00,74.65,1.01,75.66
anthracite,subcritical,27.00,600.00,10.00,0.75,384.50,2528087.50,42.67,8.54,51.21,45.36,298242.00,71.94,1.01,72.95
anthracite,subcritical,27.00,700.00,10.00,0.75,448.60,2949545.00,41.43,8.54,49.97,52.92,347949.00,69.85,1.01,70.86
anthracite,subcritical,27.00,800.00,10.00,0.75,512.60,3370345.00,40.43,8.54,48.97,60.48,397656.00,68.16,1.01,69.17
anthracite,subcritical,27.00,900.00,10.00,0.75,576.70,3791802.50,39.61,8.54,48.15,68.04,447363.00,66.78,1.01,67.79
anthracite,subcritical,27.00,1000.00,10.00,0.75,640.80,4213260.00,38.90,8.54,47.44,75.60,497070.00,65.58,1.01,66.59
anthracite,subcritical,27.00,1100.00,10.00,0.75,704.80,4634060.00,38.29,8.54,46.83,83.15,546711.25,64.56,1.01,65.56
anthracite,subcritical,27.00,1200.00,10.00,0.75,768.90,5055517.50,37.75,8.54,46.29,90.71,596418.25,63.64,1.01,64.65
