primary_fuel,generation_technology,amortization_rate,capacity_MW,carbon_price_ton,capacity_factor,emission_rate_ton_h,annual_emission_ton,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,capture_emission_rate_ton_h,capture_annual_emission_ton,capture_plant_LCOE_MWh,capture_carbon_LCOE_MWh,capture_LCOE_MWh
lignite,supercritical,17,400,10,0.75,346.8,2280210,47.47,11.56,59.03,42.91,282133.25,76.36910042,1.430333333,77.79943375
lignite,supercritical,17,500,10,0.75,433.4,2849605,44.71,11.55733333,56.26733333,53.63,352617.25,71.92884937,1.430133333,73.35898271
lignite,supercritical,17,600,10,0.75,520.1,3419657.5,42.69,11.55777778,54.24777778,64.36,423167,68.67910042,1.430222222,70.10932264
lignite,supercritical,17,700,10,0.75,606.8,3989710,41.13,11.55809524,52.68809524,75.09,493716.75,66.16939331,1.430285714,67.59967902
lignite,supercritical,17,800,10,0.75,693.4,4559105,39.87,11.55666667,51.42666667,85.8,564135,64.14232218,1.43,65.57232218
lignite,supercritical,17,900,10,0.75,780.1,5129157.5,38.83,11.55703704,50.38703704,96.53,634684.75,62.4691841,1.430074074,63.89925817
lignite,supercritical,17,1000,10,0.75,866.8,5699210,37.94,11.55733333,49.49733333,107.26,705234.5,61.03736402,1.430133333,62.46749735
lignite,supercritical,17,1100,10,0.75,953.4,6268605,37.17,11.55636364,48.72636364,117.98,775718.5,59.79859833,1.430060606,61.22865893
lignite,supercritical,17,1200,10,0.75,1040,6838000,36.49,11.55555556,48.04555556,128.69,846136.75,58.70462343,1.429888889,60.13451232
lignite,supercritical,17,1300,10,0.75,1127,7410025,35.89,11.55897436,47.44897436,139.46,916949.5,57.73935146,1.430358974,59.16971044
lignite,supercritical,17,1400,10,0.75,1213,7975475,35.35,11.55238095,46.90238095,150.1,986907.5,56.87060669,1.42952381,58.3001305
lignite,supercritical,17,1500,10,0.75,1300,8547500,34.86,11.55555556,46.41555556,160.87,1057720.25,56.08230126,1.429955556,57.51225681
lignite,supercritical,17,1600,10,0.75,1387,9119525,34.49,11.55833333,46.04833333,171.63,1128467.25,55.48705021,1.43025,56.91730021
lignite,supercritical,17,1700,10,0.75,1473,9684975,34.17,11.55294118,45.72294118,182.27,1198425.25,54.97223849,1.429568627,56.40180712
lignite,supercritical,17,1800,10,0.75,1560,10257000,33.87,11.55555556,45.42555556,193.04,1269238,54.48960251,1.429925926,55.91952844
lignite,supercritical,17,1900,10,0.75,1647,10829025,33.6,11.55789474,45.15789474,203.8,1339985,54.05523013,1.430175439,55.48540556
lignite,supercritical,17,2000,10,0.75,1733,11394475,33.37,11.55333333,44.92333333,214.45,1410008.75,53.68520921,1.429666667,55.11487587
lignite,supercritical,17,2100,10,0.75,1820,11966500,33.15,11.55555556,44.70555556,225.21,1480755.75,53.33127615,1.429904762,54.76118091
lignite,supercritical,17,2200,10,0.75,1907,12538525,32.95,11.55757576,44.50757576,235.98,1551568.5,53.00951883,1.430181818,54.43970065
lignite,supercritical,17,2300,10,0.75,1993,13103975,32.77,11.55362319,44.32362319,246.62,1621526.5,52.71993724,1.429681159,54.1496184
lignite,supercritical,17,2400,10,0.75,2080,13676000,32.6,11.55555556,44.15555556,257.38,1692273.5,52.44644351,1.429888889,53.8763324
lignite,supercritical,17,2500,10,0.75,2167,14248025,32.44,11.55733333,43.99733333,268.15,1763086.25,52.18903766,1.430133333,53.61917099
lignite,supercritical,20,100,10,0.75,86.75,570381.25,76,11.56666667,87.56666667,10.73,70549.75,122.2677824,1.430666667,123.6984491
lignite,supercritical,20,200,10,0.75,173.4,1140105,58.02,11.56,69.58,21.46,141099.5,93.34179916,1.430666667,94.77246583
lignite,supercritical,20,300,10,0.75,260.1,1710157.5,50.86,11.56,62.42,32.19,211649.25,81.82288703,1.430666667,83.2535537
lignite,supercritical,20,400,10,0.75,346.8,2280210,46.78,11.56,58.34,42.91,282133.25,75.25903766,1.430333333,76.68937099
lignite,supercritical,20,500,10,0.75,433.4,2849605,44.05,11.55733333,55.60733333,53.63,352617.25,70.86705021,1.430133333,72.29718354
lignite,supercritical,20,600,10,0.75,520.1,3419657.5,42.06,11.55777778,53.61777778,64.36,423167,67.66556485,1.430222222,69.09578708
lignite,supercritical,20,700,10,0.75,606.8,3989710,40.52,11.55809524,52.07809524,75.09,493716.75,65.18803347,1.430285714,66.61831919
lignite,supercritical,20,800,10,0.75,693.4,4559105,39.28,11.55666667,50.83666667,85.8,564135,63.19313808,1.43,64.62313808
lignite,supercritical,20,900,10,0.75,780.1,5129157.5,38.25,11.55703704,49.80703704,96.53,634684.75,61.53608787,1.430074074,62.96616194
lignite,supercritical,20,1000,10,0.75,866.8,5699210,37.37,11.55733333,48.92733333,107.26,705234.5,60.12035565,1.430133333,61.55048898
lignite,supercritical,20,1100,10,0.75,953.4,6268605,36.62,11.55636364,48.17636364,117.98,775718.5,58.91376569,1.430060606,60.3438263
lignite,supercritical,20,1200,10,0.75,1040,6838000,35.95,11.55555556,47.50555556,128.69,846136.75,57.83587866,1.429888889,59.26576755
lignite,supercritical,20,1300,10,0.75,1127,7410025,35.35,11.55897436,46.90897436,139.46,916949.5,56.87060669,1.430358974,58.30096567
