primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,carbon_price_ton,capacity_factor,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,capture_emission_rate_ton_h,biomass_emission_rate_ton_h,beccs_emission_rate_ton_h,beccs_annual_emission_ton,beccs_plant_LCOE_MWh,beccs_carbon_LCOE_MWh,beccs_LCOE_MWh
bituminous,subcritical,67,600,484.6,44.71,3186245,10,0.75,33.01,10.76888889,43.77888889,59.81,411.91,-12.88,393250.75,58.55686957,-0.286222222,58.27064734
bituminous,subcritical,67,700,565.3,43.17,3716847.5,10,0.75,31.88,10.76761905,42.64761905,69.77,480.505,-15.025,458737.75,56.55234783,-0.286190476,56.26615735
bituminous,subcritical,67,800,646.1,41.93,4248107.5,10,0.75,30.96,10.76833333,41.72833333,79.75,549.185,-17.165,524356.25,54.92034783,-0.286083333,54.63426449
bituminous,subcritical,67,900,726.8,40.91,4778710,10,0.75,30.21,10.76740741,40.97740741,89.71,617.78,-19.31,589843.25,53.58991304,-0.286074074,53.30383897
bituminous,subcritical,67,1000,807.6,40.04,5309970,10,0.75,29.56,10.768,40.328,99.68,686.46,-21.46,655396,52.43686957,-0.286133333,52.15073623
bituminous,subcritical,67,1100,888.3,39.28,5840572.5,10,0.75,29,10.76727273,39.76727273,109.64,755.055,-23.605,720883,51.44347826,-0.286121212,51.15735705
bituminous,subcritical,67,1200,969.1,38.61,6371832.5,10,0.75,28.51,10.76777778,39.27777778,119.61,823.735,-25.755,786435.75,50.57426087,-0.286166667,50.2880942
bituminous,subcritical,67,1300,1050,38.01,6903750,10,0.75,28.07,10.76923077,38.83923077,129.6,892.5,-27.9,852120,49.79373913,-0.286153846,49.50758528
bituminous,subcritical,67,1400,1131,37.53,7436325,10,0.75,27.71,10.77142857,38.48142857,139.6,961.35,-30.05,917870,49.15513043,-0.286190476,48.86893996
bituminous,subcritical,67,1500,1211,37.17,7962325,10,0.75,27.44,10.76444444,38.20444444,149.47,1029.35,-32.18,982765.25,48.67617391,-0.286044444,48.39012947
bituminous,subcritical,67,1600,1292,36.86,8494900,10,0.75,27.22,10.76666667,37.98666667,159.47,1098.2,-34.33,1048515.25,48.28591304,-0.286083333,47.99982971
bituminous,subcritical,67,1700,1373,36.58,9027475,10,0.75,27.01,10.76862745,37.77862745,169.47,1167.05,-36.48,1114265.25,47.9133913,-0.286117647,47.62727366
bituminous,subcritical,67,1800,1454,36.33,9560050,10,0.75,26.82,10.77037037,37.59037037,179.46,1235.9,-38.64,1179949.5,47.57634783,-0.286222222,47.2901256
bituminous,subcritical,67,1900,1534,36.1,10086050,10,0.75,26.65,10.76491228,37.41491228,189.34,1303.9,-40.76,1244910.5,47.27478261,-0.286035088,46.98874752
bituminous,subcritical,67,2000,1615,35.89,10618625,10,0.75,26.5,10.76666667,37.26666667,199.34,1372.75,-42.91,1310660.5,47.00869565,-0.286066667,46.72262899
bituminous,subcritical,67,2100,1696,35.69,11151200,10,0.75,26.35,10.76825397,37.11825397,209.33,1441.6,-45.07,1376344.75,46.7426087,-0.28615873,46.45644997
bituminous,subcritical,67,2200,1777,35.51,11683775,10,0.75,26.22,10.76969697,36.98969697,219.33,1510.45,-47.22,1442094.75,46.512,-0.286181818,46.22581818
bituminous,subcritical,67,2300,1857,35.33,12209775,10,0.75,26.09,10.76521739,36.85521739,229.2,1578.45,-49.35,1506990,46.2813913,-0.286086957,45.99530435
bituminous,subcritical,67,2400,1938,35.17,12742350,10,0.75,25.97,10.76666667,36.73666667,239.2,1647.3,-51.5,1572740,46.06852174,-0.286111111,45.78241063
bituminous,subcritical,67,2500,2019,35.01,13274925,10,0.75,25.85,10.768,36.618,249.2,1716.15,-53.65,1638490,45.85565217,-0.286133333,45.56951884
bituminous,subcritical,70,100,80.82,81.25,531391.5,10,0.75,59.99,10.776,70.766,9.98,68.697,-2.143,65618.5,106.4170435,-0.285733333,106.1313101
bituminous,subcritical,70,200,161.6,60.81,1062520,10,0.75,44.9,10.77333333,55.67333333,19.95,137.36,-4.29,131171.25,79.64869565,-0.286,79.36269565
bituminous,subcritical,70,300,242.3,53.06,1593122.5,10,0.75,39.18,10.76888889,49.94888889,29.91,205.955,-6.435,196658.25,69.50191304,-0.286,69.21591304
bituminous,subcritical,70,400,323.1,48.79,2124382.5,10,0.75,36.02,10.77,46.79,39.88,274.635,-8.585,262211,63.89634783,-0.286166667,63.61018116
bituminous,subcritical,70,500,403.8,46.01,2654985,10,0.75,33.97,10.768,44.738,49.84,343.23,-10.73,327698,60.25982609,-0.286133333,59.97369275
bituminous,subcritical,70,600,484.6,44.01,3186245,10,0.75,32.5,10.76888889,43.26888889,59.81,411.91,-12.88,393250.75,57.65217391,-0.286222222,57.36595169
bituminous,subcritical,70,700,565.3,42.49,3716847.5,10,0.75,31.37,10.76761905,42.13761905,69.77,480.505,-15.025,458737.75,55.64765217,-0.286190476,55.3614617
bituminous,subcritical,70,800,646.1,41.27,4248107.5,10,0.75,30.47,10.76833333,41.23833333,79.75,549.185,-17.165,524356.25,54.05113043,-0.286083333,53.7650471
bituminous,subcritical,70,900,726.8,40.27,4778710,10,0.75,29.73,10.76740741,40.49740741,89.71,617.78,-19.31,589843.25,52.73843478,-0.286074074,52.45236071
bituminous,subcritical,70,1000,807.6,39.41,5309970,10,0.75,29.1,10.768,39.868,99.68,686.46,-21.46,655396,51.62086957,-0.286133333,51.33473623
bituminous,subcritical,70,1100,888.3,38.67,5840572.5,10,0.75,28.55,10.76727273,39.31727273,109.64,755.055,-23.605,720883,50.64521739,-0.286121212,50.35909618
bituminous,subcritical,70,1200,969.1,38.01,6371832.5,10,0.75,28.07,10.76777778,38.83777778,119.61,823.735,-25.755,786435.75,49.79373913,-0.286166667,49.50757246
bituminous,subcritical,70,1300,1050,37.41,6903750,10,0.75,27.62,10.76923077,38.38923077,129.6,892.5,-27.9,852120,48.99547826,-0.286153846,48.70932441
bituminous,subcritical,70,1400,1131,36.94,7436325,10,0.75,27.28,10.77142857,38.05142857,139.6,961.35,-30.05,917870,48.39234783,-0.286190476,48.10615735
bituminous,subcritical,70,1500,1211,36.59,7962325,10,0.75,27.02,10.76444444,37.78444444,149.47,1029.35,-32.18,982765.25,47.93113043,-0.286044444,47.64508599
bituminous,subcritical,70,1600,1292,36.29,8494900,10,0.75,26.8,10.76666667,37.56666667,159.47,1098.2,-34.33,1048515.25,47.54086957,-0.286083333,47.25478623
bituminous,subcritical,70,1700,1373,36.01,9027475,10,0.75,26.59,10.76862745,37.35862745,169.47,1167.05,-36.48,1114265.25,47.16834783,-0.286117647,46.88223018
bituminous,subcritical,70,1800,1454,35.76,9560050,10,0.75,26.4,10.77037037,37.17037037,179.46,1235.9,-38.64,1179949.5,46.83130435,-0.286222222,46.54508213
bituminous,subcritical,70,1900,1534,35.54,10086050,10,0.75,26.24,10.76491228,37.00491228,189.34,1303.9,-40.76,1244910.5,46.54747826,-0.286035088,46.26144317
bituminous,subcritical,70,2000,1615,35.33,10618625,10,0.75,26.09,10.76666667,36.85666667,199.34,1372.75,-42.91,1310660.5,46.2813913,-0.286066667,45.99532464
bituminous,subcritical,70,2100,1696,35.13,11151200,10,0.75,25.94,10.76825397,36.70825397,209.33,1441.6,-45.07,1376344.75,46.01530435,-0.28615873,45.72914562
bituminous,subcritical,70,2200,1777,34.95,11683775,10,0.75,25.81,10.76969697,36.57969697,219.33,1510.45,-47.22,1442094.75,45.78469565,-0.286181818,45.49851383
bituminous,subcritical,70,2300,1857,34.78,12209775,10,0.75,25.68,10.76521739,36.44521739,229.2,1578.45,-49.35,1506990,45.55408696,-0.286086957,45.268
bituminous,subcritical,70,2400,1938,34.61,12742350,10,0.75,25.55,10.76666667,36.31666667,239.2,1647.3,-51.5,1572740,45.32347826,-0.286111111,45.03736715
bituminous,subcritical,70,2500,2019,34.45,13274925,10,0.75,25.44,10.768,36.208,249.2,1716.15,-53.65,1638490,45.12834783,-0.286133333,44.84221449
bituminous,subcritical,73,100,80.82,80.18,531391.5,10,0.75,59.2,10.776,69.976,9.98,68.697,-2.143,65618.5,105.0156522,-0.285733333,104.7299188
bituminous,subcritical,73,200,161.6,59.91,1062520,10,0.75,44.24,10.77333333,55.01333333,19.95,137.36,-4.29,131171.25,78.47791304,-0.286,78.19191304
bituminous,subcritical,73,300,242.3,52.24,1593122.5,10,0.75,38.57,10.76888889,49.33888889,29.91,205.955,-6.435,196658.25,68.41982609,-0.286,68.13382609
bituminous,subcritical,73,400,323.1,48.02,2124382.5,10,0.75,35.46,10.77,46.23,39.88,274.635,-8.585,262211,62.90295652,-0.286166667,62.61678986
bituminous,subcritical,73,500,403.8,45.28,2654985,10,0.75,33.43,10.768,44.198,49.84,343.23,-10.73,327698,59.30191304,-0.286133333,59.01577971
bituminous,subcritical,73,600,484.6,43.31,3186245,10,0.75,31.98,10.76888889,42.74888889,59.81,411.91,-12.88,393250.75,56.72973913,-0.286222222,56.44351691
bituminous,subcritical,73,700,565.3,41.81,3716847.5,10,0.75,30.87,10.76761905,41.63761905,69.77,480.505,-15.025,458737.75,54.76069565,-0.286190476,54.47450518
bituminous,subcritical,73,800,646.1,40.62,4248107.5,10,0.75,29.99,10.76833333,40.75833333,79.75,549.185,-17.165,524356.25,53.19965217,-0.286083333,52.91356884
bituminous,subcritical,73,900,726.8,39.63,4778710,10,0.75,29.26,10.76740741,40.02740741,89.71,617.78,-19.31,589843.25,51.90469565,-0.286074074,51.61862158
bituminous,subcritical,73,1000,807.6,38.79,5309970,10,0.75,28.64,10.768,39.408,99.68,686.46,-21.46,655396,50.80486957,-0.286133333,50.51873623
bituminous,subcritical,73,1100,888.3,38.05,5840572.5,10,0.75,28.09,10.76727273,38.85727273,109.64,755.055,-23.605,720883,49.82921739,-0.286121212,49.54309618
bituminous,subcritical,73,1200,969.1,37.4,6371832.5,10,0.75,27.61,10.76777778,38.37777778,119.61,823.735,-25.755,786435.75,48.97773913,-0.286166667,48.69157246
bituminous,subcritical,73,1300,1050,36.82,6903750,10,0.75,27.19,10.76923077,37.95923077,129.6,892.5,-27.9,852120,48.23269565,-0.286153846,47.94654181
bituminous,subcritical,73,1400,1131,36.35,7436325,10,0.75,26.84,10.77142857,37.61142857,139.6,961.35,-30.05,917870,47.61182609,-0.286190476,47.32563561
bituminous,subcritical,73,1500,1211,36.01,7962325,10,0.75,26.59,10.76444444,37.35444444,149.47,1029.35,-32.18,982765.25,47.16834783,-0.286044444,46.88230338
bituminous,subcritical,73,1600,1292,35.71,8494900,10,0.75,26.37,10.76666667,37.13666667,159.47,1098.2,-34.33,1048515.25,46.77808696,-0.286083333,46.49200362
bituminous,subcritical,73,1700,1373,35.44,9027475,10,0.75,26.17,10.76862745,36.93862745,169.47,1167.05,-36.48,1114265.25,46.42330435,-0.286117647,46.1371867
bituminous,subcritical,73,1800,1454,35.2,9560050,10,0.75,25.99,10.77037037,36.76037037,179.46,1235.9,-38.64,1179949.5,46.104,-0.286222222,45.81777778
bituminous,subcritical,73,1900,1534,34.97,10086050,10,0.75,25.82,10.76491228,36.58491228,189.34,1303.9,-40.76,1244910.5,45.80243478,-0.286035088,45.51639969
bituminous,subcritical,73,2000,1615,34.77,10618625,10,0.75,25.67,10.76666667,36.43666667,199.34,1372.75,-42.91,1310660.5,45.53634783,-0.286066667,45.25028116
bituminous,subcritical,73,2100,1696,34.58,11151200,10,0.75,25.53,10.76825397,36.29825397,209.33,1441.6,-45.07,1376344.75,45.288,-0.28615873,45.00184127
bituminous,subcritical,73,2200,1777,34.4,11683775,10,0.75,25.4,10.76969697,36.16969697,219.33,1510.45,-47.22,1442094.75,45.0573913,-0.286181818,44.77120949
bituminous,subcritical,73,2300,1857,34.23,12209775,10,0.75,25.27,10.76521739,36.03521739,229.2,1578.45,-49.35,1506990,44.82678261,-0.286086957,44.54069565
bituminous,subcritical,73,2400,1938,34.06,12742350,10,0.75,25.15,10.76666667,35.91666667,239.2,1647.3,-51.5,1572740,44.61391304,-0.286111111,44.32780193
bituminous,subcritical,73,2500,2019,33.9,13274925,10,0.75,25.03,10.768,35.798,249.2,1716.15,-53.65,1638490,44.40104348,-0.286133333,44.11491014
bituminous,subcritical,77,100,80.82,78.75,531391.5,10,0.75,58.15,10.776,68.926,9.98,68.697,-2.143,65618.5,103.1530435,-0.285733333,102.8673101
bituminous,subcritical,77,200,161.6,58.7,1062520,10,0.75,43.34,10.77333333,54.11333333,19.95,137.36,-4.29,131171.25,76.8813913,-0.286,76.5953913
bituminous,subcritical,77,300,242.3,51.14,1593122.5,10,0.75,37.76,10.76888889,48.52888889,29.91,205.955,-6.435,196658.25,66.98295652,-0.286,66.69695652
bituminous,subcritical,77,400,323.1,46.99,2124382.5,10,0.75,34.7,10.77,45.47,39.88,274.635,-8.585,262211,61.55478261,-0.286166667,61.26861594
bituminous,subcritical,77,500,403.8,44.3,2654985,10,0.75,32.71,10.768,43.478,49.84,343.23,-10.73,327698,58.02469565,-0.286133333,57.73856232
bituminous,subcritical,77,600,484.6,42.38,3186245,10,0.75,31.29,10.76888889,42.05888889,59.81,411.91,-12.88,393250.75,55.50573913,-0.286222222,55.21951691
bituminous,subcritical,77,700,565.3,40.91,3716847.5,10,0.75,30.21,10.76761905,40.97761905,69.77,480.505,-15.025,458737.75,53.58991304,-0.286190476,53.30372257
bituminous,subcritical,77,800,646.1,39.74,4248107.5,10,0.75,29.34,10.76833333,40.10833333,79.75,549.185,-17.165,524356.25,52.0466087,-0.286083333,51.76052536
bituminous,subcritical,77,900,726.8,38.77,4778710,10,0.75,28.63,10.76740741,39.39740741,89.71,617.78,-19.31,589843.25,50.78713043,-0.286074074,50.50105636
bituminous,subcritical,77,1000,807.6,37.95,5309970,10,0.75,28.02,10.768,38.788,99.68,686.46,-21.46,655396,49.70504348,-0.286133333,49.41891014
bituminous,subcritical,77,1100,888.3,37.23,5840572.5,10,0.75,27.49,10.76727273,38.25727273,109.64,755.055,-23.605,720883,48.76486957,-0.286121212,48.47874835
bituminous,subcritical,77,1200,969.1,36.6,6371832.5,10,0.75,27.02,10.76777778,37.78777778,119.61,823.735,-25.755,786435.75,47.93113043,-0.286166667,47.64496377
bituminous,subcritical,77,1300,1050,36.03,6903750,10,0.75,26.6,10.76923077,37.36923077,129.6,892.5,-27.9,852120,47.18608696,-0.286153846,46.89993311
bituminous,subcritical,77,1400,1131,35.57,7436325,10,0.75,26.26,10.77142857,37.03142857,139.6,961.35,-30.05,917870,46.58295652,-0.286190476,46.29676605
bituminous,subcritical,77,1500,1211,35.24,7962325,10,0.75,26.02,10.76444444,36.78444444,149.47,1029.35,-32.18,982765.25,46.15721739,-0.286044444,45.87117295
bituminous,subcritical,77,1600,1292,34.94,8494900,10,0.75,25.8,10.76666667,36.56666667,159.47,1098.2,-34.33,1048515.25,45.76695652,-0.286083333,45.48087319
bituminous,subcritical,77,1700,1373,34.68,9027475,10,0.75,25.61,10.76862745,36.37862745,169.47,1167.05,-36.48,1114265.25,45.42991304,-0.286117647,45.1437954
bituminous,subcritical,77,1800,1454,34.44,9560050,10,0.75,25.43,10.77037037,36.20037037,179.46,1235.9,-38.64,1179949.5,45.1106087,-0.286222222,44.82438647
bituminous,subcritical,77,1900,1534,34.23,10086050,10,0.75,25.27,10.76491228,36.03491228,189.34,1303.9,-40.76,1244910.5,44.82678261,-0.286035088,44.54074752
bituminous,subcritical,77,2000,1615,34.02,10618625,10,0.75,25.12,10.76666667,35.88666667,199.34,1372.75,-42.91,1310660.5,44.56069565,-0.286066667,44.27462899
bituminous,subcritical,77,2100,1696,33.84,11151200,10,0.75,24.99,10.76825397,35.75825397,209.33,1441.6,-45.07,1376344.75,44.33008696,-0.28615873,44.04392823
bituminous,subcritical,77,2200,1777,33.66,11683775,10,0.75,24.85,10.76969697,35.61969697,219.33,1510.45,-47.22,1442094.75,44.08173913,-0.286181818,43.79555731
bituminous,subcritical,77,2300,1857,33.49,12209775,10,0.75,24.73,10.76521739,35.49521739,229.2,1578.45,-49.35,1506990,43.86886957,-0.286086957,43.58278261
bituminous,subcritical,77,2400,1938,33.33,12742350,10,0.75,24.61,10.76666667,35.37666667,239.2,1647.3,-51.5,1572740,43.656,-0.286111111,43.36988889
bituminous,subcritical,77,2500,2019,33.17,13274925,10,0.75,24.49,10.768,35.258,249.2,1716.15,-53.65,1638490,43.44313043,-0.286133333,43.1569971
bituminous,subcritical,80,100,80.82,77.68,531391.5,10,0.75,57.36,10.776,68.136,9.98,68.697,-2.143,65618.5,101.7516522,-0.285733333,101.4659188
bituminous,subcritical,80,200,161.6,57.79,1062520,10,0.75,42.67,10.77333333,53.44333333,19.95,137.36,-4.29,131171.25,75.69286957,-0.286,75.40686957
bituminous,subcritical,80,300,242.3,50.32,1593122.5,10,0.75,37.15,10.76888889,47.91888889,29.91,205.955,-6.435,196658.25,65.90086957,-0.286,65.61486957
bituminous,subcritical,80,400,323.1,46.23,2124382.5,10,0.75,34.13,10.77,44.9,39.88,274.635,-8.585,262211,60.54365217,-0.286166667,60.25748551
bituminous,subcritical,80,500,403.8,43.57,2654985,10,0.75,32.17,10.768,42.938,49.84,343.23,-10.73,327698,57.06678261,-0.286133333,56.78064928
bituminous,subcritical,80,600,484.6,41.68,3186245,10,0.75,30.77,10.76888889,41.53888889,59.81,411.91,-12.88,393250.75,54.58330435,-0.286222222,54.29708213
bituminous,subcritical,80,700,565.3,40.24,3716847.5,10,0.75,29.71,10.76761905,40.47761905,69.77,480.505,-15.025,458737.75,52.70295652,-0.286190476,52.41676605
bituminous,subcritical,80,800,646.1,39.09,4248107.5,10,0.75,28.86,10.76833333,39.62833333,79.75,549.185,-17.165,524356.25,51.19513043,-0.286083333,50.9090471
bituminous,subcritical,80,900,726.8,38.13,4778710,10,0.75,28.15,10.76740741,38.91740741,89.71,617.78,-19.31,589843.25,49.93565217,-0.286074074,49.6495781
bituminous,subcritical,80,1000,807.6,37.32,5309970,10,0.75,27.56,10.768,38.328,99.68,686.46,-21.46,655396,48.88904348,-0.286133333,48.60291014
bituminous,subcritical,80,1100,888.3,36.62,5840572.5,10,0.75,27.04,10.76727273,37.80727273,109.64,755.055,-23.605,720883,47.9666087,-0.286121212,47.68048748
bituminous,subcritical,80,1200,969.1,36,6371832.5,10,0.75,26.58,10.76777778,37.34777778,119.61,823.735,-25.755,786435.75,47.1506087,-0.286166667,46.86444203
bituminous,subcritical,80,1300,1050,35.43,6903750,10,0.75,26.16,10.76923077,36.92923077,129.6,892.5,-27.9,852120,46.40556522,-0.286153846,46.11941137
bituminous,subcritical,80,1400,1131,34.98,7436325,10,0.75,25.83,10.77142857,36.60142857,139.6,961.35,-30.05,917870,45.82017391,-0.286190476,45.53398344
bituminous,subcritical,80,1500,1211,34.66,7962325,10,0.75,25.59,10.76444444,36.35444444,149.47,1029.35,-32.18,982765.25,45.39443478,-0.286044444,45.10839034
bituminous,subcritical,80,1600,1292,34.37,8494900,10,0.75,25.38,10.76666667,36.14666667,159.47,1098.2,-34.33,1048515.25,45.02191304,-0.286083333,44.73582971
bituminous,subcritical,80,1700,1373,34.11,9027475,10,0.75,25.19,10.76862745,35.95862745,169.47,1167.05,-36.48,1114265.25,44.68486957,-0.286117647,44.39875192
bituminous,subcritical,80,1800,1454,33.88,9560050,10,0.75,25.02,10.77037037,35.79037037,179.46,1235.9,-38.64,1179949.5,44.38330435,-0.286222222,44.09708213
bituminous,subcritical,80,1900,1534,33.66,10086050,10,0.75,24.85,10.76491228,35.61491228,189.34,1303.9,-40.76,1244910.5,44.08173913,-0.286035088,43.79570404
bituminous,subcritical,80,2000,1615,33.47,10618625,10,0.75,24.71,10.76666667,35.47666667,199.34,1372.75,-42.91,1310660.5,43.8333913,-0.286066667,43.54732464
bituminous,subcritical,80,2100,1696,33.28,11151200,10,0.75,24.57,10.76825397,35.33825397,209.33,1441.6,-45.07,1376344.75,43.58504348,-0.28615873,43.29888475
bituminous,subcritical,80,2200,1777,33.1,11683775,10,0.75,24.44,10.76969697,35.20969697,219.33,1510.45,-47.22,1442094.75,43.35443478,-0.286181818,43.06825296
bituminous,subcritical,80,2300,1857,32.94,12209775,10,0.75,24.32,10.76521739,35.08521739,229.2,1578.45,-49.35,1506990,43.14156522,-0.286086957,42.85547826
bituminous,subcritical,80,2400,1938,32.77,12742350,10,0.75,24.2,10.76666667,34.96666667,239.2,1647.3,-51.5,1572740,42.92869565,-0.286111111,42.64258454
bituminous,subcritical,80,2500,2019,32.62,13274925,10,0.75,24.09,10.768,34.858,249.2,1716.15,-53.65,1638490,42.73356522,-0.286133333,42.44743188
bituminous,subcritical,83,100,80.82,76.6,531391.5,10,0.75,56.56,10.776,67.336,9.98,68.697,-2.143,65618.5,100.3325217,-0.285733333,100.0467884
bituminous,subcritical,83,200,161.6,56.89,1062520,10,0.75,42.01,10.77333333,52.78333333,19.95,137.36,-4.29,131171.25,74.52208696,-0.286,74.23608696
bituminous,subcritical,83,300,242.3,49.5,1593122.5,10,0.75,36.55,10.76888889,47.31888889,29.91,205.955,-6.435,196658.25,64.83652174,-0.286,64.55052174
bituminous,subcritical,83,400,323.1,45.46,2124382.5,10,0.75,33.57,10.77,44.34,39.88,274.635,-8.585,262211,59.55026087,-0.286166667,59.2640942
bituminous,subcritical,83,500,403.8,42.85,2654985,10,0.75,31.64,10.768,42.408,49.84,343.23,-10.73,327698,56.1266087,-0.286133333,55.84047536
bituminous,subcritical,83,600,484.6,40.98,3186245,10,0.75,30.26,10.76888889,41.02888889,59.81,411.91,-12.88,393250.75,53.6786087,-0.286222222,53.39238647
bituminous,subcritical,83,700,565.3,39.56,3716847.5,10,0.75,29.21,10.76761905,39.97761905,69.77,480.505,-15.025,458737.75,51.816,-0.286190476,51.52980952
bituminous,subcritical,83,800,646.1,38.43,4248107.5,10,0.75,28.38,10.76833333,39.14833333,79.75,549.185,-17.165,524356.25,50.34365217,-0.286083333,50.05756884
bituminous,subcritical,83,900,726.8,37.49,4778710,10,0.75,27.68,10.76740741,38.44740741,89.71,617.78,-19.31,589843.25,49.10191304,-0.286074074,48.81583897
bituminous,subcritical,83,1000,807.6,36.7,5309970,10,0.75,27.1,10.768,37.868,99.68,686.46,-21.46,655396,48.07304348,-0.286133333,47.78691014
bituminous,subcritical,83,1100,888.3,36.01,5840572.5,10,0.75,26.59,10.76727273,37.35727273,109.64,755.055,-23.605,720883,47.16834783,-0.286121212,46.88222661
bituminous,subcritical,83,1200,969.1,35.39,6371832.5,10,0.75,26.13,10.76777778,36.89777778,119.61,823.735,-25.755,786435.75,46.35234783,-0.286166667,46.06618116
bituminous,subcritical,83,1300,1050,34.84,6903750,10,0.75,25.72,10.76923077,36.48923077,129.6,892.5,-27.9,852120,45.62504348,-0.286153846,45.33888963
bituminous,subcritical,83,1400,1131,34.4,7436325,10,0.75,25.4,10.77142857,36.17142857,139.6,961.35,-30.05,917870,45.0573913,-0.286190476,44.77120083
bituminous,subcritical,83,1500,1211,34.08,7962325,10,0.75,25.16,10.76444444,35.92444444,149.47,1029.35,-32.18,982765.25,44.63165217,-0.286044444,44.34560773
bituminous,subcritical,83,1600,1292,33.8,8494900,10,0.75,24.96,10.76666667,35.72666667,159.47,1098.2,-34.33,1048515.25,44.27686957,-0.286083333,43.99078623
bituminous,subcritical,83,1700,1373,33.54,9027475,10,0.75,24.76,10.76862745,35.52862745,169.47,1167.05,-36.48,1114265.25,43.92208696,-0.286117647,43.63596931
bituminous,subcritical,83,1800,1454,33.31,9560050,10,0.75,24.59,10.77037037,35.36037037,179.46,1235.9,-38.64,1179949.5,43.62052174,-0.286222222,43.33429952
bituminous,subcritical,83,1900,1534,33.1,10086050,10,0.75,24.44,10.76491228,35.20491228,189.34,1303.9,-40.76,1244910.5,43.35443478,-0.286035088,43.06839969
bituminous,subcritical,83,2000,1615,32.91,10618625,10,0.75,24.3,10.76666667,35.06666667,199.34,1372.75,-42.91,1310660.5,43.10608696,-0.286066667,42.82002029
bituminous,subcritical,83,2100,1696,32.72,11151200,10,0.75,24.16,10.76825397,34.92825397,209.33,1441.6,-45.07,1376344.75,42.85773913,-0.28615873,42.5715804
bituminous,subcritical,83,2200,1777,32.55,11683775,10,0.75,24.03,10.76969697,34.79969697,219.33,1510.45,-47.22,1442094.75,42.62713043,-0.286181818,42.34094862
bituminous,subcritical,83,2300,1857,32.38,12209775,10,0.75,23.91,10.76521739,34.67521739,229.2,1578.45,-49.35,1506990,42.41426087,-0.286086957,42.12817391
bituminous,subcritical,83,2400,1938,32.22,12742350,10,0.75,23.79,10.76666667,34.55666667,239.2,1647.3,-51.5,1572740,42.2013913,-0.286111111,41.91528019
bituminous,subcritical,83,2500,2019,32.07,13274925,10,0.75,23.68,10.768,34.448,249.2,1716.15,-53.65,1638490,42.00626087,-0.286133333,41.72012754
bituminous,subcritical,87,100,80.82,75.17,531391.5,10,0.75,55.5,10.776,66.276,9.98,68.697,-2.143,65618.5,98.45217391,-0.285733333,98.16644058
bituminous,subcritical,87,200,161.6,55.68,1062520,10,0.75,41.11,10.77333333,51.88333333,19.95,137.36,-4.29,131171.25,72.92556522,-0.286,72.63956522
bituminous,subcritical,87,300,242.3,48.4,1593122.5,10,0.75,35.74,10.76888889,46.50888889,29.91,205.955,-6.435,196658.25,63.39965217,-0.286,63.11365217
bituminous,subcritical,87,400,323.1,44.43,2124382.5,10,0.75,32.81,10.77,43.58,39.88,274.635,-8.585,262211,58.20208696,-0.286166667,57.91592029
bituminous,subcritical,87,500,403.8,41.87,2654985,10,0.75,30.92,10.768,41.688,49.84,343.23,-10.73,327698,54.8493913,-0.286133333,54.56325797
bituminous,subcritical,87,600,484.6,40.05,3186245,10,0.75,29.57,10.76888889,40.33888889,59.81,411.91,-12.88,393250.75,52.4546087,-0.286222222,52.16838647
bituminous,subcritical,87,700,565.3,38.66,3716847.5,10,0.75,28.55,10.76761905,39.31761905,69.77,480.505,-15.025,458737.75,50.64521739,-0.286190476,50.35902692
bituminous,subcritical,87,800,646.1,37.55,4248107.5,10,0.75,27.73,10.76833333,38.49833333,79.75,549.185,-17.165,524356.25,49.1906087,-0.286083333,48.90452536
bituminous,subcritical,87,900,726.8,36.64,4778710,10,0.75,27.05,10.76740741,37.81740741,89.71,617.78,-19.31,589843.25,47.98434783,-0.286074074,47.69827375
bituminous,subcritical,87,1000,807.6,35.86,5309970,10,0.75,26.48,10.768,37.248,99.68,686.46,-21.46,655396,46.97321739,-0.286133333,46.68708406
bituminous,subcritical,87,1100,888.3,35.19,5840572.5,10,0.75,25.98,10.76727273,36.74727273,109.64,755.055,-23.605,720883,46.08626087,-0.286121212,45.80013966
bituminous,subcritical,87,1200,969.1,34.59,6371832.5,10,0.75,25.54,10.76777778,36.30777778,119.61,823.735,-25.755,786435.75,45.30573913,-0.286166667,45.01957246
bituminous,subcritical,87,1300,1050,34.04,6903750,10,0.75,25.13,10.76923077,35.89923077,129.6,892.5,-27.9,852120,44.57843478,-0.286153846,44.29228094
bituminous,subcritical,87,1400,1131,33.61,7436325,10,0.75,24.82,10.77142857,35.59142857,139.6,961.35,-30.05,917870,44.02852174,-0.286190476,43.74233126
bituminous,subcritical,87,1500,1211,33.3,7962325,10,0.75,24.59,10.76444444,35.35444444,149.47,1029.35,-32.18,982765.25,43.62052174,-0.286044444,43.33447729
bituminous,subcritical,87,1600,1292,33.03,8494900,10,0.75,24.39,10.76666667,35.15666667,159.47,1098.2,-34.33,1048515.25,43.26573913,-0.286083333,42.9796558
bituminous,subcritical,87,1700,1373,32.78,9027475,10,0.75,24.2,10.76862745,34.96862745,169.47,1167.05,-36.48,1114265.25,42.92869565,-0.286117647,42.64257801
