Case,Response,Total Var,PVfarm1_GenMW_6_1,PVfarm2_GenMW_8_1,PVfarm3_GenMW_10_1,PVfarm1_BusNomVolt_6,PVfarm2_BusNomVolt_8,PVfarm3_BusNomVolt_10,PVfarm1_GenMW_6_1*PVfarm2_GenMW_8_1,PVfarm1_GenMW_6_1*PVfarm3_GenMW_10_1,PVfarm1_GenMW_6_1*PVfarm1_BusNomVolt_6,PVfarm1_GenMW_6_1*PVfarm2_BusNomVolt_8,PVfarm1_GenMW_6_1*PVfarm3_BusNomVolt_10,PVfarm2_GenMW_8_1*PVfarm3_GenMW_10_1,PVfarm2_GenMW_8_1*PVfarm1_BusNomVolt_6,PVfarm2_GenMW_8_1*PVfarm2_BusNomVolt_8,PVfarm2_GenMW_8_1*PVfarm3_BusNomVolt_10,PVfarm3_GenMW_10_1*PVfarm1_BusNomVolt_6,PVfarm3_GenMW_10_1*PVfarm2_BusNomVolt_8,PVfarm3_GenMW_10_1*PVfarm3_BusNomVolt_10,PVfarm1_BusNomVolt_6*PVfarm2_BusNomVolt_8,PVfarm1_BusNomVolt_6*PVfarm3_BusNomVolt_10,PVfarm2_BusNomVolt_8*PVfarm3_BusNomVolt_10
CaseGroup1_Case1,Bus15_Desalination2_BusLoadMW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus15_Desalination2_BusLoadMVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus15_Desalination2_BusGenMW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus15_Desalination2_BusGenMVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus16_Desalination1_PWBUSPUVOLT,1.4045486094158504e-013,0.27514799912674531,0.010273805211248287,0.71419224281572302,2.5043430709582713e-006,2.088958068870393e-006,6.3892534521785303e-007,1.4215382583982104e-005,0.00016598099633078887,1.151534332878803e-005,1.7102207416393695e-005,1.117595128004477e-005,4.0718493004131509e-005,6.627779931034185e-006,2.3875971199010347e-005,1.9056059673308546e-005,1.4708969854055084e-005,1.2900561898342207e-005,5.2155591217707737e-006,1.0401313494728233e-005,1.3765636923155376e-005,1.3460393758521853e-005
CaseGroup1_Case1,Bus16_Desalination1_PWBUSANGLE,8.0253020767825623e-006,0.34612987916312138,0.038450400271368514,0.61541972019551283,3.218431843574015e-013,6.5385193656265715e-011,3.0429001747288607e-010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus16_Desalination1_PWBUSKVVOLT,2.8460449786655648e-014,0.27357166709829561,0.010202466841176937,0.71545982531766728,1.8210437303404036e-005,8.4094805057428187e-006,4.6993805601793025e-006,4.3784806849266313e-005,0.00018155673793382901,9.9673226352495225e-005,5.0152475218157946e-005,6.577619138387888e-005,6.1048091372620017e-005,2.8446322902793705e-005,3.4968258644626463e-005,2.2268663397517967e-005,2.0525341794502312e-005,1.7416260114688802e-005,3.4275384526628176e-005,2.0589595694156402e-005,3.2388820168665048e-005,2.1851268137194995e-005
CaseGroup1_Case1,Bus16_Desalination1_BusLoadMW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus16_Desalination1_BusLoadMVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus16_Desalination1_BusGenMW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus16_Desalination1_BusGenMVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus17_Phase1%20loads_PWBUSPUVOLT,3.5301742497717255e-017,0.25016669491952004,0.073073351144043758,0.33598999262623497,0.0032308269898098101,0.00377309634972155,0.010778780608065742,0.017772400284217945,0.042742782540229743,0.013379921839823176,0.026572089676917373,0.0246028891642881,0.016935001228248227,0.014172605292994101,0.012952122164331736,0.019697604356643032,0.019463190295942231,0.014961072001538981,0.02099075098629187,0.009016665031825969,0.045698083687113249,0.024030078812198454
CaseGroup1_Case1,Bus17_Phase1%20loads_PWBUSANGLE,2.4036037017084401e-006,0.34614140079908939,0.038456660349048842,0.61540193848247926,5.5015369029347157e-013,5.9031152387447568e-011,3.098013317610216e-010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus17_Phase1%20loads_PWBUSKVVOLT,9.7249546071096203e-016,0.39997942790275803,0.090491392138834795,0.47378192787109408,0.00035710706140382301,0.0012304924029603484,0.00039078386454366633,0.0015256114263772313,0.0085714899719816964,0.0019972781686133268,0.0017030490282882618,0.0019076822864773301,0.0037521330656582518,0.0013599812105636795,0.0015963982472374284,0.0015235904323470564,0.0012480711428658271,0.0020645044252876293,0.0024447703618448364,0.0013094263872125299,0.0016833277116772112,0.0010815548919727626
CaseGroup1_Case1,Bus17_Phase1%20loads_BusLoadMW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus17_Phase1%20loads_BusLoadMVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus17_Phase1%20loads_BusGenMW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus17_Phase1%20loads_BusGenMVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus18_sub%20load1_PWBUSPUVOLT,3.0541603261434392e-016,0.34373694388930048,0.04257288448943463,0.57617628041919355,0.0017655370968150529,0.0014636359930164638,0.0010553526849548774,0.0019232271994919993,0.005248816937029859,0.0033615439570691481,0.0020675607758134477,0.0016118134257361084,0.002497286453790621,0.0017680832887170378,0.0020621418191647113,0.0020561559121782605,0.0020253471476711737,0.0010734072534336753,0.0019814489442331303,0.00091194460791052295,0.0017236388581325448,0.0029169488469127673
CaseGroup1_Case1,Bus18_sub%20load1_PWBUSANGLE,7.8003807841557207e-006,0.35690067395358693,0.037828604360739176,0.60527072131823689,6.1395207463089752e-013,5.6984279932379415e-011,3.0983866812476439e-010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus18_sub%20load1_PWBUSKVVOLT,1.2829951218422237e-014,0.35999070589842846,0.038850224626574448,0.5948683324910643,2.8402728229369778e-005,4.7329993039610002e-005,2.9963802592683093e-005,0.00036782490314934475,0.0039710339743223742,6.3293413947346444e-005,0.00018358263042477687,0.00013622347072233965,0.00059546187011536825,0.00011154470911044463,0.00011425910395821709,8.2464377093255156e-005,9.5041170797533398e-005,5.017964668927204e-005,5.4589814905123146e-005,5.4235843070759246e-005,0.00024140466564734599,6.3900866117822436e-005
CaseGroup1_Case1,Bus18_sub%20load1_BusLoadMW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus18_sub%20load1_BusLoadMVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus18_sub%20load1_BusGenMW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus18_sub%20load1_BusGenMVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus20_sub%20load2_PWBUSPUVOLT,3.9248915084942047e-016,0.34208690409219178,0.055610759955463926,0.56474596806525135,0.00075050369972806381,0.0023763928323467798,0.001777300064201169,0.0015271459562934916,0.0046358418453778614,0.0012359212614015409,0.0038565145800683203,0.0032191881479622809,0.0023775490526371876,0.0025589723282680595,0.0014521791939103622,0.0018503263224150725,0.0016024675322761526,0.0022629848601445819,0.0023036483490895708,0.0012627484991047551,0.0017487665858986023,0.0007579167759693378
CaseGroup1_Case1,Bus20_sub%20load2_PWBUSANGLE,7.779843689813836e-006,0.34143510404631267,0.051551003893549732,0.60701389171203712,9.3482439732471874e-013,5.1854134083411319e-011,2.9531158091949034e-010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus20_sub%20load2_PWBUSKVVOLT,1.6466097108417822e-014,0.34614944508345769,0.058424456292708628,0.59003390652282584,2.7446005390900292e-005,1.3408471500521306e-005,1.501191420845405e-005,0.00039267800327255316,0.0031659465688875822,0.00011716337892335143,8.9535362715200041e-005,6.5493859128005057e-005,0.00071086381756137141,0.00010472086469840422,6.8341015802418444e-005,0.00016420618568198841,4.9602747254205389e-005,7.3795926046220684e-005,6.4992721277964198e-005,5.8163485441194043e-005,0.00015027819290536681,6.0543580311925446e-005
CaseGroup1_Case1,Bus20_sub%20load2_BusLoadMW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus20_sub%20load2_BusLoadMVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus20_sub%20load2_BusGenMW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus20_sub%20load2_BusGenMVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus22_sub%20load%203_PWBUSPUVOLT,2.4243797763025175e-016,0.27666108134432205,0.035174349863571659,0.60388820856446757,0.0014725060619486612,0.0017060171733297323,0.00071345819137623402,0.0019208477707198684,0.010305626564048912,0.0032154071851874478,0.007420298064586113,0.005740446198168765,0.0035369230081094853,0.0024915443913072562,0.0063422291022735807,0.0076275570603914072,0.0037766355180254073,0.0049294312507786901,0.0043538970679523649,0.0027397909580580185,0.0098080902403290485,0.0061756544210475883
CaseGroup1_Case1,Bus22_sub%20load%203_PWBUSANGLE,9.246761066657623e-006,0.28722069360361063,0.031914119517758965,0.68086518647892169,1.6577374916790856e-012,5.596492656094123e-011,3.4208596528141152e-010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus22_sub%20load%203_PWBUSKVVOLT,1.0085185104243528e-014,0.28620280309468127,0.034960150755078988,0.66902885123915157,1.6919286170194568e-005,7.1542504960978048e-005,1.5315783869368102e-005,0.00043777932291758428,0.0074819859140644405,7.4674935879457451e-005,5.63511948905683e-005,0.00014849969275324454,0.00074059842265399912,4.5683816621326668e-005,0.0001279119881422984,8.9107566115333836e-005,4.5127532611523492e-005,6.1461789215706296e-005,0.00015258362527976441,5.1577722990852785e-005,0.00012350254888437149,6.75712630670799e-005
CaseGroup1_Case1,Bus22_sub%20load%203_BusLoadMW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus22_sub%20load%203_BusLoadMVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus22_sub%20load%203_BusGenMW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus22_sub%20load%203_BusGenMVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus24_Load2_PWBUSPUVOLT,6.5370810787897292e-017,0.21121192755854282,0.0076585687032690473,0.6840874665496991,0.0027989802674737575,0.0009606860677207603,0.0027217574646949696,0.0030919265526513015,0.013174579179881182,0.0035596904590860729,0.0091248898790728412,0.0040326393515689877,0.0056630486299479249,0.0043685969874333527,0.0072149338813755756,0.01045844874438304,0.0088562571252387545,0.0033370894787945302,0.0057476844634844438,0.0024676707055038237,0.0058142421496254837,0.0036489158005524004
CaseGroup1_Case1,Bus24_Load2_PWBUSANGLE,3.7894272609769309e-007,0.34612155244193415,0.038446207588861622,0.61543223960708771,1.2354919854320618e-012,6.2022306425274965e-011,2.9885878965940686e-010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus24_Load2_PWBUSKVVOLT,2.4719031960397597e-015,0.25001883350106391,0.0055119893909357752,0.7398557649344617,0.00021043269638000656,0.00010280436196466211,0.00047820435622831034,0.00011802621039670921,0.00055978879019536604,0.00012154570230805488,0.00065682560847190826,0.00018960157650834574,0.000195063905986452,6.2126397054482224e-005,0.0001430878447111679,0.00016604486200420555,0.0002356949589813686,0.00031651347746178672,0.00020550481261456363,8.0561267683538126e-005,0.00042859721023680769,0.00034298813435064505
CaseGroup1_Case1,Bus24_Load2_BusLoadMW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus24_Load2_BusLoadMVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus24_Load2_BusGenMW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus24_Load2_BusGenMVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus25_Load3_PWBUSPUVOLT,6.9692630074127644e-017,0.20391632257740713,0.009581610098859163,0.59907933086892329,0.0028716947561676551,0.002444650977860504,0.0016092627871049953,0.0074802688712449997,0.042787298257677346,0.0071001157154616176,0.0098627642216905335,0.0072241875849722815,0.0081454336182165948,0.0073344596793513657,0.01298066790751516,0.016392528687202253,0.0091359536848759446,0.0085729895449668334,0.0066962872255387339,0.011073924839662106,0.010841055496484613,0.014869192598816977
CaseGroup1_Case1,Bus25_Load3_PWBUSANGLE,3.789390753711177e-007,0.34612151194227281,0.038446277525128969,0.61543221017055005,4.0918851578978953e-013,5.9684880757648412e-011,3.0195413578905585e-010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus25_Load3_PWBUSKVVOLT,2.4592186364174801e-015,0.25300209819735076,0.0048794005321723824,0.7320327768064534,0.00023258744209356182,0.00015139649318211113,0.00059734423879599511,0.00047162641316446401,0.0011186367987268606,0.00076931831837489856,0.0003335679012138871,0.00040806847391856887,0.00044404553062897664,0.00036548316073554277,0.00060252147162882395,0.00042942975293128519,0.00049291685452110582,0.00068010984753841773,0.00067175745043511763,0.00076263456313344557,0.00092165908462567183,0.00063262066837492168
CaseGroup1_Case1,Bus25_Load3_BusLoadMW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus25_Load3_BusLoadMVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus25_Load3_BusGenMW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus25_Load3_BusGenMVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus26_Load4_PWBUSPUVOLT,4.6881826304556056e-017,0.19240035385435883,0.0082277620758513404,0.60887264218221271,0.0025822524101824034,0.0038615894657858256,0.0024897733576141078,0.0030677053459534356,0.079676239794650688,0.0046197293969864025,0.010852187362836949,0.010462129264310165,0.0071371660461615454,0.0072579324219571445,0.0091249899111615195,0.0083751711908974808,0.0048780911540488711,0.0036304933474429254,0.0096786681723686381,0.0020921721064426123,0.010156607539939647,0.010556343598836736
CaseGroup1_Case1,Bus26_Load4_PWBUSANGLE,3.7881396417582664e-007,0.3461258439561698,0.038448422960228851,0.61542573272571266,6.8430806199961412e-013,5.7442653114723783e-011,2.997615376324227e-010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus26_Load4_PWBUSKVVOLT,1.5303261540941444e-015,0.24920364019321611,0.0050732878080117427,0.74117444933447674,0.00021710926127388081,0.00012042490134553339,0.00023617543610063738,0.00062984053707399704,0.00059621486944424909,8.8699671992271425e-005,0.00025183319087405931,0.0002423816135035423,0.00015438306183194182,0.00035674089471325875,0.0001077157275656162,0.00033029830058683258,0.00021498755415991062,0.00015682404195425953,0.0001442927082134303,0.00021053861796409458,0.00017750000270730105,0.00031266227299060501
CaseGroup1_Case1,Bus26_Load4_BusLoadMW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus26_Load4_BusLoadMVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus26_Load4_BusGenMW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus26_Load4_BusGenMVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus27_MarineGenerators_PWBUSPUVOLT,6.8390162911633335e-015,0.34278613288238385,0.03846272826283674,0.61467715086548058,0.00010442479903835688,9.9660616290694941e-005,4.2076017677449519e-005,0.00021546174782273287,0.00028541279990045563,0.00024306275899256983,0.00026523502998512208,0.00032007142464240339,0.00025258128202174606,0.00025207047547310752,0.00048527375034694965,0.00034616970432792705,7.0543693133464787e-005,0.00023078151916851284,0.00026267057978050475,0.00012475448838902619,0.00020935190561867378,0.00026438539668924505
CaseGroup1_Case1,Bus27_MarineGenerators_PWBUSANGLE,7.6584189125451303e-006,0.34620025197036719,0.038487625880877598,0.61531212176949024,7.1485566260450957e-013,5.2058408896388363e-011,3.2649168793720657e-010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus27_MarineGenerators_PWBUSKVVOLT,2.9499241535225963e-013,0.3458263297440255,0.038565027384994982,0.61537292644222341,8.2105817850022947e-007,5.6885270225230689e-007,1.9364687005563989e-007,1.4538172023870536e-005,0.00016081110060788977,3.0299946408266502e-006,3.9950697337812162e-006,2.1860932839865062e-006,2.144700161428524e-005,1.8052515370885365e-006,2.683344198617508e-006,2.9287610491110315e-006,3.4678870323700114e-006,2.3978065664904596e-006,2.9495882209006956e-006,2.2833301975469308e-006,5.7855990769998213e-006,3.82387122167875e-006
CaseGroup1_Case1,Bus27_MarineGenerators_BusLoadMW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus27_MarineGenerators_BusLoadMVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus27_MarineGenerators_BusGenMW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus27_MarineGenerators_BusGenMVR,7.9911187129928516e-010,0.33550988963669515,0.033018712210592424,0.63147138090377408,8.2497812196721818e-010,5.5235139242833916e-009,1.090044624470361e-008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus28_EnergyStorage1_PWBUSPUVOLT,6.2290033873764357e-014,0.34616264356334453,0.037985018053863645,0.61556585908725581,6.7595148845651612e-006,2.1369395128477089e-006,1.1171551763504754e-005,9.4527103378628799e-006,2.1233352842659948e-005,1.5130147517850221e-005,5.2659991971113661e-005,8.1170138403286384e-006,4.803286688349259e-006,8.307620939647221e-006,1.7973525064903105e-005,9.01925478164872e-006,1.0157144258302169e-005,2.7096705506734941e-005,1.2921257470683993e-005,1.5507869888596667e-005,2.0437277186999984e-005,3.3594131079219511e-005
CaseGroup1_Case1,Bus28_EnergyStorage1_PWBUSANGLE,2.4321745688558047e-006,0.34576090875733501,0.038256758591327343,0.61598233235373334,7.1869496845986234e-013,8.8662090182129246e-011,2.0822343023015634e-010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus28_EnergyStorage1_PWBUSKVVOLT,3.5019857571393599e-014,0.34561956201439892,0.038728092137561815,0.61536690799102323,1.8770339934274782e-005,6.0351332411555718e-006,1.2099587023020232e-005,1.9957387834245146e-005,1.4603959793152625e-005,1.3296646126558757e-005,2.5672700295948889e-005,1.5569695715728726e-005,8.0618816500354856e-006,3.6146775896666545e-006,2.710493904061636e-005,1.8921246488386441e-005,1.9965001709775977e-005,1.5611393162965461e-005,1.9475416717443886e-005,7.7064422767430716e-006,7.0288989203546367e-006,3.1942509495803491e-005
CaseGroup1_Case1,Bus28_EnergyStorage1_BusLoadMW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus28_EnergyStorage1_BusLoadMVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus28_EnergyStorage1_BusGenMW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus28_EnergyStorage1_BusGenMVR,4.8724039655307809e-011,0.32068316899448601,0.026274604660855311,0.65302780578341435,1.0635542098627442e-008,8.3761279127181495e-009,4.7471765057624179e-008,4.6194087785686533e-007,1.1919041491063925e-005,5.9903516006526577e-009,7.8076242009470283e-012,1.8907981653782397e-010,1.9518046155690935e-006,2.0163559647664708e-009,3.8354635129594302e-009,1.8171775819383064e-009,1.6069047982967447e-009,4.7540448279050779e-010,2.3612017509510133e-010,1.2134867617500424e-009,3.5816962934264459e-009,3.2097612593080951e-010
CaseGroup1_Case1,Bus29_WindTurbine1_PWBUSPUVOLT,1.0295828857379215e-016,0.29608676539681056,0.039963934165012815,0.57879510840347859,0.0038363199150800013,0.0023027737482839853,0.0041316150758446031,0.0045715200225630104,0.0032849713091220372,0.0041220933040676802,0.0041236964530746928,0.0041954015776577251,0.0050097948268428734,0.0040235651753275665,0.0049015051223474573,0.0036683554826223486,0.0019802477699012843,0.002460280894228499,0.0067076764590138262,0.0043107386053262029,0.017464250942951651,0.0040593853504426918
CaseGroup1_Case1,Bus29_WindTurbine1_PWBUSANGLE,2.4019779556703264e-006,0.34614270431111732,0.038457422058516273,0.61539987326415146,6.8814915202420554e-013,5.6782428708438612e-011,3.0874444089095969e-010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus29_WindTurbine1_PWBUSKVVOLT,4.2014810425501368e-015,0.34406462465075427,0.038076993195738269,0.61083447516610889,0.00012751989670389572,0.00011770421560137414,8.1791418767090398e-005,0.00027015145495587234,0.0016005386430321758,0.00035192760629862814,0.00042515155838985169,0.00051153428579143708,0.00035263902228837099,0.00041218269148985868,0.00029548194760601855,0.00033244242051461327,0.00057857201178947984,0.00029656193773360082,0.00031318061138071779,0.00037447872301793207,0.00038765637774328994,0.00019439216429444913
CaseGroup1_Case1,Bus29_WindTurbine1_BusLoadMW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus29_WindTurbine1_BusLoadMVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus29_WindTurbine1_BusGenMW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus29_WindTurbine1_BusGenMVR,5.5653935085278419e-012,0.42457488443666591,0.090172732184494925,0.48508539281423335,3.2279225225055667e-006,3.3815873269662231e-006,1.1448821802784794e-006,8.2881407807264887e-006,0.00010596878998285189,1.2313802383221129e-006,6.0944470012935081e-006,7.8331322393207721e-008,1.3997454356768241e-005,4.2523921772482527e-006,2.5888534337650082e-006,3.4367411746760451e-006,3.8003408357666121e-006,9.5483629971008489e-007,2.1612761085364735e-006,7.5461125023025213e-007,4.2640965412251638e-006,1.364481072448369e-006
CaseGroup1_Case1,Bus30_WindSub1_PWBUSPUVOLT,3.3926604355242763e-016,0.32747416583134786,0.045255687258329444,0.56994122862440222,0.0032334740551213832,0.0024694572452422406,0.00048757150690712848,0.0035994076837272816,0.0042859768725037059,0.003505543119106403,0.0051460381559065597,0.003065890710548207,0.0039683308931064646,0.0018251039957184229,0.0060145405182742556,0.0025903326588170338,0.0032156115811059244,0.0020387917894044922,0.0022491601876672711,0.0037128933188927764,0.0024335370345646905,0.0034872569593060727
CaseGroup1_Case1,Bus30_WindSub1_PWBUSANGLE,7.7994701198225835e-006,0.35690098483587435,0.037828724821683798,0.60527028997386934,6.7966140357365749e-013,5.7253889416680755e-011,3.1063883929007604e-010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus30_WindSub1_PWBUSKVVOLT,1.3704239904473256e-014,0.35477737054715597,0.037455517205281945,0.60085190799923882,1.8802506716404259e-005,2.7988600477583706e-005,2.9864433226646056e-005,0.00032456757760577858,0.0042830004021972576,0.00013376673569778297,0.00012003409625214529,0.00019982287473537915,0.00058260784697705085,6.5501825730422984e-005,0.00016778018674847638,8.920571312346269e-005,0.00016381674961058712,0.00016334618611068367,0.00010517164358853414,9.6491787772780678e-005,0.00025803880156297462,8.5396280188888401e-005
CaseGroup1_Case1,Bus30_WindSub1_BusLoadMW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus30_WindSub1_BusLoadMVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus30_WindSub1_BusGenMW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus30_WindSub1_BusGenMVR,1.7583872692475954e-011,0.37135482102485073,0.043672697485147682,0.58488275133808254,5.6334887274079131e-006,2.7066784762208076e-006,1.0808456737972794e-005,3.5758202671366409e-006,8.8452158183137724e-006,6.3740840136114443e-006,9.4676178194616865e-006,4.521922660536649e-006,5.4947156272995923e-006,1.725866415967608e-006,1.4189527996532948e-006,1.1414807466369726e-006,4.4766127983218442e-006,6.6481086670591222e-006,5.7927519558191767e-006,3.4903708622886041e-006,3.0875400517759167e-006,4.5204674734251176e-006
CaseGroup1_Case1,Bus31_DCstorage1_PWBUSPUVOLT,3.8983161103593768e-016,0.33876137181153448,0.035660658039747724,0.59561729936076691,0.00085096478334006247,0.00097244514151059887,0.00069475384303937637,0.0016143785460742879,0.0056610241814915811,0.0019630553196810291,0.0014439306216143127,0.0016756790346719309,0.0017597312992510418,0.0010953999901041035,0.0034002110824654396,0.00066119046559514542,0.0014524567425965389,0.00082981054712783137,0.00078253343835402698,0.0014939652813346148,0.0025649451827091919,0.0010441952869895742
CaseGroup1_Case1,Bus31_DCstorage1_PWBUSANGLE,7.799688013407215e-006,0.35690002359616096,0.037828315276662909,0.60527166076125816,6.0420052739630032e-013,5.7244991765607814e-011,3.0806857397166893e-010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaseGroup1_Case1,Bus31_DCstorage1_PWBUSKVVOLT,2.3740348738947752e-016,0.31595659571395573,0.029212934557353597,0.51274083581366259,0.0036628581300533502,0.0042022247521228302,0.0014686608626662098,0.0063898672607005987,0.012257696658047285,0.0064394105875306131,0.0057679794258185388,0.0099934670243531452,0.0081222466634230713,0.0048513692392637489,0.018587491252150017,0.012597612773399165,0.0068060086646710349,0.0069300398364469514,0.01137379785035607,0.0027393312235009471,0.010729996195517465,0.0091695755150072566
CaseGroup1_Case1,Bus31_DCstorage1_BusLoadMW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
