Source,Type,Target,Relation,Domain,Range,Quantifier,Comment,Defined By,Label
hasStoichiometryRatio,Object Property,hasReactionCondition,IS-A,ReactionExperiment,StoichiometryRatio,only,A relation between a reaction experiment and the stoichiometry ratio it applies to each input chemical. ,https://github.com/cambridge-cares/TheWorldAvatar/blob/develop/JPS_Ontology/ontology/ontorxn/OntoRxn.owl,
hasRxnScale,Object Property,hasReactionCondition,IS-A,ReactionExperiment,ReactionScale,exactly 1,A relation between a reaction experiment and its reaction scale specified to an input chemical. ,https://github.com/cambridge-cares/TheWorldAvatar/blob/develop/JPS_Ontology/ontology/ontorxn/OntoRxn.owl,
indicatesMultiplicityOf,Object Property,,,StoichiometryRatio,InputChemical,exactly 1,A relation indicates the multiplicity of the input chemical participating in a reaction experiment. ,https://github.com/cambridge-cares/TheWorldAvatar/blob/develop/JPS_Ontology/ontology/ontorxn/OntoRxn.owl,
indicatesUsageOf,Object Property,,,ReactionScale,InputChemical,exactly 1,A relation indicates the reaction scale in form of usage of an input chemical. ,https://github.com/cambridge-cares/TheWorldAvatar/blob/develop/JPS_Ontology/ontology/ontorxn/OntoRxn.owl,
hasInputChemical,Object Property,,,ReactionExperiment,InputChemical,only,A relation between a reaction experiment and its input chemicals. ,https://github.com/cambridge-cares/TheWorldAvatar/blob/develop/JPS_Ontology/ontology/ontorxn/OntoRxn.owl,
hasOutputChemical,Object Property,,,ReactionExperiment,OutputChemical,only,A relation between a reaction experiment and its output chemicals. ,https://github.com/cambridge-cares/TheWorldAvatar/blob/develop/JPS_Ontology/ontology/ontorxn/OntoRxn.owl,
http://www.theworldavatar.com/ontology/ontocape/material/material.owl#representsThermodynamicBehaviorOf,Object Property,,,http://www.theworldavatar.com/ontology/ontocape/material/phase_system/phase_system.owl#SinglePhase,InputChemical UNION OutputChemical,some,The relation links a phase system to a material. [OntoCAPE],http://www.theworldavatar.com/ontology/ontocape/material/material.owl,
http://www.theworldavatar.com/ontology/ontocape/material/material.owl#thermodynamicBehavior,Object Property,,,InputChemical UNION OutputChemical,http://www.theworldavatar.com/ontology/ontocape/material/phase_system/phase_system.owl#SinglePhase,only,The relation designates the aspect system which represents the thermodynamic behavior of some material. [OntoCAPE],http://www.theworldavatar.com/ontology/ontocape/material/material.owl,
isRealisationOf,Object Property,,,http://www.theworldavatar.com/ontology/ontocape/material/substance/substance.owl#ChemicalSpecies,http://www.theworldavatar.com/ontology/ontocape/material/phase_system/phase_system.owl#PhaseComponent,only,A relation establishes the relationship between a chemical species and the phase component it represents. ,https://github.com/cambridge-cares/TheWorldAvatar/blob/develop/JPS_Ontology/ontology/ontorxn/OntoRxn.owl,
http://www.theworldavatar.com/ontology/ontocape/material/phase_system/phase_system.owl#hasStateOfAggregation,Object Property,,,http://www.theworldavatar.com/ontology/ontocape/material/phase_system/phase_system.owl#SinglePhase,http://www.theworldavatar.com/ontology/ontocape/material/phase_system/phase_system.owl#StateOfAggregation,exactly 1,The relation hasStateOfAggregation indicates the state of aggregation of a single phase. [OntoCAPE],http://www.theworldavatar.com/ontology/ontocape/material/phase_system/phase_system.owl,
http://www.theworldavatar.com/ontology/ontocape/upper_level/system.owl#isComposedOfSubsystem,Object Property,,,http://www.theworldavatar.com/ontology/ontocape/material/phase_system/phase_system.owl#SinglePhase,http://www.theworldavatar.com/ontology/ontocape/material/phase_system/phase_system.owl#PhaseComponent,only,"The relation isComposedOfSubsystem indicates the non-sharable, direct subsystem of a supersystem. [OntoCAPE]",http://www.theworldavatar.com/ontology/ontocape/material/phase_system/phase_system.owl,
http://www.theworldavatar.com/ontology/ontocape/material/phase_system/phase_system.owl#has_composition,Object Property,,,http://www.theworldavatar.com/ontology/ontocape/material/phase_system/phase_system.owl#SinglePhase,http://www.theworldavatar.com/ontology/ontocape/material/phase_system/phase_system.owl#Composition,exactly 1,A relation between a phase system and its composition. ,http://www.theworldavatar.com/ontology/ontocape/material/phase_system/phase_system.owl,
http://www.theworldavatar.com/ontology/ontocape/upper_level/system.owl#comprisesDirectly,Object Property,,,http://www.theworldavatar.com/ontology/ontocape/material/phase_system/phase_system.owl#Composition,http://www.theworldavatar.com/ontology/ontocape/material/phase_system/phase_system.owl#PhaseComponentConcentration,only,The relation comprisesDirectly indicates the direct members of a property set. [OntoCAPE],http://www.theworldavatar.com/ontology/ontocape/material/phase_system/phase_system.owl,
http://www.theworldavatar.com/ontology/ontocape/material/phase_system/phase_system.owl#has_physical_context,Object Property,,,http://www.theworldavatar.com/ontology/ontocape/material/phase_system/phase_system.owl#SinglePhase,http://www.theworldavatar.com/ontology/ontocape/material/phase_system/phase_system.owl#PhysicalContext,exactly 1,A relation between a phase system and its physical context. ,http://www.theworldavatar.com/ontology/ontocape/material/phase_system/phase_system.owl,
http://www.theworldavatar.com/ontology/ontocape/upper_level/system.owl#hasProperty,Object Property,,,http://www.theworldavatar.com/ontology/ontocape/material/phase_system/phase_system.owl#PhaseComponent,http://www.theworldavatar.com/ontology/ontocape/material/phase_system/phase_system.owl#PhaseComponentConcentration,some,The relation hasProperty indicates the properties of a system. [OntoCAPE],http://www.theworldavatar.com/ontology/ontocape/material/phase_system/phase_system.owl,
http://www.theworldavatar.com/ontology/ontocape/material/phase_system/phase_system.owl#representsOccurenceOf,Object Property,,,http://www.theworldavatar.com/ontology/ontocape/material/phase_system/phase_system.owl#PhaseComponent,http://www.theworldavatar.com/ontology/ontocape/material/substance/substance.owl#ChemicalSpecies,exactly 1,"The relation representsOccurenceOf establishes the relationship between a phase component and the corresponding chemical component, or between a phase reaction and the corresponding chemical reaction. [OntoCAPE]",http://www.theworldavatar.com/ontology/ontocape/material/phase_system/phase_system.owl,
hasRInChI,Data Property,,,http://www.theworldavatar.com/ontology/ontocape/material/substance/reaction_mechanism.owl#ChemicalReaction,string,,,https://github.com/cambridge-cares/TheWorldAvatar/blob/develop/JPS_Ontology/ontology/ontorxn/OntoRxn.owl,
hasRDFILE,Data Property,,,http://www.theworldavatar.com/ontology/ontocape/material/substance/reaction_mechanism.owl#ChemicalReaction,string,,,https://github.com/cambridge-cares/TheWorldAvatar/blob/develop/JPS_Ontology/ontology/ontorxn/OntoRxn.owl,
cdXML,Data Property,,,http://www.theworldavatar.com/ontology/ontocape/material/substance/reaction_mechanism.owl#ChemicalReaction,string,,,https://github.com/cambridge-cares/TheWorldAvatar/blob/develop/JPS_Ontology/ontology/ontorxn/OntoRxn.owl,
rxnSMILES,Data Property,,,http://www.theworldavatar.com/ontology/ontocape/material/substance/reaction_mechanism.owl#ChemicalReaction,string,,,https://github.com/cambridge-cares/TheWorldAvatar/blob/develop/JPS_Ontology/ontology/ontorxn/OntoRxn.owl,
rxnCXSMILES,Data Property,,,http://www.theworldavatar.com/ontology/ontocape/material/substance/reaction_mechanism.owl#ChemicalReaction,string,,,https://github.com/cambridge-cares/TheWorldAvatar/blob/develop/JPS_Ontology/ontology/ontorxn/OntoRxn.owl,
