Source,Type,Target,Relation,Value,Data Type
http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_ZeroPointEnergy_N10068_42459.45395382999,Instance,http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_ZeroPointEnergy_zero_point_energy_value_N10068_42459.45395382999,http://purl.org/gc/hasElectronicEnergy,,
http://purl.org/gc/hasValue,Data Property,http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_ZeroPointEnergy_zero_point_energy_value_N10068_42459.45395382999,,0.011721,
http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_ZeroPointEnergy_zero_point_energy_value_N10068_42459.45395382999,Instance,http://data.nasa.gov/qudt/owl/unit#Hartree,http://purl.org/gc/hasUnit,,
http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_scfenergy_N10071_42459.45395382999,Instance,http://www.theworldavatar.com/ontology/ontocompchem/ontocompchem.owl#ScfEnergy,,,
http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/1608b34f-9f9a-37d0-b542-ba9e3152125c,Instance,http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_scfenergy_N10071_42459.45395382999,http://purl.org/gc/isCalculationOn,,
http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_scfenergy_scfenergy_value_N10071_42459.45395382999,Instance,http://purl.org/gc/FloatValue,,,
http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_scfenergy_N10071_42459.45395382999,Instance,http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_scfenergy_scfenergy_value_N10071_42459.45395382999,http://purl.org/gc/hasElectronicEnergy,,
http://purl.org/gc/hasValue,Data Property,http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_scfenergy_scfenergy_value_N10071_42459.45395382999,,-188.5940167,
http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_scfenergy_scfenergy_value_N10071_42459.45395382999,Instance,http://data.nasa.gov/qudt/owl/unit#Hartree,http://purl.org/gc/hasUnit,,
http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_homoenergy_N10072_42459.45395382999,Instance,http://www.theworldavatar.com/ontology/ontocompchem/ontocompchem.owl#HomoEnergy,,,
http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/1608b34f-9f9a-37d0-b542-ba9e3152125c,Instance,http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_homoenergy_N10072_42459.45395382999,http://purl.org/gc/isCalculationOn,,
http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_homoenergy_value_N10072_42459.45395382999,Instance,http://purl.org/gc/FloatValue,,,
http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_homoenergy_N10072_42459.45395382999,Instance,http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_homoenergy_value_N10072_42459.45395382999,hasHomoEnergy,,
http://purl.org/gc/hasValue,Data Property,http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_homoenergy_value_N10072_42459.45395382999,,-0.37686,
http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_homoenergy_value_N10072_42459.45395382999,Instance,http://data.nasa.gov/qudt/owl/unit#Hartree,http://purl.org/gc/hasUnit,,
http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_geometry_optimization_N1003B_42459.45395382999,Instance,http://purl.org/gc/GeometryOptimization,,,
http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/1608b34f-9f9a-37d0-b542-ba9e3152125c,Instance,http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_geometry_optimization_N1003B_42459.45395382999,http://purl.org/gc/isCalculationOn,,
http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_has_molecule_42459.45395382999,Instance,http://purl.org/gc/Molecule,,,
http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_geometry_optimization_N1003B_42459.45395382999,Instance,http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_has_molecule_42459.45395382999,http://purl.org/gc/hasMolecule,,
http://www.theworldavatar.com/ontology/ontocompchem/ontocompchem.owl#hasSpinMultiplicity,Data Property,http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_has_molecule_42459.45395382999,,1,
http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_has_molecule_formal_charge_42459.45395382999,Instance,http://purl.org/gc/IntegerValue,,,
http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_has_molecule_42459.45395382999,Instance,http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_has_molecule_formal_charge_42459.45395382999,http://purl.org/gc/hasFormalCharge,,
http://purl.org/gc/hasValue,Data Property,http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_has_molecule_formal_charge_42459.45395382999,,0,
http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_has_molecule_formal_charge_42459.45395382999,Instance,http://purl.org/gc/atomicUnit,http://purl.org/gc/hasUnit,,
http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_has_atom_Ca1_N10080_42459.45395382999,Instance,http://purl.org/gc/Atom,,,
http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_has_molecule_42459.45395382999,Instance,http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_has_atom_Ca1_N10080_42459.45395382999,http://purl.org/gc/hasAtom,,
http://www.theworldavatar.com/kb/ontocompchem/1608b34f-9f9a-37d0-b542-ba9e3152125c/1608b34f-9f9a-37d0-b542-ba9e3152125c.owl/finalization_module_has_atom_Ca1_N10080_42459.45395382999,Instance,http://www.daml.org/2003/01/periodictable/PeriodicTable.owl#C,http://purl.org/gc/isElement,,
