primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,carbon_price_ton,capacity_factor,biomass_cofiring,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,biomass_emission_rate_ton_h,biomass_annual_emission_ton,biomass_plant_LCOE_MWh,biomass_carbon_LCOE_MWh,biomass_LCOE_MWh
lignite,supercritical,7,1000,866.8,55.96,5699210,10,0.75,15,39.82,11.55733333,51.37733333,736.78,4844328.5,39.4218,9.823733333,49.24553333
lignite,supercritical,7,1100,953.4,54.82,6268605,10,0.75,15,39.01,11.55636364,50.56636364,810.39,5328314.25,38.6199,9.822909091,48.44280909
lignite,supercritical,7,1200,1040,53.83,6838000,10,0.75,15,38.31,11.55555556,49.86555556,884,5812300,37.9269,9.822222222,47.74912222
lignite,supercritical,7,1300,1127,52.94,7410025,10,0.75,15,37.67,11.55897436,49.22897436,957.95,6298521.25,37.2933,9.825128205,47.11842821
lignite,supercritical,7,1400,1213,52.14,7975475,10,0.75,15,37.1,11.55238095,48.65238095,1031.05,6779153.75,36.729,9.81952381,46.54852381
lignite,supercritical,7,1500,1300,51.41,8547500,10,0.75,15,36.58,11.55555556,48.13555556,1105,7265375,36.2142,9.822222222,46.03642222
lignite,supercritical,7,1600,1387,50.87,9119525,10,0.75,15,36.2,11.55833333,47.75833333,1178.95,7751596.25,35.838,9.824583333,45.66258333
lignite,supercritical,7,1700,1473,50.39,9684975,10,0.75,15,35.86,11.55294118,47.41294118,1252.05,8232228.75,35.5014,9.82,45.3214
lignite,supercritical,7,1800,1560,49.95,10257000,10,0.75,15,35.55,11.55555556,47.10555556,1326,8718450,35.1945,9.822222222,45.01672222
lignite,supercritical,7,1900,1647,49.56,10829025,10,0.75,15,35.27,11.55789474,46.82789474,1399.95,9204671.25,34.9173,9.824210526,44.74151053
lignite,supercritical,7,2000,1733,49.21,11394475,10,0.75,15,35.02,11.55333333,46.57333333,1473.05,9685303.75,34.6698,9.820333333,44.49013333
lignite,supercritical,7,2100,1820,48.88,11966500,10,0.75,15,34.78,11.55555556,46.33555556,1547,10171525,34.4322,9.822222222,44.25442222
lignite,supercritical,7,2200,1907,48.59,12538525,10,0.75,15,34.58,11.55757576,46.13757576,1620.95,10657746.25,34.2342,9.823939394,44.05813939
lignite,supercritical,7,2300,1993,48.32,13103975,10,0.75,15,34.39,11.55362319,45.94362319,1694.05,11138378.75,34.0461,9.82057971,43.86667971
lignite,supercritical,7,2400,2080,48.07,13676000,10,0.75,15,34.21,11.55555556,45.76555556,1768,11624600,33.8679,9.822222222,43.69012222
lignite,supercritical,7,2500,2167,47.85,14248025,10,0.75,15,34.05,11.55733333,45.60733333,1841.95,12110821.25,33.7095,9.823733333,43.53323333
lignite,supercritical,10,100,86.75,111.4,570381.25,10,0.75,15,79.28,11.56666667,90.84666667,73.7375,484824.0625,78.4872,9.831666667,88.31886667
lignite,supercritical,10,200,173.4,85.39,1140105,10,0.75,15,60.77,11.56,72.33,147.39,969089.25,60.1623,9.826,69.9883
lignite,supercritical,10,300,260.1,74.97,1710157.5,10,0.75,15,53.35,11.56,64.91,221.085,1453633.875,52.8165,9.826,62.6425
lignite,supercritical,10,400,346.8,69,2280210,10,0.75,15,49.1,11.56,60.66,294.78,1938178.5,48.609,9.826,58.435
lignite,supercritical,10,500,433.4,65,2849605,10,0.75,15,46.26,11.55733333,57.81733333,368.39,2422164.25,45.7974,9.823733333,55.62113333
lignite,supercritical,10,600,520.1,62.07,3419657.5,10,0.75,15,44.17,11.55777778,55.72777778,442.085,2906708.875,43.7283,9.824111111,53.55241111
lignite,supercritical,10,700,606.8,59.81,3989710,10,0.75,15,42.56,11.55809524,54.11809524,515.78,3391253.5,42.1344,9.824380952,51.95878095
lignite,supercritical,10,800,693.4,57.98,4559105,10,0.75,15,41.26,11.55666667,52.81666667,589.39,3875239.25,40.8474,9.823166667,50.67056667
lignite,supercritical,10,900,780.1,56.46,5129157.5,10,0.75,15,40.18,11.55703704,51.73703704,663.085,4359783.875,39.7782,9.823481481,49.60168148
lignite,supercritical,10,1000,866.8,55.17,5699210,10,0.75,15,39.26,11.55733333,50.81733333,736.78,4844328.5,38.8674,9.823733333,48.69113333
lignite,supercritical,10,1100,953.4,54.05,6268605,10,0.75,15,38.46,11.55636364,50.01636364,810.39,5328314.25,38.0754,9.822909091,47.89830909
lignite,supercritical,10,1200,1040,53.06,6838000,10,0.75,15,37.76,11.55555556,49.31555556,884,5812300,37.3824,9.822222222,47.20462222
lignite,supercritical,10,1300,1127,52.19,7410025,10,0.75,15,37.14,11.55897436,48.69897436,957.95,6298521.25,36.7686,9.825128205,46.59372821
lignite,supercritical,10,1400,1213,51.4,7975475,10,0.75,15,36.58,11.55238095,48.13238095,1031.05,6779153.75,36.2142,9.81952381,46.03372381
