primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,,carbon_price_ton,capacity_factor,biomass_cofiring,,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,,biomass_emission_rate_ton_h,biomass_annual_emission_ton,biomass_plant_LCOE_MWh,biomass_carbon_LCOE_MWh,biomass_LCOE_MWh
subbituminous,subcritical,23,2000,1773,45.8,11657475,,10,0.75,15,,34.47,11.82,46.29,,1507.05,9908853.75,34.1253,10.047,44.1723
subbituminous,subcritical,23,2100,1862,45.56,12242650,,10,0.75,15,,34.29,11.82222222,46.11222222,,1582.7,10406252.5,33.9471,10.04888889,43.99598889
subbituminous,subcritical,23,2200,1951,45.35,12827825,,10,0.75,15,,34.14,11.82424242,45.96424242,,1658.35,10903651.25,33.7986,10.05060606,43.84920606
subbituminous,subcritical,23,2300,2039,45.15,13406425,,10,0.75,15,,33.99,11.82028986,45.81028986,,1733.15,11395461.25,33.6501,10.04724638,43.69734638
subbituminous,subcritical,23,2400,2128,44.96,13991600,,10,0.75,15,,33.84,11.82222222,45.66222222,,1808.8,11892860,33.5016,10.04888889,43.55048889
subbituminous,subcritical,23,2500,2217,44.79,14576775,,10,0.75,15,,33.71,11.824,45.534,,1884.45,12390258.75,33.3729,10.0504,43.4233
subbituminous,subcritical,27,100,88.74,97.72,583465.5,,10,0.75,15,,73.56,11.832,85.392,,75.429,495945.675,72.8244,10.0572,82.8816
subbituminous,subcritical,27,200,177.4,75.29,1166405,,10,0.75,15,,56.67,11.82666667,68.49666667,,150.79,991444.25,56.1033,10.05266667,66.15596667
subbituminous,subcritical,27,300,266.1,66.47,1749607.5,,10,0.75,15,,50.03,11.82666667,61.85666667,,226.185,1487166.375,49.5297,10.05266667,59.58236667
subbituminous,subcritical,27,400,354.7,61.48,2332152.5,,10,0.75,15,,46.28,11.82333333,58.10333333,,301.495,1982329.625,45.8172,10.04983333,55.86703333
subbituminous,subcritical,27,500,443.4,58.17,2915355,,10,0.75,15,,43.79,11.824,55.614,,376.89,2478051.75,43.3521,10.0504,53.4025
subbituminous,subcritical,27,600,532,55.76,3497900,,10,0.75,15,,41.97,11.82222222,53.79222222,,452.2,2973215,41.5503,10.04888889,51.59918889
subbituminous,subcritical,27,700,620.7,53.91,4081102.5,,10,0.75,15,,40.58,11.82285714,52.40285714,,527.595,3468937.125,40.1742,10.04942857,50.22362857
subbituminous,subcritical,27,800,709.3,52.41,4663647.5,,10,0.75,15,,39.45,11.82166667,51.27166667,,602.905,3964100.375,39.0555,10.04841667,49.10391667
subbituminous,subcritical,27,900,798,51.17,5246850,,10,0.75,15,,38.52,11.82222222,50.34222222,,678.3,4459822.5,38.1348,10.04888889,48.18368889
subbituminous,subcritical,27,1000,886.7,50.11,5830052.5,,10,0.75,15,,37.72,11.82266667,49.54266667,,753.695,4955544.625,37.3428,10.04926667,47.39206667
subbituminous,subcritical,27,1100,975.3,49.19,6412597.5,,10,0.75,15,,37.03,11.82181818,48.85181818,,829.005,5450707.875,36.6597,10.04854545,46.70824545
subbituminous,subcritical,27,1200,1064,48.38,6995800,,10,0.75,15,,36.42,11.82222222,48.24222222,,904.4,5946430,36.0558,10.04888889,46.10468889
subbituminous,subcritical,27,1300,1153,47.65,7580975,,10,0.75,15,,35.87,11.82564103,47.69564103,,980.05,6443828.75,35.5113,10.05179487,45.56309487
subbituminous,subcritical,27,1400,1241,47.06,8159575,,10,0.75,15,,35.42,11.81904762,47.23904762,,1054.85,6935638.75,35.0658,10.04619048,45.11199048
subbituminous,subcritical,27,1500,1330,46.61,8744750,,10,0.75,15,,35.08,11.82222222,46.90222222,,1130.5,7433037.5,34.7292,10.04888889,44.77808889
subbituminous,subcritical,27,1600,1419,46.22,9329925,,10,0.75,15,,34.79,11.825,46.615,,1206.15,7930436.25,34.4421,10.05125,44.49335
subbituminous,subcritical,27,1700,1507,45.87,9908525,,10,0.75,15,,34.53,11.81960784,46.34960784,,1280.95,8422246.25,34.1847,10.04666667,44.23136667
subbituminous,subcritical,27,1800,1596,45.55,10493700,,10,0.75,15,,34.29,11.82222222,46.11222222,,1356.6,8919645,33.9471,10.04888889,43.99598889
subbituminous,subcritical,27,1900,1685,45.27,11078875,,10,0.75,15,,34.08,11.8245614,45.9045614,,1432.25,9417043.75,33.7392,10.05087719,43.79007719
subbituminous,subcritical,27,2000,1773,45.02,11657475,,10,0.75,15,,33.89,11.82,45.71,,1507.05,9908853.75,33.5511,10.047,43.5981
subbituminous,subcritical,27,2100,1862,44.78,12242650,,10,0.75,15,,33.71,11.82222222,45.53222222,,1582.7,10406252.5,33.3729,10.04888889,43.42178889
subbituminous,subcritical,27,2200,1951,44.57,12827825,,10,0.75,15,,33.55,11.82424242,45.37424242,,1658.35,10903651.25,33.2145,10.05060606,43.26510606
subbituminous,subcritical,27,2300,2039,44.38,13406425,,10,0.75,15,,33.41,11.82028986,45.23028986,,1733.15,11395461.25,33.0759,10.04724638,43.12314638
subbituminous,subcritical,27,2400,2128,44.19,13991600,,10,0.75,15,,33.26,11.82222222,45.08222222,,1808.8,11892860,32.9274,10.04888889,42.97628889
subbituminous,subcritical,27,2500,2217,44.02,14576775,,10,0.75,15,,33.13,11.824,44.954,,1884.45,12390258.75,32.7987,10.0504,42.8491
subbituminous,subcritical,30,100,88.74,96.6,583465.5,,10,0.75,15,,72.71,11.832,84.542,,75.429,495945.675,71.9829,10.0572,82.0401
subbituminous,subcritical,30,200,177.4,74.34,1166405,,10,0.75,15,,55.96,11.82666667,67.78666667,,150.79,991444.25,55.4004,10.05266667,65.45306667
subbituminous,subcritical,30,300,266.1,65.61,1749607.5,,10,0.75,15,,49.39,11.82666667,61.21666667,,226.185,1487166.375,48.8961,10.05266667,58.94876667
subbituminous,subcritical,30,400,354.7,60.67,2332152.5,,10,0.75,15,,45.67,11.82333333,57.49333333,,301.495,1982329.625,45.2133,10.04983333,55.26313333
subbituminous,subcritical,30,500,443.4,57.4,2915355,,10,0.75,15,,43.21,11.824,55.034,,376.89,2478051.75,42.7779,10.0504,52.8283
subbituminous,subcritical,30,600,532,55.03,3497900,,10,0.75,15,,41.42,11.82222222,53.24222222,,452.2,2973215,41.0058,10.04888889,51.05468889
subbituminous,subcritical,30,700,620.7,53.2,4081102.5,,10,0.75,15,,40.04,11.82285714,51.86285714,,527.595,3468937.125,39.6396,10.04942857,49.68902857
subbituminous,subcritical,30,800,709.3,51.72,4663647.5,,10,0.75,15,,38.93,11.82166667,50.75166667,,602.905,3964100.375,38.5407,10.04841667,48.58911667
subbituminous,subcritical,30,900,798,50.5,5246850,,10,0.75,15,,38.01,11.82222222,49.83222222,,678.3,4459822.5,37.6299,10.04888889,47.67878889
subbituminous,subcritical,30,1000,886.7,49.45,5830052.5,,10,0.75,15,,37.22,11.82266667,49.04266667,,753.695,4955544.625,36.8478,10.04926667,46.89706667
subbituminous,subcritical,30,1100,975.3,48.54,6412597.5,,10,0.75,15,,36.54,11.82181818,48.36181818,,829.005,5450707.875,36.1746,10.04854545,46.22314545
subbituminous,subcritical,30,1200,1064,47.74,6995800,,10,0.75,15,,35.93,11.82222222,47.75222222,,904.4,5946430,35.5707,10.04888889,45.61958889
subbituminous,subcritical,30,1300,1153,47.03,7580975,,10,0.75,15,,35.4,11.82564103,47.22564103,,980.05,6443828.75,35.046,10.05179487,45.09779487
subbituminous,subcritical,30,1400,1241,46.44,8159575,,10,0.75,15,,34.96,11.81904762,46.77904762,,1054.85,6935638.75,34.6104,10.04619048,44.65659048
subbituminous,subcritical,30,1500,1330,46,8744750,,10,0.75,15,,34.63,11.82222222,46.45222222,,1130.5,7433037.5,34.2837,10.04888889,44.33258889
subbituminous,subcritical,30,1600,1419,45.62,9329925,,10,0.75,15,,34.34,11.825,46.165,,1206.15,7930436.25,33.9966,10.05125,44.04785
subbituminous,subcritical,30,1700,1507,45.27,9908525,,10,0.75,15,,34.08,11.81960784,45.89960784,,1280.95,8422246.25,33.7392,10.04666667,43.78586667
subbituminous,subcritical,30,1800,1596,44.96,10493700,,10,0.75,15,,33.84,11.82222222,45.66222222,,1356.6,8919645,33.5016,10.04888889,43.55048889
subbituminous,subcritical,30,1900,1685,44.68,11078875,,10,0.75,15,,33.63,11.8245614,45.4545614,,1432.25,9417043.75,33.2937,10.05087719,43.34457719
subbituminous,subcritical,30,2000,1773,44.43,11657475,,10,0.75,15,,33.44,11.82,45.26,,1507.05,9908853.75,33.1056,10.047,43.1526
subbituminous,subcritical,30,2100,1862,44.2,12242650,,10,0.75,15,,33.27,11.82222222,45.09222222,,1582.7,10406252.5,32.9373,10.04888889,42.98618889
subbituminous,subcritical,30,2200,1951,43.99,12827825,,10,0.75,15,,33.11,11.82424242,44.93424242,,1658.35,10903651.25,32.7789,10.05060606,42.82950606
subbituminous,subcritical,30,2300,2039,43.8,13406425,,10,0.75,15,,32.97,11.82028986,44.79028986,,1733.15,11395461.25,32.6403,10.04724638,42.68754638
subbituminous,subcritical,30,2400,2128,43.62,13991600,,10,0.75,15,,32.83,11.82222222,44.65222222,,1808.8,11892860,32.5017,10.04888889,42.55058889
subbituminous,subcritical,30,2500,2217,43.45,14576775,,10,0.75,15,,32.71,11.824,44.534,,1884.45,12390258.75,32.3829,10.0504,42.4333
subbituminous,subcritical,33,100,88.74,95.47,583465.5,,10,0.75,15,,71.86,11.832,83.692,,75.429,495945.675,71.1414,10.0572,81.1986
subbituminous,subcritical,33,200,177.4,73.39,1166405,,10,0.75,15,,55.24,11.82666667,67.06666667,,150.79,991444.25,54.6876,10.05266667,64.74026667
subbituminous,subcritical,33,300,266.1,64.74,1749607.5,,10,0.75,15,,48.73,11.82666667,60.55666667,,226.185,1487166.375,48.2427,10.05266667,58.29536667
subbituminous,subcritical,33,400,354.7,59.87,2332152.5,,10,0.75,15,,45.07,11.82333333,56.89333333,,301.495,1982329.625,44.6193,10.04983333,54.66913333
subbituminous,subcritical,33,500,443.4,56.64,2915355,,10,0.75,15,,42.63,11.824,54.454,,376.89,2478051.75,42.2037,10.0504,52.2541
subbituminous,subcritical,33,600,532,54.29,3497900,,10,0.75,15,,40.87,11.82222222,52.69222222,,452.2,2973215,40.4613,10.04888889,50.51018889
subbituminous,subcritical,33,700,620.7,52.49,4081102.5,,10,0.75,15,,39.51,11.82285714,51.33285714,,527.595,3468937.125,39.1149,10.04942857,49.16432857
subbituminous,subcritical,33,800,709.3,51.03,4663647.5,,10,0.75,15,,38.41,11.82166667,50.23166667,,602.905,3964100.375,38.0259,10.04841667,48.07431667
subbituminous,subcritical,33,900,798,49.82,5246850,,10,0.75,15,,37.5,11.82222222,49.32222222,,678.3,4459822.5,37.125,10.04888889,47.17388889
subbituminous,subcritical,33,1000,886.7,48.79,5830052.5,,10,0.75,15,,36.73,11.82266667,48.55266667,,753.695,4955544.625,36.3627,10.04926667,46.41196667
subbituminous,subcritical,33,1100,975.3,47.9,6412597.5,,10,0.75,15,,36.06,11.82181818,47.88181818,,829.005,5450707.875,35.6994,10.04854545,45.74794545
subbituminous,subcritical,33,1200,1064,47.11,6995800,,10,0.75,15,,35.46,11.82222222,47.28222222,,904.4,5946430,35.1054,10.04888889,45.15428889
subbituminous,subcritical,33,1300,1153,46.4,7580975,,10,0.75,15,,34.93,11.82564103,46.75564103,,980.05,6443828.75,34.5807,10.05179487,44.63249487
subbituminous,subcritical,33,1400,1241,45.83,8159575,,10,0.75,15,,34.5,11.81904762,46.31904762,,1054.85,6935638.75,34.155,10.04619048,44.20119048
subbituminous,subcritical,33,1500,1330,45.39,8744750,,10,0.75,15,,34.17,11.82222222,45.99222222,,1130.5,7433037.5,33.8283,10.04888889,43.87718889
subbituminous,subcritical,33,1600,1419,45.01,9329925,,10,0.75,15,,33.88,11.825,45.705,,1206.15,7930436.25,33.5412,10.05125,43.59245
subbituminous,subcritical,33,1700,1507,44.67,9908525,,10,0.75,15,,33.62,11.81960784,45.43960784,,1280.95,8422246.25,33.2838,10.04666667,43.33046667
subbituminous,subcritical,33,1800,1596,44.37,10493700,,10,0.75,15,,33.4,11.82222222,45.22222222,,1356.6,8919645,33.066,10.04888889,43.11488889
subbituminous,subcritical,33,1900,1685,44.09,11078875,,10,0.75,15,,33.19,11.8245614,45.0145614,,1432.25,9417043.75,32.8581,10.05087719,42.90897719
subbituminous,subcritical,33,2000,1773,43.85,11657475,,10,0.75,15,,33.01,11.82,44.83,,1507.05,9908853.75,32.6799,10.047,42.7269
subbituminous,subcritical,33,2100,1862,43.62,12242650,,10,0.75,15,,32.83,11.82222222,44.65222222,,1582.7,10406252.5,32.5017,10.04888889,42.55058889
subbituminous,subcritical,33,2200,1951,43.41,12827825,,10,0.75,15,,32.68,11.82424242,44.50424242,,1658.35,10903651.25,32.3532,10.05060606,42.40380606
subbituminous,subcritical,33,2300,2039,43.22,13406425,,10,0.75,15,,32.53,11.82028986,44.35028986,,1733.15,11395461.25,32.2047,10.04724638,42.25194638
subbituminous,subcritical,33,2400,2128,43.04,13991600,,10,0.75,15,,32.4,11.82222222,44.22222222,,1808.8,11892860,32.076,10.04888889,42.12488889
subbituminous,subcritical,33,2500,2217,42.87,14576775,,10,0.75,15,,32.27,11.824,44.094,,1884.45,12390258.75,31.9473,10.0504,41.9977
subbituminous,subcritical,37,100,88.74,93.97,583465.5,,10,0.75,15,,70.73,11.832,82.562,,75.429,495945.675,70.0227,10.0572,80.0799
subbituminous,subcritical,37,200,177.4,72.12,1166405,,10,0.75,15,,54.29,11.82666667,66.11666667,,150.79,991444.25,53.7471,10.05266667,63.79976667
subbituminous,subcritical,37,300,266.1,63.59,1749607.5,,10,0.75,15,,47.87,11.82666667,59.69666667,,226.185,1487166.375,47.3913,10.05266667,57.44396667
subbituminous,subcritical,37,400,354.7,58.79,2332152.5,,10,0.75,15,,44.25,11.82333333,56.07333333,,301.495,1982329.625,43.8075,10.04983333,53.85733333
subbituminous,subcritical,37,500,443.4,55.62,2915355,,10,0.75,15,,41.87,11.824,53.694,,376.89,2478051.75,41.4513,10.0504,51.5017
subbituminous,subcritical,37,600,532,53.31,3497900,,10,0.75,15,,40.13,11.82222222,51.95222222,,452.2,2973215,39.7287,10.04888889,49.77758889
subbituminous,subcritical,37,700,620.7,51.54,4081102.5,,10,0.75,15,,38.8,11.82285714,50.62285714,,527.595,3468937.125,38.412,10.04942857,48.46142857
subbituminous,subcritical,37,800,709.3,50.11,4663647.5,,10,0.75,15,,37.72,11.82166667,49.54166667,,602.905,3964100.375,37.3428,10.04841667,47.39121667
subbituminous,subcritical,37,900,798,48.93,5246850,,10,0.75,15,,36.83,11.82222222,48.65222222,,678.3,4459822.5,36.4617,10.04888889,46.51058889
subbituminous,subcritical,37,1000,886.7,47.92,5830052.5,,10,0.75,15,,36.07,11.82266667,47.89266667,,753.695,4955544.625,35.7093,10.04926667,45.75856667
subbituminous,subcritical,37,1100,975.3,47.04,6412597.5,,10,0.75,15,,35.41,11.82181818,47.23181818,,829.005,5450707.875,35.0559,10.04854545,45.10444545
subbituminous,subcritical,37,1200,1064,46.26,6995800,,10,0.75,15,,34.82,11.82222222,46.64222222,,904.4,5946430,34.4718,10.04888889,44.52068889
subbituminous,subcritical,37,1300,1153,45.57,7580975,,10,0.75,15,,34.3,11.82564103,46.12564103,,980.05,6443828.75,33.957,10.05179487,44.00879487
subbituminous,subcritical,37,1400,1241,45.01,8159575,,10,0.75,15,,33.88,11.81904762,45.69904762,,1054.85,6935638.75,33.5412,10.04619048,43.58739048
subbituminous,subcritical,37,1500,1330,44.58,8744750,,10,0.75,15,,33.56,11.82222222,45.38222222,,1130.5,7433037.5,33.2244,10.04888889,43.27328889
subbituminous,subcritical,37,1600,1419,44.21,9329925,,10,0.75,15,,33.28,11.825,45.105,,1206.15,7930436.25,32.9472,10.05125,42.99845
subbituminous,subcritical,37,1700,1507,43.88,9908525,,10,0.75,15,,33.03,11.81960784,44.84960784,,1280.95,8422246.25,32.6997,10.04666667,42.74636667
subbituminous,subcritical,37,1800,1596,43.58,10493700,,10,0.75,15,,32.8,11.82222222,44.62222222,,1356.6,8919645,32.472,10.04888889,42.52088889
subbituminous,subcritical,37,1900,1685,43.31,11078875,,10,0.75,15,,32.6,11.8245614,44.4245614,,1432.25,9417043.75,32.274,10.05087719,42.32487719
subbituminous,subcritical,37,2000,1773,43.07,11657475,,10,0.75,15,,32.42,11.82,44.24,,1507.05,9908853.75,32.0958,10.047,42.1428
subbituminous,subcritical,37,2100,1862,42.84,12242650,,10,0.75,15,,32.25,11.82222222,44.07222222,,1582.7,10406252.5,31.9275,10.04888889,41.97638889
subbituminous,subcritical,37,2200,1951,42.64,12827825,,10,0.75,15,,32.1,11.82424242,43.92424242,,1658.35,10903651.25,31.779,10.05060606,41.82960606
subbituminous,subcritical,37,2300,2039,42.44,13406425,,10,0.75,15,,31.95,11.82028986,43.77028986,,1733.15,11395461.25,31.6305,10.04724638,41.67774638
subbituminous,subcritical,37,2400,2128,42.27,13991600,,10,0.75,15,,31.82,11.82222222,43.64222222,,1808.8,11892860,31.5018,10.04888889,41.55068889
subbituminous,subcritical,37,2500,2217,42.1,14576775,,10,0.75,15,,31.69,11.824,43.514,,1884.45,12390258.75,31.3731,10.0504,41.4235
subbituminous,subcritical,40,100,88.74,92.84,583465.5,,10,0.75,15,,69.88,11.832,81.712,,75.429,495945.675,69.1812,10.0572,79.2384
subbituminous,subcritical,40,200,177.4,71.17,1166405,,10,0.75,15,,53.57,11.82666667,65.39666667,,150.79,991444.25,53.0343,10.05266667,63.08696667
subbituminous,subcritical,40,300,266.1,62.73,1749607.5,,10,0.75,15,,47.22,11.82666667,59.04666667,,226.185,1487166.375,46.7478,10.05266667,56.80046667
subbituminous,subcritical,40,400,354.7,57.98,2332152.5,,10,0.75,15,,43.64,11.82333333,55.46333333,,301.495,1982329.625,43.2036,10.04983333,53.25343333
subbituminous,subcritical,40,500,443.4,54.85,2915355,,10,0.75,15,,41.29,11.824,53.114,,376.89,2478051.75,40.8771,10.0504,50.9275
subbituminous,subcritical,40,600,532,52.58,3497900,,10,0.75,15,,39.58,11.82222222,51.40222222,,452.2,2973215,39.1842,10.04888889,49.23308889
subbituminous,subcritical,40,700,620.7,50.83,4081102.5,,10,0.75,15,,38.26,11.82285714,50.08285714,,527.595,3468937.125,37.8774,10.04942857,47.92682857
subbituminous,subcritical,40,800,709.3,49.42,4663647.5,,10,0.75,15,,37.2,11.82166667,49.02166667,,602.905,3964100.375,36.828,10.04841667,46.87641667
subbituminous,subcritical,40,900,798,48.25,5246850,,10,0.75,15,,36.32,11.82222222,48.14222222,,678.3,4459822.5,35.9568,10.04888889,46.00568889
subbituminous,subcritical,40,1000,886.7,47.26,5830052.5,,10,0.75,15,,35.57,11.82266667,47.39266667,,753.695,4955544.625,35.2143,10.04926667,45.26356667
subbituminous,subcritical,40,1100,975.3,46.39,6412597.5,,10,0.75,15,,34.92,11.82181818,46.74181818,,829.005,5450707.875,34.5708,10.04854545,44.61934545
subbituminous,subcritical,40,1200,1064,45.63,6995800,,10,0.75,15,,34.35,11.82222222,46.17222222,,904.4,5946430,34.0065,10.04888889,44.05538889
subbituminous,subcritical,40,1300,1153,44.94,7580975,,10,0.75,15,,33.83,11.82564103,45.65564103,,980.05,6443828.75,33.4917,10.05179487,43.54349487
subbituminous,subcritical,40,1400,1241,44.39,8159575,,10,0.75,15,,33.41,11.81904762,45.22904762,,1054.85,6935638.75,33.0759,10.04619048,43.12209048
subbituminous,subcritical,40,1500,1330,43.97,8744750,,10,0.75,15,,33.1,11.82222222,44.92222222,,1130.5,7433037.5,32.769,10.04888889,42.81788889
subbituminous,subcritical,40,1600,1419,43.61,9329925,,10,0.75,15,,32.83,11.825,44.655,,1206.15,7930436.25,32.5017,10.05125,42.55295
subbituminous,subcritical,40,1700,1507,43.28,9908525,,10,0.75,15,,32.58,11.81960784,44.39960784,,1280.95,8422246.25,32.2542,10.04666667,42.30086667
subbituminous,subcritical,40,1800,1596,42.99,10493700,,10,0.75,15,,32.36,11.82222222,44.18222222,,1356.6,8919645,32.0364,10.04888889,42.08528889
subbituminous,subcritical,40,1900,1685,42.72,11078875,,10,0.75,15,,32.16,11.8245614,43.9845614,,1432.25,9417043.75,31.8384,10.05087719,41.88927719
subbituminous,subcritical,40,2000,1773,42.48,11657475,,10,0.75,15,,31.98,11.82,43.8,,1507.05,9908853.75,31.6602,10.047,41.7072
subbituminous,subcritical,40,2100,1862,42.26,12242650,,10,0.75,15,,31.81,11.82222222,43.63222222,,1582.7,10406252.5,31.4919,10.04888889,41.54078889
subbituminous,subcritical,40,2200,1951,42.05,12827825,,10,0.75,15,,31.65,11.82424242,43.47424242,,1658.35,10903651.25,31.3335,10.05060606,41.38410606
subbituminous,subcritical,40,2300,2039,41.87,13406425,,10,0.75,15,,31.52,11.82028986,43.34028986,,1733.15,11395461.25,31.2048,10.04724638,41.25204638
subbituminous,subcritical,40,2400,2128,41.69,13991600,,10,0.75,15,,31.38,11.82222222,43.20222222,,1808.8,11892860,31.0662,10.04888889,41.11508889
subbituminous,subcritical,40,2500,2217,41.52,14576775,,10,0.75,15,,31.25,11.824,43.074,,1884.45,12390258.75,30.9375,10.0504,40.9879
subbituminous,subcritical,43,100,88.74,91.72,583465.5,,10,0.75,15,,69.04,11.832,80.872,,75.429,495945.675,68.3496,10.0572,78.4068
subbituminous,subcritical,43,200,177.4,70.22,1166405,,10,0.75,15,,52.86,11.82666667,64.68666667,,150.79,991444.25,52.3314,10.05266667,62.38406667
subbituminous,subcritical,43,300,266.1,61.87,1749607.5,,10,0.75,15,,46.57,11.82666667,58.39666667,,226.185,1487166.375,46.1043,10.05266667,56.15696667
subbituminous,subcritical,43,400,354.7,57.18,2332152.5,,10,0.75,15,,43.04,11.82333333,54.86333333,,301.495,1982329.625,42.6096,10.04983333,52.65943333
subbituminous,subcritical,43,500,443.4,54.08,2915355,,10,0.75,15,,40.71,11.824,52.534,,376.89,2478051.75,40.3029,10.0504,50.3533
subbituminous,subcritical,43,600,532,51.84,3497900,,10,0.75,15,,39.02,11.82222222,50.84222222,,452.2,2973215,38.6298,10.04888889,48.67868889
subbituminous,subcritical,43,700,620.7,50.12,4081102.5,,10,0.75,15,,37.73,11.82285714,49.55285714,,527.595,3468937.125,37.3527,10.04942857,47.40212857
subbituminous,subcritical,43,800,709.3,48.73,4663647.5,,10,0.75,15,,36.68,11.82166667,48.50166667,,602.905,3964100.375,36.3132,10.04841667,46.36161667
subbituminous,subcritical,43,900,798,47.58,5246850,,10,0.75,15,,35.81,11.82222222,47.63222222,,678.3,4459822.5,35.4519,10.04888889,45.50078889
subbituminous,subcritical,43,1000,886.7,46.6,5830052.5,,10,0.75,15,,35.08,11.82266667,46.90266667,,753.695,4955544.625,34.7292,10.04926667,44.77846667
subbituminous,subcritical,43,1100,975.3,45.75,6412597.5,,10,0.75,15,,34.44,11.82181818,46.26181818,,829.005,5450707.875,34.0956,10.04854545,44.14414545
subbituminous,subcritical,43,1200,1064,45,6995800,,10,0.75,15,,33.87,11.82222222,45.69222222,,904.4,5946430,33.5313,10.04888889,43.58018889
subbituminous,subcritical,43,1300,1153,44.32,7580975,,10,0.75,15,,33.36,11.82564103,45.18564103,,980.05,6443828.75,33.0264,10.05179487,43.07819487
subbituminous,subcritical,43,1400,1241,43.77,8159575,,10,0.75,15,,32.95,11.81904762,44.76904762,,1054.85,6935638.75,32.6205,10.04619048,42.66669048
subbituminous,subcritical,43,1500,1330,43.36,8744750,,10,0.75,15,,32.64,11.82222222,44.46222222,,1130.5,7433037.5,32.3136,10.04888889,42.36248889
subbituminous,subcritical,43,1600,1419,43,9329925,,10,0.75,15,,32.37,11.825,44.195,,1206.15,7930436.25,32.0463,10.05125,42.09755
subbituminous,subcritical,43,1700,1507,42.68,9908525,,10,0.75,15,,32.13,11.81960784,43.94960784,,1280.95,8422246.25,31.8087,10.04666667,41.85536667
subbituminous,subcritical,43,1800,1596,42.39,10493700,,10,0.75,15,,31.91,11.82222222,43.73222222,,1356.6,8919645,31.5909,10.04888889,41.63978889
subbituminous,subcritical,43,1900,1685,42.13,11078875,,10,0.75,15,,31.71,11.8245614,43.5345614,,1432.25,9417043.75,31.3929,10.05087719,41.44377719
subbituminous,subcritical,43,2000,1773,41.89,11657475,,10,0.75,15,,31.53,11.82,43.35,,1507.05,9908853.75,31.2147,10.047,41.2617
subbituminous,subcritical,43,2100,1862,41.68,12242650,,10,0.75,15,,31.37,11.82222222,43.19222222,,1582.7,10406252.5,31.0563,10.04888889,41.10518889
subbituminous,subcritical,43,2200,1951,41.47,12827825,,10,0.75,15,,31.22,11.82424242,43.04424242,,1658.35,10903651.25,30.9078,10.05060606,40.95840606
subbituminous,subcritical,43,2300,2039,41.29,13406425,,10,0.75,15,,31.08,11.82028986,42.90028986,,1733.15,11395461.25,30.7692,10.04724638,40.81644638
subbituminous,subcritical,43,2400,2128,41.11,13991600,,10,0.75,15,,30.94,11.82222222,42.76222222,,1808.8,11892860,30.6306,10.04888889,40.67948889
subbituminous,subcritical,43,2500,2217,40.94,14576775,,10,0.75,15,,30.82,11.824,42.644,,1884.45,12390258.75,30.5118,10.0504,40.5622
subbituminous,subcritical,47,100,88.74,90.21,583465.5,,10,0.75,15,,67.9,11.832,79.732,,75.429,495945.675,67.221,10.0572,77.2782
subbituminous,subcritical,47,200,177.4,68.95,1166405,,10,0.75,15,,51.9,11.82666667,63.72666667,,150.79,991444.25,51.381,10.05266667,61.43366667
subbituminous,subcritical,47,300,266.1,60.71,1749607.5,,10,0.75,15,,45.7,11.82666667,57.52666667,,226.185,1487166.375,45.243,10.05266667,55.29566667
subbituminous,subcritical,47,400,354.7,56.1,2332152.5,,10,0.75,15,,42.23,11.82333333,54.05333333,,301.495,1982329.625,41.8077,10.04983333,51.85753333
subbituminous,subcritical,47,500,443.4,53.06,2915355,,10,0.75,15,,39.94,11.824,51.764,,376.89,2478051.75,39.5406,10.0504,49.591
subbituminous,subcritical,47,600,532,50.86,3497900,,10,0.75,15,,38.28,11.82222222,50.10222222,,452.2,2973215,37.8972,10.04888889,47.94608889
subbituminous,subcritical,47,700,620.7,49.17,4081102.5,,10,0.75,15,,37.01,11.82285714,48.83285714,,527.595,3468937.125,36.6399,10.04942857,46.68932857
subbituminous,subcritical,47,800,709.3,47.81,4663647.5,,10,0.75,15,,35.99,11.82166667,47.81166667,,602.905,3964100.375,35.6301,10.04841667,45.67851667
subbituminous,subcritical,47,900,798,46.68,5246850,,10,0.75,15,,35.14,11.82222222,46.96222222,,678.3,4459822.5,34.7886,10.04888889,44.83748889
subbituminous,subcritical,47,1000,886.7,45.72,5830052.5,,10,0.75,15,,34.41,11.82266667,46.23266667,,753.695,4955544.625,34.0659,10.04926667,44.11516667
subbituminous,subcritical,47,1100,975.3,44.89,6412597.5,,10,0.75,15,,33.79,11.82181818,45.61181818,,829.005,5450707.875,33.4521,10.04854545,43.50064545
subbituminous,subcritical,47,1200,1064,44.15,6995800,,10,0.75,15,,33.23,11.82222222,45.05222222,,904.4,5946430,32.8977,10.04888889,42.94658889
subbituminous,subcritical,47,1300,1153,43.49,7580975,,10,0.75,15,,32.74,11.82564103,44.56564103,,980.05,6443828.75,32.4126,10.05179487,42.46439487
subbituminous,subcritical,47,1400,1241,42.95,8159575,,10,0.75,15,,32.33,11.81904762,44.14904762,,1054.85,6935638.75,32.0067,10.04619048,42.05289048
subbituminous,subcritical,47,1500,1330,42.55,8744750,,10,0.75,15,,32.03,11.82222222,43.85222222,,1130.5,7433037.5,31.7097,10.04888889,41.75858889
subbituminous,subcritical,47,1600,1419,42.2,9329925,,10,0.75,15,,31.76,11.825,43.585,,1206.15,7930436.25,31.4424,10.05125,41.49365
