primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,carbon_price_ton,capacity_factor,biomass_cofiring,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,biomass_emission_rate_ton_h,biomass_annual_emission_ton,biomass_plant_LCOE_MWh,biomass_carbon_LCOE_MWh,biomass_LCOE_MWh
bituminous,supercritical,97,1300,991.7,32.06,6520427.5,10,0.75,15,23.94,10.17128205,34.11128205,842.945,5542363.375,23.7006,8.645589744,32.34618974
bituminous,supercritical,97,1400,1068,31.66,7022100,10,0.75,15,23.64,10.17142857,33.81142857,907.8,5968785,23.4036,8.645714286,32.04931429
bituminous,supercritical,97,1500,1144,31.37,7521800,10,0.75,15,23.42,10.16888889,33.58888889,972.4,6393530,23.1858,8.643555556,31.82935556
bituminous,supercritical,97,1600,1221,31.11,8028075,10,0.75,15,23.23,10.175,33.405,1037.85,6823863.75,22.9977,8.64875,31.64645
bituminous,supercritical,97,1700,1297,30.88,8527775,10,0.75,15,23.06,10.17254902,33.23254902,1102.45,7248608.75,22.8294,8.646666667,31.47606667
bituminous,supercritical,97,1800,1373,30.68,9027475,10,0.75,15,22.91,10.17037037,33.08037037,1167.05,7673353.75,22.6809,8.644814815,31.32571481
bituminous,supercritical,97,1900,1449,30.48,9527175,10,0.75,15,22.76,10.16842105,32.92842105,1231.65,8098098.75,22.5324,8.643157895,31.17555789
bituminous,supercritical,97,2000,1526,30.3,10033450,10,0.75,15,22.62,10.17333333,32.79333333,1297.1,8528432.5,22.3938,8.647333333,31.04113333
bituminous,supercritical,97,2100,1602,30.13,10533150,10,0.75,15,22.5,10.17142857,32.67142857,1361.7,8953177.5,22.275,8.645714286,30.92071429
bituminous,supercritical,97,2200,1678,29.96,11032850,10,0.75,15,22.37,10.16969697,32.53969697,1426.3,9377922.5,22.1463,8.644242424,30.79054242
bituminous,supercritical,97,2300,1755,29.8,11539125,10,0.75,15,22.25,10.17391304,32.42391304,1491.75,9808256.25,22.0275,8.647826087,30.67532609
bituminous,supercritical,97,2400,1831,29.65,12038825,10,0.75,15,22.14,10.17222222,32.31222222,1556.35,10233001.25,21.9186,8.646388889,30.56498889
bituminous,supercritical,97,2500,1907,29.49,12538525,10,0.75,15,22.02,10.17066667,32.19066667,1620.95,10657746.25,21.7998,8.645066667,30.44486667
bituminous,supercritical,100,100,76.35,70.52,502001.25,10,0.75,15,52.65,10.18,62.83,64.8975,426701.0625,52.1235,8.653,60.7765
bituminous,supercritical,100,200,152.6,51.76,1003345,10,0.75,15,38.65,10.17333333,48.82333333,129.71,852843.25,38.2635,8.647333333,46.91083333
bituminous,supercritical,100,300,228.9,44.84,1505017.5,10,0.75,15,33.48,10.17333333,43.65333333,194.565,1279264.875,33.1452,8.647333333,41.79253333
bituminous,supercritical,100,400,305.2,41.11,2006690,10,0.75,15,30.69,10.17333333,40.86333333,259.42,1705686.5,30.3831,8.647333333,39.03043333
bituminous,supercritical,100,500,381.5,38.71,2508362.5,10,0.75,15,28.9,10.17333333,39.07333333,324.275,2132108.125,28.611,8.647333333,37.25833333
bituminous,supercritical,100,600,457.8,37.02,3010035,10,0.75,15,27.64,10.17333333,37.81333333,389.13,2558529.75,27.3636,8.647333333,36.01093333
bituminous,supercritical,100,700,534,35.73,3511050,10,0.75,15,26.68,10.17142857,36.85142857,453.9,2984392.5,26.4132,8.645714286,35.05891429
bituminous,supercritical,100,800,610.3,34.71,4012722.5,10,0.75,15,25.92,10.17166667,36.09166667,518.755,3410814.125,25.6608,8.645916667,34.30671667
bituminous,supercritical,100,900,686.6,33.87,4514395,10,0.75,15,25.29,10.17185185,35.46185185,583.61,3837235.75,25.0371,8.646074074,33.68317407
bituminous,supercritical,100,1000,762.9,33.15,5016067.5,10,0.75,15,24.75,10.172,34.922,648.465,4263657.375,24.5025,8.6462,33.1487
bituminous,supercritical,100,1100,839.2,32.53,5517740,10,0.75,15,24.29,10.17212121,34.46212121,713.32,4690079,24.0471,8.64630303,32.69340303
bituminous,supercritical,100,1200,915.4,31.97,6018755,10,0.75,15,23.87,10.17111111,34.04111111,778.09,5115941.75,23.6313,8.645444444,32.27674444
bituminous,supercritical,100,1300,991.7,31.47,6520427.5,10,0.75,15,23.5,10.17128205,33.67128205,842.945,5542363.375,23.265,8.645589744,31.91058974
bituminous,supercritical,100,1400,1068,31.07,7022100,10,0.75,15,23.2,10.17142857,33.37142857,907.8,5968785,22.968,8.645714286,31.61371429
bituminous,supercritical,100,1500,1144,30.79,7521800,10,0.75,15,22.99,10.16888889,33.15888889,972.4,6393530,22.7601,8.643555556,31.40365556
bituminous,supercritical,100,1600,1221,30.54,8028075,10,0.75,15,22.8,10.175,32.975,1037.85,6823863.75,22.572,8.64875,31.22075
bituminous,supercritical,100,1700,1297,30.31,8527775,10,0.75,15,22.63,10.17254902,32.80254902,1102.45,7248608.75,22.4037,8.646666667,31.05036667
bituminous,supercritical,100,1800,1373,30.11,9027475,10,0.75,15,22.48,10.17037037,32.65037037,1167.05,7673353.75,22.2552,8.644814815,30.90001481
bituminous,supercritical,100,1900,1449,29.92,9527175,10,0.75,15,22.34,10.16842105,32.50842105,1231.65,8098098.75,22.1166,8.643157895,30.75975789
bituminous,supercritical,100,2000,1526,29.74,10033450,10,0.75,15,22.21,10.17333333,32.38333333,1297.1,8528432.5,21.9879,8.647333333,30.63523333
bituminous,supercritical,100,2100,1602,29.57,10533150,10,0.75,15,22.08,10.17142857,32.25142857,1361.7,8953177.5,21.8592,8.645714286,30.50491429
bituminous,supercritical,100,2200,1678,29.41,11032850,10,0.75,15,21.96,10.16969697,32.12969697,1426.3,9377922.5,21.7404,8.644242424,30.38464242
bituminous,supercritical,100,2300,1755,29.25,11539125,10,0.75,15,21.84,10.17391304,32.01391304,1491.75,9808256.25,21.6216,8.647826087,30.26942609
bituminous,supercritical,100,2400,1831,29.1,12038825,10,0.75,15,21.73,10.17222222,31.90222222,1556.35,10233001.25,21.5127,8.646388889,30.15908889
bituminous,supercritical,100,2500,1907,28.94,12538525,10,0.75,15,21.61,10.17066667,31.78066667,1620.95,10657746.25,21.3939,8.645066667,30.03896667
