primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,carbon_price_ton,capacity_factor,biomass_cofiring,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,biomass_emission_rate_ton_h,biomass_annual_emission_ton,biomass_plant_LCOE_MWh,biomass_carbon_LCOE_MWh,biomass_LCOE_MWh
anthracite,supercritical,47,2100,1271,42.87,8356825,10,0.75,15,31.38,8.06984127,39.44984127,1080.35,7103301.25,31.0662,6.859365079,37.92556508
anthracite,supercritical,47,2200,1332,42.7,8757900,10,0.75,15,31.25,8.072727273,39.32272727,1132.2,7444215,30.9375,6.861818182,37.79931818
anthracite,supercritical,47,2300,1392,42.53,9152400,10,0.75,15,31.13,8.069565217,39.19956522,1183.2,7779540,30.8187,6.859130435,37.67783043
anthracite,supercritical,47,2400,1453,42.38,9553475,10,0.75,15,31.02,8.072222222,39.09222222,1235.05,8120453.75,30.7098,6.861388889,37.57118889
anthracite,supercritical,47,2500,1513,42.24,9947975,10,0.75,15,30.92,8.069333333,38.98933333,1286.05,8455778.75,30.6108,6.858933333,37.46973333
anthracite,supercritical,50,100,60.58,87.08,398313.5,10,0.75,15,63.73,8.077333333,71.80733333,51.493,338566.475,63.0927,6.865733333,69.95843333
anthracite,supercritical,50,200,121.1,67.62,796232.5,10,0.75,15,49.49,8.073333333,57.56333333,102.935,676797.625,48.9951,6.862333333,55.85743333
anthracite,supercritical,50,300,181.6,60.15,1194020,10,0.75,15,44.02,8.071111111,52.09111111,154.36,1014917,43.5798,6.860444444,50.44024444
anthracite,supercritical,50,400,242.2,55.99,1592465,10,0.75,15,40.98,8.073333333,49.05333333,205.87,1353595.25,40.5702,6.862333333,47.43253333
anthracite,supercritical,50,500,302.7,53.26,1990252.5,10,0.75,15,38.98,8.072,47.052,257.295,1691714.625,38.5902,6.8612,45.4514
anthracite,supercritical,50,600,363.2,51.29,2388040,10,0.75,15,37.54,8.071111111,45.61111111,308.72,2029834,37.1646,6.860444444,44.02504444
anthracite,supercritical,50,700,423.7,49.78,2785827.5,10,0.75,15,36.43,8.07047619,44.50047619,360.145,2367953.375,36.0657,6.859904762,42.92560476
anthracite,supercritical,50,800,484.3,48.58,3184272.5,10,0.75,15,35.56,8.071666667,43.63166667,411.655,2706631.625,35.2044,6.860916667,42.06531667
anthracite,supercritical,50,900,544.8,47.58,3582060,10,0.75,15,34.82,8.071111111,42.89111111,463.08,3044751,34.4718,6.860444444,41.33224444
anthracite,supercritical,50,1000,605.3,46.74,3979847.5,10,0.75,15,34.21,8.070666667,42.28066667,514.505,3382870.375,33.8679,6.860066667,40.72796667
anthracite,supercritical,50,1100,665.8,46,4377635,10,0.75,15,33.67,8.07030303,41.74030303,565.93,3720989.75,33.3333,6.859757576,40.19305758
anthracite,supercritical,50,1200,726.4,45.36,4776080,10,0.75,15,33.2,8.071111111,41.27111111,617.44,4059668,32.868,6.860444444,39.72844444
anthracite,supercritical,50,1300,786.9,44.78,5173867.5,10,0.75,15,32.77,8.070769231,40.84076923,668.865,4397787.375,32.4423,6.860153846,39.30245385
anthracite,supercritical,50,1400,847.4,44.26,5571655,10,0.75,15,32.39,8.07047619,40.46047619,720.29,4735906.75,32.0661,6.859904762,38.92600476
anthracite,supercritical,50,1500,907.9,43.78,5969442.5,10,0.75,15,32.04,8.070222222,40.11022222,771.715,5074026.125,31.7196,6.859688889,38.57928889
anthracite,supercritical,50,1600,968.5,43.46,6367887.5,10,0.75,15,31.81,8.070833333,39.88083333,823.225,5412704.375,31.4919,6.860208333,38.35210833
anthracite,supercritical,50,1700,1029,43.17,6765675,10,0.75,15,31.6,8.070588235,39.67058824,874.65,5750823.75,31.284,6.86,38.144
anthracite,supercritical,50,1800,1090,42.92,7166750,10,0.75,15,31.41,8.074074074,39.48407407,926.5,6091737.5,31.0959,6.862962963,37.95886296
anthracite,supercritical,50,1900,1150,42.69,7561250,10,0.75,15,31.24,8.070175439,39.31017544,977.5,6427062.5,30.9276,6.859649123,37.78724912
anthracite,supercritical,50,2000,1211,42.48,7962325,10,0.75,15,31.09,8.073333333,39.16333333,1029.35,6767976.25,30.7791,6.862333333,37.64143333
anthracite,supercritical,50,2100,1271,42.29,8356825,10,0.75,15,30.95,8.06984127,39.01984127,1080.35,7103301.25,30.6405,6.859365079,37.49986508
anthracite,supercritical,50,2200,1332,42.11,8757900,10,0.75,15,30.82,8.072727273,38.89272727,1132.2,7444215,30.5118,6.861818182,37.37361818
anthracite,supercritical,50,2300,1392,41.95,9152400,10,0.75,15,30.7,8.069565217,38.76956522,1183.2,7779540,30.393,6.859130435,37.25213043
anthracite,supercritical,50,2400,1453,41.8,9553475,10,0.75,15,30.59,8.072222222,38.66222222,1235.05,8120453.75,30.2841,6.861388889,37.14548889
anthracite,supercritical,50,2500,1513,41.66,9947975,10,0.75,15,30.49,8.069333333,38.55933333,1286.05,8455778.75,30.1851,6.858933333,37.04403333
anthracite,supercritical,53,100,60.58,85.97,398313.5,10,0.75,15,62.92,8.077333333,70.99733333,51.493,338566.475,62.2908,6.865733333,69.15653333
anthracite,supercritical,53,200,121.1,66.68,796232.5,10,0.75,15,48.8,8.073333333,56.87333333,102.935,676797.625,48.312,6.862333333,55.17433333
anthracite,supercritical,53,300,181.6,59.29,1194020,10,0.75,15,43.39,8.071111111,51.46111111,154.36,1014917,42.9561,6.860444444,49.81654444
anthracite,supercritical,53,400,242.2,55.18,1592465,10,0.75,15,40.39,8.073333333,48.46333333,205.87,1353595.25,39.9861,6.862333333,46.84843333
anthracite,supercritical,53,500,302.7,52.49,1990252.5,10,0.75,15,38.42,8.072,46.492,257.295,1691714.625,38.0358,6.8612,44.897
anthracite,supercritical,53,600,363.2,50.55,2388040,10,0.75,15,37,8.071111111,45.07111111,308.72,2029834,36.63,6.860444444,43.49044444
anthracite,supercritical,53,700,423.7,49.07,2785827.5,10,0.75,15,35.91,8.07047619,43.98047619,360.145,2367953.375,35.5509,6.859904762,42.41080476
anthracite,supercritical,53,800,484.3,47.88,3184272.5,10,0.75,15,35.04,8.071666667,43.11166667,411.655,2706631.625,34.6896,6.860916667,41.55051667
anthracite,supercritical,53,900,544.8,46.9,3582060,10,0.75,15,34.33,8.071111111,42.40111111,463.08,3044751,33.9867,6.860444444,40.84714444
anthracite,supercritical,53,1000,605.3,46.07,3979847.5,10,0.75,15,33.72,8.070666667,41.79066667,514.505,3382870.375,33.3828,6.860066667,40.24286667
anthracite,supercritical,53,1100,665.8,45.35,4377635,10,0.75,15,33.19,8.07030303,41.26030303,565.93,3720989.75,32.8581,6.859757576,39.71785758
anthracite,supercritical,53,1200,726.4,44.72,4776080,10,0.75,15,32.73,8.071111111,40.80111111,617.44,4059668,32.4027,6.860444444,39.26314444
anthracite,supercritical,53,1300,786.9,44.15,5173867.5,10,0.75,15,32.31,8.070769231,40.38076923,668.865,4397787.375,31.9869,6.860153846,38.84705385
anthracite,supercritical,53,1400,847.4,43.64,5571655,10,0.75,15,31.94,8.07047619,40.01047619,720.29,4735906.75,31.6206,6.859904762,38.48050476
anthracite,supercritical,53,1500,907.9,43.17,5969442.5,10,0.75,15,31.6,8.070222222,39.67022222,771.715,5074026.125,31.284,6.859688889,38.14368889
anthracite,supercritical,53,1600,968.5,42.85,6367887.5,10,0.75,15,31.36,8.070833333,39.43083333,823.225,5412704.375,31.0464,6.860208333,37.90660833
anthracite,supercritical,53,1700,1029,42.57,6765675,10,0.75,15,31.16,8.070588235,39.23058824,874.65,5750823.75,30.8484,6.86,37.7084
anthracite,supercritical,53,1800,1090,42.32,7166750,10,0.75,15,30.97,8.074074074,39.04407407,926.5,6091737.5,30.6603,6.862962963,37.52326296
anthracite,supercritical,53,1900,1150,42.09,7561250,10,0.75,15,30.81,8.070175439,38.88017544,977.5,6427062.5,30.5019,6.859649123,37.36154912
anthracite,supercritical,53,2000,1211,41.89,7962325,10,0.75,15,30.66,8.073333333,38.73333333,1029.35,6767976.25,30.3534,6.862333333,37.21573333
anthracite,supercritical,53,2100,1271,41.7,8356825,10,0.75,15,30.52,8.06984127,38.58984127,1080.35,7103301.25,30.2148,6.859365079,37.07416508
anthracite,supercritical,53,2200,1332,41.53,8757900,10,0.75,15,30.4,8.072727273,38.47272727,1132.2,7444215,30.096,6.861818182,36.95781818
anthracite,supercritical,53,2300,1392,41.37,9152400,10,0.75,15,30.28,8.069565217,38.34956522,1183.2,7779540,29.9772,6.859130435,36.83633043
anthracite,supercritical,53,2400,1453,41.22,9553475,10,0.75,15,30.17,8.072222222,38.24222222,1235.05,8120453.75,29.8683,6.861388889,36.72968889
anthracite,supercritical,53,2500,1513,41.08,9947975,10,0.75,15,30.07,8.069333333,38.13933333,1286.05,8455778.75,29.7693,6.858933333,36.62823333
anthracite,supercritical,57,100,60.58,84.49,398313.5,10,0.75,15,61.84,8.077333333,69.91733333,51.493,338566.475,61.2216,6.865733333,68.08733333
anthracite,supercritical,57,200,121.1,65.42,796232.5,10,0.75,15,47.88,8.073333333,55.95333333,102.935,676797.625,47.4012,6.862333333,54.26353333
anthracite,supercritical,57,300,181.6,58.14,1194020,10,0.75,15,42.55,8.071111111,50.62111111,154.36,1014917,42.1245,6.860444444,48.98494444
anthracite,supercritical,57,400,242.2,54.1,1592465,10,0.75,15,39.6,8.073333333,47.67333333,205.87,1353595.25,39.204,6.862333333,46.06633333
anthracite,supercritical,57,500,302.7,51.46,1990252.5,10,0.75,15,37.66,8.072,45.732,257.295,1691714.625,37.2834,6.8612,44.1446
anthracite,supercritical,57,600,363.2,49.57,2388040,10,0.75,15,36.28,8.071111111,44.35111111,308.72,2029834,35.9172,6.860444444,42.77764444
anthracite,supercritical,57,700,423.7,48.12,2785827.5,10,0.75,15,35.22,8.07047619,43.29047619,360.145,2367953.375,34.8678,6.859904762,41.72770476
anthracite,supercritical,57,800,484.3,46.96,3184272.5,10,0.75,15,34.37,8.071666667,42.44166667,411.655,2706631.625,34.0263,6.860916667,40.88721667
anthracite,supercritical,57,900,544.8,46,3582060,10,0.75,15,33.67,8.071111111,41.74111111,463.08,3044751,33.3333,6.860444444,40.19374444
anthracite,supercritical,57,1000,605.3,45.19,3979847.5,10,0.75,15,33.07,8.070666667,41.14066667,514.505,3382870.375,32.7393,6.860066667,39.59936667
anthracite,supercritical,57,1100,665.8,44.48,4377635,10,0.75,15,32.55,8.07030303,40.62030303,565.93,3720989.75,32.2245,6.859757576,39.08425758
anthracite,supercritical,57,1200,726.4,43.86,4776080,10,0.75,15,32.1,8.071111111,40.17111111,617.44,4059668,31.779,6.860444444,38.63944444
anthracite,supercritical,57,1300,786.9,43.31,5173867.5,10,0.75,15,31.7,8.070769231,39.77076923,668.865,4397787.375,31.383,6.860153846,38.24315385
anthracite,supercritical,57,1400,847.4,42.81,5571655,10,0.75,15,31.33,8.07047619,39.40047619,720.29,4735906.75,31.0167,6.859904762,37.87660476
anthracite,supercritical,57,1500,907.9,42.35,5969442.5,10,0.75,15,31,8.070222222,39.07022222,771.715,5074026.125,30.69,6.859688889,37.54968889
anthracite,supercritical,57,1600,968.5,42.04,6367887.5,10,0.75,15,30.77,8.070833333,38.84083333,823.225,5412704.375,30.4623,6.860208333,37.32250833
anthracite,supercritical,57,1700,1029,41.77,6765675,10,0.75,15,30.57,8.070588235,38.64058824,874.65,5750823.75,30.2643,6.86,37.1243
anthracite,supercritical,57,1800,1090,41.52,7166750,10,0.75,15,30.39,8.074074074,38.46407407,926.5,6091737.5,30.0861,6.862962963,36.94906296
anthracite,supercritical,57,1900,1150,41.3,7561250,10,0.75,15,30.23,8.070175439,38.30017544,977.5,6427062.5,29.9277,6.859649123,36.78734912
anthracite,supercritical,57,2000,1211,41.1,7962325,10,0.75,15,30.08,8.073333333,38.15333333,1029.35,6767976.25,29.7792,6.862333333,36.64153333
anthracite,supercritical,57,2100,1271,40.92,8356825,10,0.75,15,29.95,8.06984127,38.01984127,1080.35,7103301.25,29.6505,6.859365079,36.50986508
anthracite,supercritical,57,2200,1332,40.75,8757900,10,0.75,15,29.82,8.072727273,37.89272727,1132.2,7444215,29.5218,6.861818182,36.38361818
anthracite,supercritical,57,2300,1392,40.6,9152400,10,0.75,15,29.71,8.069565217,37.77956522,1183.2,7779540,29.4129,6.859130435,36.27203043
anthracite,supercritical,57,2400,1453,40.45,9553475,10,0.75,15,29.61,8.072222222,37.68222222,1235.05,8120453.75,29.3139,6.861388889,36.17528889
anthracite,supercritical,57,2500,1513,40.31,9947975,10,0.75,15,29.5,8.069333333,37.56933333,1286.05,8455778.75,29.205,6.858933333,36.06393333
anthracite,supercritical,60,100,60.58,83.39,398313.5,10,0.75,15,61.03,8.077333333,69.10733333,51.493,338566.475,60.4197,6.865733333,67.28543333
anthracite,supercritical,60,200,121.1,64.48,796232.5,10,0.75,15,47.19,8.073333333,55.26333333,102.935,676797.625,46.7181,6.862333333,53.58043333
anthracite,supercritical,60,300,181.6,57.28,1194020,10,0.75,15,41.92,8.071111111,49.99111111,154.36,1014917,41.5008,6.860444444,48.36124444
anthracite,supercritical,60,400,242.2,53.29,1592465,10,0.75,15,39,8.073333333,47.07333333,205.87,1353595.25,38.61,6.862333333,45.47233333
anthracite,supercritical,60,500,302.7,50.69,1990252.5,10,0.75,15,37.1,8.072,45.172,257.295,1691714.625,36.729,6.8612,43.5902
anthracite,supercritical,60,600,363.2,48.83,2388040,10,0.75,15,35.74,8.071111111,43.81111111,308.72,2029834,35.3826,6.860444444,42.24304444
anthracite,supercritical,60,700,423.7,47.4,2785827.5,10,0.75,15,34.69,8.07047619,42.76047619,360.145,2367953.375,34.3431,6.859904762,41.20300476
anthracite,supercritical,60,800,484.3,46.26,3184272.5,10,0.75,15,33.86,8.071666667,41.93166667,411.655,2706631.625,33.5214,6.860916667,40.38231667
anthracite,supercritical,60,900,544.8,45.32,3582060,10,0.75,15,33.17,8.071111111,41.24111111,463.08,3044751,32.8383,6.860444444,39.69874444
anthracite,supercritical,60,1000,605.3,44.52,3979847.5,10,0.75,15,32.58,8.070666667,40.65066667,514.505,3382870.375,32.2542,6.860066667,39.11426667
anthracite,supercritical,60,1100,665.8,43.83,4377635,10,0.75,15,32.08,8.07030303,40.15030303,565.93,3720989.75,31.7592,6.859757576,38.61895758
anthracite,supercritical,60,1200,726.4,43.22,4776080,10,0.75,15,31.63,8.071111111,39.70111111,617.44,4059668,31.3137,6.860444444,38.17414444
anthracite,supercritical,60,1300,786.9,42.68,5173867.5,10,0.75,15,31.24,8.070769231,39.31076923,668.865,4397787.375,30.9276,6.860153846,37.78775385
anthracite,supercritical,60,1400,847.4,42.18,5571655,10,0.75,15,30.87,8.07047619,38.94047619,720.29,4735906.75,30.5613,6.859904762,37.42120476
anthracite,supercritical,60,1500,907.9,41.73,5969442.5,10,0.75,15,30.54,8.070222222,38.61022222,771.715,5074026.125,30.2346,6.859688889,37.09428889
anthracite,supercritical,60,1600,968.5,41.43,6367887.5,10,0.75,15,30.32,8.070833333,38.39083333,823.225,5412704.375,30.0168,6.860208333,36.87700833
anthracite,supercritical,60,1700,1029,41.16,6765675,10,0.75,15,30.12,8.070588235,38.19058824,874.65,5750823.75,29.8188,6.86,36.6788
anthracite,supercritical,60,1800,1090,40.93,7166750,10,0.75,15,29.96,8.074074074,38.03407407,926.5,6091737.5,29.6604,6.862962963,36.52336296
anthracite,supercritical,60,1900,1150,40.71,7561250,10,0.75,15,29.8,8.070175439,37.87017544,977.5,6427062.5,29.502,6.859649123,36.36164912
anthracite,supercritical,60,2000,1211,40.51,7962325,10,0.75,15,29.65,8.073333333,37.72333333,1029.35,6767976.25,29.3535,6.862333333,36.21583333
anthracite,supercritical,60,2100,1271,40.33,8356825,10,0.75,15,29.52,8.06984127,37.58984127,1080.35,7103301.25,29.2248,6.859365079,36.08416508
anthracite,supercritical,60,2200,1332,40.17,8757900,10,0.75,15,29.4,8.072727273,37.47272727,1132.2,7444215,29.106,6.861818182,35.96781818
anthracite,supercritical,60,2300,1392,40.02,9152400,10,0.75,15,29.29,8.069565217,37.35956522,1183.2,7779540,28.9971,6.859130435,35.85623043
anthracite,supercritical,60,2400,1453,39.87,9553475,10,0.75,15,29.18,8.072222222,37.25222222,1235.05,8120453.75,28.8882,6.861388889,35.74958889
anthracite,supercritical,60,2500,1513,39.74,9947975,10,0.75,15,29.09,8.069333333,37.15933333,1286.05,8455778.75,28.7991,6.858933333,35.65803333
anthracite,supercritical,63,100,60.58,82.28,398313.5,10,0.75,15,60.22,8.077333333,68.29733333,51.493,338566.475,59.6178,6.865733333,66.48353333
anthracite,supercritical,63,200,121.1,63.53,796232.5,10,0.75,15,46.5,8.073333333,54.57333333,102.935,676797.625,46.035,6.862333333,52.89733333
anthracite,supercritical,63,300,181.6,56.42,1194020,10,0.75,15,41.29,8.071111111,49.36111111,154.36,1014917,40.8771,6.860444444,47.73754444
anthracite,supercritical,63,400,242.2,52.49,1592465,10,0.75,15,38.42,8.073333333,46.49333333,205.87,1353595.25,38.0358,6.862333333,44.89813333
anthracite,supercritical,63,500,302.7,49.92,1990252.5,10,0.75,15,36.54,8.072,44.612,257.295,1691714.625,36.1746,6.8612,43.0358
anthracite,supercritical,63,600,363.2,48.09,2388040,10,0.75,15,35.2,8.071111111,43.27111111,308.72,2029834,34.848,6.860444444,41.70844444
anthracite,supercritical,63,700,423.7,46.68,2785827.5,10,0.75,15,34.16,8.07047619,42.23047619,360.145,2367953.375,33.8184,6.859904762,40.67830476
anthracite,supercritical,63,800,484.3,45.57,3184272.5,10,0.75,15,33.35,8.071666667,41.42166667,411.655,2706631.625,33.0165,6.860916667,39.87741667
anthracite,supercritical,63,900,544.8,44.64,3582060,10,0.75,15,32.67,8.071111111,40.74111111,463.08,3044751,32.3433,6.860444444,39.20374444
anthracite,supercritical,63,1000,605.3,43.86,3979847.5,10,0.75,15,32.1,8.070666667,40.17066667,514.505,3382870.375,31.779,6.860066667,38.63906667
anthracite,supercritical,63,1100,665.8,43.18,4377635,10,0.75,15,31.6,8.07030303,39.67030303,565.93,3720989.75,31.284,6.859757576,38.14375758
anthracite,supercritical,63,1200,726.4,42.58,4776080,10,0.75,15,31.16,8.071111111,39.23111111,617.44,4059668,30.8484,6.860444444,37.70884444
anthracite,supercritical,63,1300,786.9,42.05,5173867.5,10,0.75,15,30.78,8.070769231,38.85076923,668.865,4397787.375,30.4722,6.860153846,37.33235385
anthracite,supercritical,63,1400,847.4,41.56,5571655,10,0.75,15,30.42,8.07047619,38.49047619,720.29,4735906.75,30.1158,6.859904762,36.97570476
anthracite,supercritical,63,1500,907.9,41.12,5969442.5,10,0.75,15,30.1,8.070222222,38.17022222,771.715,5074026.125,29.799,6.859688889,36.65868889
anthracite,supercritical,63,1600,968.5,40.82,6367887.5,10,0.75,15,29.88,8.070833333,37.95083333,823.225,5412704.375,29.5812,6.860208333,36.44140833
anthracite,supercritical,63,1700,1029,40.56,6765675,10,0.75,15,29.69,8.070588235,37.76058824,874.65,5750823.75,29.3931,6.86,36.2531
anthracite,supercritical,63,1800,1090,40.33,7166750,10,0.75,15,29.52,8.074074074,37.59407407,926.5,6091737.5,29.2248,6.862962963,36.08776296
anthracite,supercritical,63,1900,1150,40.12,7561250,10,0.75,15,29.36,8.070175439,37.43017544,977.5,6427062.5,29.0664,6.859649123,35.92604912
anthracite,supercritical,63,2000,1211,39.92,7962325,10,0.75,15,29.22,8.073333333,37.29333333,1029.35,6767976.25,28.9278,6.862333333,35.79013333
anthracite,supercritical,63,2100,1271,39.75,8356825,10,0.75,15,29.09,8.06984127,37.15984127,1080.35,7103301.25,28.7991,6.859365079,35.65846508
anthracite,supercritical,63,2200,1332,39.59,8757900,10,0.75,15,28.98,8.072727273,37.05272727,1132.2,7444215,28.6902,6.861818182,35.55201818
anthracite,supercritical,63,2300,1392,39.44,9152400,10,0.75,15,28.87,8.069565217,36.93956522,1183.2,7779540,28.5813,6.859130435,35.44043043
anthracite,supercritical,63,2400,1453,39.29,9553475,10,0.75,15,28.76,8.072222222,36.83222222,1235.05,8120453.75,28.4724,6.861388889,35.33378889
anthracite,supercritical,63,2500,1513,39.16,9947975,10,0.75,15,28.66,8.069333333,36.72933333,1286.05,8455778.75,28.3734,6.858933333,35.23233333
anthracite,supercritical,67,100,60.58,80.8,398313.5,10,0.75,15,59.14,8.077333333,67.21733333,51.493,338566.475,58.5486,6.865733333,65.41433333
anthracite,supercritical,67,200,121.1,62.28,796232.5,10,0.75,15,45.58,8.073333333,53.65333333,102.935,676797.625,45.1242,6.862333333,51.98653333
anthracite,supercritical,67,300,181.6,55.27,1194020,10,0.75,15,40.45,8.071111111,48.52111111,154.36,1014917,40.0455,6.860444444,46.90594444
anthracite,supercritical,67,400,242.2,51.41,1592465,10,0.75,15,37.63,8.073333333,45.70333333,205.87,1353595.25,37.2537,6.862333333,44.11603333
anthracite,supercritical,67,500,302.7,48.9,1990252.5,10,0.75,15,35.79,8.072,43.862,257.295,1691714.625,35.4321,6.8612,42.2933
anthracite,supercritical,67,600,363.2,47.1,2388040,10,0.75,15,34.47,8.071111111,42.54111111,308.72,2029834,34.1253,6.860444444,40.98574444
anthracite,supercritical,67,700,423.7,45.73,2785827.5,10,0.75,15,33.47,8.07047619,41.54047619,360.145,2367953.375,33.1353,6.859904762,39.99520476
anthracite,supercritical,67,800,484.3,44.64,3184272.5,10,0.75,15,32.67,8.071666667,40.74166667,411.655,2706631.625,32.3433,6.860916667,39.20421667
anthracite,supercritical,67,900,544.8,43.74,3582060,10,0.75,15,32.01,8.071111111,40.08111111,463.08,3044751,31.6899,6.860444444,38.55034444
anthracite,supercritical,67,1000,605.3,42.97,3979847.5,10,0.75,15,31.45,8.070666667,39.52066667,514.505,3382870.375,31.1355,6.860066667,37.99556667
anthracite,supercritical,67,1100,665.8,42.31,4377635,10,0.75,15,30.97,8.07030303,39.04030303,565.93,3720989.75,30.6603,6.859757576,37.52005758
anthracite,supercritical,67,1200,726.4,41.73,4776080,10,0.75,15,30.54,8.071111111,38.61111111,617.44,4059668,30.2346,6.860444444,37.09504444
anthracite,supercritical,67,1300,786.9,41.2,5173867.5,10,0.75,15,30.15,8.070769231,38.22076923,668.865,4397787.375,29.8485,6.860153846,36.70865385
anthracite,supercritical,67,1400,847.4,40.73,5571655,10,0.75,15,29.81,8.07047619,37.88047619,720.29,4735906.75,29.5119,6.859904762,36.37180476
anthracite,supercritical,67,1500,907.9,40.3,5969442.5,10,0.75,15,29.5,8.070222222,37.57022222,771.715,5074026.125,29.205,6.859688889,36.06468889
anthracite,supercritical,67,1600,968.5,40.01,6367887.5,10,0.75,15,29.28,8.070833333,37.35083333,823.225,5412704.375,28.9872,6.860208333,35.84740833
anthracite,supercritical,67,1700,1029,39.76,6765675,10,0.75,15,29.1,8.070588235,37.17058824,874.65,5750823.75,28.809,6.86,35.669
anthracite,supercritical,67,1800,1090,39.53,7166750,10,0.75,15,28.93,8.074074074,37.00407407,926.5,6091737.5,28.6407,6.862962963,35.50366296
anthracite,supercritical,67,1900,1150,39.33,7561250,10,0.75,15,28.79,8.070175439,36.86017544,977.5,6427062.5,28.5021,6.859649123,35.36174912
anthracite,supercritical,67,2000,1211,39.14,7962325,10,0.75,15,28.65,8.073333333,36.72333333,1029.35,6767976.25,28.3635,6.862333333,35.22583333
anthracite,supercritical,67,2100,1271,38.97,8356825,10,0.75,15,28.52,8.06984127,36.58984127,1080.35,7103301.25,28.2348,6.859365079,35.09416508
anthracite,supercritical,67,2200,1332,38.81,8757900,10,0.75,15,28.4,8.072727273,36.47272727,1132.2,7444215,28.116,6.861818182,34.97781818
anthracite,supercritical,67,2300,1392,38.66,9152400,10,0.75,15,28.3,8.069565217,36.36956522,1183.2,7779540,28.017,6.859130435,34.87613043
anthracite,supercritical,67,2400,1453,38.52,9553475,10,0.75,15,28.19,8.072222222,36.26222222,1235.05,8120453.75,27.9081,6.861388889,34.76948889
anthracite,supercritical,67,2500,1513,38.39,9947975,10,0.75,15,28.1,8.069333333,36.16933333,1286.05,8455778.75,27.819,6.858933333,34.67793333
anthracite,supercritical,70,100,60.58,79.69,398313.5,10,0.75,15,58.32,8.077333333,66.39733333,51.493,338566.475,57.7368,6.865733333,64.60253333
anthracite,supercritical,70,200,121.1,61.33,796232.5,10,0.75,15,44.89,8.073333333,52.96333333,102.935,676797.625,44.4411,6.862333333,51.30343333
anthracite,supercritical,70,300,181.6,54.41,1194020,10,0.75,15,39.82,8.071111111,47.89111111,154.36,1014917,39.4218,6.860444444,46.28224444
anthracite,supercritical,70,400,242.2,50.6,1592465,10,0.75,15,37.03,8.073333333,45.10333333,205.87,1353595.25,36.6597,6.862333333,43.52203333
anthracite,supercritical,70,500,302.7,48.13,1990252.5,10,0.75,15,35.23,8.072,43.302,257.295,1691714.625,34.8777,6.8612,41.7389
anthracite,supercritical,70,600,363.2,46.36,2388040,10,0.75,15,33.93,8.071111111,42.00111111,308.72,2029834,33.5907,6.860444444,40.45114444
anthracite,supercritical,70,700,423.7,45.02,2785827.5,10,0.75,15,32.95,8.07047619,41.02047619,360.145,2367953.375,32.6205,6.859904762,39.48040476
anthracite,supercritical,70,800,484.3,43.94,3184272.5,10,0.75,15,32.16,8.071666667,40.23166667,411.655,2706631.625,31.8384,6.860916667,38.69931667
anthracite,supercritical,70,900,544.8,43.06,3582060,10,0.75,15,31.52,8.071111111,39.59111111,463.08,3044751,31.2048,6.860444444,38.06524444
anthracite,supercritical,70,1000,605.3,42.31,3979847.5,10,0.75,15,30.97,8.070666667,39.04066667,514.505,3382870.375,30.6603,6.860066667,37.52036667
anthracite,supercritical,70,1100,665.8,41.66,4377635,10,0.75,15,30.49,8.07030303,38.56030303,565.93,3720989.75,30.1851,6.859757576,37.04485758
anthracite,supercritical,70,1200,726.4,41.09,4776080,10,0.75,15,30.07,8.071111111,38.14111111,617.44,4059668,29.7693,6.860444444,36.62974444
anthracite,supercritical,70,1300,786.9,40.57,5173867.5,10,0.75,15,29.69,8.070769231,37.76076923,668.865,4397787.375,29.3931,6.860153846,36.25325385
anthracite,supercritical,70,1400,847.4,40.11,5571655,10,0.75,15,29.36,8.07047619,37.43047619,720.29,4735906.75,29.0664,6.859904762,35.92630476
anthracite,supercritical,70,1500,907.9,39.68,5969442.5,10,0.75,15,29.04,8.070222222,37.11022222,771.715,5074026.125,28.7496,6.859688889,35.60928889
anthracite,supercritical,70,1600,968.5,39.4,6367887.5,10,0.75,15,28.84,8.070833333,36.91083333,823.225,5412704.375,28.5516,6.860208333,35.41180833
anthracite,supercritical,70,1700,1029,39.15,6765675,10,0.75,15,28.65,8.070588235,36.72058824,874.65,5750823.75,28.3635,6.86,35.2235
anthracite,supercritical,70,1800,1090,38.93,7166750,10,0.75,15,28.49,8.074074074,36.56407407,926.5,6091737.5,28.2051,6.862962963,35.06806296
anthracite,supercritical,70,1900,1150,38.73,7561250,10,0.75,15,28.35,8.070175439,36.42017544,977.5,6427062.5,28.0665,6.859649123,34.92614912
anthracite,supercritical,70,2000,1211,38.55,7962325,10,0.75,15,28.21,8.073333333,36.28333333,1029.35,6767976.25,27.9279,6.862333333,34.79023333
anthracite,supercritical,70,2100,1271,38.38,8356825,10,0.75,15,28.09,8.06984127,36.15984127,1080.35,7103301.25,27.8091,6.859365079,34.66846508
anthracite,supercritical,70,2200,1332,38.23,8757900,10,0.75,15,27.98,8.072727273,36.05272727,1132.2,7444215,27.7002,6.861818182,34.56201818
anthracite,supercritical,70,2300,1392,38.08,9152400,10,0.75,15,27.87,8.069565217,35.93956522,1183.2,7779540,27.5913,6.859130435,34.45043043
anthracite,supercritical,70,2400,1453,37.94,9553475,10,0.75,15,27.77,8.072222222,35.84222222,1235.05,8120453.75,27.4923,6.861388889,34.35368889
