Source,Type,Target,Relation,Domain,Range,Quantifier,Comment,Defined By,Label
AllBoys,Class,Monogender,IS-A,,,,An educational setting or institution where only male students are enrolled.,https://www.theworldavatar.com/kg/ontoschool/,All boys
AllGirls,Class,Monogender,IS-A,,,,An educational setting or institution where only female students are enrolled.,https://www.theworldavatar.com/kg/ontoschool/,All girls
Coeducational,Class,GenderComposition,IS-A,,,,An educational setting or institution where students of both genders—males and females—are enrolled together.,https://www.theworldavatar.com/kg/ontoschool/,Coeducational
hasCCAGroups,Object Property,,,School,CCAGroups,,A relationship which decribes the CCA groups in a school.,https://www.theworldavatar.com/kg/ontoschool/,has CCA groups
hasCCA,Object Property,,,CCAGroups,CCA,,A relationship which decribes the different activities or programmes under each CCA group.,https://www.theworldavatar.com/kg/ontoschool/,has CCA
hasContactNumber,Object Property,,,School,http://ontology.eil.utoronto.ca/icontact.owl#PhoneNumber,,A relationship which describes the contact number of a school.,https://www.theworldavatar.com/kg/ontoschool/,has contact number
hasEducationLevel,Object Property,,,School,EducationLevel,,A relationship which describes the education level that a school provides.,https://www.theworldavatar.com/kg/ontoschool/,has education level
hasGenderComposition,Object Property,,,School,GenderComposition,,"A relationship which describes the gender composition of a school (Boys only, girls only, mixed).",https://www.theworldavatar.com/kg/ontoschool/,has gender composition
hasProperty,Object Property,,,School,https://www.theworldavatar.com/kg/ontobuiltenv/Property,,A relationship that relates a school to its built structures.,https://www.theworldavatar.com/kg/ontoschool/,has property
hasAddress,Object Property,,,School,http://ontology.eil.utoronto.ca/icontact.owl#Address,,A relationship that describes a school's address.,https://www.theworldavatar.com/kg/ontoschool/,has address
offersProgramme,Data Property,,,School,String,,Programmes offered by the school.,https://www.theworldavatar.com/kg/ontoschool/,offers programme
http://ontology.eil.utoronto.ca/icontact.owl#hasWebSite,Data Property,,,School,String,,Website of the school.,https://www.theworldavatar.com/kg/ontoschool/,hasWeb Site
http://ontology.eil.utoronto.ca/icontact.owl#hasEmail,Data Property,,,School,String,,Email address of a school.,https://www.theworldavatar.com/kg/ontoschool/,has email
