generatoreic,time,power,*
48W000000SIZB-2S,30,594.62,*
48W000000SIZB-2S,31,594.58,*
48W000000SIZB-2S,32,594.8,*
48W000000SIZB-2S,33,594.58,*
48W000000SIZB-2S,34,594.72,*
48W000000SIZB-2S,35,594.5,*
48W000000SIZB-2S,36,594.72,*
48W000000SIZB-2S,37,594.94,*
48W000000SIZB-2S,38,594.72,*
48W000000SIZB-2S,39,594.74,*
48W000000SIZB-2S,40,594.34,*
48W000000SIZB-2S,41,594.76,*
48W000000SIZB-2S,42,594.88,*
48W000000SIZB-2S,43,594.76,*
48W000000SIZB-2S,44,594.68,*
48W000000SIZB-2S,45,594.9,*
48W000000SIZB-2S,46,593.92,*
48W000000SIZB-2S,47,593.52,*
48W000000SIZB-2S,48,594.16,*
48W000000TORN-1G,1,635.424,*
48W000000TORN-1G,2,635.152,*
48W000000TORN-1G,3,634.84,*
48W000000TORN-1G,4,635.192,*
48W000000TORN-1G,5,635.04,*
48W000000TORN-1G,6,635.032,*
48W000000TORN-1G,7,633.744,*
48W000000TORN-1G,8,635.16,*
48W000000TORN-1G,9,634.448,*
48W000000TORN-1G,10,634.28,*
48W000000TORN-1G,11,634.416,*
48W000000TORN-1G,12,636.464,*
48W000000TORN-1G,13,638.024,*
48W000000TORN-1G,14,636.736,*
48W000000TORN-1G,15,638.112,*
48W000000TORN-1G,16,638.512,*
48W000000TORN-1G,17,637.504,*
48W000000TORN-1G,18,637.784,*
48W000000TORN-1G,19,637.752,*
48W000000TORN-1G,20,637.656,*
48W000000TORN-1G,21,638.288,*
48W000000TORN-1G,22,637.96,*
48W000000TORN-1G,23,637.536,*
48W000000TORN-1G,24,637.4,*
48W000000TORN-1G,25,637.744,*
48W000000TORN-1G,26,638.264,*
48W000000TORN-1G,27,638.432,*
48W000000TORN-1G,28,638.816,*
48W000000TORN-1G,29,638.056,*
48W000000TORN-1G,30,637.328,*
48W000000TORN-1G,31,638.784,*
48W000000TORN-1G,32,637.504,*
48W000000TORN-1G,33,637.592,*
48W000000TORN-1G,34,638.896,*
48W000000TORN-1G,35,638.472,*
48W000000TORN-1G,36,638.944,*
48W000000TORN-1G,37,638.712,*
48W000000TORN-1G,38,639.12,*
48W000000TORN-1G,39,639.704,*
48W000000TORN-1G,40,638.376,*
48W000000TORN-1G,41,639.312,*
48W000000TORN-1G,42,638.648,*
48W000000TORN-1G,43,635.784,*
48W000000TORN-1G,44,635.696,*
48W000000TORN-1G,45,635.08,*
48W000000TORN-1G,46,635.248,*
48W000000TORN-1G,47,634.672,*
48W000000TORN-1G,48,634.92,*
48W000000RATS-36,1,0.0,*
48W000000RATS-36,2,0.0,*
48W000000RATS-36,3,0.0,*
48W000000RATS-36,4,0.0,*
48W000000RATS-36,5,0.0,*
48W000000RATS-36,6,0.0,*
48W000000RATS-36,7,0.0,*
48W000000RATS-36,8,0.0,*
48W000000RATS-36,9,0.0,*
48W000000RATS-36,10,0.0,*
48W000000RATS-36,11,25.856,*
48W000000RATS-36,12,236.026,*
48W000000RATS-36,13,323.3,*
48W000000RATS-36,14,477.01,*
48W000000RATS-36,15,490.18,*
48W000000RATS-36,16,369.086,*
48W000000RATS-36,17,375.444,*
48W000000RATS-36,18,385.666,*
48W000000RATS-36,19,477.564,*
48W000000RATS-36,20,496.796,*
48W000000RATS-36,21,499.65,*
48W000000RATS-36,22,499.97,*
48W000000RATS-36,23,498.786,*
48W000000RATS-36,24,469.04,*
48W000000RATS-36,25,452.386,*
48W000000RATS-36,26,493.814,*
48W000000RATS-36,27,500.06,*
48W000000RATS-36,28,496.776,*
48W000000RATS-36,29,367.246,*
48W000000RATS-36,30,300.216,*
48W000000RATS-36,31,348.42,*
48W000000RATS-36,32,383.576,*
48W000000RATS-36,33,478.696,*
48W000000RATS-36,34,499.99,*
48W000000RATS-36,35,460.726,*
48W000000RATS-36,36,385.124,*
48W000000RATS-36,37,400.11,*
48W000000RATS-36,38,404.386,*
48W000000RATS-36,39,441.956,*
48W000000RATS-36,40,402.156,*
48W000000RATS-36,41,435.516,*
48W000000RATS-36,42,485.636,*
48W000000RATS-36,43,499.91,*
48W000000RATS-36,44,388.406,*
48W000000RATS-36,45,230.85,*
48W000000RATS-36,46,230.53,*
48W000000RATS-36,47,302.54,*
48W000000RATS-36,48,342.22,*
48W000000RATS-1A,1,0.0,*
48W000000RATS-1A,2,0.0,*
48W000000RATS-1A,3,0.0,*
48W000000RATS-1A,4,0.0,*
48W000000RATS-1A,5,0.0,*
48W000000RATS-1A,6,0.0,*
48W000000RATS-1A,7,0.0,*
48W000000RATS-1A,8,0.0,*
48W000000RATS-1A,9,0.0,*
48W000000RATS-1A,10,0.0,*
48W000000RATS-1A,11,0.0,*
48W000000RATS-1A,12,0.0,*
48W000000RATS-1A,13,0.0,*
48W000000RATS-1A,14,0.0,*
48W000000RATS-1A,15,0.0,*
48W000000RATS-1A,16,161.64,*
48W000000RATS-1A,17,230.01,*
48W000000RATS-1A,18,230.16,*
48W000000RATS-1A,19,236.96,*
48W000000RATS-1A,20,305.19,*
48W000000RATS-1A,21,485.496,*
48W000000RATS-1A,22,499.526,*
48W000000RATS-1A,23,499.696,*
48W000000RATS-1A,24,499.526,*
48W000000RATS-1A,25,499.906,*
48W000000RATS-1A,26,499.79,*
48W000000RATS-1A,27,500.33,*
48W000000RATS-1A,28,500.21,*
48W000000RATS-1A,29,500.516,*
48W000000RATS-1A,30,499.796,*
48W000000RATS-1A,31,499.86,*
48W000000RATS-1A,32,499.586,*
48W000000RATS-1A,33,499.28,*
48W000000RATS-1A,34,500.24,*
48W000000RATS-1A,35,454.766,*
48W000000RATS-1A,36,351.6,*
48W000000RATS-1A,37,398.926,*
48W000000RATS-1A,38,404.44,*
48W000000RATS-1A,39,488.826,*
48W000000RATS-1A,40,499.996,*
48W000000RATS-1A,41,501.12,*
48W000000RATS-1A,42,501.296,*
48W000000RATS-1A,43,500.96,*
48W000000RATS-1A,44,501.06,*
48W000000RATS-1A,45,411.73,*
48W000000RATS-1A,46,294.43,*
48W000000RATS-1A,47,381.944,*
48W000000RATS-1A,48,418.13,*
48W000000RATS-28,1,0.0,*
48W000000RATS-28,2,0.0,*
48W000000RATS-28,3,0.0,*
48W000000RATS-28,4,0.0,*
48W000000RATS-28,5,0.0,*
48W000000RATS-28,6,0.0,*
48W000000RATS-28,7,0.0,*
48W000000RATS-28,8,0.0,*
48W000000RATS-28,9,0.0,*
48W000000RATS-28,10,0.0,*
48W000000RATS-28,11,0.0,*
48W000000RATS-28,12,0.0,*
48W000000RATS-28,13,0.0,*
48W000000RATS-28,14,0.0,*
48W000000RATS-28,15,0.0,*
48W000000RATS-28,16,0.0,*
48W000000RATS-28,17,0.0,*
48W000000RATS-28,18,0.0,*
48W000000RATS-28,19,0.0,*
48W000000RATS-28,20,124.246,*
48W000000RATS-28,21,315.74,*
48W000000RATS-28,22,482.36,*
48W000000RATS-28,23,495.4,*
48W000000RATS-28,24,497.946,*
48W000000RATS-28,25,493.606,*
48W000000RATS-28,26,494.596,*
48W000000RATS-28,27,495.17,*
48W000000RATS-28,28,495.814,*
48W000000RATS-28,29,366.106,*
48W000000RATS-28,30,299.77,*
48W000000RATS-28,31,349.866,*
48W000000RATS-28,32,381.76,*
48W000000RATS-28,33,484.906,*
48W000000RATS-28,34,498.26,*
48W000000RATS-28,35,461.15,*
48W000000RATS-28,36,383.72,*
48W000000RATS-28,37,400.09,*
48W000000RATS-28,38,404.89,*
48W000000RATS-28,39,454.346,*
48W000000RATS-28,40,411.136,*
48W000000RATS-28,41,458.396,*
48W000000RATS-28,42,447.416,*
48W000000RATS-28,43,496.786,*
48W000000RATS-28,44,478.466,*
48W000000RATS-28,45,417.76,*
48W000000RATS-28,46,298.37,*
48W000000RATS-28,47,380.676,*
48W000000RATS-28,48,394.944,*
48W000000HUNB-87,1,501.496,*
48W000000HUNB-87,2,500.632,*
48W000000HUNB-87,3,500.832,*
48W000000HUNB-87,4,500.912,*
48W000000HUNB-87,5,500.728,*
48W000000HUNB-87,6,500.928,*
48W000000HUNB-87,7,500.96,*
48W000000HUNB-87,8,501.184,*
48W000000HUNB-87,9,501.128,*
48W000000HUNB-87,10,501.704,*
48W000000HUNB-87,11,502.16,*
48W000000HUNB-87,12,501.792,*
48W000000HUNB-87,13,501.432,*
48W000000HUNB-87,14,501.912,*
48W000000HUNB-87,15,501.648,*
48W000000HUNB-87,16,501.832,*
48W000000HUNB-87,17,501.816,*
48W000000HUNB-87,18,502.224,*
48W000000HUNB-87,19,501.576,*
48W000000HUNB-87,20,501.912,*
48W000000HUNB-87,21,501.888,*
48W000000HUNB-87,22,501.744,*
48W000000HUNB-87,23,501.952,*
48W000000HUNB-87,24,501.552,*
48W000000HUNB-87,25,501.896,*
48W000000HUNB-87,26,501.224,*
48W000000HUNB-87,27,501.248,*
48W000000HUNB-87,28,501.688,*
48W000000HUNB-87,29,501.304,*
48W000000HUNB-87,30,501.264,*
48W000000HUNB-87,31,501.232,*
48W000000HUNB-87,32,501.368,*
48W000000HUNB-87,33,502.008,*
48W000000HUNB-87,34,501.568,*
48W000000HUNB-87,35,501.296,*
48W000000HUNB-87,36,502.368,*
48W000000HUNB-87,37,501.104,*
48W000000HUNB-87,38,502.232,*
48W000000HUNB-87,39,502.064,*
48W000000HUNB-87,40,502.216,*
48W000000HUNB-87,41,502.12,*
48W000000HUNB-87,42,502.432,*
48W000000HUNB-87,43,502.272,*
48W000000HUNB-87,44,501.848,*
48W000000HUNB-87,45,502.088,*
48W000000HUNB-87,46,501.776,*
48W000000HUNB-87,47,502.184,*
48W000000HUNB-87,48,502.088,*
48W000000HUNB-79,1,496.696,*
48W000000HUNB-79,2,496.856,*
48W000000HUNB-79,3,496.048,*
48W000000HUNB-79,4,496.92,*
48W000000HUNB-79,5,496.744,*
48W000000HUNB-79,6,496.728,*
48W000000HUNB-79,7,496.912,*
48W000000HUNB-79,8,497.128,*
48W000000HUNB-79,9,496.76,*
48W000000HUNB-79,10,497.376,*
48W000000HUNB-79,11,496.792,*
48W000000HUNB-79,12,497.112,*
48W000000HUNB-79,13,496.92,*
48W000000HUNB-79,14,497.056,*
48W000000HUNB-79,15,497.76,*
48W000000HUNB-79,16,497.296,*
48W000000HUNB-79,17,497.664,*
48W000000HUNB-79,18,497.272,*
48W000000HUNB-79,19,497.368,*
48W000000HUNB-79,20,497.248,*
48W000000HUNB-79,21,497.656,*
48W000000HUNB-79,22,497.456,*
48W000000HUNB-79,23,497.608,*
48W000000HUNB-79,24,496.76,*
48W000000HUNB-79,25,497.312,*
48W000000HUNB-79,26,497.64,*
48W000000HUNB-79,27,496.96,*
48W000000HUNB-79,28,497.144,*
48W000000HUNB-79,29,497.576,*
48W000000HUNB-79,30,497.416,*
48W000000HUNB-79,31,497.064,*
48W000000HUNB-79,32,496.624,*
48W000000HUNB-79,33,497.6,*
48W000000HUNB-79,34,497.368,*
48W000000HUNB-79,35,497.488,*
48W000000HUNB-79,36,497.432,*
48W000000HUNB-79,37,498.168,*
48W000000HUNB-79,38,497.784,*
48W000000HUNB-79,39,497.064,*
48W000000HUNB-79,40,497.232,*
48W000000HUNB-79,41,497.992,*
48W000000HUNB-79,42,498.048,*
48W000000HUNB-79,43,497.632,*
48W000000HUNB-79,44,497.52,*
48W000000HUNB-79,45,498.104,*
48W000000HUNB-79,46,498.152,*
48W000000HUNB-79,47,497.096,*
48W000000HUNB-79,48,497.28,*
48W000000HINB-77,1,503.28,*
48W000000HINB-77,2,503.208,*
48W000000HINB-77,3,503.24,*
48W000000HINB-77,4,503.624,*
48W000000HINB-77,5,503.216,*
48W000000HINB-77,6,503.232,*
48W000000HINB-77,7,503.2,*
48W000000HINB-77,8,502.888,*
48W000000HINB-77,9,503.296,*
48W000000HINB-77,10,503.584,*
48W000000HINB-77,11,502.696,*
48W000000HINB-77,12,502.672,*
48W000000HINB-77,13,502.736,*
48W000000HINB-77,14,501.648,*
48W000000HINB-77,15,501.768,*
48W000000HINB-77,16,502.352,*
48W000000HINB-77,17,502.392,*
48W000000HINB-77,18,501.992,*
48W000000HINB-77,19,501.968,*
48W000000HINB-77,20,501.872,*
48W000000HINB-77,21,502.12,*
48W000000HINB-77,22,502.976,*
48W000000HINB-77,23,503.136,*
48W000000HINB-77,24,502.776,*
48W000000HINB-77,25,503.72,*
48W000000HINB-77,26,503.088,*
48W000000HINB-77,27,503.496,*
48W000000HINB-77,28,503.2,*
48W000000HINB-77,29,503.168,*
48W000000HINB-77,30,503.544,*
48W000000HINB-77,31,503.352,*
48W000000HINB-77,32,502.664,*
48W000000HINB-77,33,503.392,*
48W000000HINB-77,34,503.232,*
48W000000HINB-77,35,503.232,*
48W000000HINB-77,36,502.912,*
48W000000HINB-77,37,502.88,*
48W000000HINB-77,38,502.048,*
48W000000HINB-77,39,502.224,*
48W000000HINB-77,40,500.896,*
48W000000HINB-77,41,501.656,*
48W000000HINB-77,42,501.536,*
48W000000HINB-77,43,501.912,*
48W000000HINB-77,44,502.048,*
48W000000HINB-77,45,501.672,*
48W000000HINB-77,46,502.576,*
48W000000HINB-77,47,502.2,*
48W000000HINB-77,48,502.552,*
48W00000WBURB-27,1,350.44,*
48W00000WBURB-27,2,341.7,*
48W00000WBURB-27,3,211.58,*
48W00000WBURB-27,4,0.0,*
48W00000WBURB-27,5,0.0,*
48W00000WBURB-27,6,0.0,*
48W00000WBURB-27,7,0.0,*
48W00000WBURB-27,8,0.0,*
48W00000WBURB-27,9,0.0,*
48W00000WBURB-27,10,0.0,*
48W00000WBURB-27,11,0.0,*
48W00000WBURB-27,12,0.0,*
48W00000WBURB-27,13,1.5,*
48W00000WBURB-27,14,78.9,*
48W00000WBURB-27,15,122.74,*
48W00000WBURB-27,16,387.46,*
48W00000WBURB-27,17,435.26,*
48W00000WBURB-27,18,438.4,*
48W00000WBURB-27,19,369.56,*
48W00000WBURB-27,20,352.5,*
48W00000WBURB-27,21,353.28,*
48W00000WBURB-27,22,360.92,*
48W00000WBURB-27,23,353.18,*
48W00000WBURB-27,24,424.8,*
48W00000WBURB-27,25,430.94,*
48W00000WBURB-27,26,428.64,*
48W00000WBURB-27,27,426.74,*
48W00000WBURB-27,28,432.76,*
48W00000WBURB-27,29,359.7,*
48W00000WBURB-27,30,411.96,*
48W00000WBURB-27,31,426.58,*
48W00000WBURB-27,32,434.3,*
48W00000WBURB-27,33,427.68,*
48W00000WBURB-27,34,389.42,*
48W00000WBURB-27,35,360.92,*
48W00000WBURB-27,36,411.32,*
48W00000WBURB-27,37,430.22,*
48W00000WBURB-27,38,430.42,*
48W00000WBURB-27,39,316.58,*
48W00000WBURB-27,40,225.74,*
48W00000WBURB-27,41,238.1,*
48W00000WBURB-27,42,230.76,*
48W00000WBURB-27,43,399.26,*
48W00000WBURB-27,44,435.14,*
48W00000WBURB-27,45,433.4,*
48W00000WBURB-27,46,430.1,*
48W00000WBURB-27,47,417.14,*
48W00000WBURB-27,48,244.72,*
48W000000STAY-2W,1,0.0,*
48W000000STAY-2W,2,0.0,*
48W000000STAY-2W,3,0.0,*
48W000000STAY-2W,4,0.0,*
48W000000STAY-2W,5,0.0,*
48W000000STAY-2W,6,0.0,*
48W000000STAY-2W,7,0.0,*
48W000000STAY-2W,8,0.0,*
48W000000STAY-2W,9,0.0,*
48W000000STAY-2W,10,0.0,*
48W000000STAY-2W,11,0.0,*
48W000000STAY-2W,12,0.0,*
48W000000STAY-2W,13,0.0,*
48W000000STAY-2W,14,0.0,*
48W000000STAY-2W,15,0.0,*
48W000000STAY-2W,16,0.0,*
48W000000STAY-2W,17,0.0,*
48W000000STAY-2W,18,55.6,*
48W000000STAY-2W,19,280.4,*
48W000000STAY-2W,20,420.8,*
48W000000STAY-2W,21,433.0,*
48W000000STAY-2W,22,435.8,*
48W000000STAY-2W,23,436.4,*
48W000000STAY-2W,24,436.4,*
48W000000STAY-2W,25,436.2,*
48W000000STAY-2W,26,435.8,*
48W000000STAY-2W,27,358.4,*
48W000000STAY-2W,28,432.4,*
48W000000STAY-2W,29,437.4,*
48W000000STAY-2W,30,437.4,*
48W000000STAY-2W,31,437.6,*
48W000000STAY-2W,32,437.8,*
48W000000STAY-2W,33,438.2,*
48W000000STAY-2W,34,438.4,*
48W000000STAY-2W,35,438.4,*
48W000000STAY-2W,36,438.8,*
48W000000STAY-2W,37,438.6,*
48W000000STAY-2W,38,439.0,*
48W000000STAY-2W,39,439.6,*
48W000000STAY-2W,40,439.6,*
48W000000STAY-2W,41,439.4,*
48W000000STAY-2W,42,440.0,*
48W000000STAY-2W,43,176.4,*
48W000000STAY-2W,44,0.0,*
48W000000STAY-2W,45,0.0,*
48W000000STAY-2W,46,0.0,*
48W000000STAY-2W,47,0.0,*
48W000000STAY-2W,48,0.0,*
48W000000STAY-3U,1,418.2,*
48W000000STAY-3U,2,418.2,*
48W000000STAY-3U,3,158.5,*
48W000000STAY-3U,4,0.0,*
48W000000STAY-3U,5,0.0,*
48W000000STAY-3U,6,0.0,*
48W000000STAY-3U,7,0.0,*
48W000000STAY-3U,8,0.0,*
48W000000STAY-3U,9,0.0,*
48W000000STAY-3U,10,0.0,*
48W000000STAY-3U,11,0.0,*
48W000000STAY-3U,12,0.0,*
48W000000STAY-3U,13,0.0,*
48W000000STAY-3U,14,0.0,*
48W000000STAY-3U,15,0.0,*
48W000000STAY-3U,16,0.0,*
48W000000STAY-3U,17,0.0,*
48W000000STAY-3U,18,75.7,*
48W000000STAY-3U,19,360.1,*
48W000000STAY-3U,20,415.2,*
48W000000STAY-3U,21,417.0,*
48W000000STAY-3U,22,428.8,*
48W000000STAY-3U,23,429.4,*
48W000000STAY-3U,24,429.8,*
48W000000STAY-3U,25,429.7,*
48W000000STAY-3U,26,429.0,*
48W000000STAY-3U,27,429.3,*
48W000000STAY-3U,28,428.8,*
48W000000STAY-3U,29,429.1,*
48W000000STAY-3U,30,429.9,*
48W000000STAY-3U,31,430.0,*
48W000000STAY-3U,32,431.2,*
48W000000STAY-3U,33,431.6,*
48W000000STAY-3U,34,431.9,*
48W000000STAY-3U,35,431.4,*
48W000000STAY-3U,36,432.1,*
48W000000STAY-3U,37,432.5,*
48W000000STAY-3U,38,432.4,*
48W000000STAY-3U,39,432.6,*
48W000000STAY-3U,40,432.9,*
48W000000STAY-3U,41,433.3,*
48W000000STAY-3U,42,433.4,*
48W000000STAY-3U,43,173.8,*
48W000000STAY-3U,44,0.0,*
48W000000STAY-3U,45,0.0,*
48W000000STAY-3U,46,0.0,*
48W000000STAY-3U,47,0.0,*
48W000000STAY-3U,48,0.0,*
48W000000STAY-4S,1,196.9,*
48W000000STAY-4S,2,197.3,*
48W000000STAY-4S,3,198.8,*
48W000000STAY-4S,4,200.8,*
48W000000STAY-4S,5,204.7,*
48W000000STAY-4S,6,201.2,*
48W000000STAY-4S,7,197.0,*
48W000000STAY-4S,8,198.2,*
48W000000STAY-4S,9,249.5,*
48W000000STAY-4S,10,196.9,*
48W000000STAY-4S,11,220.9,*
48W000000STAY-4S,12,197.2,*
48W000000STAY-4S,13,197.0,*
48W000000STAY-4S,14,197.2,*
48W000000STAY-4S,15,197.0,*
48W000000STAY-4S,16,197.2,*
48W000000STAY-4S,17,375.8,*
48W000000STAY-4S,18,424.1,*
48W000000STAY-4S,19,435.1,*
48W000000STAY-4S,20,435.8,*
48W000000STAY-4S,21,435.1,*
48W000000STAY-4S,22,435.9,*
48W000000STAY-4S,23,435.1,*
48W000000STAY-4S,24,435.3,*
48W000000STAY-4S,25,434.8,*
48W000000STAY-4S,26,434.0,*
48W000000STAY-4S,27,434.9,*
48W000000STAY-4S,28,434.9,*
48W000000STAY-4S,29,435.3,*
48W000000STAY-4S,30,435.7,*
48W000000STAY-4S,31,435.3,*
48W000000STAY-4S,32,436.0,*
48W000000STAY-4S,33,436.0,*
48W000000STAY-4S,34,436.2,*
48W000000STAY-4S,35,435.9,*
48W000000STAY-4S,36,436.4,*
48W000000STAY-4S,37,436.2,*
48W000000STAY-4S,38,436.6,*
48W000000STAY-4S,39,423.3,*
48W000000STAY-4S,40,438.1,*
48W000000STAY-4S,41,437.4,*
48W000000STAY-4S,42,437.5,*
48W000000STAY-4S,43,437.1,*
48W000000STAY-4S,44,437.8,*
48W000000STAY-4S,45,183.2,*
48W000000STAY-4S,46,0.0,*
48W000000STAY-4S,47,0.0,*
48W000000STAY-4S,48,0.0,*
48W000000CARR-1I,1,421.6,*
48W000000CARR-1I,2,426.8,*
48W000000CARR-1I,3,429.6,*
48W000000CARR-1I,4,394.0,*
48W000000CARR-1I,5,427.2,*
48W000000CARR-1I,6,430.8,*
48W000000CARR-1I,7,431.6,*
48W000000CARR-1I,8,432.4,*
48W000000CARR-1I,9,432.0,*
48W000000CARR-1I,10,432.4,*
48W000000CARR-1I,11,433.6,*
48W000000CARR-1I,12,339.0,*
48W000000CARR-1I,13,256.4,*
48W000000CARR-1I,14,264.2,*
48W000000CARR-1I,15,430.8,*
48W000000CARR-1I,16,326.6,*
48W000000CARR-1I,17,329.6,*
48W000000CARR-1I,18,361.8,*
48W000000CARR-1I,19,357.6,*
48W000000CARR-1I,20,400.2,*
48W000000CARR-1I,21,428.6,*
48W000000CARR-1I,22,420.0,*
48W000000CARR-1I,23,412.2,*
48W000000CARR-1I,24,428.8,*
48W000000CARR-1I,25,424.8,*
48W000000CARR-1I,26,422.8,*
48W000000CARR-1I,27,426.8,*
48W000000CARR-1I,28,426.6,*
48W000000CARR-1I,29,426.2,*
48W000000CARR-1I,30,425.6,*
48W000000CARR-1I,31,405.4,*
48W000000CARR-1I,32,381.8,*
48W000000CARR-1I,33,441.2,*
48W000000CARR-1I,34,442.6,*
48W000000CARR-1I,35,443.0,*
48W000000CARR-1I,36,444.0,*
48W000000CARR-1I,37,444.8,*
48W000000CARR-1I,38,445.2,*
48W000000CARR-1I,39,445.0,*
48W000000CARR-1I,40,436.6,*
48W000000CARR-1I,41,430.8,*
48W000000CARR-1I,42,432.2,*
48W000000CARR-1I,43,432.4,*
48W000000CARR-1I,44,432.2,*
48W000000CARR-1I,45,432.4,*
48W000000CARR-1I,46,323.0,*
48W000000CARR-1I,47,433.6,*
48W000000CARR-1I,48,432.8,*
48W000000CARR-2G,1,422.8,*
48W000000CARR-2G,2,428.0,*
48W000000CARR-2G,3,431.6,*
48W000000CARR-2G,4,431.8,*
48W000000CARR-2G,5,432.4,*
48W000000CARR-2G,6,433.0,*
48W000000CARR-2G,7,433.4,*
48W000000CARR-2G,8,433.8,*
48W000000CARR-2G,9,433.8,*
48W000000CARR-2G,10,434.0,*
48W000000CARR-2G,11,435.4,*
48W000000CARR-2G,12,370.2,*
48W000000CARR-2G,13,283.8,*
48W000000CARR-2G,14,266.2,*
48W000000CARR-2G,15,429.8,*
48W000000CARR-2G,16,311.8,*
48W000000CARR-2G,17,251.2,*
48W000000CARR-2G,18,359.8,*
48W000000CARR-2G,19,362.4,*
48W000000CARR-2G,20,397.2,*
48W000000CARR-2G,21,429.6,*
48W000000CARR-2G,22,418.4,*
48W000000CARR-2G,23,413.6,*
48W000000CARR-2G,24,430.8,*
48W000000CARR-2G,25,426.8,*
48W000000CARR-2G,26,424.4,*
48W000000CARR-2G,27,428.6,*
48W000000CARR-2G,28,428.2,*
48W000000CARR-2G,29,427.6,*
48W000000CARR-2G,30,426.4,*
48W000000CARR-2G,31,414.0,*
48W000000CARR-2G,32,374.2,*
48W000000CARR-2G,33,443.0,*
48W000000CARR-2G,34,443.6,*
48W000000CARR-2G,35,444.6,*
48W000000CARR-2G,36,445.8,*
48W000000CARR-2G,37,446.4,*
48W000000CARR-2G,38,447.0,*
48W000000CARR-2G,39,446.8,*
48W000000CARR-2G,40,436.0,*
48W000000CARR-2G,41,431.6,*
48W000000CARR-2G,42,434.2,*
48W000000CARR-2G,43,434.6,*
48W000000CARR-2G,44,435.0,*
48W000000CARR-2G,45,435.0,*
48W000000CARR-2G,46,357.0,*
48W000000CARR-2G,47,434.8,*
48W000000CARR-2G,48,435.0,*
48W00000WBURB-19,1,0.0,*
48W00000WBURB-19,2,0.0,*
48W00000WBURB-19,3,0.0,*
48W00000WBURB-19,4,0.0,*
48W00000WBURB-19,5,0.0,*
48W00000WBURB-19,6,0.0,*
48W00000WBURB-19,7,0.0,*
48W00000WBURB-19,8,0.0,*
48W00000WBURB-19,9,0.0,*
48W00000WBURB-19,10,0.0,*
48W00000WBURB-19,11,0.0,*
48W00000WBURB-19,12,0.0,*
48W00000WBURB-19,13,0.0,*
48W00000WBURB-19,14,0.0,*
48W00000WBURB-19,15,0.0,*
48W00000WBURB-19,16,49.38,*
48W00000WBURB-19,17,91.414,*
48W00000WBURB-19,18,360.78,*
48W00000WBURB-19,19,421.35,*
48W00000WBURB-19,20,421.236,*
48W00000WBURB-19,21,421.044,*
48W00000WBURB-19,22,419.17,*
48W00000WBURB-19,23,419.184,*
48W00000WBURB-19,24,320.164,*
48W00000WBURB-19,25,369.15,*
48W00000WBURB-19,26,400.664,*
48W00000WBURB-19,27,418.144,*
48W00000WBURB-19,28,417.878,*
48W00000WBURB-19,29,418.192,*
48W00000WBURB-19,30,418.926,*
48W00000WBURB-19,31,419.12,*
48W00000WBURB-19,32,419.276,*
48W00000WBURB-19,33,419.272,*
48W00000WBURB-19,34,419.18,*
48W00000WBURB-19,35,419.298,*
48W00000WBURB-19,36,421.238,*
48W00000WBURB-19,37,421.256,*
48W00000WBURB-19,38,421.194,*
48W00000WBURB-19,39,320.118,*
48W00000WBURB-19,40,170.016,*
48W00000WBURB-19,41,245.502,*
48W00000WBURB-19,42,294.726,*
48W00000WBURB-19,43,421.75,*
48W00000WBURB-19,44,418.98,*
48W00000WBURB-19,45,417.722,*
48W00000WBURB-19,46,414.456,*
48W00000WBURB-19,47,417.722,*
48W00000WBURB-19,48,369.592,*
48W00000WBURB-35,1,0.0,*
48W00000WBURB-35,2,0.0,*
48W00000WBURB-35,3,0.0,*
48W00000WBURB-35,4,0.0,*
48W00000WBURB-35,5,0.0,*
48W00000WBURB-35,6,0.0,*
48W00000WBURB-35,7,0.0,*
48W00000WBURB-35,8,0.0,*
48W00000WBURB-35,9,0.0,*
48W00000WBURB-35,10,0.0,*
48W00000WBURB-35,11,63.232,*
48W00000WBURB-35,12,211.442,*
48W00000WBURB-35,13,432.48,*
48W00000WBURB-35,14,262.934,*
48W00000WBURB-35,15,423.542,*
48W00000WBURB-35,16,424.908,*
48W00000WBURB-35,17,431.852,*
48W00000WBURB-35,18,241.468,*
48W00000WBURB-35,19,389.828,*
48W00000WBURB-35,20,430.304,*
48W00000WBURB-35,21,431.89,*
48W00000WBURB-35,22,430.246,*
48W00000WBURB-35,23,429.546,*
48W00000WBURB-35,24,343.914,*
48W00000WBURB-35,25,393.912,*
48W00000WBURB-35,26,411.94,*
48W00000WBURB-35,27,424.592,*
48W00000WBURB-35,28,429.366,*
48W00000WBURB-35,29,357.392,*
48W00000WBURB-35,30,418.878,*
48W00000WBURB-35,31,430.622,*
48W00000WBURB-35,32,431.03,*
48W00000WBURB-35,33,430.918,*
48W00000WBURB-35,34,431.012,*
48W00000WBURB-35,35,430.98,*
48W00000WBURB-35,36,432.102,*
48W00000WBURB-35,37,432.928,*
48W00000WBURB-35,38,280.3,*
48W00000WBURB-35,39,179.23,*
48W00000WBURB-35,40,4.63,*
48W00000WBURB-35,41,0.0,*
48W00000WBURB-35,42,0.0,*
48W00000WBURB-35,43,0.0,*
48W00000WBURB-35,44,0.0,*
48W00000WBURB-35,45,0.0,*
48W00000WBURB-35,46,0.0,*
48W00000WBURB-35,47,0.0,*
48W00000WBURB-35,48,0.0,*
48W00000WBURB-27,1,350.44,*
48W00000WBURB-27,2,341.7,*
48W00000WBURB-27,3,211.58,*
