country,capacity_MW,primary_fuel,generation_technology,year,age,output_MWh,fuel_used
Egypt,450,natural_gas,CCGT,1974,43,2579271,gas
Egypt,500,natural_gas,CCGT,1974,43,902239,gas
Egypt,600,natural_gas,CCGT,1974,43,2152820,gas
Egypt,600,oil,subcritical,1974,43,1227512,oil
Egypt,624,oil,subcritical,1974,43,1359940,oil
Egypt,630,natural_gas,CCGT,1974,43,0,gas
Egypt,640,oil,subcritical,1974,43,3328857,oil
Egypt,683,natural_gas,subcritical,1974,43,5039079,gas
Egypt,700,natural_gas,subcritical,2010,7,0,gas
Egypt,700,oil,subcritical,2010,7,3328857,oil
Egypt,750,natural_gas,CCGT,2010,7,1764947,gas
Egypt,900,oil,subcritical,2010,7,2041564,oil
Egypt,1000,natural_gas,OCGT,2010,7,2142115,gas
Egypt,1200,natural_gas,CCGT,2010,7,3897402,gas
Egypt,1254,oil,subcritical,2010,7,6041628,oil
Egypt,1260,oil,subcritical,2010,7,6041628,oil
Egypt,1295,oil,subcritical,1986,31,6041628,oil
Egypt,1360,oil,subcritical,1986,31,665034,oil
Egypt,1500,natural_gas,CCGT,1986,31,3008839,gas
Egypt,2211,oil,subcritical,1986,31,5264458,oil
Egypt,2250,natural_gas,CCGT,1986,31,1393204,gas
El_Salvador,12,natural_gas,CCGT,2005,12,38714,oil
El_Salvador,151,oil,engine,2005,12,1044891,oil
El_Salvador,324,oil,CCGT,2005,12,2426218,oil
Eritrea,9,oil,engine,2005,12,4860,oil
Eritrea,17,oil,engine,2005,12,27474,oil
Eritrea,88,oil,engine,2005,12,0,oil
Estonia,408,natural_gas,CCGT,2005,12,366238,gas
Estonia,765,oil,subcritical,1959,58,3328857,oil
Estonia,1610,oil,subcritical,1959,58,4276056,oil
Estonia,1615,oil,subcritical,1969,48,4276056,oil
Finland,17,oil,subcritical,2010,7,0,gas
Finland,118,oil,subcritical,1974,43,63221,oil
Finland,160,coal,subcritical,1974,43,470734,coal
Finland,195,coal,subcritical,1974,43,1305597,coal
Finland,220,coal,subcritical,1974,43,1384259,coal
Finland,235,coal,subcritical,1974,43,1914940,coal
Finland,313,coal,subcritical,1974,43,26500,coal
Finland,375,coal,subcritical,1974,43,2447700,coal
Finland,390,coal,subcritical,1974,43,1126546,coal
Finland,430,natural_gas,CCGT,1974,43,2589937,gas
Finland,452,coal,subcritical,1974,43,2675795,coal
Finland,565,coal,supercritical,1994,23,2773105,coal
Finland,750,coal,subcritical,1978,39,1451593,coal
France,4,coal,subcritical,2004,13,118192,gas
France,29,coal,subcritical,1998,19,130371,gas
France,43,coal,subcritical,2001,16,127944,gas
France,43,coal,subcritical,2002,15,110792,gas
France,44,coal,subcritical,2002,15,123704,gas
France,45,coal,subcritical,2000,17,116970,gas
France,45,coal,subcritical,1999,18,114150,gas
France,60,coal,subcritical,1951,66,19217,oil
France,64,coal,subcritical,1998,19,205819,coal
France,88,coal,subcritical,1998,19,246708,gas
France,90,coal,subcritical,2000,17,297825,gas
France,90,coal,subcritical,1999,18,213663,gas
France,94,coal,subcritical,1992,25,65762,gas
France,108,coal,subcritical,1992,25,344893,coal
France,180,coal,subcritical,2008,9,135450,gas
France,210,coal,subcritical,1992,25,153660,gas
France,220,natural_gas,subcritical,1992,25,1153882,gas
France,250,coal,subcritical,1965,52,875048,coal
France,250,coal,subcritical,2004,13,876912,gas
France,253,coal,subcritical,1970,47,838136,coal
France,270,coal,subcritical,1971,46,873224,coal
France,295,natural_gas,OCGT,1971,46,1366479,gas
France,370,natural_gas,OCGT,1957,60,880006,gas
France,408,natural_gas,OCGT,2010,7,1550000,gas
France,413,natural_gas,CCGT,2012,5,0,gas
France,428,natural_gas,CCGT,2008,9,2600000,gas
France,430,natural_gas,CCGT,2008,9,2589937,gas
France,435,natural_gas,CCGT,2010,7,2200000,gas
France,452,coal,subcritical,2010,7,2675795,coal
France,452,anthracite,subcritical,2010,7,2675795,coal
France,480,anthracite,subcritical,2008,9,0,gas
France,500,anthracite,subcritical,1966,51,1955415,coal
France,500,anthracite,subcritical,1971,46,1800923,coal
France,500,anthracite,subcritical,1970,47,917426,coal
France,555,anthracite,subcritical,1962,55,0,oil
France,575,natural_gas,CCGT,1962,55,1913109,gas
France,750,coal,subcritical,1969,48,2792062,coal
France,750,anthracite,subcritical,1969,48,2792062,coal
France,765,oil,subcritical,1969,48,3328857,oil
France,800,natural_gas,CCGT,2005,12,2981555,gas
France,840,natural_gas,subcritical,2005,12,2205081,gas
France,868,natural_gas,subcritical,1953,64,3066617,coal
France,930,natural_gas,CCGT,1953,64,0,gas
France,1045,natural_gas,CCGT,1948,69,4592489,coal
France,1175,natural_gas,CCGT,1970,47,744901,gas
France,1250,natural_gas,CCGT,1959,58,0,oil
France,1400,natural_gas,CCGT,1974,43,665034,oil
France,1450,natural_gas,CCGT,1968,49,5617879,coal
France,1995,anthracite,subcritical,1968,49,1247253,coal
France,2400,anthracite,subcritical,1956,61,538957,oil
France,2600,anthracite,subcritical,1970,47,5291023,oil
French_Polynesia,39,anthracite,subcritical,1960,57,109713,oil
French_Polynesia,122,anthracite,subcritical,1985,32,208343,oil
Georgia,110,natural_gas,OCGT,2006,11,60892,gas
Georgia,300,natural_gas,supercritical,2006,11,810609,gas
Georgia,365,natural_gas,CCGT,2006,11,1403206,gas
Georgia,550,natural_gas,CCGT,2006,11,0,gas
Georgia,600,natural_gas,CCGT,1989,28,268401,gas
Georgia,840,natural_gas,CCGT,1981,36,486175,gas
Germany,5,natural_gas,CCGT,1994,23,45222,gas
Germany,5,natural_gas,CCGT,1993,24,3479,gas
Germany,9,natural_gas,CCGT,1993,24,41173,gas
Germany,9,natural_gas,CCGT,2004,13,29646,gas
Germany,11,natural_gas,CCGT,1993,24,95256,oil
Germany,12,natural_gas,CCGT,1961,56,120317,gas
Germany,13,natural_gas,CCGT,2000,17,32383,gas
Germany,21,natural_gas,CCGT,2004,13,84598,gas
Germany,23,natural_gas,CCGT,1996,21,63209,gas
Germany,34,natural_gas,CCGT,1972,45,123570,gas
Germany,35,natural_gas,CCGT,1962,55,76053,gas
Germany,51,natural_gas,CCGT,1995,22,224835,coal
Germany,53,natural_gas,CCGT,1962,55,95574,gas
Germany,55,natural_gas,CCGT,1974,43,55527,gas
Germany,64,natural_gas,CCGT,1995,22,12366,gas
Germany,74,natural_gas,CCGT,1999,18,12236,coal
Germany,87,natural_gas,CCGT,1973,44,53389,oil
Germany,88,natural_gas,CCGT,1972,45,54153,oil
Germany,110,natural_gas,OCGT,1972,45,60892,gas
Germany,115,natural_gas,OCGT,2001,16,640507,gas
Germany,119,natural_gas,OCGT,1989,28,1322018,coal
Germany,120,coal,subcritical,1989,28,355352,coal
Germany,132,coal,subcritical,1957,60,565348,coal
Germany,132,coal,subcritical,1964,53,492293,gas
Germany,136,coal,subcritical,1941,76,128023,coal
Germany,136,coal,subcritical,1973,44,203152,gas
Germany,140,coal,subcritical,1900,117,654948,coal
Germany,151,coal,subcritical,1993,24,1051001,coal
Germany,160,coal,subcritical,1931,86,1469650,coal
Germany,160,natural_gas,subcritical,1931,86,308983,gas
Germany,164,natural_gas,subcritical,1927,90,1117325,coal
Germany,164,natural_gas,subcritical,1908,109,470734,coal
Germany,188,lignite,subcritical,1908,109,1048500,coal
Germany,194,lignite,subcritical,1950,67,675409,coal
Germany,206,natural_gas,CCGT,1950,67,1043870,gas
Germany,211,natural_gas,OCGT,1975,42,634292,gas
Germany,214,natural_gas,cogeneration,1975,42,629016,gas
Germany,256,natural_gas,OCGT,1975,42,759984,gas
Germany,260,natural_gas,OCGT,1961,56,1860197,coal
Germany,270,natural_gas,CCGT,1961,56,972114,gas
Germany,276,natural_gas,CCGT,1977,40,1004406,oil
Germany,296,natural_gas,CCGT,1987,30,984367,gas
Germany,303,bituminous,subcritical,1969,48,1990822,coal
Germany,305,coal,subcritical,1969,48,552122,coal
Germany,320,coal,subcritical,1969,48,1288146,coal
Germany,321,coal,subcritical,1994,23,1529953,coal
Germany,321,coal,subcritical,1978,39,294465,gas
Germany,323,coal,subcritical,1970,47,2479804,coal
Germany,330,natural_gas,cogeneration,1970,47,1553993,gas
Germany,345,bituminous,subcritical,1971,46,2356166,coal
Germany,352,bituminous,subcritical,1985,32,1509668,coal
Germany,360,bituminous,subcritical,1985,32,1157700,coal
Germany,364,bituminous,subcritical,1985,32,2199279,coal
Germany,390,lignite,subcritical,1985,32,1126546,coal
Germany,390,natural_gas,CCGT,1985,32,1688199,gas
Germany,391,natural_gas,CCGT,1964,53,1126546,coal
Germany,392,bituminous,subcritical,1964,53,1498502,coal
Germany,406,natural_gas,CCGT,1964,53,1267260,gas
Germany,413,natural_gas,CCGT,1940,77,370630,oil
Germany,417,natural_gas,CCGT,1940,77,2188316,gas
Germany,430,natural_gas,CCGT,1972,45,607502,gas
Germany,432,natural_gas,CCGT,1972,45,1543694,gas
Germany,440,natural_gas,subcritical,1972,45,1054877,gas
Germany,444,natural_gas,CCGT,1964,53,1054877,gas
Germany,450,natural_gas,subcritical,1964,53,2579271,gas
Germany,458,coal,subcritical,1964,53,3189000,coal
Germany,466,bituminous,cogeneration,1964,53,4333410,coal
Germany,472,bituminous,cogeneration,1985,32,3204032,coal
Germany,474,bituminous,subcritical,1985,32,2000645,coal
Germany,487,coal,subcritical,1972,45,3543883,coal
Germany,487,bituminous,subcritical,1972,45,13649,gas
Germany,500,coal,subcritical,1938,79,2060739,coal
Germany,507,bituminous,subcritical,1938,79,1100435,coal
Germany,524,bituminous,subcritical,1974,43,1385053,gas
Germany,553,bituminous,subcritical,1974,43,2214551,coal
Germany,560,natural_gas,CCGT,1974,43,222466,gas
Germany,564,natural_gas,CCGT,1987,30,3848348,coal
Germany,569,natural_gas,CCGT,1969,48,2520954,coal
Germany,585,natural_gas,CCGT,2000,17,1587768,gas
Germany,593,natural_gas,CCGT,1976,41,1489347,gas
Germany,600,bituminous,subcritical,1976,41,0,coal
Germany,606,natural_gas,CCGT,1976,41,1850903,gas
Germany,640,natural_gas,CCGT,1970,47,1160895,coal
Germany,640,natural_gas,subcritical,1970,47,0,gas
Germany,656,natural_gas,subcritical,1976,41,4604377,coal
Germany,698,natural_gas,CCGT,1976,41,1447942,gas
Germany,717,natural_gas,CCGT,1981,36,4859672,coal
Germany,724,bituminous,subcritical,1981,36,3493254,coal
Germany,747,anthracite,subcritical,1981,36,0,coal
Germany,750,bituminous,subcritical,1981,36,2792062,coal
Germany,750,coal,ultrasupercritical,1981,36,2792062,coal
Germany,755,natural_gas,CCGT,1981,36,3711940,gas
Germany,757,bituminous,subcritical,1981,36,3232147,coal
Germany,770,bituminous,subcritical,1981,36,3232147,coal
Germany,772,bituminous,subcritical,1974,43,924186,oil
Germany,773,bituminous,subcritical,1953,64,3232147,coal
Germany,788,bituminous,subcritical,2007,10,0,gas
Germany,800,natural_gas,CCGT,2007,10,2981555,gas
Germany,813,natural_gas,CCGT,1976,41,3281998,coal
Germany,838,anthracite,subcritical,1976,41,525600,coal
Germany,840,oil,subcritical,1976,41,2041564,oil
Germany,843,natural_gas,subcritical,1976,41,0,gas
Germany,850,natural_gas,CCGT,1976,41,79039,gas
Germany,854,natural_gas,CCGT,1976,41,2151845,gas
Germany,860,natural_gas,CCGT,2010,7,3890400,gas
Germany,875,anthracite,subcritical,2000,17,14200000,coal
Germany,875,anthracite,subcritical,1987,30,3846545,coal
Germany,886,natural_gas,CCGT,1987,30,2471754,gas
Germany,900,natural_gas,CCGT,1996,21,6924094,coal
Germany,916,lignite,cogeneration,1996,21,2479783,coal
Germany,950,anthracite,subcritical,1962,55,6306477,coal
Germany,960,anthracite,subcritical,2011,6,1646319,gas
Germany,1066,bituminous,subcritical,2011,6,0,coal
Germany,1200,bituminous,subcritical,2011,6,0,coal
Germany,1285,bituminous,subcritical,2011,6,119003,coal
Germany,1285,natural_gas,CCGT,2011,6,10300000,gas
Germany,1390,natural_gas,CCGT,1985,32,6925637,coal
Germany,1455,bituminous,subcritical,1985,32,2884990,coal
Germany,1462,bituminous,subcritical,1985,32,2884990,coal
Germany,1500,bituminous,subcritical,1997,20,12000000,coal
Germany,1520,bituminous,subcritical,1993,24,8692199,coal
Germany,1600,lignite,supercritical,1993,24,13700000,coal
Germany,1600,bituminous,supercritical,1993,24,13700000,coal
Germany,1640,coal,ultrasupercritical,1993,24,9625361,coal
Germany,1654,coal,ultrasupercritical,2012,5,97170,coal
Germany,1674,coal,ultrasupercritical,1992,25,7840923,coal
Germany,1787,coal,ultrasupercritical,1979,38,16500000,coal
Germany,1823,anthracite,subcritical,1979,38,0,coal
Germany,1866,lignite,supercritical,1979,38,12900000,coal
Germany,1997,lignite,supercritical,1984,33,1247253,coal
Germany,2008,lignite,supercritical,1952,65,21200000,coal
Germany,2056,lignite,supercritical,1979,38,11500000,coal
Germany,2065,lignite,supercritical,1976,41,19500000,coal
Germany,2180,lignite,subcritical,1976,41,6119035,coal
Germany,2200,coal,subcritical,1976,41,6119035,coal
Germany,2200,lignite,ultrasupercritical,1976,41,6119035,coal
Germany,2205,lignite,subcritical,1976,41,2877524,coal
Germany,2234,lignite,subcritical,1976,41,2877524,coal
Germany,2413,lignite,subcritical,1976,41,15500000,coal
Germany,2575,lignite,subcritical,1976,41,15500000,coal
Germany,2602,lignite,subcritical,1975,42,19600000,coal
Germany,3000,lignite,subcritical,1981,36,25800000,coal
Germany,3400,lignite,subcritical,1981,36,9419337,coal
Germany,3680,lignite,subcritical,1970,47,29600000,coal
Ghana,125,lignite,subcritical,2002,15,0,gas
Ghana,220,natural_gas,OCGT,2002,15,1153882,gas
Ghana,330,natural_gas,CCGT,2002,15,1553993,gas
Ghana,360,natural_gas,subcritical,2002,15,0,gas
Ghana,550,natural_gas,subcritical,1997,20,966417,oil
Ghana,811,natural_gas,CCGT,1997,20,0,gas
Greece,15,oil,engine,1997,20,18487,oil
Greece,16,natural_gas,OCGT,1997,20,8986,gas
Greece,84,oil,OCGT,1997,20,14042,oil
Greece,102,oil,engine,1997,20,0,oil
Greece,118,oil,OCGT,1997,20,63221,oil
Greece,148,natural_gas,OCGT,1997,20,908175,gas
Greece,193,oil,OCGT,1997,20,416230,oil
Greece,316,natural_gas,CCGT,1997,20,1085118,gas
Greece,330,lignite,supercritical,1997,20,2176713,coal
Greece,376,natural_gas,CCGT,1997,20,2198169,gas
Greece,378,natural_gas,CCGT,1997,20,1160428,gas
Greece,380,oil,subcritical,1997,20,2426218,oil
Greece,400,natural_gas,CCGT,1997,20,1093263,gas
Greece,420,natural_gas,CCGT,2010,7,0,gas
Greece,430,natural_gas,CCGT,2010,7,607502,gas
Greece,435,natural_gas,CCGT,2010,7,2200000,gas
Greece,437,natural_gas,CCGT,2010,7,0,gas
Greece,450,natural_gas,subcritical,2010,7,2579271,gas
Greece,485,natural_gas,CCGT,2010,7,2627965,gas
Greece,550,lignite,subcritical,2010,7,2214551,coal
Greece,570,natural_gas,CCGT,2010,7,1913109,gas
Greece,582,natural_gas,CCGT,2004,13,142148,gas
Greece,600,lignite,subcritical,2004,13,0,coal
Greece,850,lignite,subcritical,2004,13,114582,coal
Greece,920,natural_gas,OCGT,2004,13,1269052,gas
Greece,1250,lignite,subcritical,2004,13,6793651,coal
Greece,1595,lignite,subcritical,2004,13,7357762,coal
Guatemala,40,oil,engine,2004,13,130448,oil
Guatemala,42,oil,engine,2004,13,231122,oil
Guatemala,78,oil,OCGT,2004,13,0,oil
Guatemala,110,oil,engine,2004,13,132053,oil
Guatemala,120,bituminous,subcritical,2004,13,355352,coal
Guatemala,163,oil,engine,2004,13,618746,oil
Honduras,63,oil,engine,2004,13,44123,oil
Honduras,80,oil,engine,2004,13,0,oil
Honduras,284,oil,engine,2004,13,2145390,oil
Honduras,389,oil,engine,1995,22,2426218,oil
Hong_Kong,120,coal,subcritical,1995,22,355352,coal
Hong_Kong,120,natural_gas,OCGT,1995,22,120000,gas
Hong_Kong,140,oil,OCGT,1995,22,792971,oil
Hong_Kong,300,natural_gas,OCGT,1995,22,810609,gas
Hong_Kong,900,natural_gas,subcritical,1995,22,1269052,gas
Hong_Kong,2500,natural_gas,CCGT,1995,22,10900000,gas
Hong_Kong,4108,coal,subcritical,1995,22,23000000,coal
Hungary,33,natural_gas,CCGT,1995,22,114719,gas
Hungary,47,natural_gas,cogeneration,1995,22,28106,gas
Hungary,49,natural_gas,CCGT,1995,22,5159,gas
Hungary,95,natural_gas,OCGT,1999,18,753817,gas
Hungary,110,natural_gas,CCGT,1999,18,60892,gas
Hungary,114,natural_gas,CCGT,1999,18,207915,gas
Hungary,120,natural_gas,OCGT,1999,18,120000,gas
Hungary,170,natural_gas,OCGT,1999,18,108033,gas
Hungary,182,coal,subcritical,1999,18,877487,coal
Hungary,196,natural_gas,CCGT,1995,22,830439,gas
Hungary,196,natural_gas,CCGT,2006,11,830439,gas
Hungary,208,natural_gas,CCGT,2006,11,112069,gas
Hungary,240,lignite,cogeneration,2006,11,911188,coal
Hungary,389,lignite,cogeneration,1984,33,1803384,gas
Hungary,403,natural_gas,CCGT,1984,33,962896,gas
Hungary,433,natural_gas,CCGT,1984,33,1664487,gas
Hungary,469,natural_gas,CCGT,1984,33,1513971,gas
Hungary,884,natural_gas,CCGT,1969,48,4246118,coal
Hungary,950,lignite,subcritical,1969,48,6306477,coal
Hungary,1290,natural_gas,subcritical,1969,48,10300000,gas
India,21,natural_gas,OCGT,1969,48,84598,gas
India,22,oil,engine,2001,16,10537,oil
India,33,natural_gas,CCGT,1998,19,100902,gas
India,36,natural_gas,CCGT,2003,14,195626,coal
India,36,natural_gas,CCGT,2005,12,139268,coal
India,43,natural_gas,CCGT,2007,10,0,coal
India,48,natural_gas,CCGT,2007,10,277773,gas
India,50,natural_gas,CCGT,1996,21,281742,coal
India,58,coal,subcritical,1996,21,537819,coal
India,58,natural_gas,CCGT,1996,21,122997,gas
India,59,natural_gas,CCGT,2005,12,122997,gas
India,63,natural_gas,CCGT,2010,7,0,coal
India,92,natural_gas,CCGT,2008,9,195548,coal
India,100,natural_gas,CCGT,2012,5,0,coal
India,100,natural_gas,CCGT,1990,27,581090,gas
India,101,natural_gas,CCGT,2003,14,426830,gas
India,105,oil,engine,2003,14,346435,oil
India,106,oil,engine,2001,16,346435,oil
India,107,natural_gas,CCGT,2001,16,659430,gas
India,108,natural_gas,CCGT,2001,16,659430,gas
India,108,natural_gas,CCGT,1997,20,81159,oil
India,110,coal,subcritical,1974,43,985372,coal
India,110,natural_gas,CCGT,1974,43,60892,gas
India,111,natural_gas,OCGT,1974,43,130423,gas
India,114,natural_gas,OCGT,1994,23,217563,gas
India,120,coal,subcritical,1987,30,616240,coal
India,120,natural_gas,CCGT,2005,12,816900,gas
India,120,natural_gas,cogeneration,2005,12,816900,gas
India,120,natural_gas,OCGT,2005,12,816900,gas
India,120,natural_gas,OCGT,2007,10,228624,oil
India,128,oil,engine,1999,18,80531,oil
India,134,natural_gas,CCGT,1999,18,269921,gas
India,135,lignite,subcritical,1990,27,785441,coal
India,135,coal,subcritical,1990,27,785441,coal
India,135,natural_gas,CCGT,1990,27,0,gas
India,140,oil,OCGT,1990,27,792971,oil
India,145,natural_gas,CCGT,1990,27,540184,gas
India,148,natural_gas,CCGT,2005,12,291000,gas
India,155,natural_gas,CCGT,1996,21,678960,gas
India,157,natural_gas,CCGT,1996,21,186171,gas
India,160,coal,subcritical,1996,21,1469650,coal
India,165,natural_gas,CCGT,1996,21,949797,gas
India,167,natural_gas,CCGT,1996,21,949797,gas
India,175,natural_gas,OCGT,1996,21,812538,gas
India,180,natural_gas,CCGT,1996,21,135450,gas
India,182,coal,subcritical,1996,21,877487,coal
India,186,natural_gas,CCGT,1996,21,297322,gas
India,187,natural_gas,CCGT,2002,15,297322,gas
India,208,natural_gas,CCGT,1998,19,1043870,gas
India,219,natural_gas,CCGT,1998,19,629016,gas
India,220,coal,subcritical,1985,32,0,coal
India,220,natural_gas,CCGT,2000,17,972129,gas
India,235,natural_gas,CCGT,1985,32,1442416,gas
India,238,natural_gas,CCGT,1985,32,447247,gas
India,240,coal,subcritical,1982,35,1676000,coal
India,240,coal,subcritical,1988,29,1407000,coal
India,246,coal,subcritical,1988,29,344061,coal
India,248,coal,subcritical,1988,29,344061,coal
India,248,lignite,subcritical,1988,29,344061,coal
India,250,coal,subcritical,2002,15,1410083,coal
India,250,lignite,subcritical,2002,15,1410083,coal
India,250,coal,subcritical,2007,10,465588,coal
India,250,lignite,subcritical,2007,10,465588,coal
India,250,coal,subcritical,2005,12,344061,coal
India,250,lignite,subcritical,2005,12,344061,coal
India,250,lignite,subcritical,1991,26,1251513,gas
India,270,coal,subcritical,1991,26,873224,coal
India,271,natural_gas,CCGT,1991,26,972114,gas
India,272,natural_gas,CCGT,2011,6,0,coal
India,272,natural_gas,CCGT,2011,6,972114,gas
India,282,natural_gas,CCGT,2011,6,303590,gas
India,290,lignite,subcritical,1990,27,1255277,coal
India,291,natural_gas,CCGT,1995,22,1756118,gas
India,300,coal,subcritical,1995,22,0,coal
India,300,natural_gas,OCGT,1995,22,810609,gas
India,305,natural_gas,OCGT,1961,56,381567,coal
India,310,natural_gas,OCGT,1992,25,986131,gas
India,320,coal,subcritical,1966,51,26500,coal
India,330,natural_gas,CCGT,2002,15,558060,gas
India,331,natural_gas,CCGT,2002,15,1553993,gas
India,350,coal,subcritical,1966,51,1826809,coal
India,360,natural_gas,CCGT,1966,51,0,gas
India,368,natural_gas,CCGT,1994,23,390145,coal
India,375,natural_gas,CCGT,1994,23,2198169,gas
India,376,natural_gas,CCGT,2005,12,2447700,coal
India,376,natural_gas,CCGT,2005,12,2198169,gas
India,380,natural_gas,CCGT,2005,12,874702,gas
India,383,natural_gas,CCGT,2005,12,874702,gas
India,389,natural_gas,CCGT,2008,9,784580,gas
India,400,coal,subcritical,1962,55,3169067,coal
India,413,natural_gas,CCGT,1989,28,2885000,gas
India,420,coal,subcritical,1994,23,2389000,coal
India,420,lignite,subcritical,1994,23,2389000,coal
India,420,coal,subcritical,1994,23,2501419,coal
India,420,lignite,subcritical,1994,23,2501419,coal
India,430,natural_gas,CCGT,1999,18,1337642,gas
India,440,coal,subcritical,1974,43,2721132,coal
India,445,natural_gas,CCGT,1974,43,1360661,gas
India,450,coal,subcritical,1970,47,1229677,coal
India,450,coal,subcritical,2012,5,0,gas
India,460,coal,subcritical,1967,50,3189000,coal
India,469,coal,subcritical,2009,8,0,gas
India,483,coal,subcritical,2009,8,1976371,coal
India,500,lignite,subcritical,1996,21,4117614,coal
India,500,coal,subcritical,1996,21,4117614,coal
India,500,lignite,subcritical,1974,43,1244899,coal
India,500,coal,subcritical,1974,43,1244899,coal
India,500,lignite,subcritical,2000,17,1431085,coal
India,500,coal,subcritical,2000,17,1431085,coal
India,500,natural_gas,CCGT,2006,11,1599607,gas
India,507,natural_gas,CCGT,2001,16,500019,gas
India,510,coal,subcritical,1965,52,1100435,coal
India,510,coal,subcritical,1992,25,1003698,gas
India,515,natural_gas,CCGT,1995,22,19179,gas
India,540,coal,subcritical,2013,4,0,coal
India,540,coal,subcritical,2010,7,0,coal
India,548,coal,subcritical,2010,7,2214551,coal
India,574,coal,subcritical,2010,7,3930953,coal
India,600,coal,subcritical,2007,10,1146418,coal
India,600,lignite,subcritical,2007,10,1146418,coal
India,600,coal,subcritical,2012,5,0,coal
India,600,lignite,subcritical,2012,5,0,coal
India,600,coal,subcritical,2008,9,0,coal
India,600,lignite,subcritical,2008,9,0,coal
India,630,coal,subcritical,1986,31,5163709,coal
India,645,natural_gas,CCGT,1992,25,3564000,gas
India,648,natural_gas,CCGT,1994,23,4467000,gas
India,652,natural_gas,CCGT,1989,28,4531000,gas
India,655,natural_gas,CCGT,1998,19,4243000,gas
India,670,coal,subcritical,1971,46,4142420,coal
India,695,coal,subcritical,1960,57,2487372,coal
India,700,coal,subcritical,1966,51,7893133,coal
India,702,natural_gas,CCGT,2013,4,0,gas
India,720,coal,subcritical,1973,44,4879000,coal
India,726,coal,subcritical,2013,4,0,gas
India,727,natural_gas,CCGT,2013,4,3921242,gas
India,740,natural_gas,CCGT,2013,4,0,gas
India,750,coal,subcritical,1997,20,4015000,coal
India,750,coal,subcritical,2010,7,0,coal
India,768,natural_gas,CCGT,2010,7,0,gas
India,810,natural_gas,CCGT,2012,5,0,coal
India,830,natural_gas,CCGT,1992,25,5473000,gas
India,840,coal,subcritical,1966,51,525600,coal
India,852,coal,subcritical,1982,35,2706143,gas
India,860,coal,subcritical,1982,35,1468640,coal
India,870,coal,subcritical,1977,40,4276000,coal
India,900,coal,subcritical,2012,5,0,coal
India,910,coal,subcritical,1970,47,5935652,coal
India,912,natural_gas,CCGT,1970,47,1269052,gas
India,920,natural_gas,CCGT,1998,19,2479783,coal
India,940,natural_gas,CCGT,1966,51,2977562,coal
India,980,coal,subcritical,1966,51,4375926,coal
India,1000,subbituminous,subcritical,2007,10,58865,coal
India,1000,coal,subcritical,2007,10,58865,coal
India,1000,subbituminous,subcritical,2011,6,0,coal
India,1000,coal,subcritical,2011,6,0,coal
India,1000,subbituminous,subcritical,2013,4,0,coal
India,1000,coal,subcritical,2013,4,0,coal
India,1040,coal,subcritical,1974,43,6123000,coal
India,1050,coal,subcritical,1979,38,7445992,coal
India,1050,coal,subcritical,1999,18,4470149,coal
India,1050,coal,subcritical,1994,23,2961430,coal
India,1050,coal,subcritical,2011,6,0,coal
India,1080,lignite,subcritical,2012,5,0,coal
India,1080,lignite,subcritical,2009,8,0,coal
India,1140,bituminous,subcritical,1988,29,6942000,coal
India,1140,coal,subcritical,1988,29,6942000,coal
India,1140,bituminous,subcritical,1984,33,1906380,coal
India,1140,coal,subcritical,1984,33,1906380,coal
India,1143,coal,subcritical,1967,50,6687083,coal
India,1148,coal,subcritical,2008,9,0,gas
India,1154,natural_gas,CCGT,2008,9,1641546,gas
India,1190,coal,subcritical,2008,9,5559626,coal
India,1200,subbituminous,subcritical,2010,7,1615020,coal
India,1200,bituminous,subcritical,2010,7,1615020,coal
India,1200,coal,supercritical,2010,7,1615020,coal
India,1200,coal,subcritical,2010,7,1615020,coal
India,1200,subbituminous,subcritical,2010,7,0,coal
India,1200,bituminous,subcritical,2010,7,0,coal
India,1200,coal,supercritical,2010,7,0,coal
India,1200,coal,subcritical,2010,7,0,coal
India,1200,subbituminous,subcritical,2012,5,0,coal
India,1200,bituminous,subcritical,2012,5,0,coal
India,1200,coal,supercritical,2012,5,0,coal
India,1200,coal,subcritical,2012,5,0,coal
India,1200,subbituminous,subcritical,2011,6,0,coal
India,1200,bituminous,subcritical,2011,6,0,coal
India,1200,coal,supercritical,2011,6,0,coal
India,1200,coal,subcritical,2011,6,0,coal
India,1200,subbituminous,subcritical,2013,4,0,coal
India,1200,bituminous,subcritical,2013,4,0,coal
India,1200,coal,supercritical,2013,4,0,coal
India,1200,coal,subcritical,2013,4,0,coal
India,1200,natural_gas,CCGT,2013,4,3897402,gas
India,1215,natural_gas,CCGT,2008,9,6475100,coal
India,1240,coal,subcritical,1983,34,7398470,coal
India,1250,coal,subcritical,1964,53,1876091,coal
India,1250,coal,subcritical,2013,4,0,coal
India,1260,coal,subcritical,1985,32,8952000,coal
India,1260,coal,subcritical,1984,33,6793651,coal
India,1270,coal,subcritical,1982,35,10100000,coal
India,1300,coal,subcritical,1967,50,9266822,coal
India,1320,coal,supercritical,2014,3,0,coal
India,1330,coal,subcritical,2014,3,5270425,coal
India,1340,coal,subcritical,1993,24,8748110,coal
India,1340,coal,subcritical,1989,28,5270425,coal
India,1350,coal,subcritical,1976,41,5499564,coal
India,1360,coal,subcritical,1979,38,8962890,coal
India,1400,coal,subcritical,2012,5,0,coal
India,1400,coal,supercritical,2012,5,0,coal
India,1410,coal,supercritical,2001,16,1342278,gas
