Source,Type,Target,Relation,Domain,Range,Quantifier,Comment,Defined By,Label
OccupiableVolume,Class,Measure,IS-A,,,,"The total volume of cavities in the crystal in %. See also AccessibleVolume, OccupiableVolumePerCell",http://www.theworldavatar.com/kg/ontozeolite/,Occupiable Volume
AccessibleAreaPerGram,Class,Measure,IS-A,,,,"Surface area of the cavities excluding isolated cavities in m^2/g. See also OccupiableAreaPerGram, AccessibleAreaPerCell, SpecificAccessibleArea.",http://www.theworldavatar.com/kg/ontozeolite/,Accessible Area Per Gram
OccupiableAreaPerGram,Class,Measure,IS-A,,,,"Total surface area of the cavities in m^2/g. See also AccessibleAreaPerGram, OccupiableAreaPerCell, SpecificOccupiableArea",http://www.theworldavatar.com/kg/ontozeolite/,Occupiable Area Per Gram
AccessibleVolumePerCell,Class,Measure,IS-A,,,,"The volume of cavities connected by channels, in A^3 per crystal unit cell. Excluding izolated cavities. See also OccupiableVolumePerCell, AccessibleVolume",http://www.theworldavatar.com/kg/ontozeolite/,Accessible Volume Per Cell
OccupiableVolumePerCell,Class,Measure,IS-A,,,,"The total volume of cavities in the crystal in A^3 per crystal unit cell. See also AccessibleVolumePerCell, OccupiableVolume",http://www.theworldavatar.com/kg/ontozeolite/,Occupiable Volume Per Cell
AccessibleAreaPerCell,Class,Measure,IS-A,,,,"Surface area of the cavities excluding isolated cavities in A^2 per crystal unit cell. See also OccupiableAreaPerCell, AccessibleAreaPerGram, SpecificAccessibleArea.",http://www.theworldavatar.com/kg/ontozeolite/,Accessible Area Per Cell
OccupiableAreaPerCell,Class,Measure,IS-A,,,,"Total surface area of the cavities in A^2 per crystal unit cell. See also AccessibleAreaPerCell, OccupiableAreaPerGram, SpecificOccupiableArea",http://www.theworldavatar.com/kg/ontozeolite/,Occupiable Area Per Cell
SpecificAccessibleArea,Class,Measure,IS-A,,,,"Surface area of the cavities excluding isolated cavities in m^2/cm^3. See also SpecificOccupiableArea, AccessibleAreaPerCell, AccessibleAreaPerGram.",http://www.theworldavatar.com/kg/ontozeolite/,Specific Accessible Area
SpecificOccupiableArea,Class,Measure,IS-A,,,,"Total surface area of the cavities in m^2/cm^3. See also SpecificAccessibleArea, OccupiableAreaPerGram, OccupiableAreaPerCell",http://www.theworldavatar.com/kg/ontozeolite/,Specific Occupiable Area
SphereDiameter,Class,MeasureVector,IS-A,,,,Characteristics of porocity. Diameter of the biggest sphere to move along a channel or to reside in a cavity. One of topological properties,http://www.theworldavatar.com/kg/ontozeolite/,Sphere Diameter
SecondaryBU,Class,MeasureVector,IS-A,,,,Topological building unit (BU) to describe the structure of the crystal. Obsolete since 2007. See also CompositeBU,http://www.theworldavatar.com/kg/ontozeolite/,Secondary BU
CompositeBU,Class,MeasureVector,IS-A,,,,,http://www.theworldavatar.com/kg/ontozeolite/,CompositeBU
RingSizes,Class,MeasureVector,IS-A,,,,,http://www.theworldavatar.com/kg/ontozeolite/,Ring Sizes
FrameworkDensity,Class,Measure,IS-A,,,,,http://www.theworldavatar.com/kg/ontozeolite/,Framework Density
TopologicalDensity,Class,,,,,,,http://www.theworldavatar.com/kg/ontozeolite/,Topological Density
TAtom,Class,Measure,IS-A,,,,,http://www.theworldavatar.com/kg/ontozeolite/,T Atom
CoordinationSequence,Class,MeasureVector,IS-A,,,,An array of 10 or 12 numbers,http://www.theworldavatar.com/kg/ontozeolite/,Coordination Sequence
VertexSymbol,Class,MeasureVector,IS-A,,,,Size and count of the smallest rings associated with 6 angles of T-atom. Each T-atom contains 6 values.,http://www.theworldavatar.com/kg/ontozeolite/,Vertex Symbol
hasZeoliticMaterial,Object Property,,,ZeoliteFramework,ZeoliticMaterial,,"Links a ZeoliteMaterial to its structural framework, characterizing its molecular architecture.",http://www.theworldavatar.com/kg/ontozeolite/,has Zeolitic Material
hasDensity,Object Property,,,ZeoliticMaterial,Density,,Links the material to its density.,http://www.theworldavatar.com/kg/ontozeolite/,has Density
hasCrystalInformation,Object Property,,,ZeoliticMaterial UNION ZeoliteFramework,CrystalInformation,,Connection of the crystal entity to CrystalInformation containing the crystallographic data,http://www.theworldavatar.com/kg/ontocrystal/,has Crystal Information
hasRecipe,Object Property,,,ZeoliticMaterial,Recipe,,"Associates a Zeolite with its Recipe, detailing the synthesis process.",http://www.theworldavatar.com/kg/ontozeolite/,has Recipe
hasPrecursor,Object Property,,,Recipe,Precursor,,"Connects a Recipe to its Precursor(s), defining the starting materials required for zeolite synthesis.",http://www.theworldavatar.com/kg/ontozeolite/,has Precursor
hasChemicalComposition,Object Property,,,ZeoliticMaterial UNION ZeoliteFramework,ChemicalComponent,,,http://www.theworldavatar.com/kg/ontozeolite/,
