Year      Month     Day      Hour      X(m)      Y(m)      Z(m)      O3        NO        NO2       H2O2      N2O5      HNO3      HONO      SO2       Sulphate  CO        C2H6      HCHO      CH3CHO    C2H4      PAN       nC4H10    CH3COC2H5 C3H6      oXylene   isoprene  PM2.5     PM10      
2020  5  6 12  372628.312  141794.703     250.000   0.2187169E+00   0.1922226E+02   0.7959021E+00   0.3394904E-05   0.3749504E-08   0.6003185E-03   0.1121361E-01   0.9053357E+00   0.5613005E-04   0.1476839E+01   0.1574250E+00   0.1248563E+00   0.1377561E+00   0.2745289E+00   0.1934464E-05   0.1977967E+01   0.8500572E-02   0.4351044E+00   0.1039401E+01   0.0000000E+00   0.8683867E-03   0.8851986E-03
2020  5  6 12  372628.312  143794.703     250.000   0.2159972E+00   0.1464383E+02   0.5596217E+00   0.2583332E-05   0.2318190E-08   0.4657535E-03   0.8414459E-02   0.6889435E+00   0.4742178E-04   0.1122835E+01   0.1196779E+00   0.9474745E-01   0.1048119E+00   0.2086723E+00   0.1433804E-05   0.1505024E+01   0.6479513E-02   0.3308956E+00   0.7912762E+00   0.0000000E+00   0.6790577E-03   0.6932677E-03
2020  5  6 12  372628.312  145794.703     250.000   0.1239090E+00   0.4360784E+01   0.1013879E+00   0.5807222E-06   0.1487929E-09   0.1135277E-03   0.2410412E-02   0.2033058E+00   0.1601916E-04   0.3314261E+00   0.3531564E-01   0.2789042E-01   0.3093950E-01   0.6157361E-01   0.3151021E-06   0.4441231E+00   0.1916134E-02   0.9762787E-01   0.2334871E+00   0.0000000E+00   0.1981487E-03   0.2034868E-03
2020  5  6 12  372628.312  147794.703     250.000   0.8019694E-02   0.1516330E+00   0.8443723E-03   0.1121284E-07   0.8140037E-13   0.2774234E-05   0.1049623E-03   0.6959813E-02   0.7092425E-06   0.1136351E-01   0.1210458E-02   0.9536646E-03   0.1059483E-02   0.2110506E-02   0.6237284E-08   0.1520539E-01   0.6562442E-04   0.3342826E-02   0.7987004E-02   0.0000000E+00   0.6491695E-05   0.6671365E-05
2020  5  6 12  372628.312  149794.703     250.000   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
2020  5  6 12  374628.312  131794.703     250.000   0.1805833E-02   0.4512504E-01   0.1527303E-03   0.1241742E-08   0.2959685E-15   0.4279520E-06   0.2114583E-04   0.2072341E-02   0.1077585E-06   0.3383603E-02   0.3607079E-03   0.2861563E-03   0.3150807E-03   0.6291185E-03   0.1133707E-08   0.4528131E-02   0.1936705E-04   0.9966193E-03   0.2378250E-02   0.0000000E+00   0.1907570E-05   0.1960311E-05
2020  5  6 12  374628.312  133794.703     250.000   0.2721681E-03   0.1583168E-02   0.1158110E-04   0.3038961E-08   0.3996826E-14   0.7164954E-06   0.4193503E-05   0.7261050E-04   0.1271109E-06   0.1183803E-03   0.1258556E-04   0.9683988E-05   0.1104001E-04   0.2192648E-04   0.7221137E-09   0.1585642E-03   0.6889467E-06   0.3476219E-04   0.8340052E-04   0.0000000E+00   0.7667410E-07   0.7824658E-07
2020  5  6 12  374628.312  135794.703     250.000   0.4379218E-01   0.1084555E+01   0.1612158E-01   0.3928004E-07   0.5392700E-11   0.1080750E-04   0.4687968E-03   0.5015909E-01   0.1928496E-05   0.8185986E-01   0.8731899E-02   0.6971969E-02   0.7627048E-02   0.1523121E-01   0.4144447E-07   0.1096031E+00   0.4681919E-03   0.2413253E-01   0.5756852E-01   0.0000000E+00   0.4569012E-04   0.4699399E-04
2020  5  6 12  374628.312  137794.703     250.000   0.1283582E+00   0.4741117E+01   0.1225602E+00   0.6341660E-06   0.2144081E-09   0.1114080E-03   0.2247828E-02   0.2209335E+00   0.1378232E-04   0.3606923E+00   0.3843975E-01   0.3042955E-01   0.3361929E-01   0.6703836E-01   0.3331962E-06   0.4827232E+00   0.2073283E-02   0.1062132E+00   0.2535827E+00   0.0000000E+00   0.2047069E-03   0.2107162E-03
2020  5  6 12  374628.312  139794.703     250.000   0.1669071E+00   0.8915508E+01   0.3060831E+00   0.1517683E-05   0.9502401E-09   0.2553516E-03   0.4428907E-02   0.4176807E+00   0.2648919E-04   0.6820349E+00   0.7268120E-01   0.5751420E-01   0.6356775E-01   0.1267559E+00   0.7722719E-06   0.9126130E+00   0.3920722E-02   0.2008056E+00   0.4793712E+00   0.0000000E+00   0.3865003E-03   0.3968460E-03
2020  5  6 12  374628.312  141794.703     250.000   0.2514531E+00   0.2782017E+02   0.1215972E+01   0.4911298E-05   0.6682209E-08   0.8506481E-03   0.1519719E-01   0.1312715E+01   0.8008541E-04   0.2140354E+01   0.2281668E+00   0.1809763E+00   0.1996943E+00   0.3978769E+00   0.2703237E-05   0.2867880E+01   0.1232277E-01   0.6307693E+00   0.1507408E+01   0.0000000E+00   0.1268999E-02   0.1295852E-02
2020  5  6 12  374628.312  143794.703     250.000   0.1682161E+00   0.8603471E+01   0.2807473E+00   0.1472214E-05   0.8104451E-09   0.2766220E-03   0.5039447E-02   0.4036133E+00   0.3100575E-04   0.6577391E+00   0.7009268E-01   0.5539246E-01   0.6141650E-01   0.1222056E+00   0.8097612E-06   0.8816746E+00   0.3803217E-02   0.1937952E+00   0.4635914E+00   0.0000000E+00   0.3998641E-03   0.4087677E-03
2020  5  6 12  374628.312  145794.703     250.000   0.3279010E-01   0.4239942E+00   0.2915467E-02   0.2119603E-07   0.4032629E-12   0.4944442E-05   0.2250922E-03   0.1932992E-01   0.1927378E-05   0.3156712E-01   0.3362236E-02   0.2648217E-02   0.2944304E-02   0.5862485E-02   0.1143566E-07   0.4223157E-01   0.1826707E-03   0.9285794E-02   0.2218258E-01   0.0000000E+00   0.1757029E-04   0.1832566E-04
2020  5  6 12  374628.312  147794.703     250.000   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.3946951E-12   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
2020  5  6 12  374628.312  149794.703     250.000   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
2020  5  6 12  376628.312  131794.703     250.000   0.4091699E-02   0.9029438E-01   0.2732948E-03   0.3177216E-08   0.1333829E-14   0.1039686E-05   0.4762403E-04   0.4147409E-02   0.2844188E-06   0.6771502E-02   0.7216967E-03   0.5712838E-03   0.6308161E-03   0.1258609E-02   0.2405343E-08   0.9061840E-02   0.3886649E-04   0.1993806E-02   0.4759709E-02   0.0000000E+00   0.3846201E-05   0.3952327E-05
2020  5  6 12  376628.312  133794.703     250.000   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.7580015E-10   0.0000000E+00   0.1517574E-07   0.0000000E+00   0.0000000E+00   0.1569644E-08   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
2020  5  6 12  376628.312  135794.703     250.000   0.6288559E-01   0.1566293E+01   0.2261791E-01   0.1127626E-06   0.1013767E-10   0.2664263E-04   0.8390725E-03   0.7247294E-01   0.4408390E-05   0.1182494E+00   0.1260719E-01   0.1001933E-01   0.1102791E-01   0.2198661E-01   0.8120617E-07   0.1583452E+00   0.6801935E-03   0.3484020E-01   0.8319043E-01   0.0000000E+00   0.6790337E-04   0.6967451E-04
2020  5  6 12  376628.312  137794.703     250.000   0.1220714E+00   0.4230635E+01   0.1019382E+00   0.5979377E-06   0.1532610E-09   0.1077399E-03   0.2140739E-02   0.1969059E+00   0.1412136E-04   0.3215677E+00   0.3426108E-01   0.2706260E-01   0.2997559E-01   0.5974824E-01   0.3053475E-06   0.4302229E+00   0.1851752E-02   0.9464742E-01   0.2259811E+00   0.0000000E+00   0.1819363E-03   0.1873751E-03
2020  5  6 12  376628.312  139794.703     250.000   0.1993423E+00   0.1216533E+02   0.4417685E+00   0.2084417E-05   0.1614490E-08   0.3559132E-03   0.6163180E-02   0.5711037E+00   0.3670052E-04   0.9318762E+00   0.9931489E-01   0.7861644E-01   0.8690011E-01   0.1731919E+00   0.1076733E-05   0.1247748E+01   0.5363152E-02   0.2744719E+00   0.6556395E+00   0.0000000E+00   0.5390335E-03   0.5528897E-03
2020  5  6 12  376628.312  141794.703     250.000   0.2456294E+00   0.2431587E+02   0.1034181E+01   0.4224569E-05   0.5355593E-08   0.7218336E-03   0.1261806E-01   0.1146897E+01   0.7022759E-04   0.1869497E+01   0.1992906E+00   0.1580000E+00   0.1744432E+00   0.3475118E+00   0.2264399E-05   0.2505543E+01   0.1076589E-01   0.5510136E+00   0.1317158E+01   0.0000000E+00   0.1112782E-02   0.1138449E-02
2020  5  6 12  376628.312  143794.703     250.000   0.8666953E-01   0.2560113E+01   0.4735434E-01   0.3505526E-06   0.1159964E-10   0.7836066E-04   0.1740536E-02   0.1192931E+00   0.1117094E-04   0.1938216E+00   0.2065600E-01   0.1629320E-01   0.1814211E-01   0.3599877E-01   0.2113137E-06   0.2605038E+00   0.1128957E-02   0.5717677E-01   0.1371834E+00   0.0000000E+00   0.1291676E-03   0.1316208E-03
2020  5  6 12  376628.312  145794.703     250.000   0.1613205E-03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
2020  5  6 12  376628.312  147794.703     250.000   0.1307552E-03   0.6430787E-02   0.3266178E-04   0.6954381E-10   0.2173974E-14   0.3631696E-07   0.1535866E-05   0.2984934E-03   0.8191184E-08   0.4853634E-03   0.5177036E-04   0.4104094E-04   0.4523134E-04   0.9026939E-04   0.8933586E-10   0.6519826E-03   0.2768350E-05   0.1433527E-03   0.3431779E-03   0.0000000E+00   0.3104029E-06   0.3179648E-06
2020  5  6 12  376628.312  149794.703     250.000   0.4182437E-04   0.7894291E-03   0.3893718E-05   0.0000000E+00   0.0000000E+00   0.3266197E-09   0.8399829E-07   0.3674284E-04   0.0000000E+00   0.5913423E-04   0.6327271E-05   0.5143231E-05   0.5554907E-05   0.1102702E-04   0.8326938E-11   0.8019921E-04   0.3407018E-06   0.1760219E-04   0.4239816E-04   0.0000000E+00   0.4538580E-07   0.4715459E-07
2020  5  6 12  378628.312  131794.703     250.000   0.5840307E-02   0.1216931E+00   0.3492065E-03   0.4912323E-08   0.2102284E-14   0.1555258E-05   0.6871869E-04   0.5589770E-02   0.4462118E-06   0.9126910E-02   0.9725055E-03   0.7682105E-03   0.8504809E-03   0.1695881E-02   0.3354678E-08   0.1221294E-01   0.5250440E-04   0.2686404E-02   0.6414969E-02   0.0000000E+00   0.5204024E-05   0.5351010E-05
2020  5  6 12  378628.312  133794.703     250.000   0.7541753E-02   0.1513591E+00   0.1299892E-02   0.8707391E-08   0.4782379E-12   0.2292368E-05   0.8184842E-04   0.6956641E-02   0.4825776E-06   0.1136966E-01   0.1211795E-02   0.9612190E-03   0.1059067E-02   0.2113579E-02   0.6270120E-08   0.1520156E-01   0.6528777E-04   0.3346159E-02   0.7980057E-02   0.0000000E+00   0.6252209E-05   0.6428600E-05
2020  5  6 12  378628.312  135794.703     250.000   0.8061092E-01   0.2138672E+01   0.3218270E-01   0.2052223E-06   0.1940333E-10   0.4631194E-04   0.1258882E-02   0.9901517E-01   0.7743748E-05   0.1616106E+00   0.1722170E-01   0.1362878E-01   0.1507746E-01   0.3003087E-01   0.1256374E-06   0.2163294E+00   0.9331731E-03   0.4757970E-01   0.1136489E+00   0.0000000E+00   0.9328244E-04   0.9572218E-04
2020  5  6 12  378628.312  137794.703     250.000   0.1142880E+00   0.3967692E+01   0.9765113E-01   0.5810820E-06   0.1513433E-09   0.1052959E-03   0.2057571E-02   0.1847786E+00   0.1365883E-04   0.3017477E+00   0.3214859E-01   0.2538889E-01   0.2813167E-01   0.5606314E-01   0.2956787E-06   0.4037216E+00   0.1738673E-02   0.8881105E-01   0.2120662E+00   0.0000000E+00   0.1711454E-03   0.1761886E-03
2020  5  6 12  378628.312  139794.703     250.000   0.2092750E+00   0.1354024E+02   0.5009213E+00   0.2231188E-05   0.1943094E-08   0.3762949E-03   0.6622756E-02   0.6361388E+00   0.3927009E-04   0.1037502E+01   0.1105844E+00   0.8758963E-01   0.9676901E-01   0.1928395E+00   0.1154096E-05   0.1389787E+01   0.5970503E-02   0.3056876E+00   0.7304370E+00   0.0000000E+00   0.6055231E-03   0.6214739E-03
2020  5  6 12  378628.312  141794.703     250.000   0.2118539E+00   0.1686595E+02   0.6728006E+00   0.2807395E-05   0.2978124E-08   0.4773335E-03   0.8510602E-02   0.7945527E+00   0.4862096E-04   0.1294291E+01   0.1379807E+00   0.1093730E+00   0.1208128E+00   0.2405871E+00   0.1490803E-05   0.1735687E+01   0.7457773E-02   0.3816177E+00   0.9127629E+00   0.0000000E+00   0.7833922E-03   0.8020927E-03
2020  5  6 12  378628.312  143794.703     250.000   0.2154258E-01   0.5765846E-01   0.0000000E+00   0.2194769E-08   0.0000000E+00   0.1490577E-05   0.5693084E-04   0.2643138E-02   0.3624469E-06   0.4250054E-02   0.4531941E-03   0.3563480E-03   0.4010026E-03   0.7887849E-03   0.3129224E-08   0.5765615E-02   0.2530047E-04   0.1259659E-02   0.3051865E-02   0.0000000E+00   0.3693062E-05   0.3724452E-05
2020  5  6 12  378628.312  145794.703     250.000   0.3995589E-05   0.1649326E-01   0.2283635E-03   0.7934456E-09   0.6943805E-13   0.2062326E-06   0.2416173E-05   0.7695871E-03   0.6310766E-08   0.1254575E-02   0.1338142E-03   0.1063654E-03   0.1167752E-03   0.2333862E-03   0.5689342E-09   0.1681513E-02   0.7125897E-05   0.3701356E-03   0.8836498E-03   0.0000000E+00   0.5686315E-06   0.5902321E-06
2020  5  6 12  378628.312  147794.703     250.000   0.9042183E-03   0.1873452E-01   0.4195436E-04   0.1890888E-09   0.8059104E-15   0.1023679E-06   0.6874178E-05   0.8650239E-03   0.4549026E-07   0.1406395E-02   0.1499996E-03   0.1188755E-03   0.1311384E-03   0.2615208E-03   0.1874636E-09   0.1889352E-02   0.8046978E-05   0.4152790E-03   0.9944804E-03   0.0000000E+00   0.8934516E-06   0.9167701E-06
2020  5  6 12  378628.312  149794.703     250.000   0.5643778E-05   0.1065255E-03   0.4250230E-05   0.0000000E+00   0.0000000E+00   0.4407404E-10   0.1133472E-07   0.4958076E-05   0.0000000E+00   0.7979568E-05   0.8538015E-06   0.6940272E-06   0.7495788E-06   0.1487985E-05   0.1123636E-11   0.1082208E-04   0.4597428E-07   0.2375239E-05   0.5721205E-05   0.0000000E+00   0.6124355E-08   0.6363036E-08
2020  5  6 12  380628.312  131794.703     250.000   0.3411027E-02   0.6587832E-01   0.1773893E-04   0.3197533E-09   0.0000000E+00   0.2873969E-06   0.3346275E-04   0.3017139E-02   0.2242557E-06   0.4926178E-02   0.5249500E-03   0.4144129E-03   0.4584917E-03   0.9154607E-03   0.2726967E-09   0.6592143E-02   0.2819604E-04   0.1450260E-02   0.3462649E-02   0.0000000E+00   0.2784080E-05   0.2873332E-05
2020  5  6 12  380628.312  133794.703     250.000   0.1627883E-01   0.3410108E+00   0.2829887E-02   0.2229938E-07   0.1626867E-11   0.5777184E-05   0.2055613E-03   0.1570363E-01   0.1298645E-05   0.2565413E-01   0.2733487E-02   0.2162079E-02   0.2391594E-02   0.4766928E-02   0.1458346E-07   0.3431220E-01   0.1479177E-03   0.7548598E-02   0.1801750E-01   0.0000000E+00   0.1443003E-04   0.1481929E-04
2020  5  6 12  380628.312  135794.703     250.000   0.7469482E-01   0.1727779E+01   0.2463559E-01   0.1657428E-06   0.1241950E-10   0.3859007E-04   0.1098374E-02   0.7980322E-01   0.7279061E-05   0.1302730E+00   0.1387854E-01   0.1095876E-01   0.1215829E-01   0.2419918E-01   0.1002815E-06   0.1743503E+00   0.7544215E-03   0.3833607E-01   0.9159218E-01   0.0000000E+00   0.7548722E-04   0.7745152E-04
2020  5  6 12  380628.312  137794.703     250.000   0.1029801E+00   0.3780990E+01   0.8974669E-01   0.4604497E-06   0.1330877E-09   0.8386223E-04   0.1789697E-02   0.1761919E+00   0.1117616E-04   0.2875435E+00   0.3064624E-01   0.2427005E-01   0.2680849E-01   0.5344479E-01   0.2491375E-06   0.3849535E+00   0.1653761E-02   0.8469070E-01   0.2022554E+00   0.0000000E+00   0.1632941E-03   0.1683695E-03
2020  5  6 12  380628.312  139794.703     250.000   0.2170000E+00   0.1561833E+02   0.6049565E+00   0.2548505E-05   0.2580564E-08   0.4165910E-03   0.7407083E-02   0.7346141E+00   0.4279848E-04   0.1197839E+01   0.1276862E+00   0.1011968E+00   0.1117240E+00   0.2226628E+00   0.1325264E-05   0.1604911E+01   0.6888802E-02   0.3530089E+00   0.8435862E+00   0.0000000E+00   0.6998418E-03   0.7186631E-03
2020  5  6 12  380628.312  141794.703     250.000   0.1742413E+00   0.1111381E+02   0.4175247E+00   0.1864600E-05   0.1513879E-08   0.3147318E-03   0.5574463E-02   0.5230194E+00   0.3213476E-04   0.8515533E+00   0.9078275E-01   0.7192886E-01   0.7950722E-01   0.1582828E+00   0.9817686E-06   0.1142468E+01   0.4909232E-02   0.2511392E+00   0.6009621E+00   0.0000000E+00   0.5219590E-03   0.5344819E-03
2020  5  6 12  380628.312  143794.703     250.000   0.3624912E-03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
2020  5  6 12  380628.312  145794.703     250.000   0.1163380E-03   0.2759165E-02   0.1383465E-04   0.6118590E-09   0.5295546E-14   0.5921187E-07   0.8935651E-06   0.1265730E-03   0.1404976E-07   0.2070119E-03   0.2205840E-04   0.1741779E-04   0.1924089E-04   0.3847607E-04   0.3423351E-10   0.2766168E-03   0.1177958E-05   0.6091467E-04   0.1451439E-03   0.0000000E+00   0.1090855E-06   0.1143663E-06
2020  5  6 12  380628.312  147794.703     250.000   0.9804139E-03   0.1845090E-01   0.1112957E-04   0.6326982E-10   0.0000000E+00   0.1082582E-06   0.1115555E-04   0.8520547E-03   0.6624393E-07   0.1384961E-02   0.1476488E-03   0.1164403E-03   0.1291808E-03   0.2573639E-03   0.1913598E-09   0.1860838E-02   0.7951019E-05   0.4086972E-03   0.9796308E-03   0.0000000E+00   0.8896335E-06   0.9049792E-06
2020  5  6 12  380628.312  149794.703     250.000   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
2020  5  6 12  382628.312  131794.703     250.000   0.7741540E-02   0.1621596E+00   0.1037135E-02   0.9241449E-08   0.5780475E-12   0.2457233E-05   0.9992155E-04   0.7457430E-02   0.6790723E-06   0.1218202E-01   0.1297765E-02   0.1023864E-02   0.1135362E-02   0.2263008E-02   0.5711486E-08   0.1629379E-01   0.7023041E-04   0.3583680E-02   0.8556579E-02   0.0000000E+00   0.6899066E-05   0.7088599E-05
2020  5  6 12  382628.312  133794.703     250.000   0.2935181E-01   0.5794356E+00   0.4623446E-02   0.4145236E-07   0.2262942E-12   0.1146785E-04   0.4078346E-03   0.2663343E-01   0.2715709E-05   0.4351029E-01   0.4634637E-02   0.3657790E-02   0.4060180E-02   0.8081239E-02   0.2708872E-07   0.5819061E-01   0.2522712E-03   0.1279569E-01   0.3055654E-01   0.0000000E+00   0.2490626E-04   0.2548118E-04
2020  5  6 12  382628.312  135794.703     250.000   0.6995123E-01   0.1720231E+01   0.2420249E-01   0.1738789E-06   0.1086371E-10   0.3883959E-04   0.1027256E-02   0.7957239E-01   0.6876619E-05   0.1299453E+00   0.1384374E-01   0.1093351E-01   0.1212192E-01   0.2414013E-01   0.1007446E-06   0.1738541E+00   0.7511795E-03   0.3823604E-01   0.9131528E-01   0.0000000E+00   0.7408665E-04   0.7608982E-04
2020  5  6 12  382628.312  137794.703     250.000   0.1644765E+00   0.9301118E+01   0.3223223E+00   0.1531770E-05   0.1016324E-08   0.2580024E-03   0.4530786E-02   0.4360080E+00   0.2674697E-04   0.7117168E+00   0.7585318E-01   0.6007507E-01   0.6634505E-01   0.1322861E+00   0.8025000E-06   0.9526366E+00   0.4090831E-02   0.2096024E+00   0.5004669E+00   0.0000000E+00   0.4041482E-03   0.4153049E-03
2020  5  6 12  382628.312  139794.703     250.000   0.2336023E+00   0.2234726E+02   0.9456547E+00   0.4115576E-05   0.4797761E-08   0.6776128E-03   0.1136855E-01   0.1053077E+01   0.6472184E-04   0.1718054E+01   0.1831165E+00   0.1450429E+00   0.1602165E+00   0.3193326E+00   0.2157629E-05   0.2300754E+01   0.9882834E-02   0.5061139E+00   0.1209026E+01   0.0000000E+00   0.9951226E-03   0.1019915E-02
2020  5  6 12  382628.312  141794.703     250.000   0.1414826E+00   0.7719268E+01   0.2725637E+00   0.1265403E-05   0.7993336E-09   0.2178690E-03   0.3972312E-02   0.3626862E+00   0.2208245E-04   0.5905699E+00   0.6296178E-01   0.4990935E-01   0.5513667E-01   0.1097781E+00   0.6807373E-06   0.7922533E+00   0.3403881E-02   0.1741669E+00   0.4167119E+00   0.0000000E+00   0.3611787E-03   0.3695305E-03
2020  5  6 12  382628.312  143794.703     250.000   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
2020  5  6 12  382628.312  145794.703     250.000   0.5824509E-02   0.1292739E+00   0.1646773E-02   0.3205380E-08   0.1520164E-12   0.1161777E-05   0.4264044E-04   0.5990708E-02   0.2601753E-06   0.9742738E-02   0.1039656E-02   0.8297526E-03   0.9090294E-03   0.1812892E-02   0.2993763E-08   0.1308605E-01   0.5577535E-04   0.2877909E-02   0.6885402E-02   0.0000000E+00   0.5966503E-05   0.6160934E-05
2020  5  6 12  382628.312  147794.703     250.000   0.4496193E-02   0.1026623E+00   0.6430954E-03   0.1546068E-08   0.7417140E-14   0.7904939E-06   0.4315812E-04   0.4747601E-02   0.2161338E-06   0.7706582E-02   0.8223475E-03   0.6551752E-03   0.7202129E-03   0.1433583E-02   0.2402506E-08   0.1036836E-01   0.4434532E-04   0.2278057E-02   0.5460882E-02   0.0000000E+00   0.5040245E-05   0.5167205E-05
2020  5  6 12  382628.312  149794.703     250.000   0.1161452E-02   0.2724382E-01   0.3873673E-03   0.2340147E-09   0.6534545E-14   0.1146322E-06   0.4650106E-05   0.1263593E-02   0.1152408E-07   0.2050929E-02   0.2190514E-03   0.1760473E-03   0.1915005E-03   0.3819873E-03   0.4958810E-09   0.2759945E-02   0.1170769E-04   0.6070552E-03   0.1453419E-02   0.0000000E+00   0.1297909E-05   0.1345122E-05
2020  5  6 12  364628.312  131794.703     270.000   0.9300912E-04   0.1869101E-02   0.5584748E-05   0.2408584E-10   0.1485855E-18   0.1266630E-07   0.6743650E-06   0.8579128E-04   0.3510301E-08   0.1400180E-03   0.1493203E-04   0.1186749E-04   0.1302470E-04   0.2604552E-04   0.2982511E-10   0.1874590E-03   0.7963991E-06   0.4127110E-04   0.9847178E-04   0.0000000E+00   0.7787704E-07   0.8038932E-07
2020  5  6 12  364628.312  133794.703     270.000   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
2020  5  6 12  364628.312  135794.703     270.000   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
2020  5  6 12  364628.312  137794.703     270.000   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
2020  5  6 12  364628.312  139794.703     270.000   0.2093645E-03   0.5951045E-02   0.5138992E-04   0.0000000E+00   0.0000000E+00   0.6041400E-08   0.4061641E-06   0.2775736E-03   0.2241565E-08   0.4469349E-03   0.4778643E-04   0.3851332E-04   0.4193940E-04   0.8326552E-04   0.1923735E-10   0.6058268E-03   0.2574712E-05   0.1328816E-03   0.3202597E-03   0.0000000E+00   0.3348303E-06   0.3474835E-06
2020  5  6 12  364628.312  141794.703     270.000   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
2020  5  6 12  364628.312  143794.703     270.000   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.3095625E-14   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.1014375E-09   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
