year,coal_power_capacity_GW,coal_power1_capacity_GW,coal_power2_capacity_GW,coal_power_annual_emission_Gt,coal_power_annual_emission1_Gt,coal_power_annual_emission2_Gt,coal_power_lock_emission_Gt,coal_power_lock_emission1_Gt,coal_power_lock_emission2_Gt,gas_power_capacity_GW,gas_power1_capacity_GW,gas_power2_capacity_GW,gas_power_annual_emission_Gt,gas_power_annual_emission1_Gt,gas_power_annual_emission2_Gt,gas_power_lock_emission_Gt,gas_power_lock_emission1_Gt,gas_power_lock_emission2_Gt,oil_power_capacity_GW,oil_power1_capacity_GW,oil_power2_capacity_GW,oil_power_annual_emission_Gt,oil_power_annual_emission1_Gt,oil_power_annual_emission2_Gt,oil_power_lock_emission_Gt,oil_power_lock_emission1_Gt,oil_power_lock_emission2_Gt
2032,1458.2231184777247,1376.7982775186383,81.42484095908644,7.28101943742838,7.233003313863856,0.04801612356452413,71.72159846645452,70.91982774353207,0.8017707229224585,1165.6876937179186,1149.6910392347106,15.996654483207948,2.7725049365503236,2.770394076085672,0.0021108604646513504,25.28916118335936,25.247074825042937,0.04208635831642744,284.989910658693,258.0234495368316,26.966461121861432,0.6283508730131601,0.6247987031359326,0.003552169877227447,5.478677048091008,5.409117737349769,0.0695593107412382
2033,1364.7379295406631,1248.6234769930193,116.11445254764394,6.636127705001181,6.566834021618929,0.06929368338225125,65.72840948138536,64.4585324424729,1.2698770389124554,1103.5437551390307,1070.8897301045722,32.654025034458556,2.5845000786720593,2.5801792754323647,0.004320803239694591,23.132730246825577,23.042025147458197,0.09070509936737874,261.0043600313366,228.68564066497737,32.31871936635923,0.5597812845335038,0.5555228488708779,0.004258435662625962,5.039218308446285,4.95412115042628,0.08509715802000552
2034,1303.6370765175902,1187.5226239699464,116.11445254764394,6.318496195772218,6.249202512389966,0.06929368338225127,59.81397488617093,58.54409784725847,1.2698770389124556,1056.7301198702505,983.1934076404864,73.5367122297641,2.38048768920822,2.370773277377516,0.009714411830704152,21.11317012964272,20.898412032682124,0.2147580969605986,252.86446728449616,208.36043998149694,44.50402730299923,0.5128407161983128,0.5069747326079054,0.0058659835904073775,4.698587222290294,4.576516461931316,0.12207076035897806
2035,1251.778193970464,1125.843610753731,125.93458321673309,6.010781127999646,5.935860560685935,0.0749205673137115,54.491341505866416,53.086419252598915,1.4049222532675016,1028.9110149754988,930.4685471659343,98.44246780956449,2.258128901217647,2.2451293075777516,0.012999593639895288,19.18185212915542,18.888249668774236,0.29360246038118587,248.96326571961777,189.39857841196223,59.56468730765555,0.4688447803233621,0.46099153685821104,0.007853243465151004,4.301309363022614,4.1315443656697886,0.16976499735282508
2036,1206.2667983845704,1062.189523756695,144.0772746278753,5.691901862626043,5.605791836539123,0.08611002608691931,49.458059461584135,47.77340073898644,1.684658722597697,1004.327869160265,851.0995012012094,153.22836795905582,2.0734641355460877,2.0532400243682853,0.02022411117780242,17.393855844950696,16.919640446121832,0.47421539882886415,242.39188198609548,180.0023917160661,62.38949027002938,0.4470122549018637,0.43878645501300184,0.008225799888861844,3.9760169153454914,3.7969380073998953,0.17907890794559608
2037,1174.0138067182806,1007.1292786114458,166.88452810683492,5.415164033817825,5.314348484989705,0.10081554882811954,44.890744427823705,42.8237421139548,2.0670023138689024,979.1558548664773,809.9745044884125,169.18135037806476,1.9757071950328076,1.9533895654878035,0.02231762954500402,15.651803474656926,15.12315659828082,0.5286468763761057,240.17366829143137,161.95636100170103,78.21730728973039,0.40642910988652237,0.3961153830546178,0.010313726831904608,3.5987840368248123,3.365419028360104,0.23336500846470795
2038,1144.7080817690512,965.7018298675594,179.00625190149185,5.203648989035777,5.095203394313191,0.10844559472258614,40.46372732934606,38.190713776326554,2.2730135530195006,964.1974684901937,769.9159514078299,194.28151708236385,1.881885657873507,1.8562577681189052,0.02562788975460179,14.10604642939049,13.488022527355245,0.6180239020352454,239.920922763219,150.89056708120182,89.03035568201722,0.3817813167505307,0.3700422526982945,0.011739064052236198,3.326470956113366,3.0546218426997047,0.2718491134136609
2039,1125.276498207591,934.4738143398558,190.80268386773517,5.044465445023017,4.92863071329387,0.11583473172914696,36.183492814535526,33.703583425332326,2.4799093892032036,942.2473255132793,710.0626830349921,232.1846424782872,1.7435986122591647,1.7129720676435858,0.030626544615578725,12.59447771226513,11.83649147412253,0.7579862381425995,237.65662017811619,135.36009774175068,102.29652243636549,0.34551975621682823,0.33203054111011204,0.013489215106716187,3.078124461763347,2.7572711188242467,0.3208533429391006
2040,1097.5677720084223,877.8632160652242,219.70455594319824,4.761115510249367,4.626869573619046,0.13424593663032117,32.212556740739544,29.19872240940229,3.0138343313372546,925.3265138005702,648.3596914268877,276.9668223736826,1.598969929279632,1.5624377057333039,0.0365322235463279,11.22311689144055,10.293865964306224,0.929250927134326,233.64688670994659,128.00520287076995,105.64168383917662,0.3265937003800037,0.31266305693828217,0.013930643441721496,2.8647514999421997,2.531096735287945,0.33365476465425453
2041,1080.285569547159,840.621598019037,239.66397152812195,4.579156154747685,4.432234289601822,0.14692186514586328,28.449561317605404,25.055449130801883,3.3941121868035182,912.0938783482785,599.1426838508988,312.9511944973797,1.4842078155845218,1.442926281757091,0.04128153382743071,9.931105920799098,8.859375685231688,1.07173023556741,232.68199348753572,124.89048592015249,107.79150756738325,0.3193422186591215,0.3051282868788415,0.014213931780279956,2.648587431579798,2.30643401676879,0.3421534148110084
2042,1040.591373866367,758.9426611788878,281.6487126874791,4.168617055026503,3.9941985101005755,0.17441854492592734,25.273859455423473,21.02735019543797,4.246509259985505,904.9527914636126,556.6807584631075,348.27203300050513,1.385604490531895,1.3396658955444305,0.04593859498746444,8.822607127696465,7.606507996168009,1.216099131528456,230.42215111763667,108.92886244433903,121.49328867329761,0.28248078178904845,0.2664595466561444,0.016021235132904044,2.387429616390049,1.989249797647694,0.3981798187423551
2043,1004.274075619408,692.6837845218761,311.5902910975319,3.841588966012062,3.6476783957190335,0.19391057029302863,22.18675091708758,17.316496845354834,4.870254071732747,892.9077544022804,501.75398068716794,391.1537737151125,1.257408456731419,1.2058172208962752,0.05159123583514386,7.85030635665363,6.453322717999433,1.3969836386541965,228.36747864711,100.05006071207767,128.31741793503232,0.2611543902655744,0.24423329138704125,0.016921098878533155,2.1537673235865396,1.726791864984053,0.4269754586024866
2044,982.2327923326375,611.2675361771252,370.96525615551235,3.4510519528108694,3.2184190216760866,0.2326329311347833,19.971958709831153,13.823866730320503,6.1480919795106495,883.5915169652524,421.0198305221586,462.57168644309377,1.0741537296829675,1.0131487527215521,0.061004976961415366,7.043348371308968,5.335711275487812,1.7076370958211564,227.2836463525992,94.05255800143765,133.23108835116156,0.24661494703260295,0.22904649813183528,0.017568448900767697,1.967951379735238,1.5196133703990116,0.44833800933622653
2045,907.7078206849196,495.67846062027735,412.0293600646423,2.8794536628056893,2.6209687439467713,0.2584849188589178,17.78223699119649,10.755177429065265,7.0270595621312255,877.3407766797399,371.23931244037647,506.10146423936334,0.9593023587745373,0.8925603501371412,0.06674200863739609,6.311842421381441,4.409146248576939,1.9026961728045013,224.9569007546439,81.83900203517389,143.11789871947002,0.21697182538767437,0.19810540513662328,0.01886642025105109,1.7795161928184338,1.2870471575725717,0.49246903524586205
2046,877.7490570461958,439.1390582929965,438.60999875319936,2.59494061323851,2.3188654795918406,0.27607513364666936,15.97567533100294,8.33295825130041,7.642717079702529,872.4621844758343,286.41125845077863,586.0509260250556,0.7658421606302668,0.688556093201273,0.07728606742899377,5.7540735629793565,3.4823353324689377,2.2717382305104197,222.93196305214224,63.79445805921006,159.13750499293218,0.176229278021843,0.15525010155307906,0.020979176468763922,1.6065272290913792,1.0401117262255684,0.566415502865811
2047,841.553282916267,361.01255372239046,480.5407291938765,2.207893866116961,1.90466205310422,0.3032318130127412,14.744013586897724,6.123656050016605,8.62035753688112,865.3689959841607,238.109955446704,627.2590405374567,0.6538038280054047,0.5710864089677802,0.0827174190376246,5.295802630622217,2.8285357422010877,2.4672668884211286,221.11962894101924,54.957285002183696,166.16234393883556,0.1549238256146696,0.13301996394585053,0.0219038616688191,1.5040189187237063,0.9043147486559088,0.5997041700677975
2048,791.5933681372758,251.81883826378711,539.7745298734886,1.6711917753297572,1.3301805996847162,0.3410111756450408,13.972760346216244,3.954566391940041,10.018193954276203,862.813475840388,161.25134878528826,701.5621270550998,0.47871861404681215,0.38621340737245224,0.09250520667435988,5.050269627771432,2.2208545967910966,2.8294150309803356,220.36733930998705,37.90142206305069,182.46591724693636,0.11589860852071934,0.09184603901750177,0.02405256950321759,1.4677941879005556,0.7885878279600141,0.6792063599405415
2049,749.1961814898169,195.30766881217986,553.888512677637,1.3818714679590784,1.031441980769653,0.35042948718942524,12.782834279635495,2.4067444866726837,10.376089792962812,858.8449531033385,123.7680387161809,735.0769143871577,0.393377784924531,0.296454668990597,0.09692311593393398,4.728796239258238,1.7315006564140876,2.99729558284415,219.51692494447238,34.31540903923716,185.20151590523523,0.10708239639074334,0.08266903993102072,0.024413356459722618,1.3827377039600102,0.6898214396722776,0.6929162642877327
2050,694.593799937014,91.77157613530551,602.8222238017083,0.8633016494673398,0.481796355590177,0.38150529387716275,12.820928629286852,1.2328823755022766,11.588046253784576,854.6904718993774,65.89269221867771,788.7977796806996,0.2611614856456061,0.15715673855210058,0.1040047470935055,4.480744611738254,1.2072654136708159,3.2734791980674385,219.36081741234116,19.785514643826875,199.5753027685143,0.07351855037661054,0.04720939472820553,0.02630915564840501,1.2929129026021247,0.5260604699557787,0.7668524326463461
