CaseGroup1_Case1_Bus2_Phase%201%20%28Option1%29_PWBUSANGLE
-0.01998231
-0.02208856
-0.02524819
-0.024194899999999998
-0.01998231
-0.021035390000000001
-0.02419497
-0.021825199999999999
-0.02182533
-0.023931649999999999
-0.02287846
-0.02511644
-0.020903789999999998
-0.019324069999999999
-0.022483550000000001
-0.023010039999999999
-0.02301017
-0.023536640000000001
-0.02248342
-0.025643050000000001
-0.021430370000000001
-0.02037713
-0.023536669999999999
-0.023010030000000001
-0.023010160000000002
-0.023010099999999999
-0.02195691
-0.023931560000000001
-0.019718989999999999
-0.020245559999999999
-0.02340509
-0.02156193
-0.021562080000000001
-0.024194920000000002
-0.023141720000000001
-0.022022610000000001
-0.022022779999999999
-0.022549360000000001
-0.02149618
-0.023339200000000001
-0.01912668
-0.02175941
-0.024919030000000002
-0.022944200000000001
-0.022944349999999999
-0.021891089999999998
-0.020837919999999999
-0.025577220000000001
-0.021364540000000001
-0.02136447
-0.024524069999999999
-0.022483340000000001
-0.022483510000000002
-0.023010099999999999
-0.02195691
-0.023536669999999999
-0.01932414
-0.021956880000000002
-0.025116510000000002
-0.02287838
-0.022878519999999999
-0.021825259999999999
-0.02077209
-0.025248119999999999
-0.021035459999999999
-0.021035390000000001
-0.02419497
-0.025313950000000002
-0.021101290000000002
-0.020048059999999999
-0.023207579999999998
-0.02294421
-0.022944329999999999
-0.022944269999999999
-0.021891089999999998
-0.024129029999999999
-0.019916449999999999
-0.020443030000000001
-0.02360257
-0.022022659999999999
-0.02202281
-0.024655670000000001
-0.023602459999999999
-0.024523989999999999
-0.02031138
-0.02136447
-0.024524069999999999
-0.021891020000000001
-0.02189116
-0.023997480000000002
-0.022944289999999999
-0.02491896
-0.02070632
-0.019126609999999999
-0.02228608
-0.022549300000000001
-0.022549429999999999
-0.0230759
-0.022022699999999999
-0.023075809999999999
-0.02307596
-0.02149618
-0.020443010000000001
-0.024392400000000002
-0.020179800000000001
-0.020706240000000001
-0.0238658
-0.021891000000000001
-0.02189116
-0.022944260000000001
-0.021891089999999998
-0.024523989999999999
-0.02031138
-0.022417650000000001
-0.025577289999999999
-0.02391511
-0.023915249999999999
-0.02286198
-0.021808790000000002
-0.024705029999999999
-0.020492409999999999
-0.020492340000000001
-0.023651889999999998
-0.02220366
-0.022203810000000001
-0.02273039
-0.021677220000000001
-0.0232569
-0.019044390000000001
-0.021677109999999999
-0.02483672
-0.024902480000000001
-0.020689840000000001
-0.02121642
-0.02437601
-0.020689809999999999
-0.02068994
-0.02332275
-0.022269560000000001
-0.025824090000000001
-0.021611399999999999
-0.020558159999999999
-0.023717709999999999
-0.02292773
-0.02292787
-0.02292781
-0.021874600000000001
-0.026021550000000001
-0.021808839999999999
-0.020229090000000002
-0.023388619999999999
-0.022072060000000001
-0.022072189999999998
-0.022598650000000001
-0.021545450000000001
-0.024310120000000001
-0.020097520000000001
-0.021150599999999999
-0.024310180000000001
-0.02167707
-0.021677220000000001
-0.023783530000000001
-0.02273033
-0.022730239999999999
-0.022730400000000001
-0.023783519999999999
-0.02273033
-0.023256889999999999
-0.01904438
-0.02115059
-0.024310180000000001
-0.023651769999999999
-0.023651910000000002
-0.022072120000000001
-0.021018950000000002
-0.02444176
-0.02022916
-0.020755579999999999
-0.023915140000000001
-0.02540444
-0.02119176
-0.02013854
-0.023298070000000001
-0.022771429999999999
-0.022771550000000002
-0.0227715
-0.021718299999999999
-0.024351190000000002
-0.020138590000000001
-0.02066517
-0.023824720000000001
-0.021981549999999999
-0.021981690000000002
-0.024614549999999999
-0.02356134
-0.02231058
-0.022310750000000001
-0.022837329999999999
-0.02178416
-0.023627169999999999
-0.019414629999999999
-0.022047379999999998
-0.025207009999999998
-0.022573949999999999
-0.0225741
-0.021520839999999999
-0.020467679999999999
-0.025206949999999999
-0.020994289999999999
-0.020994220000000001
-0.0241538
-0.023462520000000001
-0.023462670000000001
-0.02188288
-0.020829710000000001
-0.024515849999999999
-0.02030324
-0.02082968
-0.02398925
-0.021356190000000001
-0.02135635
-0.022409439999999999
-0.021356279999999998
-0.023725889999999999
-0.019513340000000001
-0.021619570000000001
-0.024779180000000001
-0.023989179999999999
-0.01977661
-0.020829690000000001
-0.02398925
-0.021619490000000002
-0.021619630000000001
-0.023725940000000001
-0.022672749999999998
-0.0253057
-0.021093029999999999
-0.019513320000000001
-0.0226728
-0.023199290000000001
-0.023199419999999998
-0.023725889999999999
-0.022672680000000001
-0.02527277
-0.021060099999999998
-0.021586689999999999
-0.024746290000000001
-0.02132332
-0.021323459999999999
-0.0239563
-0.022903090000000001
-0.025272820000000001
-0.021060160000000001
-0.020006940000000001
-0.023166450000000002
-0.022639739999999998
-0.022639880000000001
-0.022639820000000001
-0.021586609999999999
-0.023495470000000001
-0.02349561
-0.022442340000000002
-0.021389160000000001
-0.024022109999999999
-0.01980954
-0.019809469999999999
-0.02296898
-0.02270554
-0.022705690000000001
-0.023232280000000001
-0.0221791
-0.023495530000000001
-0.01928299
-0.021915730000000001
-0.025075360000000001
-0.02240936
-0.022409519999999999
-0.023462630000000002
-0.022409450000000001
-0.023199279999999999
-0.01898677
-0.021092980000000001
-0.024252559999999999
-0.02346256
-0.023462690000000001
-0.0218829
-0.020829739999999999
-0.024515809999999999
-0.0203032
-0.020829629999999998
-0.023989199999999999
-0.026358900000000001
-0.022146160000000002
-0.02056641
-0.023725960000000001
-0.022146119999999998
-0.022146260000000001
-0.02267272
-0.02161952
-0.024515789999999999
-0.020303169999999999
-0.021356259999999998
-0.02451586
-0.021619469999999998
-0.021619630000000001
-0.023725940000000001
-0.022672729999999999
-0.024647430000000001
-0.020434810000000001
-0.021487909999999999
-0.024647510000000001
-0.021224529999999998
-0.021224690000000001
-0.023330980000000001
-0.02227778
-0.025700649999999998
-0.02148796
-0.019908229999999999
-0.02306774
-0.02254103
-0.022541169999999999
-0.023067629999999999
-0.02201442
-0.02412077
-0.024120920000000001
-0.02254111
-0.021487929999999999
-0.024120880000000001
-0.019908309999999999
-0.02043474
-0.023594279999999999
-0.022277720000000001
-0.022277870000000002
-0.023330980000000001
-0.0222778
-0.023594230000000001
-0.01938169
-0.021487920000000001
-0.024647519999999999
-0.023100490000000001
-0.02310065
-0.023627229999999999
-0.022574049999999998
-0.023363869999999998
-0.019151350000000001
-0.021784080000000001
-0.024943699999999999
-0.023100550000000001
-0.02310069
-0.02204743
-0.020994260000000001
-0.024680339999999999
-0.020467719999999998
-0.020467639999999999
-0.023627200000000001
-0.02566775
-0.021455060000000001
-0.020401829999999999
-0.023561370000000002
-0.021981540000000001
-0.021981669999999998
-0.021981609999999999
-0.020928430000000001
-0.024877799999999999
-0.02066517
-0.021191749999999999
-0.024351330000000001
-0.021454959999999999
-0.021455109999999999
-0.02408795
-0.023034740000000001
-0.025700629999999999
-0.021487929999999999
-0.019908200000000001
-0.023067710000000002
-0.022541080000000002
-0.022541200000000001
-0.023067669999999998
-0.022014470000000001
-0.023594219999999999
-0.01938169
-0.020434750000000002
-0.023594299999999999
-0.02175113
-0.021751280000000001
-0.023857590000000001
-0.022804390000000001
-0.02175113
-0.02175129
-0.022804390000000001
-0.02175121
-0.023594230000000001
-0.019381700000000002
-0.021487920000000001
-0.024647530000000001
-0.023067609999999999
-0.023067750000000001
-0.021487969999999999
-0.020434810000000001
-0.025174080000000001
-0.02096143
-0.021487869999999999
-0.024647470000000001
-0.02323215
-0.023232309999999999
-0.022179040000000001
-0.02112586
-0.024812020000000001
-0.0205994
-0.020599329999999999
-0.02375888
-0.022178940000000001
-0.0221791
-0.022705679999999999
-0.02165251
-0.024022129999999999
-0.01980956
-0.022442320000000002
-0.025601970000000002
-0.024482839999999999
-0.02027023
-0.020796809999999999
-0.023956370000000001
-0.021586609999999999
-0.021586749999999998
-0.024219589999999999
-0.023166389999999999
-0.024746210000000001
-0.020533579999999999
-0.019480359999999999
-0.02263985
-0.023166340000000001
-0.023166470000000002
-0.023166409999999998
-0.0221132
-0.024046720000000001
-0.024046870000000001
-0.022467060000000001
-0.02141388
-0.024310100000000001
-0.020097509999999999
-0.02062394
-0.023783499999999999
-0.022335339999999999
-0.022335480000000001
-0.023388590000000001
-0.022335420000000002
-0.02391511
-0.019702549999999999
-0.021808790000000002
-0.02496841
-0.024705040000000001
-0.020492409999999999
-0.021545499999999999
-0.024705109999999999
-0.02101888
-0.021019019999999999
-0.023125320000000001
-0.022072120000000001
-0.025626579999999999
-0.0214139
-0.01983416
-0.022993679999999999
-0.0222037
-0.022203839999999999
-0.022730299999999998
-0.02167709
-0.02595575
-0.021743040000000002
-0.020689809999999999
-0.02384936
-0.022532779999999999
-0.022532920000000001
-0.022532859999999998
-0.021479660000000001
-0.02424424
-0.02003166
-0.02055823
-0.023717780000000001
-0.02108469
-0.021084849999999999
-0.02371767
-0.022664460000000001
-0.022861860000000001
-0.02286202
-0.023388599999999999
-0.022335420000000002
-0.02286198
-0.018649499999999999
-0.021282209999999999
-0.0244418
-0.023783459999999999
-0.023783599999999998
-0.022730319999999998
-0.021677149999999999
-0.025099989999999999
-0.020887340000000001
-0.020887269999999999
-0.02404684
-0.022549199999999998
-0.022549360000000001
-0.023602479999999999
-0.02254929
-0.024129069999999999
-0.01991648
-0.022022730000000001
-0.025182360000000001
-0.022944160000000002
-0.022944309999999999
-0.02136453
-0.020311369999999999
-0.024787360000000001
-0.020574729999999999
-0.021101169999999999
-0.024260750000000001
-0.025050610000000001
-0.020837959999999999
-0.019258250000000001
-0.02241773
-0.022154360000000001
-0.022154480000000001
-0.02268094
-0.021627759999999999
-0.023865770000000001
-0.019653210000000001
-0.020706280000000001
-0.023865839999999999
-0.022285920000000001
-0.022286070000000002
-0.02439241
-0.023339200000000001
-0.024523949999999999
-0.020311340000000001
-0.020837919999999999
-0.02399749
-0.02136447
-0.021364609999999999
-0.023997439999999998
-0.022944240000000001
-0.024918989999999999
-0.020706349999999998
-0.019653130000000001
-0.02281263
-0.02307586
-0.023075979999999999
-0.023075930000000001
-0.022022730000000001
-0.023273329999999998
-0.023273479999999999
-0.022220210000000001
-0.02116703
-0.02511646
-0.020903809999999998
-0.020903749999999999
-0.024063319999999999
-0.022088440000000001
-0.0220886
-0.022615179999999999
-0.02156201
-0.02419489
-0.01998231
-0.022615079999999999
-0.025774740000000001
-0.024555850000000001
-0.020343239999999999
-0.020869829999999999
-0.024029390000000001
-0.021659620000000001
-0.02165976
-0.024292620000000001
-0.023239409999999999
-0.02495089
-0.02073825
-0.019685040000000001
-0.022844529999999998
-0.023371019999999999
-0.02337115
-0.023371099999999999
-0.02231789
-0.023173539999999999
-0.02317369
-0.022120419999999998
-0.021067249999999999
-0.024753399999999998
-0.020540780000000002
-0.020540719999999998
-0.023700260000000001
-0.021988649999999998
-0.021988819999999999
-0.022515400000000001
-0.021462229999999999
-0.02383184
-0.019619290000000001
-0.022252040000000001
-0.025411679999999999
-0.022251989999999999
-0.022252149999999998
-0.023305269999999999
-0.02225208
-0.024095109999999999
-0.019882540000000001
-0.021988790000000001
-0.02514841
-0.022646949999999999
-0.022647090000000002
-0.021067329999999999
-0.020014179999999999
-0.02475341
-0.02054079
-0.021067220000000001
-0.0242268
-0.025543260000000002
-0.021330579999999998
-0.01975085
-0.022910349999999999
-0.022383719999999999
-0.02238385
-0.02291031
-0.021857120000000001
-0.02435841
-0.02014581
-0.0211989
-0.024358479999999998
-0.02251529
-0.022515429999999999
-0.024621779999999999
-0.02356857
-0.026185099999999999
-0.02197238
-0.020919139999999999
-0.02407871
-0.022498859999999999
-0.02249899
-0.022498939999999999
-0.021445740000000001
-0.02447359
-0.02026099
-0.02078756
-0.023947119999999999
-0.02105077
-0.021050920000000001
-0.02368375
-0.022630540000000001
-0.02243299
-0.022433149999999999
-0.022959730000000001
-0.021906559999999999
-0.02269637
-0.018483909999999999
-0.021116599999999999
-0.02427619
-0.023354590000000001
-0.023354719999999999
-0.02230145
-0.021248280000000001
-0.024934379999999999
-0.020721739999999999
-0.020721670000000001
-0.02388123
-0.02394694
-0.023947090000000001
-0.022367290000000001
-0.021314110000000001
-0.023947059999999999
-0.019734499999999999
-0.020260920000000002
-0.023420449999999999
-0.02223557
-0.022235709999999999
-0.023288819999999998
-0.022235649999999999
-0.023552070000000001
-0.019339530000000001
-0.021445760000000001
-0.02460536
-0.024868589999999999
-0.020655949999999999
-0.021709039999999999
-0.024868649999999999
-0.02144567
-0.021445820000000001
-0.023552119999999999
-0.02249893
-0.025790130000000001
-0.021577430000000002
-0.0199977
-0.023157219999999999
-0.022630500000000001
-0.02263064
-0.023157110000000002
-0.022103890000000001
-0.02300075
-0.023000909999999999
-0.021947649999999999
-0.020894469999999998
-0.02484389
-0.020631259999999998
-0.020631190000000001
-0.023790749999999999
-0.021947540000000001
-0.021947700000000001
-0.022474279999999999
-0.021421119999999998
-0.024053999999999999
-0.019841419999999999
-0.022474190000000002
-0.025633840000000001
-0.024646359999999999
-0.020433739999999999
-0.020960320000000001
-0.024119890000000001
-0.021486870000000002
-0.021486999999999999
-0.02411984
-0.023066650000000001
-0.02490972
-0.020697090000000001
-0.019643870000000001
-0.02280337
-0.023066590000000001
-0.023066730000000001
-0.023066670000000001
-0.022013459999999999
-0.025666709999999999
-0.021454020000000001
-0.019874289999999999
-0.0230338
-0.022770430000000001
-0.022770550000000001
-0.023297020000000002
-0.022243820000000001
-0.023560310000000001
-0.01934777
-0.02040084
-0.023560379999999999
-0.02198048
-0.021980619999999999
-0.024086940000000001
-0.02303374
-0.021980449999999999
-0.021980619999999999
-0.023033720000000001
-0.02198054
-0.023560299999999999
-0.01934777
-0.021453989999999999
-0.024613590000000001
-0.023296939999999999
-0.023297080000000001
-0.021717299999999998
-0.020664129999999999
-0.02514015
-0.020927500000000002
-0.021453940000000001
-0.02461354
-0.02306652
-0.023066690000000001
-0.023593280000000001
-0.022540089999999999
-0.023066650000000001
-0.01885415
-0.021486870000000002
-0.02464647
-0.023066590000000001
-0.023066730000000001
-0.02201347
-0.020960300000000001
-0.02438311
-0.020170509999999999
-0.020170440000000001
-0.023329969999999998
-0.025502170000000001
-0.021289490000000001
-0.020236259999999999
-0.02339579
-0.022079229999999998
-0.022079359999999999
-0.0220793
-0.021026119999999999
-0.024712230000000002
-0.0204996
-0.021026179999999998
-0.024185749999999999
-0.02155265
-0.0215528
-0.02418565
-0.023132429999999999
-0.024810970000000002
-0.02059834
-0.021651429999999999
-0.024811039999999999
-0.021124799999999999
-0.02112495
-0.02323124
-0.022178050000000001
-0.025864180000000001
-0.021651480000000001
-0.020071740000000001
-0.023231269999999998
-0.022441289999999999
-0.022441429999999998
-0.022967890000000001
-0.021914690000000001
-0.024021020000000001
-0.02402116
-0.022441349999999999
-0.02138818
-0.024284400000000001
-0.020071809999999999
-0.020598229999999999
-0.023757790000000001
-0.02217796
-0.022178119999999999
-0.023231229999999999
-0.02217804
-0.023757739999999999
-0.019545179999999999
-0.021651420000000001
-0.024811030000000001
-0.022823820000000002
-0.022823989999999999
-0.023877099999999998
-0.022823909999999999
-0.023350470000000002
-0.019137959999999999
-0.021244180000000001
-0.02440376
