primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,carbon_price_ton,capacity_factor,biomass_cofiring,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,biomass_emission_rate_ton_h,biomass_annual_emission_ton,biomass_plant_LCOE_MWh,biomass_carbon_LCOE_MWh,biomass_LCOE_MWh
coal_biomass,subcritical,7,2500,2126,45.25,11182760,10,0.75,15,33.77,11.33866667,45.10866667,1807.1,11881682.5,33.4323,9.637866667,43.07016667
coal_biomass,subcritical,10,100,85.12,102.1,447731.2,10,0.75,15,76.19,11.34933333,87.53933333,72.352,475714.4,75.4281,9.646933333,85.07503333
coal_biomass,subcritical,10,200,170.2,78.29,895252,10,0.75,15,58.43,11.34666667,69.77666667,144.67,951205.25,57.8457,9.644666667,67.49036667
coal_biomass,subcritical,10,300,255.2,68.85,1342352,10,0.75,15,51.38,11.34222222,62.72222222,216.92,1426249,50.8662,9.640888889,60.50708889
coal_biomass,subcritical,10,400,340.3,63.48,1789978,10,0.75,15,47.37,11.34333333,58.71333333,289.255,1901851.625,46.8963,9.641833333,56.53813333
coal_biomass,subcritical,10,500,425.3,59.92,2237078,10,0.75,15,44.72,11.34133333,56.06133333,361.505,2376895.375,44.2728,9.640133333,53.91293333
coal_biomass,subcritical,10,600,510.4,57.32,2684704,10,0.75,15,42.78,11.34222222,54.12222222,433.84,2852498,42.3522,9.640888889,51.99308889
coal_biomass,subcritical,10,700,595.4,55.31,3131804,10,0.75,15,41.28,11.34095238,52.62095238,506.09,3327541.75,40.8672,9.639809524,50.50700952
coal_biomass,subcritical,10,800,680.5,53.69,3579430,10,0.75,15,40.07,11.34166667,51.41166667,578.425,3803144.375,39.6693,9.640416667,49.30971667
coal_biomass,subcritical,10,900,765.5,52.35,4026530,10,0.75,15,39.07,11.34074074,50.41074074,650.675,4278188.125,38.6793,9.63962963,48.31892963
coal_biomass,subcritical,10,1000,850.6,51.21,4474156,10,0.75,15,38.22,11.34133333,49.56133333,723.01,4753790.75,37.8378,9.640133333,47.47793333
coal_biomass,subcritical,10,1100,935.6,50.22,4921256,10,0.75,15,37.48,11.34060606,48.82060606,795.26,5228834.5,37.1052,9.639515152,46.74471515
coal_biomass,subcritical,10,1200,1021,49.35,5370460,10,0.75,15,36.83,11.34444444,48.17444444,867.85,5706113.75,36.4617,9.642777778,46.10447778
coal_biomass,subcritical,10,1300,1106,48.57,5817560,10,0.75,15,36.25,11.34358974,47.59358974,940.1,6181157.5,35.8875,9.642051282,45.52955128
coal_biomass,subcritical,10,1400,1191,47.94,6264660,10,0.75,15,35.78,11.34285714,47.12285714,1012.35,6656201.25,35.4222,9.641428571,45.06362857
coal_biomass,subcritical,10,1500,1276,47.45,6711760,10,0.75,15,35.41,11.34222222,46.75222222,1084.6,7131245,35.0559,9.640888889,44.69678889
