primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,carbon_price_ton,capacity_factor,biomass_cofiring,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,biomass_emission_rate_ton_h,biomass_annual_emission_ton,biomass_plant_LCOE_MWh,biomass_carbon_LCOE_MWh,biomass_LCOE_MWh
anthracite,subcritical,77,1200,768.9,40.44,5055517.5,10,0.75,15,30.61,8.543333333,39.15333333,653.565,4297189.875,30.3039,7.261833333,37.56573333
anthracite,subcritical,77,1300,833,39.93,5476975,10,0.75,15,30.22,8.543589744,38.76358974,708.05,4655428.75,29.9178,7.262051282,37.17985128
anthracite,subcritical,77,1400,897,39.53,5897775,10,0.75,15,29.92,8.542857143,38.46285714,762.45,5013108.75,29.6208,7.261428571,36.88222857
anthracite,subcritical,77,1500,961.1,39.25,6319232.5,10,0.75,15,29.71,8.543111111,38.25311111,816.935,5371347.625,29.4129,7.261644444,36.67454444
anthracite,subcritical,77,1600,1025,39.01,6739375,10,0.75,15,29.52,8.541666667,38.06166667,871.25,5728468.75,29.2248,7.260416667,36.48521667
anthracite,subcritical,77,1700,1089,38.79,7160175,10,0.75,15,29.36,8.541176471,37.90117647,925.65,6086148.75,29.0664,7.26,36.3264
anthracite,subcritical,77,1800,1153,38.59,7580975,10,0.75,15,29.21,8.540740741,37.75074074,980.05,6443828.75,28.9179,7.25962963,36.17752963
anthracite,subcritical,77,1900,1217,38.41,8001775,10,0.75,15,29.07,8.540350877,37.61035088,1034.45,6801508.75,28.7793,7.259298246,36.03859825
anthracite,subcritical,77,2000,1281,38.24,8422575,10,0.75,15,28.94,8.54,37.48,1088.85,7159188.75,28.6506,7.259,35.9096
anthracite,subcritical,77,2100,1346,38.08,8849950,10,0.75,15,28.82,8.546031746,37.36603175,1144.1,7522457.5,28.5318,7.264126984,35.79592698
anthracite,subcritical,77,2200,1410,37.93,9270750,10,0.75,15,28.71,8.545454545,37.25545455,1198.5,7880137.5,28.4229,7.263636364,35.68653636
anthracite,subcritical,77,2300,1474,37.79,9691550,10,0.75,15,28.6,8.544927536,37.14492754,1252.9,8237817.5,28.314,7.263188406,35.57718841
anthracite,subcritical,77,2400,1538,37.65,10112350,10,0.75,15,28.5,8.544444444,37.04444444,1307.3,8595497.5,28.215,7.262777778,35.47777778
anthracite,subcritical,77,2500,1602,37.52,10533150,10,0.75,15,28.4,8.544,36.944,1361.7,8953177.5,28.116,7.2624,35.3784
anthracite,subcritical,80,100,64.12,76.91,421589,10,0.75,15,58.21,8.549333333,66.75933333,54.502,358350.65,57.6279,7.266933333,64.89483333
anthracite,subcritical,80,200,128.2,59.09,842915,10,0.75,15,44.72,8.546666667,53.26666667,108.97,716477.75,44.2728,7.264666667,51.53746667
anthracite,subcritical,80,300,192.3,52.45,1264372.5,10,0.75,15,39.7,8.546666667,48.24666667,163.455,1074716.625,39.303,7.264666667,46.56766667
anthracite,subcritical,80,400,256.3,48.84,1685172.5,10,0.75,15,36.96,8.543333333,45.50333333,217.855,1432396.625,36.5904,7.261833333,43.85223333
anthracite,subcritical,80,500,320.4,46.51,2106630,10,0.75,15,35.2,8.544,43.744,272.34,1790635.5,34.848,7.2624,42.1104
anthracite,subcritical,80,600,384.5,44.85,2528087.5,10,0.75,15,33.94,8.544444444,42.48444444,326.825,2148874.375,33.6006,7.262777778,40.86337778
anthracite,subcritical,80,700,448.6,43.59,2949545,10,0.75,15,32.99,8.544761905,41.5347619,381.31,2507113.25,32.6601,7.263047619,39.92314762
anthracite,subcritical,80,800,512.6,42.58,3370345,10,0.75,15,32.23,8.543333333,40.77333333,435.71,2864793.25,31.9077,7.261833333,39.16953333
anthracite,subcritical,80,900,576.7,41.75,3791802.5,10,0.75,15,31.6,8.543703704,40.1437037,490.195,3223032.125,31.284,7.262148148,38.54614815
anthracite,subcritical,80,1000,640.8,41.04,4213260,10,0.75,15,31.06,8.544,39.604,544.68,3581271,30.7494,7.2624,38.0118
anthracite,subcritical,80,1100,704.8,40.42,4634060,10,0.75,15,30.59,8.543030303,39.1330303,599.08,3938951,30.2841,7.261575758,37.54567576
anthracite,subcritical,80,1200,768.9,39.87,5055517.5,10,0.75,15,30.18,8.543333333,38.72333333,653.565,4297189.875,29.8782,7.261833333,37.14003333
anthracite,subcritical,80,1300,833,39.37,5476975,10,0.75,15,29.8,8.543589744,38.34358974,708.05,4655428.75,29.502,7.262051282,36.76405128
anthracite,subcritical,80,1400,897,38.98,5897775,10,0.75,15,29.5,8.542857143,38.04285714,762.45,5013108.75,29.205,7.261428571,36.46642857
anthracite,subcritical,80,1500,961.1,38.71,6319232.5,10,0.75,15,29.3,8.543111111,37.84311111,816.935,5371347.625,29.007,7.261644444,36.26864444
anthracite,subcritical,80,1600,1025,38.47,6739375,10,0.75,15,29.12,8.541666667,37.66166667,871.25,5728468.75,28.8288,7.260416667,36.08921667
anthracite,subcritical,80,1700,1089,38.25,7160175,10,0.75,15,28.95,8.541176471,37.49117647,925.65,6086148.75,28.6605,7.26,35.9205
anthracite,subcritical,80,1800,1153,38.05,7580975,10,0.75,15,28.8,8.540740741,37.34074074,980.05,6443828.75,28.512,7.25962963,35.77162963
anthracite,subcritical,80,1900,1217,37.88,8001775,10,0.75,15,28.67,8.540350877,37.21035088,1034.45,6801508.75,28.3833,7.259298246,35.64259825
anthracite,subcritical,80,2000,1281,37.71,8422575,10,0.75,15,28.54,8.54,37.08,1088.85,7159188.75,28.2546,7.259,35.5136
anthracite,subcritical,80,2100,1346,37.55,8849950,10,0.75,15,28.42,8.546031746,36.96603175,1144.1,7522457.5,28.1358,7.264126984,35.39992698
anthracite,subcritical,80,2200,1410,37.41,9270750,10,0.75,15,28.31,8.545454545,36.85545455,1198.5,7880137.5,28.0269,7.263636364,35.29053636
anthracite,subcritical,80,2300,1474,37.27,9691550,10,0.75,15,28.21,8.544927536,36.75492754,1252.9,8237817.5,27.9279,7.263188406,35.19108841
anthracite,subcritical,80,2400,1538,37.13,10112350,10,0.75,15,28.1,8.544444444,36.64444444,1307.3,8595497.5,27.819,7.262777778,35.08177778
anthracite,subcritical,80,2500,1602,36.99,10533150,10,0.75,15,28,8.544,36.544,1361.7,8953177.5,27.72,7.2624,34.9824
anthracite,subcritical,83,100,64.12,75.93,421589,10,0.75,15,57.47,8.549333333,66.01933333,54.502,358350.65,56.8953,7.266933333,64.16223333
anthracite,subcritical,83,200,128.2,58.25,842915,10,0.75,15,44.09,8.546666667,52.63666667,108.97,716477.75,43.6491,7.264666667,50.91376667
anthracite,subcritical,83,300,192.3,51.69,1264372.5,10,0.75,15,39.12,8.546666667,47.66666667,163.455,1074716.625,38.7288,7.264666667,45.99346667
anthracite,subcritical,83,400,256.3,48.13,1685172.5,10,0.75,15,36.43,8.543333333,44.97333333,217.855,1432396.625,36.0657,7.261833333,43.32753333
anthracite,subcritical,83,500,320.4,45.83,2106630,10,0.75,15,34.69,8.544,43.234,272.34,1790635.5,34.3431,7.2624,41.6055
anthracite,subcritical,83,600,384.5,44.2,2528087.5,10,0.75,15,33.45,8.544444444,41.99444444,326.825,2148874.375,33.1155,7.262777778,40.37827778
anthracite,subcritical,83,700,448.6,42.96,2949545,10,0.75,15,32.51,8.544761905,41.0547619,381.31,2507113.25,32.1849,7.263047619,39.44794762
anthracite,subcritical,83,800,512.6,41.97,3370345,10,0.75,15,31.76,8.543333333,40.30333333,435.71,2864793.25,31.4424,7.261833333,38.70423333
anthracite,subcritical,83,900,576.7,41.15,3791802.5,10,0.75,15,31.14,8.543703704,39.6837037,490.195,3223032.125,30.8286,7.262148148,38.09074815
anthracite,subcritical,83,1000,640.8,40.45,4213260,10,0.75,15,30.61,8.544,39.154,544.68,3581271,30.3039,7.2624,37.5663
anthracite,subcritical,83,1100,704.8,39.84,4634060,10,0.75,15,30.15,8.543030303,38.6930303,599.08,3938951,29.8485,7.261575758,37.11007576
anthracite,subcritical,83,1200,768.9,39.3,5055517.5,10,0.75,15,29.74,8.543333333,38.28333333,653.565,4297189.875,29.4426,7.261833333,36.70443333
anthracite,subcritical,83,1300,833,38.81,5476975,10,0.75,15,29.37,8.543589744,37.91358974,708.05,4655428.75,29.0763,7.262051282,36.33835128
anthracite,subcritical,83,1400,897,38.43,5897775,10,0.75,15,29.09,8.542857143,37.63285714,762.45,5013108.75,28.7991,7.261428571,36.06052857
anthracite,subcritical,83,1500,961.1,38.16,6319232.5,10,0.75,15,28.88,8.543111111,37.42311111,816.935,5371347.625,28.5912,7.261644444,35.85284444
anthracite,subcritical,83,1600,1025,37.93,6739375,10,0.75,15,28.71,8.541666667,37.25166667,871.25,5728468.75,28.4229,7.260416667,35.68331667
anthracite,subcritical,83,1700,1089,37.71,7160175,10,0.75,15,28.54,8.541176471,37.08117647,925.65,6086148.75,28.2546,7.26,35.5146
anthracite,subcritical,83,1800,1153,37.52,7580975,10,0.75,15,28.4,8.540740741,36.94074074,980.05,6443828.75,28.116,7.25962963,35.37562963
anthracite,subcritical,83,1900,1217,37.35,8001775,10,0.75,15,28.27,8.540350877,36.81035088,1034.45,6801508.75,27.9873,7.259298246,35.24659825
anthracite,subcritical,83,2000,1281,37.18,8422575,10,0.75,15,28.14,8.54,36.68,1088.85,7159188.75,27.8586,7.259,35.1176
anthracite,subcritical,83,2100,1346,37.03,8849950,10,0.75,15,28.03,8.546031746,36.57603175,1144.1,7522457.5,27.7497,7.264126984,35.01382698
anthracite,subcritical,83,2200,1410,36.88,9270750,10,0.75,15,27.91,8.545454545,36.45545455,1198.5,7880137.5,27.6309,7.263636364,34.89453636
anthracite,subcritical,83,2300,1474,36.74,9691550,10,0.75,15,27.81,8.544927536,36.35492754,1252.9,8237817.5,27.5319,7.263188406,34.79508841
anthracite,subcritical,83,2400,1538,36.61,10112350,10,0.75,15,27.71,8.544444444,36.25444444,1307.3,8595497.5,27.4329,7.262777778,34.69567778
anthracite,subcritical,83,2500,1602,36.47,10533150,10,0.75,15,27.6,8.544,36.144,1361.7,8953177.5,27.324,7.2624,34.5864
anthracite,subcritical,87,100,64.12,74.62,421589,10,0.75,15,56.48,8.549333333,65.02933333,54.502,358350.65,55.9152,7.266933333,63.18213333
anthracite,subcritical,87,200,128.2,57.14,842915,10,0.75,15,43.25,8.546666667,51.79666667,108.97,716477.75,42.8175,7.264666667,50.08216667
anthracite,subcritical,87,300,192.3,50.68,1264372.5,10,0.75,15,38.36,8.546666667,46.90666667,163.455,1074716.625,37.9764,7.264666667,45.24106667
anthracite,subcritical,87,400,256.3,47.18,1685172.5,10,0.75,15,35.71,8.543333333,44.25333333,217.855,1432396.625,35.3529,7.261833333,42.61473333
anthracite,subcritical,87,500,320.4,44.93,2106630,10,0.75,15,34,8.544,42.544,272.34,1790635.5,33.66,7.2624,40.9224
anthracite,subcritical,87,600,384.5,43.33,2528087.5,10,0.75,15,32.79,8.544444444,41.33444444,326.825,2148874.375,32.4621,7.262777778,39.72487778
anthracite,subcritical,87,700,448.6,42.11,2949545,10,0.75,15,31.87,8.544761905,40.4147619,381.31,2507113.25,31.5513,7.263047619,38.81434762
anthracite,subcritical,87,800,512.6,41.15,3370345,10,0.75,15,31.14,8.543333333,39.68333333,435.71,2864793.25,30.8286,7.261833333,38.09043333
anthracite,subcritical,87,900,576.7,40.35,3791802.5,10,0.75,15,30.54,8.543703704,39.0837037,490.195,3223032.125,30.2346,7.262148148,37.49674815
anthracite,subcritical,87,1000,640.8,39.67,4213260,10,0.75,15,30.02,8.544,38.564,544.68,3581271,29.7198,7.2624,36.9822
anthracite,subcritical,87,1100,704.8,39.08,4634060,10,0.75,15,29.58,8.543030303,38.1230303,599.08,3938951,29.2842,7.261575758,36.54577576
anthracite,subcritical,87,1200,768.9,38.55,5055517.5,10,0.75,15,29.18,8.543333333,37.72333333,653.565,4297189.875,28.8882,7.261833333,36.15003333
anthracite,subcritical,87,1300,833,38.07,5476975,10,0.75,15,28.81,8.543589744,37.35358974,708.05,4655428.75,28.5219,7.262051282,35.78395128
anthracite,subcritical,87,1400,897,37.7,5897775,10,0.75,15,28.53,8.542857143,37.07285714,762.45,5013108.75,28.2447,7.261428571,35.50612857
anthracite,subcritical,87,1500,961.1,37.44,6319232.5,10,0.75,15,28.34,8.543111111,36.88311111,816.935,5371347.625,28.0566,7.261644444,35.31824444
anthracite,subcritical,87,1600,1025,37.21,6739375,10,0.75,15,28.16,8.541666667,36.70166667,871.25,5728468.75,27.8784,7.260416667,35.13881667
anthracite,subcritical,87,1700,1089,37,7160175,10,0.75,15,28,8.541176471,36.54117647,925.65,6086148.75,27.72,7.26,34.98
anthracite,subcritical,87,1800,1153,36.81,7580975,10,0.75,15,27.86,8.540740741,36.40074074,980.05,6443828.75,27.5814,7.25962963,34.84102963
anthracite,subcritical,87,1900,1217,36.64,8001775,10,0.75,15,27.73,8.540350877,36.27035088,1034.45,6801508.75,27.4527,7.259298246,34.71199825
anthracite,subcritical,87,2000,1281,36.48,8422575,10,0.75,15,27.61,8.54,36.15,1088.85,7159188.75,27.3339,7.259,34.5929
anthracite,subcritical,87,2100,1346,36.33,8849950,10,0.75,15,27.5,8.546031746,36.04603175,1144.1,7522457.5,27.225,7.264126984,34.48912698
anthracite,subcritical,87,2200,1410,36.19,9270750,10,0.75,15,27.39,8.545454545,35.93545455,1198.5,7880137.5,27.1161,7.263636364,34.37973636
anthracite,subcritical,87,2300,1474,36.05,9691550,10,0.75,15,27.28,8.544927536,35.82492754,1252.9,8237817.5,27.0072,7.263188406,34.27038841
anthracite,subcritical,87,2400,1538,35.91,10112350,10,0.75,15,27.18,8.544444444,35.72444444,1307.3,8595497.5,26.9082,7.262777778,34.17097778
anthracite,subcritical,87,2500,1602,35.78,10533150,10,0.75,15,27.08,8.544,35.624,1361.7,8953177.5,26.8092,7.2624,34.0716
anthracite,subcritical,90,100,64.12,73.63,421589,10,0.75,15,55.73,8.549333333,64.27933333,54.502,358350.65,55.1727,7.266933333,62.43963333
anthracite,subcritical,90,200,128.2,56.3,842915,10,0.75,15,42.61,8.546666667,51.15666667,108.97,716477.75,42.1839,7.264666667,49.44856667
anthracite,subcritical,90,300,192.3,49.92,1264372.5,10,0.75,15,37.78,8.546666667,46.32666667,163.455,1074716.625,37.4022,7.264666667,44.66686667
anthracite,subcritical,90,400,256.3,46.46,1685172.5,10,0.75,15,35.16,8.543333333,43.70333333,217.855,1432396.625,34.8084,7.261833333,42.07023333
anthracite,subcritical,90,500,320.4,44.25,2106630,10,0.75,15,33.49,8.544,42.034,272.34,1790635.5,33.1551,7.2624,40.4175
anthracite,subcritical,90,600,384.5,42.67,2528087.5,10,0.75,15,32.29,8.544444444,40.83444444,326.825,2148874.375,31.9671,7.262777778,39.22987778
anthracite,subcritical,90,700,448.6,41.48,2949545,10,0.75,15,31.39,8.544761905,39.9347619,381.31,2507113.25,31.0761,7.263047619,38.33914762
anthracite,subcritical,90,800,512.6,40.53,3370345,10,0.75,15,30.67,8.543333333,39.21333333,435.71,2864793.25,30.3633,7.261833333,37.62513333
anthracite,subcritical,90,900,576.7,39.75,3791802.5,10,0.75,15,30.08,8.543703704,38.6237037,490.195,3223032.125,29.7792,7.262148148,37.04134815
anthracite,subcritical,90,1000,640.8,39.08,4213260,10,0.75,15,29.58,8.544,38.124,544.68,3581271,29.2842,7.2624,36.5466
anthracite,subcritical,90,1100,704.8,38.5,4634060,10,0.75,15,29.14,8.543030303,37.6830303,599.08,3938951,28.8486,7.261575758,36.11017576
anthracite,subcritical,90,1200,768.9,37.98,5055517.5,10,0.75,15,28.74,8.543333333,37.28333333,653.565,4297189.875,28.4526,7.261833333,35.71443333
anthracite,subcritical,90,1300,833,37.51,5476975,10,0.75,15,28.39,8.543589744,36.93358974,708.05,4655428.75,28.1061,7.262051282,35.36815128
anthracite,subcritical,90,1400,897,37.14,5897775,10,0.75,15,28.11,8.542857143,36.65285714,762.45,5013108.75,27.8289,7.261428571,35.09032857
anthracite,subcritical,90,1500,961.1,36.89,6319232.5,10,0.75,15,27.92,8.543111111,36.46311111,816.935,5371347.625,27.6408,7.261644444,34.90244444
anthracite,subcritical,90,1600,1025,36.67,6739375,10,0.75,15,27.75,8.541666667,36.29166667,871.25,5728468.75,27.4725,7.260416667,34.73291667
anthracite,subcritical,90,1700,1089,36.46,7160175,10,0.75,15,27.59,8.541176471,36.13117647,925.65,6086148.75,27.3141,7.26,34.5741
anthracite,subcritical,90,1800,1153,36.28,7580975,10,0.75,15,27.46,8.540740741,36.00074074,980.05,6443828.75,27.1854,7.25962963,34.44502963
anthracite,subcritical,90,1900,1217,36.11,8001775,10,0.75,15,27.33,8.540350877,35.87035088,1034.45,6801508.75,27.0567,7.259298246,34.31599825
anthracite,subcritical,90,2000,1281,35.95,8422575,10,0.75,15,27.21,8.54,35.75,1088.85,7159188.75,26.9379,7.259,34.1969
anthracite,subcritical,90,2100,1346,35.81,8849950,10,0.75,15,27.1,8.546031746,35.64603175,1144.1,7522457.5,26.829,7.264126984,34.09312698
anthracite,subcritical,90,2200,1410,35.66,9270750,10,0.75,15,26.99,8.545454545,35.53545455,1198.5,7880137.5,26.7201,7.263636364,33.98373636
anthracite,subcritical,90,2300,1474,35.53,9691550,10,0.75,15,26.89,8.544927536,35.43492754,1252.9,8237817.5,26.6211,7.263188406,33.88428841
anthracite,subcritical,90,2400,1538,35.39,10112350,10,0.75,15,26.78,8.544444444,35.32444444,1307.3,8595497.5,26.5122,7.262777778,33.77497778
anthracite,subcritical,90,2500,1602,35.26,10533150,10,0.75,15,26.69,8.544,35.234,1361.7,8953177.5,26.4231,7.2624,33.6855
anthracite,subcritical,93,100,64.12,72.65,421589,10,0.75,15,54.98,8.549333333,63.52933333,54.502,358350.65,54.4302,7.266933333,61.69713333
anthracite,subcritical,93,200,128.2,55.47,842915,10,0.75,15,41.98,8.546666667,50.52666667,108.97,716477.75,41.5602,7.264666667,48.82486667
anthracite,subcritical,93,300,192.3,49.15,1264372.5,10,0.75,15,37.2,8.546666667,45.74666667,163.455,1074716.625,36.828,7.264666667,44.09266667
anthracite,subcritical,93,400,256.3,45.75,1685172.5,10,0.75,15,34.63,8.543333333,43.17333333,217.855,1432396.625,34.2837,7.261833333,41.54553333
anthracite,subcritical,93,500,320.4,43.57,2106630,10,0.75,15,32.98,8.544,41.524,272.34,1790635.5,32.6502,7.2624,39.9126
anthracite,subcritical,93,600,384.5,42.02,2528087.5,10,0.75,15,31.8,8.544444444,40.34444444,326.825,2148874.375,31.482,7.262777778,38.74477778
anthracite,subcritical,93,700,448.6,40.85,2949545,10,0.75,15,30.92,8.544761905,39.4647619,381.31,2507113.25,30.6108,7.263047619,37.87384762
anthracite,subcritical,93,800,512.6,39.92,3370345,10,0.75,15,30.21,8.543333333,38.75333333,435.71,2864793.25,29.9079,7.261833333,37.16973333
anthracite,subcritical,93,900,576.7,39.15,3791802.5,10,0.75,15,29.63,8.543703704,38.1737037,490.195,3223032.125,29.3337,7.262148148,36.59584815
anthracite,subcritical,93,1000,640.8,38.5,4213260,10,0.75,15,29.14,8.544,37.684,544.68,3581271,28.8486,7.2624,36.111
anthracite,subcritical,93,1100,704.8,37.93,4634060,10,0.75,15,28.71,8.543030303,37.2530303,599.08,3938951,28.4229,7.261575758,35.68447576
anthracite,subcritical,93,1200,768.9,37.42,5055517.5,10,0.75,15,28.32,8.543333333,36.86333333,653.565,4297189.875,28.0368,7.261833333,35.29863333
anthracite,subcritical,93,1300,833,36.95,5476975,10,0.75,15,27.97,8.543589744,36.51358974,708.05,4655428.75,27.6903,7.262051282,34.95235128
anthracite,subcritical,93,1400,897,36.59,5897775,10,0.75,15,27.69,8.542857143,36.23285714,762.45,5013108.75,27.4131,7.261428571,34.67452857
anthracite,subcritical,93,1500,961.1,36.34,6319232.5,10,0.75,15,27.5,8.543111111,36.04311111,816.935,5371347.625,27.225,7.261644444,34.48664444
anthracite,subcritical,93,1600,1025,36.12,6739375,10,0.75,15,27.34,8.541666667,35.88166667,871.25,5728468.75,27.0666,7.260416667,34.32701667
anthracite,subcritical,93,1700,1089,35.93,7160175,10,0.75,15,27.19,8.541176471,35.73117647,925.65,6086148.75,26.9181,7.26,34.1781
anthracite,subcritical,93,1800,1153,35.75,7580975,10,0.75,15,27.06,8.540740741,35.60074074,980.05,6443828.75,26.7894,7.25962963,34.04902963
anthracite,subcritical,93,1900,1217,35.58,8001775,10,0.75,15,26.93,8.540350877,35.47035088,1034.45,6801508.75,26.6607,7.259298246,33.91999825
anthracite,subcritical,93,2000,1281,35.43,8422575,10,0.75,15,26.81,8.54,35.35,1088.85,7159188.75,26.5419,7.259,33.8009
anthracite,subcritical,93,2100,1346,35.28,8849950,10,0.75,15,26.7,8.546031746,35.24603175,1144.1,7522457.5,26.433,7.264126984,33.69712698
anthracite,subcritical,93,2200,1410,35.14,9270750,10,0.75,15,26.6,8.545454545,35.14545455,1198.5,7880137.5,26.334,7.263636364,33.59763636
anthracite,subcritical,93,2300,1474,35,9691550,10,0.75,15,26.49,8.544927536,35.03492754,1252.9,8237817.5,26.2251,7.263188406,33.48828841
anthracite,subcritical,93,2400,1538,34.87,10112350,10,0.75,15,26.39,8.544444444,34.93444444,1307.3,8595497.5,26.1261,7.262777778,33.38887778
anthracite,subcritical,93,2500,1602,34.74,10533150,10,0.75,15,26.29,8.544,34.834,1361.7,8953177.5,26.0271,7.2624,33.2895
anthracite,subcritical,97,100,64.12,71.34,421589,10,0.75,15,53.99,8.549333333,62.53933333,54.502,358350.65,53.4501,7.266933333,60.71703333
anthracite,subcritical,97,200,128.2,54.35,842915,10,0.75,15,41.13,8.546666667,49.67666667,108.97,716477.75,40.7187,7.264666667,47.98336667
anthracite,subcritical,97,300,192.3,48.14,1264372.5,10,0.75,15,36.43,8.546666667,44.97666667,163.455,1074716.625,36.0657,7.264666667,43.33036667
anthracite,subcritical,97,400,256.3,44.8,1685172.5,10,0.75,15,33.91,8.543333333,42.45333333,217.855,1432396.625,33.5709,7.261833333,40.83273333
anthracite,subcritical,97,500,320.4,42.66,2106630,10,0.75,15,32.29,8.544,40.834,272.34,1790635.5,31.9671,7.2624,39.2295
anthracite,subcritical,97,600,384.5,41.15,2528087.5,10,0.75,15,31.14,8.544444444,39.68444444,326.825,2148874.375,30.8286,7.262777778,38.09137778
anthracite,subcritical,97,700,448.6,40.01,2949545,10,0.75,15,30.28,8.544761905,38.8247619,381.31,2507113.25,29.9772,7.263047619,37.24024762
anthracite,subcritical,97,800,512.6,39.1,3370345,10,0.75,15,29.59,8.543333333,38.13333333,435.71,2864793.25,29.2941,7.261833333,36.55593333
anthracite,subcritical,97,900,576.7,38.35,3791802.5,10,0.75,15,29.02,8.543703704,37.5637037,490.195,3223032.125,28.7298,7.262148148,35.99194815
anthracite,subcritical,97,1000,640.8,37.71,4213260,10,0.75,15,28.54,8.544,37.084,544.68,3581271,28.2546,7.2624,35.517
anthracite,subcritical,97,1100,704.8,37.16,4634060,10,0.75,15,28.12,8.543030303,36.6630303,599.08,3938951,27.8388,7.261575758,35.10037576
anthracite,subcritical,97,1200,768.9,36.66,5055517.5,10,0.75,15,27.75,8.543333333,36.29333333,653.565,4297189.875,27.4725,7.261833333,34.73433333
anthracite,subcritical,97,1300,833,36.21,5476975,10,0.75,15,27.41,8.543589744,35.95358974,708.05,4655428.75,27.1359,7.262051282,34.39795128
anthracite,subcritical,97,1400,897,35.86,5897775,10,0.75,15,27.14,8.542857143,35.68285714,762.45,5013108.75,26.8686,7.261428571,34.13002857
anthracite,subcritical,97,1500,961.1,35.62,6319232.5,10,0.75,15,26.96,8.543111111,35.50311111,816.935,5371347.625,26.6904,7.261644444,33.95204444
anthracite,subcritical,97,1600,1025,35.4,6739375,10,0.75,15,26.79,8.541666667,35.33166667,871.25,5728468.75,26.5221,7.260416667,33.78251667
anthracite,subcritical,97,1700,1089,35.21,7160175,10,0.75,15,26.65,8.541176471,35.19117647,925.65,6086148.75,26.3835,7.26,33.6435
anthracite,subcritical,97,1800,1153,35.04,7580975,10,0.75,15,26.52,8.540740741,35.06074074,980.05,6443828.75,26.2548,7.25962963,33.51442963
anthracite,subcritical,97,1900,1217,34.88,8001775,10,0.75,15,26.4,8.540350877,34.94035088,1034.45,6801508.75,26.136,7.259298246,33.39529825
anthracite,subcritical,97,2000,1281,34.73,8422575,10,0.75,15,26.29,8.54,34.83,1088.85,7159188.75,26.0271,7.259,33.2861
anthracite,subcritical,97,2100,1346,34.58,8849950,10,0.75,15,26.17,8.546031746,34.71603175,1144.1,7522457.5,25.9083,7.264126984,33.17242698
anthracite,subcritical,97,2200,1410,34.44,9270750,10,0.75,15,26.07,8.545454545,34.61545455,1198.5,7880137.5,25.8093,7.263636364,33.07293636
anthracite,subcritical,97,2300,1474,34.31,9691550,10,0.75,15,25.97,8.544927536,34.51492754,1252.9,8237817.5,25.7103,7.263188406,32.97348841
anthracite,subcritical,97,2400,1538,34.17,10112350,10,0.75,15,25.86,8.544444444,34.40444444,1307.3,8595497.5,25.6014,7.262777778,32.86417778
anthracite,subcritical,97,2500,1602,34.04,10533150,10,0.75,15,25.76,8.544,34.304,1361.7,8953177.5,25.5024,7.2624,32.7648
anthracite,subcritical,100,100,64.12,70.35,421589,10,0.75,15,53.24,8.549333333,61.78933333,54.502,358350.65,52.7076,7.266933333,59.97453333
anthracite,subcritical,100,200,128.2,53.52,842915,10,0.75,15,40.51,8.546666667,49.05666667,108.97,716477.75,40.1049,7.264666667,47.36956667
anthracite,subcritical,100,300,192.3,47.37,1264372.5,10,0.75,15,35.85,8.546666667,44.39666667,163.455,1074716.625,35.4915,7.264666667,42.75616667
anthracite,subcritical,100,400,256.3,44.08,1685172.5,10,0.75,15,33.36,8.543333333,41.90333333,217.855,1432396.625,33.0264,7.261833333,40.28823333
anthracite,subcritical,100,500,320.4,41.98,2106630,10,0.75,15,31.77,8.544,40.314,272.34,1790635.5,31.4523,7.2624,38.7147
anthracite,subcritical,100,600,384.5,40.5,2528087.5,10,0.75,15,30.65,8.544444444,39.19444444,326.825,2148874.375,30.3435,7.262777778,37.60627778
anthracite,subcritical,100,700,448.6,39.38,2949545,10,0.75,15,29.8,8.544761905,38.3447619,381.31,2507113.25,29.502,7.263047619,36.76504762
anthracite,subcritical,100,800,512.6,38.49,3370345,10,0.75,15,29.13,8.543333333,37.67333333,435.71,2864793.25,28.8387,7.261833333,36.10053333
anthracite,subcritical,100,900,576.7,37.75,3791802.5,10,0.75,15,28.57,8.543703704,37.1137037,490.195,3223032.125,28.2843,7.262148148,35.54644815
anthracite,subcritical,100,1000,640.8,37.13,4213260,10,0.75,15,28.1,8.544,36.644,544.68,3581271,27.819,7.2624,35.0814
anthracite,subcritical,100,1100,704.8,36.58,4634060,10,0.75,15,27.69,8.543030303,36.2330303,599.08,3938951,27.4131,7.261575758,34.67467576
anthracite,subcritical,100,1200,768.9,36.09,5055517.5,10,0.75,15,27.31,8.543333333,35.85333333,653.565,4297189.875,27.0369,7.261833333,34.29873333
anthracite,subcritical,100,1300,833,35.65,5476975,10,0.75,15,26.98,8.543589744,35.52358974,708.05,4655428.75,26.7102,7.262051282,33.97225128
anthracite,subcritical,100,1400,897,35.31,5897775,10,0.75,15,26.72,8.542857143,35.26285714,762.45,5013108.75,26.4528,7.261428571,33.71422857
anthracite,subcritical,100,1500,961.1,35.07,6319232.5,10,0.75,15,26.54,8.543111111,35.08311111,816.935,5371347.625,26.2746,7.261644444,33.53624444
anthracite,subcritical,100,1600,1025,34.86,6739375,10,0.75,15,26.38,8.541666667,34.92166667,871.25,5728468.75,26.1162,7.260416667,33.37661667
anthracite,subcritical,100,1700,1089,34.68,7160175,10,0.75,15,26.25,8.541176471,34.79117647,925.65,6086148.75,25.9875,7.26,33.2475
