primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,carbon_price_ton,capacity_factor,biomass_cofiring,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,biomass_emission_rate_ton_h,biomass_annual_emission_ton,biomass_plant_LCOE_MWh,biomass_carbon_LCOE_MWh,biomass_LCOE_MWh
coal,ultrasupercritical,70,600,417.1,42.7,2742432.5,10,0.75,15,30.55,9.268888889,39.81888889,354.535,2331067.625,30.2445,7.878555556,38.12305556
coal,ultrasupercritical,70,700,486.6,41.16,3199395,10,0.75,15,29.44,9.268571429,38.70857143,413.61,2719485.75,29.1456,7.878285714,37.02388571
coal,ultrasupercritical,70,800,556.1,39.94,3656357.5,10,0.75,15,28.57,9.268333333,37.83833333,472.685,3107903.875,28.2843,7.878083333,36.16238333
coal,ultrasupercritical,70,900,625.6,38.93,4113320,10,0.75,15,27.85,9.268148148,37.11814815,531.76,3496322,27.5715,7.877925926,35.44942593
coal,ultrasupercritical,70,1000,695.1,38.08,4570282.5,10,0.75,15,27.24,9.268,36.508,590.835,3884740.125,26.9676,7.8778,34.8454
coal,ultrasupercritical,70,1100,764.6,37.35,5027245,10,0.75,15,26.72,9.267878788,35.98787879,649.91,4273158.25,26.4528,7.87769697,34.33049697
coal,ultrasupercritical,70,1200,834.1,36.71,5484207.5,10,0.75,15,26.26,9.267777778,35.52777778,708.985,4661576.375,25.9974,7.877611111,33.87501111
coal,ultrasupercritical,70,1300,903.6,36.15,5941170,10,0.75,15,25.86,9.267692308,35.12769231,768.06,5049994.5,25.6014,7.877538462,33.47893846
coal,ultrasupercritical,70,1400,973.1,35.64,6398132.5,10,0.75,15,25.5,9.267619048,34.76761905,827.135,5438412.625,25.245,7.87747619,33.12247619
coal,ultrasupercritical,70,1500,1043,35.18,6857725,10,0.75,15,25.17,9.271111111,34.44111111,886.55,5829066.25,24.9183,7.880444444,32.79874444
coal,ultrasupercritical,70,1600,1112,34.75,7311400,10,0.75,15,24.86,9.266666667,34.12666667,945.2,6214690,24.6114,7.876666667,32.48806667
coal,ultrasupercritical,70,1700,1182,34.36,7771650,10,0.75,15,24.58,9.270588235,33.85058824,1004.7,6605902.5,24.3342,7.88,32.2142
coal,ultrasupercritical,70,1800,1251,34,8225325,10,0.75,15,24.32,9.266666667,33.58666667,1063.35,6991526.25,24.0768,7.876666667,31.95346667
coal,ultrasupercritical,70,1900,1321,33.74,8685575,10,0.75,15,24.14,9.270175439,33.41017544,1122.85,7382738.75,23.8986,7.879649123,31.77824912
coal,ultrasupercritical,70,2000,1390,33.51,9139250,10,0.75,15,23.97,9.266666667,33.23666667,1181.5,7768362.5,23.7303,7.876666667,31.60696667
coal,ultrasupercritical,70,2100,1460,33.29,9599500,10,0.75,15,23.81,9.26984127,33.07984127,1241,8159575,23.5719,7.879365079,31.45126508
coal,ultrasupercritical,70,2200,1529,33.1,10053175,10,0.75,15,23.68,9.266666667,32.94666667,1299.65,8545198.75,23.4432,7.876666667,31.31986667
coal,ultrasupercritical,70,2300,1599,32.92,10513425,10,0.75,15,23.55,9.269565217,32.81956522,1359.15,8936411.25,23.3145,7.879130435,31.19363043
coal,ultrasupercritical,70,2400,1668,32.75,10967100,10,0.75,15,23.43,9.266666667,32.69666667,1417.8,9322035,23.1957,7.876666667,31.07236667
coal,ultrasupercritical,70,2500,1738,32.59,11427350,10,0.75,15,23.31,9.269333333,32.57933333,1477.3,9713247.5,23.0769,7.878933333,30.95583333
coal,ultrasupercritical,73,100,69.57,78.71,457422.75,10,0.75,15,56.31,9.276,65.586,59.1345,388809.3375,55.7469,7.8846,63.6315
coal,ultrasupercritical,73,200,139.1,58.5,914582.5,10,0.75,15,41.85,9.273333333,51.12333333,118.235,777395.125,41.4315,7.882333333,49.31383333
coal,ultrasupercritical,73,300,208.6,50.81,1371545,10,0.75,15,36.35,9.271111111,45.62111111,177.31,1165813.25,35.9865,7.880444444,43.86694444
coal,ultrasupercritical,73,400,278.1,46.56,1828507.5,10,0.75,15,33.31,9.27,42.58,236.385,1554231.375,32.9769,7.8795,40.8564
coal,ultrasupercritical,73,500,347.6,43.79,2285470,10,0.75,15,31.33,9.269333333,40.59933333,295.46,1942649.5,31.0167,7.878933333,38.89563333
coal,ultrasupercritical,73,600,417.1,41.81,2742432.5,10,0.75,15,29.91,9.268888889,39.17888889,354.535,2331067.625,29.6109,7.878555556,37.48945556
coal,ultrasupercritical,73,700,486.6,40.3,3199395,10,0.75,15,28.83,9.268571429,38.09857143,413.61,2719485.75,28.5417,7.878285714,36.41998571
coal,ultrasupercritical,73,800,556.1,39.1,3656357.5,10,0.75,15,27.97,9.268333333,37.23833333,472.685,3107903.875,27.6903,7.878083333,35.56838333
coal,ultrasupercritical,73,900,625.6,38.11,4113320,10,0.75,15,27.26,9.268148148,36.52814815,531.76,3496322,26.9874,7.877925926,34.86532593
coal,ultrasupercritical,73,1000,695.1,37.28,4570282.5,10,0.75,15,26.67,9.268,35.938,590.835,3884740.125,26.4033,7.8778,34.2811
coal,ultrasupercritical,73,1100,764.6,36.57,5027245,10,0.75,15,26.16,9.267878788,35.42787879,649.91,4273158.25,25.8984,7.87769697,33.77609697
coal,ultrasupercritical,73,1200,834.1,35.94,5484207.5,10,0.75,15,25.71,9.267777778,34.97777778,708.985,4661576.375,25.4529,7.877611111,33.33051111
coal,ultrasupercritical,73,1300,903.6,35.39,5941170,10,0.75,15,25.32,9.267692308,34.58769231,768.06,5049994.5,25.0668,7.877538462,32.94433846
coal,ultrasupercritical,73,1400,973.1,34.89,6398132.5,10,0.75,15,24.96,9.267619048,34.22761905,827.135,5438412.625,24.7104,7.87747619,32.58787619
coal,ultrasupercritical,73,1500,1043,34.44,6857725,10,0.75,15,24.64,9.271111111,33.91111111,886.55,5829066.25,24.3936,7.880444444,32.27404444
coal,ultrasupercritical,73,1600,1112,34.03,7311400,10,0.75,15,24.34,9.266666667,33.60666667,945.2,6214690,24.0966,7.876666667,31.97326667
coal,ultrasupercritical,73,1700,1182,33.64,7771650,10,0.75,15,24.07,9.270588235,33.34058824,1004.7,6605902.5,23.8293,7.88,31.7093
coal,ultrasupercritical,73,1800,1251,33.29,8225325,10,0.75,15,23.81,9.266666667,33.07666667,1063.35,6991526.25,23.5719,7.876666667,31.44856667
coal,ultrasupercritical,73,1900,1321,33.04,8685575,10,0.75,15,23.64,9.270175439,32.91017544,1122.85,7382738.75,23.4036,7.879649123,31.28324912
coal,ultrasupercritical,73,2000,1390,32.81,9139250,10,0.75,15,23.47,9.266666667,32.73666667,1181.5,7768362.5,23.2353,7.876666667,31.11196667
coal,ultrasupercritical,73,2100,1460,32.6,9599500,10,0.75,15,23.32,9.26984127,32.58984127,1241,8159575,23.0868,7.879365079,30.96616508
coal,ultrasupercritical,73,2200,1529,32.41,10053175,10,0.75,15,23.19,9.266666667,32.45666667,1299.65,8545198.75,22.9581,7.876666667,30.83476667
coal,ultrasupercritical,73,2300,1599,32.23,10513425,10,0.75,15,23.06,9.269565217,32.32956522,1359.15,8936411.25,22.8294,7.879130435,30.70853043
coal,ultrasupercritical,73,2400,1668,32.07,10967100,10,0.75,15,22.94,9.266666667,32.20666667,1417.8,9322035,22.7106,7.876666667,30.58726667
coal,ultrasupercritical,73,2500,1738,31.91,11427350,10,0.75,15,22.83,9.269333333,32.09933333,1477.3,9713247.5,22.6017,7.878933333,30.48063333
coal,ultrasupercritical,77,100,69.57,76.9,457422.75,10,0.75,15,55.01,9.276,64.286,59.1345,388809.3375,54.4599,7.8846,62.3445
coal,ultrasupercritical,77,200,139.1,56.97,914582.5,10,0.75,15,40.75,9.273333333,50.02333333,118.235,777395.125,40.3425,7.882333333,48.22483333
coal,ultrasupercritical,77,300,208.6,49.41,1371545,10,0.75,15,35.35,9.271111111,44.62111111,177.31,1165813.25,34.9965,7.880444444,42.87694444
coal,ultrasupercritical,77,400,278.1,45.25,1828507.5,10,0.75,15,32.37,9.27,41.64,236.385,1554231.375,32.0463,7.8795,39.9258
coal,ultrasupercritical,77,500,347.6,42.54,2285470,10,0.75,15,30.43,9.269333333,39.69933333,295.46,1942649.5,30.1257,7.878933333,38.00463333
coal,ultrasupercritical,77,600,417.1,40.61,2742432.5,10,0.75,15,29.05,9.268888889,38.31888889,354.535,2331067.625,28.7595,7.878555556,36.63805556
coal,ultrasupercritical,77,700,486.6,39.14,3199395,10,0.75,15,28,9.268571429,37.26857143,413.61,2719485.75,27.72,7.878285714,35.59828571
coal,ultrasupercritical,77,800,556.1,37.98,3656357.5,10,0.75,15,27.17,9.268333333,36.43833333,472.685,3107903.875,26.8983,7.878083333,34.77638333
coal,ultrasupercritical,77,900,625.6,37.02,4113320,10,0.75,15,26.48,9.268148148,35.74814815,531.76,3496322,26.2152,7.877925926,34.09312593
coal,ultrasupercritical,77,1000,695.1,36.21,4570282.5,10,0.75,15,25.9,9.268,35.168,590.835,3884740.125,25.641,7.8778,33.5188
coal,ultrasupercritical,77,1100,764.6,35.52,5027245,10,0.75,15,25.41,9.267878788,34.67787879,649.91,4273158.25,25.1559,7.87769697,33.03359697
coal,ultrasupercritical,77,1200,834.1,34.91,5484207.5,10,0.75,15,24.97,9.267777778,34.23777778,708.985,4661576.375,24.7203,7.877611111,32.59791111
coal,ultrasupercritical,77,1300,903.6,34.38,5941170,10,0.75,15,24.59,9.267692308,33.85769231,768.06,5049994.5,24.3441,7.877538462,32.22163846
