primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,carbon_price_ton,capacity_factor,biomass_cofiring,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,biomass_emission_rate_ton_h,biomass_annual_emission_ton,biomass_plant_LCOE_MWh,biomass_carbon_LCOE_MWh,biomass_LCOE_MWh
bituminous,subcritical,17,800,646.1,52.87,4248107.5,10,0.75,15,41.07,10.76833333,51.83833333,549.185,3610891.375,38.6496,9.153083333,47.80268333
bituminous,subcritical,17,900,726.8,51.58,4778710,10,0.75,15,40.07,10.76740741,50.83740741,617.78,4061903.5,37.6992,9.152296296,46.8514963
bituminous,subcritical,17,1000,807.6,50.47,5309970,10,0.75,15,39.21,10.768,49.978,686.46,4513474.5,36.8973,9.1528,46.0501
bituminous,subcritical,17,1100,888.3,49.52,5840572.5,10,0.75,15,38.47,10.76727273,49.23727273,755.055,4964486.625,36.1944,9.152181818,45.34658182
bituminous,subcritical,17,1200,969.1,48.68,6371832.5,10,0.75,15,37.82,10.76777778,48.58777778,823.735,5416057.625,35.5806,9.152611111,44.73321111
bituminous,subcritical,17,1300,1050,47.93,6903750,10,0.75,15,37.24,10.76923077,48.00923077,892.5,5868187.5,35.0361,9.153846154,44.18994615
bituminous,subcritical,17,1400,1131,47.31,7436325,10,0.75,15,36.75,10.77142857,47.52142857,961.35,6320876.25,34.5807,9.155714286,43.73641429
bituminous,subcritical,17,1500,1211,46.85,7962325,10,0.75,15,36.4,10.76444444,47.16444444,1029.35,6767976.25,34.2441,9.149777778,43.39387778
bituminous,subcritical,17,1600,1292,46.44,8494900,10,0.75,15,36.08,10.76666667,46.84666667,1098.2,7220665,33.9471,9.151666667,43.09876667
bituminous,subcritical,17,1700,1373,46.07,9027475,10,0.75,15,35.79,10.76862745,46.55862745,1167.05,7673353.75,33.6798,9.153333333,42.83313333
bituminous,subcritical,17,1800,1454,45.75,9560050,10,0.75,15,35.54,10.77037037,46.31037037,1235.9,8126042.5,33.4422,9.154814815,42.59701481
bituminous,subcritical,17,1900,1534,45.46,10086050,10,0.75,15,35.32,10.76491228,46.08491228,1303.9,8573142.5,33.2343,9.150175439,42.38447544
bituminous,subcritical,17,2000,1615,45.2,10618625,10,0.75,15,35.12,10.76666667,45.88666667,1372.75,9025831.25,33.0363,9.151666667,42.18796667
bituminous,subcritical,17,2100,1696,44.96,11151200,10,0.75,15,34.93,10.76825397,45.69825397,1441.6,9478520,32.868,9.153015873,42.02101587
bituminous,subcritical,17,2200,1777,44.74,11683775,10,0.75,15,34.76,10.76969697,45.52969697,1510.45,9931208.75,32.6997,9.154242424,41.85394242
bituminous,subcritical,17,2300,1857,44.54,12209775,10,0.75,15,34.6,10.76521739,45.36521739,1578.45,10378308.75,32.5611,9.150434783,41.71153478
bituminous,subcritical,17,2400,1938,44.36,12742350,10,0.75,15,34.46,10.76666667,45.22666667,1647.3,10830997.5,32.4225,9.151666667,41.57416667
bituminous,subcritical,17,2500,2019,44.19,13274925,10,0.75,15,34.33,10.768,45.098,1716.15,11283686.25,32.3037,9.1528,41.4565
bituminous,subcritical,20,100,80.82,99.14,531391.5,10,0.75,15,77.02,10.776,87.796,68.697,451682.775,72.468,9.1596,81.6276
bituminous,subcritical,20,200,161.6,75.89,1062520,10,0.75,15,58.96,10.77333333,69.73333333,137.36,903142,55.4697,9.157333333,64.62703333
bituminous,subcritical,20,300,242.3,66.75,1593122.5,10,0.75,15,51.86,10.76888889,62.62888889,205.955,1354154.125,48.7971,9.153555556,57.95065556
bituminous,subcritical,20,400,323.1,61.59,2124382.5,10,0.75,15,47.85,10.77,58.62,274.635,1805725.125,45.0252,9.1545,54.1797
bituminous,subcritical,20,500,403.8,58.16,2654985,10,0.75,15,45.18,10.768,55.948,343.23,2256737.25,42.5106,9.1528,51.6634
bituminous,subcritical,20,600,484.6,55.67,3186245,10,0.75,15,43.25,10.76888889,54.01888889,411.91,2708308.25,40.689,9.153555556,49.84255556
bituminous,subcritical,20,700,565.3,53.76,3716847.5,10,0.75,15,41.77,10.76761905,52.53761905,480.505,3159320.375,39.2931,9.15247619,48.44557619
bituminous,subcritical,20,800,646.1,52.21,4248107.5,10,0.75,15,40.56,10.76833333,51.32833333,549.185,3610891.375,38.1645,9.153083333,47.31758333
bituminous,subcritical,20,900,726.8,50.94,4778710,10,0.75,15,39.57,10.76740741,50.33740741,617.78,4061903.5,37.2339,9.152296296,46.3861963
bituminous,subcritical,20,1000,807.6,49.85,5309970,10,0.75,15,38.73,10.768,49.498,686.46,4513474.5,36.4419,9.1528,45.5947
bituminous,subcritical,20,1100,888.3,48.9,5840572.5,10,0.75,15,37.99,10.76727273,48.75727273,755.055,4964486.625,35.7489,9.152181818,44.90108182
bituminous,subcritical,20,1200,969.1,48.07,6371832.5,10,0.75,15,37.34,10.76777778,48.10777778,823.735,5416057.625,35.1351,9.152611111,44.28771111
bituminous,subcritical,20,1300,1050,47.33,6903750,10,0.75,15,36.77,10.76923077,47.53923077,892.5,5868187.5,34.6005,9.153846154,43.75434615
bituminous,subcritical,20,1400,1131,46.73,7436325,10,0.75,15,36.3,10.77142857,47.07142857,961.35,6320876.25,34.155,9.155714286,43.31071429
bituminous,subcritical,20,1500,1211,46.27,7962325,10,0.75,15,35.95,10.76444444,46.71444444,1029.35,6767976.25,33.8184,9.149777778,42.96817778
bituminous,subcritical,20,1600,1292,45.86,8494900,10,0.75,15,35.63,10.76666667,46.39666667,1098.2,7220665,33.5214,9.151666667,42.67306667
bituminous,subcritical,20,1700,1373,45.5,9027475,10,0.75,15,35.35,10.76862745,46.11862745,1167.05,7673353.75,33.264,9.153333333,42.41733333
bituminous,subcritical,20,1800,1454,45.18,9560050,10,0.75,15,35.1,10.77037037,45.87037037,1235.9,8126042.5,33.0264,9.154814815,42.18121481
bituminous,subcritical,20,1900,1534,44.9,10086050,10,0.75,15,34.88,10.76491228,45.64491228,1303.9,8573142.5,32.8185,9.150175439,41.96867544
bituminous,subcritical,20,2000,1615,44.64,10618625,10,0.75,15,34.68,10.76666667,45.44666667,1372.75,9025831.25,32.6304,9.151666667,41.78206667
bituminous,subcritical,20,2100,1696,44.4,11151200,10,0.75,15,34.49,10.76825397,45.25825397,1441.6,9478520,32.4522,9.153015873,41.60521587
bituminous,subcritical,20,2200,1777,44.19,11683775,10,0.75,15,34.33,10.76969697,45.09969697,1510.45,9931208.75,32.3037,9.154242424,41.45794242
bituminous,subcritical,20,2300,1857,43.99,12209775,10,0.75,15,34.18,10.76521739,44.94521739,1578.45,10378308.75,32.1552,9.150434783,41.30563478
bituminous,subcritical,20,2400,1938,43.81,12742350,10,0.75,15,34.04,10.76666667,44.80666667,1647.3,10830997.5,32.0265,9.151666667,41.17816667
bituminous,subcritical,20,2500,2019,43.64,13274925,10,0.75,15,33.9,10.768,44.668,1716.15,11283686.25,31.8978,9.1528,41.0506
bituminous,subcritical,23,100,80.82,98.07,531391.5,10,0.75,15,76.19,10.776,86.966,68.697,451682.775,71.6859,9.1596,80.8455
bituminous,subcritical,23,200,161.6,74.99,1062520,10,0.75,15,58.26,10.77333333,69.03333333,137.36,903142,54.8163,9.157333333,63.97363333
bituminous,subcritical,23,300,242.3,65.93,1593122.5,10,0.75,15,51.22,10.76888889,61.98888889,205.955,1354154.125,48.1932,9.153555556,57.34675556
bituminous,subcritical,23,400,323.1,60.82,2124382.5,10,0.75,15,47.25,10.77,58.02,274.635,1805725.125,44.4609,9.1545,53.6154
bituminous,subcritical,23,500,403.8,57.43,2654985,10,0.75,15,44.62,10.768,55.388,343.23,2256737.25,41.976,9.1528,51.1288
bituminous,subcritical,23,600,484.6,54.97,3186245,10,0.75,15,42.71,10.76888889,53.47888889,411.91,2708308.25,40.1841,9.153555556,49.33765556
bituminous,subcritical,23,700,565.3,53.08,3716847.5,10,0.75,15,41.24,10.76761905,52.00761905,480.505,3159320.375,38.7981,9.15247619,47.95057619
bituminous,subcritical,23,800,646.1,51.56,4248107.5,10,0.75,15,40.06,10.76833333,50.82833333,549.185,3610891.375,37.6893,9.153083333,46.84238333
bituminous,subcritical,23,900,726.8,50.3,4778710,10,0.75,15,39.08,10.76740741,49.84740741,617.78,4061903.5,36.7686,9.152296296,45.9208963
bituminous,subcritical,23,1000,807.6,49.22,5309970,10,0.75,15,38.24,10.768,49.008,686.46,4513474.5,35.9766,9.1528,45.1294
bituminous,subcritical,23,1100,888.3,48.29,5840572.5,10,0.75,15,37.52,10.76727273,48.28727273,755.055,4964486.625,35.3034,9.152181818,44.45558182
bituminous,subcritical,23,1200,969.1,47.47,6371832.5,10,0.75,15,36.88,10.76777778,47.64777778,823.735,5416057.625,34.6995,9.152611111,43.85211111
bituminous,subcritical,23,1300,1050,46.74,6903750,10,0.75,15,36.31,10.76923077,47.07923077,892.5,5868187.5,34.1649,9.153846154,43.31874615
bituminous,subcritical,23,1400,1131,46.14,7436325,10,0.75,15,35.85,10.77142857,46.62142857,961.35,6320876.25,33.7293,9.155714286,42.88501429
