primary_fuel,generation_technology,amortization_rate,capacity_MW,emission_rate_ton_h,marginal_cost_MWh,annual_emission_ton,,carbon_price_ton,capacity_factor,biomass_cofiring,,plant_LCOE_MWh,carbon_LCOE_MWh,LCOE_MWh,,biomass_emission_rate_ton_h,biomass_annual_emission_ton,biomass_plant_LCOE_MWh,biomass_carbon_LCOE_MWh,biomass_LCOE_MWh
subbituminous,supercritical,60,1400,1173,40.08,7712475,,10,0.75,15,,29.01,11.17142857,40.18142857,,997.05,6555603.75,28.7199,9.495714286,38.21561429
subbituminous,supercritical,60,1500,1256,39.57,8258200,,10,0.75,15,,28.65,11.16444444,39.81444444,,1067.6,7019470,28.3635,9.489777778,37.85327778
subbituminous,supercritical,60,1600,1340,39.22,8810500,,10,0.75,15,,28.39,11.16666667,39.55666667,,1139,7488925,28.1061,9.491666667,37.59776667
subbituminous,supercritical,60,1700,1424,38.91,9362800,,10,0.75,15,,28.17,11.16862745,39.33862745,,1210.4,7958380,27.8883,9.493333333,37.38163333
subbituminous,supercritical,60,1800,1508,38.63,9915100,,10,0.75,15,,27.96,11.17037037,39.13037037,,1281.8,8427835,27.6804,9.494814815,37.17521481
subbituminous,supercritical,60,1900,1591,38.37,10460825,,10,0.75,15,,27.78,11.16491228,38.94491228,,1352.35,8891701.25,27.5022,9.490175439,36.99237544
subbituminous,supercritical,60,2000,1675,38.14,11013125,,10,0.75,15,,27.61,11.16666667,38.77666667,,1423.75,9361156.25,27.3339,9.491666667,36.82556667
subbituminous,supercritical,60,2100,1759,37.93,11565425,,10,0.75,15,,27.46,11.16825397,38.62825397,,1495.15,9830611.25,27.1854,9.493015873,36.67841587
subbituminous,supercritical,60,2200,1843,37.73,12117725,,10,0.75,15,,27.31,11.16969697,38.47969697,,1566.55,10300066.25,27.0369,9.494242424,36.53114242
subbituminous,supercritical,60,2300,1926,37.55,12663450,,10,0.75,15,,27.18,11.16521739,38.34521739,,1637.1,10763932.5,26.9082,9.490434783,36.39863478
subbituminous,supercritical,60,2400,2010,37.38,13215750,,10,0.75,15,,27.06,11.16666667,38.22666667,,1708.5,11233387.5,26.7894,9.491666667,36.28106667
subbituminous,supercritical,60,2500,2094,37.21,13768050,,10,0.75,15,,26.94,11.168,38.108,,1779.9,11702842.5,26.6706,9.4928,36.1634
subbituminous,supercritical,63,100,83.83,84.21,551182.25,,10,0.75,15,,60.96,11.17733333,72.13733333,,71.2555,468504.9125,60.3504,9.500733333,69.85113333
subbituminous,supercritical,63,200,167.6,63.83,1101970,,10,0.75,15,,46.21,11.17333333,57.38333333,,142.46,936674.5,45.7479,9.497333333,55.24523333
subbituminous,supercritical,63,300,251.3,56.01,1652297.5,,10,0.75,15,,40.55,11.16888889,51.71888889,,213.605,1404452.875,40.1445,9.493555556,49.63805556
subbituminous,supercritical,63,400,335.1,51.65,2203282.5,,10,0.75,15,,37.39,11.17,48.56,,284.835,1872790.125,37.0161,9.4945,46.5106
subbituminous,supercritical,63,500,418.8,48.8,2753610,,10,0.75,15,,35.33,11.168,46.498,,355.98,2340568.5,34.9767,9.4928,44.4695
subbituminous,supercritical,63,600,502.6,46.74,3304595,,10,0.75,15,,33.84,11.16888889,45.00888889,,427.21,2808905.75,33.5016,9.493555556,42.99515556
subbituminous,supercritical,63,700,586.3,45.17,3854922.5,,10,0.75,15,,32.7,11.16761905,43.86761905,,498.355,3276684.125,32.373,9.49247619,41.86547619
subbituminous,supercritical,63,800,670.1,43.91,4405907.5,,10,0.75,15,,31.79,11.16833333,42.95833333,,569.585,3745021.375,31.4721,9.493083333,40.96518333
subbituminous,supercritical,63,900,753.8,42.87,4956235,,10,0.75,15,,31.03,11.16740741,42.19740741,,640.73,4212799.75,30.7197,9.492296296,40.2119963
subbituminous,supercritical,63,1000,837.6,41.98,5507220,,10,0.75,15,,30.39,11.168,41.558,,711.96,4681137,30.0861,9.4928,39.5789
subbituminous,supercritical,63,1100,921.4,41.22,6058205,,10,0.75,15,,29.84,11.16848485,41.00848485,,783.19,5149474.25,29.5416,9.493212121,39.03481212
subbituminous,supercritical,63,1200,1005,40.54,6607875,,10,0.75,15,,29.35,11.16666667,40.51666667,,854.25,5616693.75,29.0565,9.491666667,38.54816667
subbituminous,supercritical,63,1300,1089,39.94,7160175,,10,0.75,15,,28.91,11.16923077,40.07923077,,925.65,6086148.75,28.6209,9.493846154,38.11474615
subbituminous,supercritical,63,1400,1173,39.39,7712475,,10,0.75,15,,28.51,11.17142857,39.68142857,,997.05,6555603.75,28.2249,9.495714286,37.72061429
subbituminous,supercritical,63,1500,1256,38.89,8258200,,10,0.75,15,,28.15,11.16444444,39.31444444,,1067.6,7019470,27.8685,9.489777778,37.35827778
subbituminous,supercritical,63,1600,1340,38.54,8810500,,10,0.75,15,,27.9,11.16666667,39.06666667,,1139,7488925,27.621,9.491666667,37.11266667
subbituminous,supercritical,63,1700,1424,38.24,9362800,,10,0.75,15,,27.68,11.16862745,38.84862745,,1210.4,7958380,27.4032,9.493333333,36.89653333
subbituminous,supercritical,63,1800,1508,37.96,9915100,,10,0.75,15,,27.48,11.17037037,38.65037037,,1281.8,8427835,27.2052,9.494814815,36.70001481
subbituminous,supercritical,63,1900,1591,37.72,10460825,,10,0.75,15,,27.31,11.16491228,38.47491228,,1352.35,8891701.25,27.0369,9.490175439,36.52707544
subbituminous,supercritical,63,2000,1675,37.49,11013125,,10,0.75,15,,27.14,11.16666667,38.30666667,,1423.75,9361156.25,26.8686,9.491666667,36.36026667
subbituminous,supercritical,63,2100,1759,37.28,11565425,,10,0.75,15,,26.99,11.16825397,38.15825397,,1495.15,9830611.25,26.7201,9.493015873,36.21311587
subbituminous,supercritical,63,2200,1843,37.09,12117725,,10,0.75,15,,26.85,11.16969697,38.01969697,,1566.55,10300066.25,26.5815,9.494242424,36.07574242
subbituminous,supercritical,63,2300,1926,36.91,12663450,,10,0.75,15,,26.72,11.16521739,37.88521739,,1637.1,10763932.5,26.4528,9.490434783,35.94323478
subbituminous,supercritical,63,2400,2010,36.74,13215750,,10,0.75,15,,26.6,11.16666667,37.76666667,,1708.5,11233387.5,26.334,9.491666667,35.82566667
subbituminous,supercritical,63,2500,2094,36.58,13768050,,10,0.75,15,,26.48,11.168,37.648,,1779.9,11702842.5,26.2152,9.4928,35.708
subbituminous,supercritical,67,100,83.83,82.53,551182.25,,10,0.75,15,,59.74,11.17733333,70.91733333,,71.2555,468504.9125,59.1426,9.500733333,68.64333333
subbituminous,supercritical,67,200,167.6,62.41,1101970,,10,0.75,15,,45.18,11.17333333,56.35333333,,142.46,936674.5,44.7282,9.497333333,54.22553333
subbituminous,supercritical,67,300,251.3,54.72,1652297.5,,10,0.75,15,,39.61,11.16888889,50.77888889,,213.605,1404452.875,39.2139,9.493555556,48.70745556
subbituminous,supercritical,67,400,335.1,50.44,2203282.5,,10,0.75,15,,36.51,11.17,47.68,,284.835,1872790.125,36.1449,9.4945,45.6394
subbituminous,supercritical,67,500,418.8,47.65,2753610,,10,0.75,15,,34.49,11.168,45.658,,355.98,2340568.5,34.1451,9.4928,43.6379
subbituminous,supercritical,67,600,502.6,45.64,3304595,,10,0.75,15,,33.04,11.16888889,44.20888889,,427.21,2808905.75,32.7096,9.493555556,42.20315556
subbituminous,supercritical,67,700,586.3,44.1,3854922.5,,10,0.75,15,,31.92,11.16761905,43.08761905,,498.355,3276684.125,31.6008,9.49247619,41.09327619
subbituminous,supercritical,67,800,670.1,42.87,4405907.5,,10,0.75,15,,31.03,11.16833333,42.19833333,,569.585,3745021.375,30.7197,9.493083333,40.21278333
subbituminous,supercritical,67,900,753.8,41.86,4956235,,10,0.75,15,,30.3,11.16740741,41.46740741,,640.73,4212799.75,29.997,9.492296296,39.4892963
subbituminous,supercritical,67,1000,837.6,41,5507220,,10,0.75,15,,29.68,11.168,40.848,,711.96,4681137,29.3832,9.4928,38.876
subbituminous,supercritical,67,1100,921.4,40.25,6058205,,10,0.75,15,,29.14,11.16848485,40.30848485,,783.19,5149474.25,28.8486,9.493212121,38.34181212
subbituminous,supercritical,67,1200,1005,39.59,6607875,,10,0.75,15,,28.66,11.16666667,39.82666667,,854.25,5616693.75,28.3734,9.491666667,37.86506667
subbituminous,supercritical,67,1300,1089,39,7160175,,10,0.75,15,,28.23,11.16923077,39.39923077,,925.65,6086148.75,27.9477,9.493846154,37.44154615
subbituminous,supercritical,67,1400,1173,38.47,7712475,,10,0.75,15,,27.85,11.17142857,39.02142857,,997.05,6555603.75,27.5715,9.495714286,37.06721429
subbituminous,supercritical,67,1500,1256,37.98,8258200,,10,0.75,15,,27.49,11.16444444,38.65444444,,1067.6,7019470,27.2151,9.489777778,36.70487778
subbituminous,supercritical,67,1600,1340,37.64,8810500,,10,0.75,15,,27.25,11.16666667,38.41666667,,1139,7488925,26.9775,9.491666667,36.46916667
