subtype_CaseGroup1_Bus93_ExxonMobil_Chemical_PWBUSANGLE_1
mOrder,mOrder2,Iter,RSquared
8,0,58,0.21998847557107
9,0,58,0.219988475571071
10,0,58,0.21998847557107
0,2,58,0.219988475571069
0,3,58,0.21998847557107
0,4,58,0.219988475571071
0,5,58,0.219988475571068
0,6,58,0.219988475571071
0,7,58,0.219988475571071
0,8,58,0.219988475571073
0,9,58,0.219988475571075
0,10,58,0.219988475571073
0,11,59,0.219988475571074
1,0,59,0.219988475571072
2,0,59,0.219988475571072
3,0,59,0.219988475571072
4,0,59,0.219988475571075
5,0,59,0.219988475571071
6,0,59,0.219988475571075
7,0,59,0.219988475571073
8,0,59,0.219988475571071
9,0,59,0.219988475571073
10,0,59,0.219988475571073
0,2,59,0.219988475571073
0,3,59,0.219988475571073
0,4,59,0.219988475571073
0,5,59,0.219988475571073
0,6,59,0.219988475571073
0,7,59,0.219988475571074
0,8,59,0.219988475571073
0,9,59,0.219988475571071
0,10,59,0.219988475571072
0,11,60,0.219988475571072
1,0,60,0.219988475571072
2,0,60,0.219988475571074
3,0,60,0.219988475571073
4,0,60,0.219988475571072
5,0,60,0.219988475571077
6,0,60,0.219988475571073
7,0,60,0.219988475571072
8,0,60,0.219988475571075
9,0,60,0.219988475571072
10,0,60,0.219988475571074
0,2,60,0.219988475571073
0,3,60,0.219988475571073
0,4,60,0.219988475571073
0,5,60,0.219988475571074
0,6,60,0.219988475571074
0,7,60,0.219988475571075
0,8,60,0.219988475571077
0,9,60,0.219988475571078
0,10,60,0.219988475571073
0,11,61,0.219988475571075
1,0,61,0.219988475571074
2,0,61,0.219988475571074
3,0,61,0.219988475571074
4,0,61,0.219988475571072
5,0,61,0.219988475571076
6,0,61,0.219988475571073
7,0,61,0.219988475571073
8,0,61,0.219988475571073
9,0,61,0.219988475571075
10,0,61,0.219988475571076
0,2,61,0.219988475571073
0,3,61,0.219988475571074
0,4,61,0.219988475571076
0,5,61,0.219988475571074
0,6,61,0.219988475571075
0,7,61,0.219988475571075
0,8,61,0.219988475571076
0,9,61,0.219988475571073
0,10,61,0.219988475571073
subtype_CaseGroup1_Bus94_ExxonMobil_Refinery_LineMVR_1
mOrder,mOrder2,Iter,RSquared
0,0,0,0
1,0,0,0.00206552303915863
0,0,1,0.00206552638845392
1,0,1,0.00206562005319555
0,0,2,0.00206562005320299
1,0,2,0.00206562005972299
0,0,3,0.00206562005972633
1,0,3,0.00206562005972255
0,0,4,0.00206562005972255
1,0,4,0.00206562005972588
2,0,0,0.00433091867090296
0,2,0,0.00765817269204327
0,3,1,0.00765818024378195
1,0,1,0.00765886461218079
2,0,1,0.007659153717826
0,2,1,0.0076609554895174
0,3,2,0.00766095549152168
1,0,2,0.0076609556852455
2,0,2,0.00766095631336439
0,2,2,0.0076609579418413
0,3,3,0.00766095794185284
1,0,3,0.00766095794197885
2,0,3,0.00766095794277133
0,2,3,0.00766095794443633
0,3,4,0.007660957944431
1,0,4,0.00766095794443589
2,0,4,0.00766095794443844
0,2,4,0.00766095794443944
0,3,5,0.00766095794443988
1,0,5,0.00766095794444088
2,0,5,0.00766095794443755
0,2,5,0.00766095794444055
0,3,6,0.007660957944438
1,0,6,0.00766095794443922
2,0,6,0.007660957944438
0,2,6,0.00766095794443533
3,0,0,0.0092327344591111
0,3,0,0.0183099447905158
0,4,1,0.0183101971756692
1,0,1,0.0183116920754398
2,0,1,0.01831331416768
3,0,1,0.0183148443388346
0,2,1,0.0183273068779377
0,3,1,0.0183724540456232
0,4,2,0.0183724542086902
1,0,2,0.018372470649728
2,0,2,0.0183724793171146
3,0,2,0.0183725054505106
0,2,2,0.0183726154307097
0,3,2,0.0183734260351542
0,4,3,0.0183734260352347
1,0,3,0.0183734263916073
2,0,3,0.0183734266138363
3,0,3,0.0183734270431211
0,2,3,0.0183734280558645
0,3,3,0.0183734477101797
0,4,4,0.0183734477102574
1,0,4,0.0183734477146827
2,0,4,0.0183734477162767
3,0,4,0.0183734477240516
0,2,4,0.0183734477415251
0,3,4,0.0183734482646127
0,4,5,0.0183734482646145
1,0,5,0.0183734482649346
2,0,5,0.0183734482650266
3,0,5,0.0183734482652952
0,2,5,0.0183734482657444
0,3,5,0.0183734482802783
0,4,6,0.0183734482802791
1,0,6,0.0183734482802838
2,0,6,0.01837344828028
3,0,6,0.0183734482802886
0,2,6,0.0183734482802972
0,3,6,0.0183734482807083
0,4,7,0.0183734482807116
1,0,7,0.0183734482807131
2,0,7,0.0183734482807113
3,0,7,0.0183734482807076
0,2,7,0.0183734482807094
0,3,7,0.0183734482807221
0,4,8,0.01837344828072
1,0,8,0.0183734482807243
2,0,8,0.0183734482807237
3,0,8,0.0183734482807236
0,2,8,0.0183734482807221
0,3,8,0.0183734482807234
0,4,9,0.0183734482807211
1,0,9,0.018373448280723
2,0,9,0.018373448280724
3,0,9,0.018373448280724
0,2,9,0.01837344828072
0,3,9,0.0183734482807209
4,0,0,0.0190735926573637
0,4,0,0.0313060631110896
0,5,1,0.0313061007082863
1,0,1,0.0313094847824095
2,0,1,0.0313106407891638
3,0,1,0.0313139489277627
4,0,1,0.0313190279833142
0,2,1,0.0313415378968906
0,3,1,0.0314520547509283
0,4,1,0.0315524551635629
0,5,2,0.0315524552874636
1,0,2,0.0315524883751042
2,0,2,0.0315525678215179
3,0,2,0.0315526403138011
4,0,2,0.031552818276444
0,2,2,0.031553151557551
0,3,2,0.0315547147923502
0,4,2,0.031556328947359
0,5,3,0.0315563289589151
1,0,3,0.0315563301950875
2,0,3,0.0315563323067358
3,0,3,0.0315563326387962
4,0,3,0.0315563345864742
0,2,3,0.0315563381917687
0,3,3,0.0315563865699964
0,4,3,0.0315564190043333
0,5,4,0.0315564190047184
1,0,4,0.0315564190128336
2,0,4,0.0315564190365447
3,0,4,0.0315564190514827
4,0,4,0.0315564190951928
0,2,4,0.0315564192165196
0,3,4,0.0315564201763441
0,4,4,0.0315564209270726
0,5,5,0.0315564209270713
1,0,5,0.0315564209276535
2,0,5,0.0315564209287352
3,0,5,0.0315564209288508
4,0,5,0.0315564209296715
0,2,5,0.0315564209316361
0,3,5,0.0315564209678226
0,4,5,0.0315564209863156
0,5,6,0.0315564209863151
1,0,6,0.0315564209863227
2,0,6,0.0315564209863322
3,0,6,0.031556420986341
4,0,6,0.0315564209863634
0,2,6,0.0315564209864407
0,3,6,0.0315564209874448
0,4,6,0.0315564209879331
0,5,7,0.0315564209879354
1,0,7,0.0315564209879349
2,0,7,0.031556420987936
3,0,7,0.0315564209879347
4,0,7,0.0315564209879344
0,2,7,0.0315564209879392
0,3,7,0.0315564209879791
0,4,7,0.0315564209879885
0,5,8,0.0315564209879899
1,0,8,0.0315564209879916
2,0,8,0.0315564209879911
3,0,8,0.0315564209879927
4,0,8,0.0315564209879935
0,2,8,0.0315564209879929
0,3,8,0.0315564209879934
0,4,8,0.0315564209879947
0,5,9,0.0315564209879962
1,0,9,0.0315564209879956
2,0,9,0.0315564209879975
3,0,9,0.0315564209879952
4,0,9,0.0315564209879933
0,2,9,0.0315564209879927
0,3,9,0.0315564209879976
0,4,9,0.0315564209879966
0,5,10,0.0315564209879973
1,0,10,0.0315564209879985
2,0,10,0.0315564209879953
3,0,10,0.0315564209879956
4,0,10,0.031556420987996
0,2,10,0.0315564209879979
0,3,10,0.0315564209879947
0,4,10,0.0315564209879987
0,5,11,0.031556420987996
1,0,11,0.0315564209879967
2,0,11,0.0315564209879984
3,0,11,0.0315564209879972
4,0,11,0.0315564209879954
0,2,11,0.0315564209879933
0,3,11,0.0315564209879956
0,4,11,0.0315564209879956
5,0,0,0.0339333703117158
0,5,0,0.0431199477377047
0,6,1,0.0431200512467714
1,0,1,0.0431206864504835
2,0,1,0.043124022874894
3,0,1,0.0431286668027221
4,0,1,0.0431333689731611
5,0,1,0.043148942717836
0,2,1,0.0431941526016866
0,3,1,0.0432718224393227
0,4,1,0.0434240567192564
0,5,1,0.0436463267650087
0,6,2,0.0436463504465181
1,0,2,0.0436463776347461
2,0,2,0.0436464199336656
3,0,2,0.0436465793638168
4,0,2,0.0436467892659687
5,0,2,0.043648962238323
0,2,2,0.0436494814909361
0,3,2,0.0436536963882709
0,4,2,0.0436567609156374
0,5,2,0.0436686021574872
0,6,3,0.0436686024973976
1,0,3,0.0436686058093444
2,0,3,0.0436686112041045
3,0,3,0.0436686188867814
4,0,3,0.0436686246475405
5,0,3,0.0436686546022796
0,2,3,0.0436687771565645
0,3,3,0.043668978864955
0,4,3,0.0436692395877019
0,5,3,0.043670073275039
0,6,4,0.0436700733020048
1,0,4,0.0436700734299575
2,0,4,0.0436700737847993
3,0,4,0.0436700750815372
4,0,4,0.0436700758435263
5,0,4,0.0436700770830759
0,2,4,0.0436700782759831
0,3,4,0.0436700953695431
0,4,4,0.0436701063774884
0,5,4,0.0436701730031968
0,6,5,0.0436701730034097
1,0,5,0.043670173024813
2,0,5,0.0436701730517274
3,0,5,0.0436701730679597
4,0,5,0.043670173090967
5,0,5,0.0436701731507138
0,2,5,0.0436701738404882
0,3,5,0.0436701748970066
0,4,5,0.0436701759842965
0,5,5,0.0436701817393591
0,6,6,0.0436701817393979
1,0,6,0.0436701817406676
2,0,6,0.0436701817433016
3,0,6,0.0436701817552768
4,0,6,0.0436701817587012
5,0,6,0.0436701817650456
0,2,6,0.0436701817773596
0,3,6,0.0436701818704052
0,4,6,0.0436701819333364
0,5,6,0.0436701824451056
0,6,7,0.0436701824451089
1,0,7,0.0436701824452136
2,0,7,0.0436701824453891
3,0,7,0.0436701824455383
4,0,7,0.0436701824456558
5,0,7,0.0436701824460439
0,2,7,0.0436701824509489
0,3,7,0.0436701824578044
0,4,7,0.0436701824645693
0,5,7,0.0436701825119744
0,6,8,0.0436701825119722
1,0,8,0.0436701825119807
2,0,8,0.0436701825120058
3,0,8,0.0436701825121024
4,0,8,0.0436701825121267
5,0,8,0.0436701825121759
0,2,8,0.0436701825123185
0,3,8,0.0436701825129222
0,4,8,0.0436701825133735
0,5,8,0.0436701825177821
0,6,9,0.0436701825177797
1,0,9,0.0436701825177815
2,0,9,0.0436701825177843
3,0,9,0.0436701825177842
4,0,9,0.0436701825177865
5,0,9,0.0436701825177863
0,2,9,0.0436701825178271
0,3,9,0.0436701825178739
0,4,9,0.0436701825179271
0,5,9,0.0436701825183471
0,6,10,0.0436701825183456
1,0,10,0.0436701825183468
2,0,10,0.0436701825183481
3,0,10,0.0436701825183495
4,0,10,0.0436701825183461
5,0,10,0.0436701825183476
0,2,10,0.0436701825183499
0,3,10,0.043670182518353
0,4,10,0.0436701825183567
0,5,10,0.0436701825183959
0,6,11,0.0436701825183974
1,0,11,0.0436701825183984
2,0,11,0.0436701825183997
3,0,11,0.0436701825183989
4,0,11,0.0436701825183936
5,0,11,0.0436701825184016
0,2,11,0.0436701825183974
0,3,11,0.0436701825183993
0,4,11,0.0436701825183982
0,5,11,0.0436701825184007
0,6,12,0.0436701825183994
1,0,12,0.0436701825184035
2,0,12,0.0436701825184016
3,0,12,0.0436701825184025
4,0,12,0.0436701825184039
5,0,12,0.0436701825184036
0,2,12,0.0436701825184032
0,3,12,0.0436701825184029
0,4,12,0.0436701825184069
0,5,12,0.0436701825184038
0,6,13,0.0436701825184026
1,0,13,0.0436701825184058
2,0,13,0.0436701825184016
3,0,13,0.0436701825184025
4,0,13,0.0436701825184055
5,0,13,0.0436701825184049
0,2,13,0.0436701825184012
0,3,13,0.0436701825183993
0,4,13,0.0436701825184023
0,5,13,0.0436701825184026
6,0,0,0.0456453443435936
0,6,0,0.0619546053172725
0,7,1,0.0619549581167341
1,0,1,0.0619807371012581
2,0,1,0.0620117474032588
3,0,1,0.0620267666961999
4,0,1,0.0620388219184631
5,0,1,0.062052773811317
6,0,1,0.0620779406640181
0,2,1,0.0621307304193582
0,3,1,0.0622696057093526
0,4,1,0.0624546702098734
0,5,1,0.0628812349152116
0,6,1,0.0632843311012966
0,7,2,0.0632843500391984
1,0,2,0.0632844763753011
2,0,2,0.063284928529786
3,0,2,0.0632855527928725
4,0,2,0.0632864712837421
5,0,2,0.063286790470557
6,0,2,0.0632878344547376
0,2,2,0.0632924689935103
0,3,2,0.063301017655192
0,4,2,0.063321071678022
0,5,2,0.0633430703705965
0,6,2,0.0633703112466298
0,7,3,0.0633703113925461
1,0,3,0.0633703438535115
2,0,3,0.0633703918822123
3,0,3,0.0633704794804874
4,0,3,0.0633706581849475
5,0,3,0.0633707512470774
6,0,3,0.0633708301486697
0,2,3,0.0633711893196025
0,3,3,0.0633717861236065
0,4,3,0.0633736086223009
0,5,3,0.0633757644148074
0,6,3,0.0633783999413694
0,7,4,0.0633783999448726
1,0,4,0.0633784008095324
2,0,4,0.0633784049744986
3,0,4,0.063378406764574
4,0,4,0.0633784152284889
5,0,4,0.0633784201230054
6,0,4,0.0633784241831196
0,2,4,0.0633784526393271
0,3,4,0.0633785203987264
0,4,4,0.0633787092076296
0,5,4,0.0633789177020491
0,6,4,0.0633792217644045
0,7,5,0.0633792217644015
1,0,5,0.0633792218805768
2,0,5,0.0633792224444156
3,0,5,0.0633792230569302
4,0,5,0.0633792246139623
5,0,5,0.063379225332047
6,0,5,0.0633792257142246
0,2,5,0.0633792301267064
0,3,5,0.0633792360601861
0,4,5,0.0633792582647816
0,5,5,0.0633792833844334
0,6,5,0.0633793217591705
0,7,6,0.0633793217597914
1,0,6,0.063379321771951
2,0,6,0.0633793218666522
3,0,6,0.0633793219001226
4,0,6,0.0633793220532486
5,0,6,0.0633793221355475
6,0,6,0.0633793221957308
0,2,6,0.0633793226679239
0,3,6,0.0633793235763979
0,4,6,0.063379326307008
0,5,6,0.0633793291060908
0,6,6,0.0633793343262165
0,7,7,0.0633793343262212
1,0,7,0.0633793343276987
2,0,7,0.0633793343376875
3,0,7,0.0633793343446186
4,0,7,0.0633793343650659
5,0,7,0.0633793343731494
6,0,7,0.06337933437871
0,2,7,0.0633793344554149
0,3,7,0.0633793345444073
0,4,7,0.0633793349306118
0,5,7,0.0633793353015609
0,6,7,0.0633793360376194
0,7,8,0.0633793360376427
1,0,8,0.0633793360378245
2,0,8,0.0633793360396664
3,0,8,0.0633793360402199
4,0,8,0.0633793360431028
5,0,8,0.0633793360446274
6,0,8,0.0633793360457847
0,2,8,0.0633793360551769
0,3,8,0.0633793360707468
0,4,8,0.0633793361203778
0,5,8,0.0633793361668513
0,6,8,0.0633793362749989
0,7,9,0.0633793362749995
1,0,9,0.0633793362750267
2,0,9,0.0633793362752313
3,0,9,0.063379336275341
4,0,9,0.0633793362757287
5,0,9,0.0633793362758645
6,0,9,0.0633793362759945
0,2,9,0.0633793362775078
0,3,9,0.0633793362791897
0,4,9,0.0633793362868562
0,5,9,0.0633793362934478
0,6,9,0.0633793363096677
0,7,10,0.0633793363096639
1,0,10,0.0633793363096691
2,0,10,0.063379336309706
3,0,10,0.0633793363097175
4,0,10,0.063379336309774
5,0,10,0.0633793363098061
6,0,10,0.0633793363098319
0,2,10,0.0633793363100246
0,3,10,0.0633793363103248
0,4,10,0.0633793363113655
0,5,10,0.0633793363122618
0,6,10,0.0633793363147378
0,7,11,0.0633793363147372
1,0,11,0.0633793363147391
2,0,11,0.063379336314743
3,0,11,0.0633793363147479
4,0,11,0.0633793363147493
5,0,11,0.0633793363147548
6,0,11,0.0633793363147572
0,2,11,0.0633793363147901
0,3,11,0.0633793363148268
0,4,11,0.0633793363149938
0,5,11,0.0633793363151302
0,6,11,0.063379336315512
0,7,12,0.0633793363155136
1,0,12,0.0633793363155134
2,0,12,0.0633793363155112
3,0,12,0.0633793363155144
4,0,12,0.063379336315514
5,0,12,0.0633793363155177
6,0,12,0.0633793363155191
0,2,12,0.063379336315522
0,3,12,0.0633793363155283
0,4,12,0.0633793363155529
0,5,12,0.0633793363155702
0,6,12,0.0633793363156311
0,7,13,0.0633793363156258
1,0,13,0.0633793363156268
2,0,13,0.0633793363156305
3,0,13,0.0633793363156268
4,0,13,0.0633793363156286
5,0,13,0.0633793363156279
6,0,13,0.063379336315623
0,2,13,0.0633793363156322
0,3,13,0.0633793363156312
0,4,13,0.0633793363156355
0,5,13,0.0633793363156383
0,6,13,0.0633793363156473
0,7,14,0.0633793363156476
1,0,14,0.0633793363156467
2,0,14,0.0633793363156504
3,0,14,0.0633793363156459
4,0,14,0.0633793363156472
5,0,14,0.0633793363156456
6,0,14,0.0633793363156464
0,2,14,0.0633793363156492
0,3,14,0.0633793363156501
0,4,14,0.0633793363156466
0,5,14,0.0633793363156449
0,6,14,0.0633793363156491
0,7,15,0.0633793363156469
1,0,15,0.0633793363156524
2,0,15,0.0633793363156506
3,0,15,0.0633793363156506
4,0,15,0.0633793363156525
5,0,15,0.0633793363156476
6,0,15,0.0633793363156554
0,2,15,0.0633793363156497
0,3,15,0.0633793363156514
0,4,15,0.0633793363156493
0,5,15,0.0633793363156491
0,6,15,0.063379336315652
0,7,16,0.0633793363156514
1,0,16,0.0633793363156524
2,0,16,0.063379336315653
3,0,16,0.0633793363156479
4,0,16,0.0633793363156526
5,0,16,0.0633793363156515
6,0,16,0.0633793363156528
0,2,16,0.0633793363156515
0,3,16,0.0633793363156486
0,4,16,0.0633793363156485
0,5,16,0.0633793363156521
0,6,16,0.0633793363156538
7,0,0,0.0664079568058892
0,7,0,0.0885749712790134
0,8,1,0.0885749732179999
1,0,1,0.0885941288921329
2,0,1,0.0886140238688687
3,0,1,0.0886983867649078
4,0,1,0.0887112766951178
5,0,1,0.0887571589884869
6,0,1,0.088795274537395
7,0,1,0.0889235239002298
0,2,1,0.0890247634531481
0,3,1,0.0891733941587468
0,4,1,0.0895277266172713
0,5,1,0.0900458397832618
0,6,1,0.0909896327832461
0,7,1,0.0917786639601705
0,8,2,0.0917786739243771
1,0,2,0.091779845108702
2,0,2,0.0917812368238528
3,0,2,0.0917821936473228
4,0,2,0.0917827770412267
5,0,2,0.0917904631273827
6,0,2,0.0917951027209684
7,0,2,0.0917983135460537
0,2,2,0.0918133032536588
0,3,2,0.0918343452981788
0,4,2,0.0918818949174905
0,5,2,0.0919443149784169
0,6,2,0.0920139052280949
0,7,2,0.0920808270536301
0,8,3,0.0920808319864356
1,0,3,0.0920809248699895
2,0,3,0.0920811092203282
3,0,3,0.0920813729911247
4,0,3,0.0920815164066228
5,0,3,0.0920821866342537
6,0,3,0.0920827132714088
7,0,3,0.0920841073862402
0,2,3,0.0920848730308725
0,3,3,0.0920877250839153
0,4,3,0.0920924162817275
0,5,3,0.0921001291862792
0,6,3,0.092111232487506
0,7,3,0.0921198522315259
0,8,4,0.092119852354707
1,0,4,0.0921198612392256
2,0,4,0.0921198678657901
3,0,4,0.0921198964162966
4,0,4,0.0921199038130421
5,0,4,0.0921199397864594
6,0,4,0.0921199809522282
7,0,4,0.0921200191162539
0,2,4,0.0921202628840041
0,3,4,0.0921205230777458
0,4,4,0.0921214098653201
0,5,4,0.0921224372788131
0,6,4,0.0921240944078801
0,7,4,0.0921255637208063
0,8,5,0.0921255638030815
1,0,5,0.0921255651563638
2,0,5,0.0921255686433459
3,0,5,0.0921255737901066
4,0,5,0.0921255779540318
5,0,5,0.0921255825148626
6,0,5,0.0921255876121708
7,0,5,0.0921255987348286
0,2,5,0.092125632322123
0,3,5,0.092125696031809
0,4,5,0.092125828586138
0,5,5,0.0921260067422648
0,6,5,0.0921263290442113
0,7,5,0.0921266064192
0,8,6,0.0921266064192197
1,0,6,0.092126606679954
2,0,6,0.0921266069873112
3,0,6,0.09212660789194
4,0,6,0.0921266083087646
5,0,6,0.0921266092284371
6,0,6,0.0921266100898074
7,0,6,0.0921266115898225
0,2,6,0.0921266190857698
0,3,6,0.0921266295513136
0,4,6,0.0921266566143177
0,5,6,0.0921266957574854
0,6,6,0.0921267578669385
0,7,6,0.0921268132327769
0,8,7,0.0921268132334697
1,0,7,0.0921268132913932
2,0,7,0.0921268133871666
3,0,7,0.0921268135887108
4,0,7,0.0921268137014348
5,0,7,0.0921268139117154
6,0,7,0.0921268140583213
7,0,7,0.0921268143522642
0,2,7,0.0921268157928434
0,3,7,0.0921268180090252
0,4,7,0.0921268230862564
0,5,7,0.0921268307894649
0,6,7,0.0921268437226894
0,7,7,0.092126855276812
0,8,8,0.0921268552768479
1,0,8,0.092126855286796
2,0,8,0.092126855299885
3,0,8,0.092126855339612
4,0,8,0.0921268553607471
5,0,8,0.0921268554071464
6,0,8,0.0921268554407557
7,0,8,0.0921268554961515
0,2,8,0.0921268557873208
0,3,8,0.0921268562135625
0,4,8,0.0921268572634264
0,5,8,0.0921268589920922
0,6,8,0.092126861702252
0,7,8,0.0921268641504024
0,8,9,0.0921268641504158
1,0,9,0.0921268641525287
2,0,9,0.092126864155905
3,0,9,0.0921268641647069
4,0,9,0.0921268641697525
5,0,9,0.0921268641811896
6,0,9,0.0921268641874894
7,0,9,0.0921268641993567
0,2,9,0.0921268642611437
0,3,9,0.0921268643487007
0,4,9,0.0921268645619688
0,5,9,0.0921268649267245
0,6,9,0.092126865507895
0,7,9,0.0921268660365739
0,8,10,0.0921268660365754
1,0,10,0.0921268660369668
2,0,10,0.0921268660375646
3,0,10,0.0921268660395086
4,0,10,0.0921268660405754
5,0,10,0.0921268660431702
6,0,10,0.092126866044527
7,0,10,0.0921268660470678
0,2,10,0.0921268660597905
0,3,10,0.0921268660776569
0,4,10,0.0921268661225685
0,5,10,0.092126866203691
0,6,10,0.0921268663287742
0,7,10,0.0921268664439162
0,8,11,0.0921268664439161
1,0,11,0.0921268664439923
2,0,11,0.0921268664441303
3,0,11,0.0921268664445614
4,0,11,0.0921268664448094
5,0,11,0.0921268664454225
6,0,11,0.0921268664456925
7,0,11,0.0921268664462559
0,2,11,0.0921268664489883
0,3,11,0.0921268664527081
0,4,11,0.0921268664622024
0,5,11,0.0921268664799265
0,6,11,0.0921268665071532
0,7,11,0.0921268665324585
0,8,12,0.0921268665324574
1,0,12,0.0921268665324742
2,0,12,0.0921268665325048
3,0,12,0.0921268665326017
4,0,12,0.092126866532658
5,0,12,0.0921268665327927
6,0,12,0.0921268665328542
7,0,12,0.0921268665329822
0,2,12,0.0921268665335635
0,3,12,0.0921268665343435
0,4,12,0.0921268665363764
0,5,12,0.0921268665403256
0,6,12,0.0921268665462701
0,7,12,0.0921268665518642
0,8,13,0.0921268665518632
1,0,13,0.092126866551866
2,0,13,0.0921268665518729
3,0,13,0.0921268665518927
4,0,13,0.0921268665519052
5,0,13,0.0921268665519357
6,0,13,0.0921268665519518
7,0,13,0.0921268665519803
0,2,13,0.0921268665521074
0,3,13,0.0921268665522648
0,4,13,0.0921268665527115
0,5,13,0.0921268665535838
0,6,13,0.0921268665548901
0,7,13,0.0921268665561331
0,8,14,0.0921268665561359
1,0,14,0.092126866556135
2,0,14,0.092126866556137
3,0,14,0.0921268665561401
4,0,14,0.0921268665561465
5,0,14,0.092126866556152
6,0,14,0.092126866556153
7,0,14,0.0921268665561636
0,2,14,0.0921268665561896
0,3,14,0.0921268665562227
0,4,14,0.0921268665563163
0,5,14,0.0921268665565158
0,6,14,0.0921268665568067
0,7,14,0.0921268665570799
0,8,15,0.0921268665570824
1,0,15,0.0921268665570779
2,0,15,0.0921268665570831
3,0,15,0.0921268665570796
4,0,15,0.0921268665570824
5,0,15,0.0921268665570855
6,0,15,0.0921268665570855
7,0,15,0.0921268665570876
0,2,15,0.0921268665570905
0,3,15,0.0921268665571005
0,4,15,0.0921268665571241
0,5,15,0.0921268665571698
0,6,15,0.0921268665572258
0,7,15,0.0921268665572923
0,8,16,0.0921268665572919
1,0,16,0.0921268665572924
2,0,16,0.092126866557292
3,0,16,0.0921268665572886
4,0,16,0.0921268665572915
5,0,16,0.0921268665572932
6,0,16,0.0921268665572922
7,0,16,0.0921268665572917
0,2,16,0.0921268665572962
0,3,16,0.0921268665572914
0,4,16,0.0921268665572986
0,5,16,0.0921268665573067
0,6,16,0.0921268665573172
0,7,16,0.0921268665573408
0,8,17,0.0921268665573364
1,0,17,0.0921268665573389
2,0,17,0.0921268665573394
3,0,17,0.0921268665573393
4,0,17,0.0921268665573345
5,0,17,0.0921268665573384
6,0,17,0.0921268665573368
7,0,17,0.092126866557334
0,2,17,0.0921268665573377
0,3,17,0.0921268665573358
0,4,17,0.0921268665573396
0,5,17,0.0921268665573434
0,6,17,0.0921268665573449
0,7,17,0.0921268665573469
0,8,18,0.0921268665573475
1,0,18,0.0921268665573468
2,0,18,0.0921268665573449
3,0,18,0.0921268665573474
4,0,18,0.0921268665573493
5,0,18,0.0921268665573506
6,0,18,0.0921268665573487
7,0,18,0.0921268665573494
0,2,18,0.0921268665573487
0,3,18,0.0921268665573506
0,4,18,0.0921268665573508
0,5,18,0.0921268665573522
0,6,18,0.0921268665573521
0,7,18,0.0921268665573525
0,8,19,0.09212686655735
1,0,19,0.0921268665573541
2,0,19,0.0921268665573511
3,0,19,0.0921268665573541
4,0,19,0.0921268665573534
5,0,19,0.0921268665573506
6,0,19,0.0921268665573555
7,0,19,0.0921268665573549
0,2,19,0.0921268665573519
0,3,19,0.0921268665573554
0,4,19,0.0921268665573546
0,5,19,0.0921268665573517
0,6,19,0.0921268665573516
0,7,19,0.0921268665573513
0,8,20,0.0921268665573552
1,0,20,0.0921268665573489
2,0,20,0.0921268665573534
3,0,20,0.0921268665573557
4,0,20,0.0921268665573526
5,0,20,0.0921268665573549
6,0,20,0.0921268665573517
7,0,20,0.0921268665573527
0,2,20,0.092126866557359
0,3,20,0.0921268665573521
0,4,20,0.0921268665573491
0,5,20,0.0921268665573567
0,6,20,0.092126866557353
0,7,20,0.0921268665573564
0,8,21,0.0921268665573572
1,0,21,0.0921268665573549
2,0,21,0.0921268665573567
3,0,21,0.0921268665573511
4,0,21,0.0921268665573574
5,0,21,0.0921268665573549
6,0,21,0.0921268665573564
7,0,21,0.0921268665573536
0,2,21,0.0921268665573527
0,3,21,0.0921268665573529
0,4,21,0.0921268665573517
0,5,21,0.0921268665573544
0,6,21,0.0921268665573546
0,7,21,0.0921268665573571
8,0,0,0.0932047703607608
0,8,0,0.123168287543821
0,9,1,0.123168895172778
1,0,1,0.12318981631558
2,0,1,0.123212277170948
3,0,1,0.12327471541479
4,0,1,0.123339660465555
5,0,1,0.123455448119503
6,0,1,0.123477537146999
7,0,1,0.123492837836993
8,0,1,0.123606810953322
0,2,1,0.123664500046423
0,3,1,0.124053375919769
0,4,1,0.12459615365434
0,5,1,0.125549702245228
0,6,1,0.126658737545834
0,7,1,0.128268749282935
0,8,1,0.130122795414699
0,9,2,0.130123083742547
1,0,2,0.130127001537598
2,0,2,0.130130441392853
3,0,2,0.13013893624599
4,0,2,0.130148536302983
5,0,2,0.130165580706638
6,0,2,0.13019406083505
7,0,2,0.130197093139023
8,0,2,0.130215205743026
0,2,2,0.130238945109879
0,3,2,0.130296177239891
0,4,2,0.1303910829577
0,5,2,0.130505193667476
0,6,2,0.130717845976502
0,7,2,0.130919813865756
0,8,2,0.131146919977704
0,9,3,0.131146958925625
1,0,3,0.131147722088517
2,0,3,0.131148273218296
3,0,3,0.131149565922515
4,0,3,0.131150643891476
5,0,3,0.131154207635948
6,0,3,0.131155890263768
7,0,3,0.131157941038408
8,0,3,0.13115980298557
0,2,3,0.131164890688424
0,3,3,0.131173206551044
0,4,3,0.131183763645577
0,5,3,0.131203884972527
0,6,3,0.131239531430233
0,7,3,0.131279856718775
0,8,3,0.131326907362077
0,9,4,0.131326911895192
1,0,4,0.131326994133658
2,0,4,0.131327125337224
3,0,4,0.131327587591491
4,0,4,0.131328032933983
5,0,4,0.131328452278187
6,0,4,0.131328818577971
7,0,4,0.13132898730291
8,0,4,0.131329236318878
0,2,4,0.131329867015202
0,3,4,0.131331519348175
0,4,4,0.131333919232851
0,5,4,0.131338716007269
