Source,Type,Target,Relation,Domain,Range,Quantifier,Comment,Defined By,Label
hasXComponent,Object Property,,,GravityVector,http://www.ontology-of-units-of-measure.org/resource/om-2/Acceleration,only,A relationship that defines the component of a vector in x-direction.,https://www.theworldavatar.com/kg/ontodevice/,has X component
hasYComponent,Object Property,,,GravityVector,http://www.ontology-of-units-of-measure.org/resource/om-2/Acceleration,only,A relationship that defines the component of a vector in y-direction.,https://www.theworldavatar.com/kg/ontodevice/,has Y component
hasZComponent,Object Property,,,GravityVector,http://www.ontology-of-units-of-measure.org/resource/om-2/Acceleration,only,A relationship that defines the component of a vector in z-direction.,https://www.theworldavatar.com/kg/ontodevice/,has Z component
hasXComponent,Object Property,,,MagneticFluxDensityVector,http://www.ontology-of-units-of-measure.org/resource/om-2/MagneticFluxDensity,only,A relationship that defines the component of a vector in x-direction.,https://www.theworldavatar.com/kg/ontodevice/,has X component
hasYComponent,Object Property,,,MagneticFluxDensityVector,http://www.ontology-of-units-of-measure.org/resource/om-2/MagneticFluxDensity,only,A relationship that defines the component of a vector in y-direction.,https://www.theworldavatar.com/kg/ontodevice/,has Y component
hasZComponent,Object Property,,,MagneticFluxDensityVector,http://www.ontology-of-units-of-measure.org/resource/om-2/MagneticFluxDensity,only,A relationship that defines the component of a vector in z-direction.,https://www.theworldavatar.com/kg/ontodevice/,has Z component
hasCumulativeEnergyConsumption,Object Property,hasQuantity,IS-A,http://www.theworldavatar.com/ontology/ontocape/chemical_process_system/CPS_function/process.owl#TemperatureChange UNION Device,http://www.ontology-of-units-of-measure.org/resource/om-2/Energy,,A relationship that describes the amount of cumulative energy used or consumed during a process or by a device.,https://www.theworldavatar.com/kg/ontodevice/,has cumulative energy consumption
https://saref.etsi.org/core/consistsOf,Object Property,,,Thermostat,TemperatureController,exactly 1,A relationship indicating a composite entity that consists of other entities,https://saref.etsi.org/core/,consists of
https://saref.etsi.org/core/consistsOf,Object Property,,,Thermostat,https://saref.etsi.org/core/TemperatureSensor,exactly 1,A relationship indicating a composite entity that consists of other entities,https://saref.etsi.org/core/,consists of
hasID,Data Property,,,Device,String,,A relationship that describes the ID assigned to a device.,https://www.theworldavatar.com/kg/ontodevice/,has ID
